time,potential_global
1.316582914572864382e+01,6.818204922063893392e+00
1.326633165829145788e+01,6.818205004262565261e+00
1.336683417085427195e+01,6.818205078595603652e+00
1.346733668341708601e+01,6.818205145815675827e+00
1.356783919597990007e+01,6.818205206603424884e+00
1.366834170854271413e+01,6.818205261574362908e+00
1.376884422110552819e+01,6.818205311285102432e+00
1.386934673366834225e+01,6.818205356238994597e+00
1.396984924623115631e+01,6.818205396891224623e+00
1.407035175879397038e+01,6.818205433653421466e+00
1.417085427135678444e+01,6.818205466897825140e+00
1.427135678391959850e+01,6.818205496961052603e+00
1.437185929648241256e+01,6.818205524147513685e+00
1.447236180904522662e+01,6.818205548732487742e+00
1.457286432160804068e+01,6.818205570964913420e+00
1.467336683417085474e+01,6.818205591069903093e+00
1.477386934673366881e+01,6.818205609251037913e+00
1.487437185929648287e+01,6.818205625692408844e+00
1.497487437185929693e+01,6.818205640560497827e+00
1.507537688442211099e+01,6.818205654005849325e+00
1.517587939698492505e+01,6.818205666164606882e+00
1.527638190954773911e+01,6.818205677159888900e+00
1.537688442211055317e+01,6.818205687103024992e+00
1.547738693467336724e+01,6.818205696094697288e+00
1.557788944723618130e+01,6.818205704225950292e+00
1.567839195979899536e+01,6.818205711579121697e+00
1.577889447236180942e+01,6.818205718228663059e+00
1.587939698492462348e+01,6.818205724241905408e+00
1.597989949748743754e+01,6.818205729679737814e+00
1.608040201005025338e+01,6.818205734597221124e+00
1.618090452261306567e+01,6.818205739044147506e+00
1.628140703517588150e+01,6.818205743065545832e+00
1.638190954773869379e+01,6.818205746702132863e+00
1.648241206030150963e+01,6.818205749990733366e+00
1.658291457286432191e+01,6.818205752964647814e+00
1.668341708542713775e+01,6.818205755657846368e+00
1.678391959798995003e+01,6.818205758094849855e+00
1.688442211055276587e+01,6.818205760298782891e+00
1.698492462311557816e+01,6.818205762286519978e+00
1.708542713567839400e+01,6.818205764080750519e+00
1.718592964824120628e+01,6.818205765703588384e+00
1.728643216080402212e+01,6.818205767171989784e+00
1.738693467336683440e+01,6.818205768502131114e+00
1.748743718592965024e+01,6.818205769706751518e+00
1.758793969849246253e+01,6.818205770796550880e+00
1.768844221105527836e+01,6.818205771739510368e+00
1.778894472361809065e+01,6.818205772591801939e+00
1.788944723618090649e+01,6.818205773366236677e+00
1.798994974874371877e+01,6.818205774069927116e+00
1.809045226130653461e+01,6.818205774709332978e+00
1.819095477386934689e+01,6.818205775290329562e+00
1.829145728643216273e+01,6.818205775818251269e+00
1.839195979899497502e+01,6.818205776297945775e+00
1.849246231155779085e+01,6.818205776733819334e+00
1.859296482412060314e+01,6.818205777129875855e+00
1.869346733668341898e+01,6.818205777489750652e+00
1.879396984924623126e+01,6.818205777816748636e+00
1.889447236180904710e+01,6.818205778113876292e+00
1.899497487437185939e+01,6.818205778383859439e+00
1.909547738693467522e+01,6.818205778629179648e+00
1.919597989949748751e+01,6.818205778852089338e+00
1.929648241206030335e+01,6.818205779054634874e+00
1.939698492462311563e+01,6.818205779238676101e+00
1.949748743718593147e+01,6.818205779405905886e+00
1.959798994974874375e+01,6.818205779557858115e+00
1.969849246231155959e+01,6.818205779695929891e+00
1.979899497487437188e+01,6.818205779821385093e+00
1.989949748743718771e+01,6.818205779935381017e+00
2.000000000000000000e+01,6.818205780040456077e+00
