time,1->1,2->1,1->2,2->2
4.120603015075377,-0.6636676404077249,-0.3327331280761738,-0.33273312805774236,-0.6636676404078333
4.2211055276381915,-0.6639541226044141,-0.33279042451546825,-0.33279042453400814,-0.6639541226044141
4.3216080402010055,-0.6642132971684941,-0.33284225942834933,-0.33284225944678075,-0.6642132971683857
4.42211055276382,-0.6644477597366697,-0.3328891519419845,-0.3328891519604701,-0.664447759736724
4.522613065326634,-0.6646598605619084,-0.33293157210702135,-0.3329315721255612,-0.6646598605619626
4.623115577889448,-0.6648517274673557,-0.3329699454881542,-0.3329699454696143,-0.6648517274673557
4.723618090452262,-0.6650252866985245,-0.33300465733434453,-0.3330046573528302,-0.6650252866985245
4.824120603015076,-0.6651822818566091,-0.33303605636599404,-0.33303605638442546,-0.6651822818566091
4.92462311557789,-0.6653242910834153,-0.33306445821132274,-0.3330644581928371,-0.6653242910834153
5.025125628140704,-0.6654527426534069,-0.33309014852534813,-0.3330901485068354,-0.6654527426534069
5.125628140703518,-0.6655689291165808,-0.3331133858179721,-0.3331133858364578,-0.6655689291165808
5.226130653266332,-0.6656740201228719,-0.33313440401923033,-0.33313440403771594,-0.6656740201228719
5.326633165829146,-0.6657690740482418,-0.3331534148042826,-0.33315341478579696,-0.6657690740482418
5.42713567839196,-0.6658550485316609,-0.33317060970099355,-0.33317060968248075,-0.6658550485316337
5.527638190954774,-0.6659328100233239,-0.3331861619993207,-0.33318616198080797,-0.6659328100233239
5.628140703517588,-0.6660031424353104,-0.33320022848172887,-0.3332002284632161,-0.6660031424352832
5.728643216080402,-0.6660667549771531,-0.33321295099009196,-0.33321295097159276,-0.6660667549771531
5.8291457286432165,-0.6661242892529179,-0.333224457845226,-0.3332244578637387,-0.6661242892529179
5.9296482412060305,-0.6661763256876223,-0.33323486513216954,-0.33323486515066875,-0.6661763256876223
6.030150753768845,-0.6662233893462838,-0.3332442778639127,-0.33324427784539995,-0.6662233893462701
6.130653266331659,-0.6662659552020039,-0.3332527910350513,-0.3332527910535505,-0.6662659552020039
6.231155778894473,-0.6663044529051033,-0.3332604905756685,-0.3332604905941677,-0.6663044529051033
6.331658291457287,-0.6663392710997498,-0.3332674542146032,-0.333267454196104,-0.6663392710997498
6.432160804020101,-0.6663707613311927,-0.33327375226088907,-0.3332737522423831,-0.6663707613311927
6.532663316582915,-0.6663992415816383,-0.3332794483109727,-0.3332794483294787,-0.6663992415816383
6.633165829145729,-0.6664249994702649,-0.3332845998886981,-0.33328459990720405,-0.6664249994702717
6.733668341708543,-0.6664482951489241,-0.3332892590244326,-0.33328925904293183,-0.6664482951489241
6.834170854271357,-0.6664693639222506,-0.33329347277909654,-0.33329347276059734,-0.6664693639222438
6.934673366834171,-0.6664884186186835,-0.33329728371838585,-0.33329728373688505,-0.6664884186186835
7.035175879396985,-0.66650565174645,-0.3333007303439392,-0.33330073032544,-0.66650565174645
7.135678391959799,-0.6665212374281821,-0.33330384748028624,-0.33330384746178365,-0.6665212374281821
7.236180904522613,-0.6665353330999385,-0.33330666661463687,-0.3333066666331361,-0.6665353330999352
7.336683417085427,-0.6665480811849867,-0.3333092162316451,-0.3333092162131459,-0.6665480811849867
7.437185929648241,-0.6665596104993889,-0.33331152209452625,-0.33331152207602704,-0.6665596104993889
7.5376884422110555,-0.6665700375480348,-0.3333136075042554,-0.33331360748575284,-0.6665700375480348
7.63819095477387,-0.6665794677017345,-0.3333154935349954,-0.333315493553498,-0.6665794677017345
7.738693467336684,-0.6665879962605412,-0.333317199246756,-0.33331719922825687,-0.6665879962605445
7.839195979899498,-0.6665957094158832,-0.3333187418778268,-0.33331874185932253,-0.6665957094158814
7.939698492462312,-0.6666026851208293,-0.3333201370188147,-0.3333201370003121,-0.6666026851208293
8.040201005025127,-0.6666089938772776,-0.3333213987701043,-0.33332139875160005,-0.6666089938772776
8.14070351758794,-0.666614699447954,-0.33332253988423927,-0.3333225399027436,-0.666614699447954
8.241206030150755,-0.6666198595004252,-0.33332357189473355,-0.3333235719132378,-0.6666198595004252
8.341708542713569,-0.6666245261895981,-0.3333245052325691,-0.3333245052510717,-0.6666245261895964
8.442211055276383,-0.6666287466845793,-0.3333253493315653,-0.3333253493500679,-0.6666287466845793
8.542713567839197,-0.6666325636452013,-0.3333261127236894,-0.333326112742192,-0.6666325636452013
8.643216080402011,-0.6666360156530188,-0.33332680312525226,-0.3333268031437565,-0.6666360156530188
8.743718592964825,-0.6666391376011297,-0.33332742751487526,-0.3333274275333787,-0.6666391376011297
8.84422110552764,-0.6666419610467433,-0.33332799220399745,-0.3333279922225009,-0.6666419610467433
8.944723618090453,-0.666644514522278,-0.33332850289910443,-0.333328502880601,-0.666644514522278
9.045226130653267,-0.6666468237853141,-0.3333289647517116,-0.333328964770215,-0.6666468237853137
9.145728643216081,-0.6666489122294998,-0.33332938244054894,-0.33332938245905197,-0.6666489122294994
9.246231155778895,-0.6666508009969042,-0.3333297601940301,-0.3333297601755258,-0.6666508009969038
9.34673366834171,-0.6666525091765347,-0.33333010182995604,-0.3333301018114522,-0.6666525091765343
9.447236180904524,-0.6666540540342107,-0.33333041080149123,-0.33333041081999465,-0.6666540540342107
9.547738693467338,-0.6666554511852222,-0.3333306902316936,-0.3333306902501966,-0.6666554511852217
9.648241206030152,-0.6666567147518564,-0.33333094294502036,-0.3333309429265165,-0.666656714751856
9.748743718592966,-0.6666578575062074,-0.33333117149589053,-0.33333117147738667,-0.6666578575062071
9.84924623115578,-0.6666588909992515,-0.33333137819449926,-0.3333313782130025,-0.666658890999251
9.949748743718594,-0.66665982567759,-0.33333156513016704,-0.3333315651116632,-0.6666598256775897
10.050251256281408,-0.6666606709890355,-0.33333173419245604,-0.3333317342109597,-0.6666606709890354
10.150753768844222,-0.666661435478098,-0.3333318870902685,-0.33333188707176487,-0.6666614354780981
10.251256281407036,-0.6666621268723487,-0.3333320253691186,-0.33333202535061496,-0.6666621268723487
10.35175879396985,-0.6666627521605225,-0.3333321504267534,-0.33333215040824976,-0.6666627521605225
10.452261306532664,-0.6666633176631583,-0.3333322635272807,-0.333332263508777,-0.6666633176631583
10.552763819095478,-0.6666638292101182,-0.33333236583667253,-0.3333323658181689,-0.6666638292101184
10.653266331658292,-0.666664292114109,-0.3333324584174707,-0.33333245839896697,-0.666664292114109
10.753768844221106,-0.6666647107159694,-0.3333325421378428,-0.3333325421563465,-0.6666647107159696
10.85427135678392,-0.6666650892603148,-0.33333261784671187,-0.3333326178282083,-0.6666650892603151
10.954773869346734,-0.666665431581736,-0.33333268631099616,-0.33333268629249246,-0.6666654315817362
11.055276381909549,-0.6666657411463858,-0.3333327482239261,-0.33333274820542247,-0.6666657411463861
11.155778894472363,-0.6666660210887471,-0.33333280421239836,-0.33333280419389466,-0.6666660210887473
11.256281407035177,-0.6666662742433717,-0.3333328548433233,-0.33333285486182695,-0.6666662742433717
11.35678391959799,-0.6666665031735751,-0.333332900629364,-0.33333290064786764,-0.666666503173575
11.457286432160805,-0.6666667101973907,-0.3333329420341271,-0.3333329420156234,-0.6666667101973907
11.557788944723619,-0.6666668974110402,-0.333332979476857,-0.3333329794953607,-0.6666668974110402
11.658291457286433,-0.6666670667101605,-0.333333013336681,-0.3333330133551847,-0.6666670667101605
11.758793969849247,-0.6666672198089935,-0.33333304395644764,-0.33333304393794394,-0.6666672198089935
11.859296482412061,-0.6666673582577465,-0.3333330716461983,-0.333333071664702,-0.6666673582577465
11.959798994974875,-0.666667483458289,-0.33333309668630673,-0.33333309666780303,-0.666667483458289
12.06030150753769,-0.6666675966783443,-0.3333331193303178,-0.3333331193488215,-0.6666675966783443
12.160804020100503,-0.6666676990643284,-0.3333331398075146,-0.3333331398260183,-0.6666676990643284
12.261306532663317,-0.6666677916529561,-0.3333331583252402,-0.33333315834374383,-0.6666677916529559
12.361809045226131,-0.666667875381739,-0.33333317507099675,-0.3333331750895004,-0.6666678753817389
12.462311557788945,-0.6666679510984783,-0.3333331902143446,-0.3333331902328483,-0.6666679510984782
12.56281407035176,-0.6666680195698498,-0.33333320390861887,-0.33333320389011517,-0.6666680195698498
12.663316582914574,-0.6666680814891643,-0.3333332162924818,-0.3333332163109855,-0.6666680814891642
12.763819095477388,-0.6666681374833914,-0.33333322749132716,-0.3333332275098309,-0.6666681374833914
12.864321608040202,-0.6666681881195042,-0.33333323761854977,-0.3333332376000461,-0.6666681881195042
12.964824120603016,-0.6666682339102233,-0.3333332467766936,-0.3333332467581899,-0.6666682339102235
13.06532663316583,-0.6666682753192061,-0.3333332550584901,-0.33333325503998645,-0.6666682753192064
13.165829145728644,-0.6666683127657429,-0.3333332625477975,-0.3333332625292938,-0.666668312765743
13.266331658291458,-0.666668346629002,-0.3333332693204493,-0.3333332693019457,-0.6666683466290021
13.366834170854272,-0.6666683772518688,-0.33333327544502267,-0.3333332754635264,-0.6666683772518689
13.467336683417086,-0.6666684049444178,-0.3333332809835325,-0.33333328096502884,-0.666668404944418
13.5678391959799,-0.6666684299870528,-0.3333332859920594,-0.33333328601056317,-0.6666684299870529
13.668341708542714,-0.6666684526333447,-0.3333332905213179,-0.3333332905028142,-0.6666684526333451
13.768844221105528,-0.6666684731126014,-0.3333332946171692,-0.33333329463567296,-0.6666684731126015
13.869346733668342,-0.6666684916321872,-0.33333329832108644,-0.3333332983395902,-0.6666684916321873
13.969849246231156,-0.6666685083796241,-0.3333333016705737,-0.3333333016890775,-0.6666685083796242
14.07035175879397,-0.6666685235244897,-0.33333330469954686,-0.3333333047180506,-0.6666685235244899
14.170854271356784,-0.6666685372201351,-0.33333330743867595,-0.3333333074571797,-0.666668537220135
14.271356783919598,-0.6666685496052369,-0.3333333099156963,-0.3333333099342,-0.6666685496052369
14.371859296482413,-0.6666685608052015,-0.3333333121556892,-0.3333333121741929,-0.6666685608052015
14.472361809045227,-0.6666685709334356,-0.33333331418133605,-0.33333331416283235,-0.6666685709334356
14.57286432160804,-0.6666685800924932,-0.33333331601314753,-0.3333333160316513,-0.6666685800924932
14.673366834170855,-0.6666685883751157,-0.33333331766967206,-0.3333333176881758,-0.6666685883751157
14.773869346733669,-0.6666685958651698,-0.33333331916768283,-0.3333333191861866,-0.6666685958651698
14.874371859296483,-0.666668602638496,-0.3333333205223482,-0.3333333205408519,-0.666668602638496
14.974874371859297,-0.6666686087636795,-0.33333332174738484,-0.33333332176588854,-0.6666686087636795
15.075376884422111,-0.6666686143027404,-0.33333332285519707,-0.3333333228366933,-0.6666686143027405
15.175879396984925,-0.6666686193117655,-0.33333332385700204,-0.3333333238755058,-0.6666686193117655
15.27638190954774,-0.6666686238414745,-0.3333333247629439,-0.33333332474444016,-0.6666686238414747
15.376884422110553,-0.6666686279377332,-0.3333333255821956,-0.33333332560069934,-0.6666686279377332
15.477386934673367,-0.6666686316420185,-0.3333333263230526,-0.33333332630454887,-0.6666686316420185
15.577889447236181,-0.6666686349918389,-0.3333333269930167,-0.333333326974513,-0.6666686349918389
15.678391959798995,-0.6666686380211131,-0.33333332759887163,-0.3333333275803679,-0.6666686380211133
15.77889447236181,-0.6666686407605145,-0.3333333281467518,-0.3333333281282481,-0.6666686407605145
15.879396984924623,-0.6666686432377812,-0.3333333286422051,-0.33333332866070886,-0.6666686432377812
15.979899497487438,-0.6666686454779963,-0.33333332909024826,-0.3333333290717445,-0.6666686454779963
16.080402010050253,-0.6666686475038445,-0.3333333294954179,-0.33333332947691413,-0.6666686475038446
16.180904522613066,-0.6666686493358381,-0.3333333298618166,-0.3333333298433129,-0.6666686493358381
16.28140703517588,-0.6666686509925271,-0.3333333301931543,-0.3333333301746506,-0.6666686509925271
16.381909547738694,-0.6666686524906869,-0.33333333049278624,-0.33333333047428254,-0.6666686524906869
16.48241206030151,-0.6666686538454867,-0.33333333076374627,-0.33333333078225,-0.6666686538454866
16.582914572864322,-0.666668655070645,-0.333333331008778,-0.33333333099027423,-0.666668655070645
16.683417085427138,-0.6666686561801586,-0.33333333123068065,-0.3333333312121769,-0.6666686561801587
16.78391959798995,-0.6666686571841272,-0.33333333143147437,-0.33333333144997807,-0.6666686571841272
16.884422110552766,-0.6666686580920779,-0.33333333161306444,-0.3333333316315682,-0.6666686580920779
16.984924623115578,-0.6666686589109625,-0.3333333317768414,-0.33333333179534513,-0.6666686589109624
17.085427135678394,-0.6666686596501291,-0.33333333192467474,-0.3333333319431785,-0.6666686596501292
17.185929648241206,-0.6666686603186875,-0.33333333205838644,-0.33333333207689014,-0.6666686603186874
17.286432160804022,-0.6666686609236223,-0.3333333321793734,-0.3333333321608697,-0.6666686609236223
17.386934673366834,-0.6666686614715981,-0.33333333228896855,-0.33333333227046485,-0.6666686614715982
17.48743718592965,-0.6666686619678645,-0.3333333323882218,-0.3333333323697181,-0.6666686619678645
17.587939698492463,-0.6666686624168272,-0.3333333324780144,-0.3333333324965181,-0.6666686624168272
17.68844221105528,-0.6666686628052966,-0.3333333325557082,-0.3333333325742119,-0.6666686628052966
17.78894472361809,-0.666668663156414,-0.33333333262593173,-0.333333332607428,-0.666668663156414
17.889447236180906,-0.6666686634754566,-0.3333333326897402,-0.33333333267123655,-0.6666686634754568
17.98994974874372,-0.6666686637653547,-0.3333333327477198,-0.33333333272921617,-0.6666686637653549
18.090452261306535,-0.6666686640287702,-0.33333333280040295,-0.3333333328189067,-0.6666686640287703
18.190954773869347,-0.6666686642681219,-0.3333333328482733,-0.3333333328667771,-0.6666686642681222
18.291457286432163,-0.666668664485609,-0.33333333289177075,-0.3333333329102745,-0.6666686644856094
18.391959798994975,-0.6666686646832283,-0.3333333329312946,-0.33333333291279094,-0.6666686646832284
18.49246231155779,-0.6666686648627946,-0.33333333296720785,-0.33333333294870415,-0.6666686648627949
18.592964824120603,-0.6666686650259569,-0.3333333329998403,-0.3333333330183441,-0.666668665025957
18.69346733668342,-0.6666686651742142,-0.33333333302949175,-0.33333333301098805,-0.6666686651742143
18.79396984924623,-0.6666686653089275,-0.33333333305643437,-0.3333333330379308,-0.6666686653089278
18.894472361809047,-0.6666686654313345,-0.33333333308091584,-0.3333333330994196,-0.6666686654313346
18.99497487437186,-0.6666686655425592,-0.33333333310316077,-0.3333333331216645,-0.6666686655425593
19.095477386934675,-0.6666686656436234,-0.3333333331233736,-0.3333333331048699,-0.6666686656436235
19.195979899497488,-0.6666686657354549,-0.3333333331417399,-0.3333333331602437,-0.666668665735455
19.296482412060303,-0.6666686658188973,-0.3333333331584284,-0.3333333331399247,-0.6666686658188973
19.396984924623116,-0.6666686658947168,-0.3333333331735923,-0.33333333315508856,-0.6666686658947168
19.49748743718593,-0.6666686659636099,-0.3333333331873709,-0.3333333332058746,-0.6666686659636097
19.597989949748744,-0.6666686660262092,-0.3333333331998908,-0.333333333181387,-0.6666686660262093
19.69849246231156,-0.6666686660830901,-0.33333333321126696,-0.33333333322977066,-0.6666686660830901
19.798994974874372,-0.6666686661347743,-0.3333333332216038,-0.3333333332401075,-0.6666686661347743
19.899497487437188,-0.6666686661817369,-0.33333333323099634,-0.3333333332124926,-0.6666686661817371
20.0,-0.6666686662250243,-0.3333333332396538,-0.3333333332581575,-0.6666686662250243
