time,R_loc
5.829145728643216451e+00,3.328998313984355417e-01
5.929648241206030512e+00,3.329414605462031052e-01
6.030150753768844574e+00,3.329791114916205719e-01
6.130653266331658635e+00,3.330131641577030455e-01
6.231155778894472697e+00,3.330439623201852939e-01
6.331658291457286758e+00,3.330718168943961888e-01
6.432160804020100819e+00,3.330970090795566385e-01
6.532663316582914881e+00,3.331197932614126667e-01
6.633165829145728942e+00,3.331403995723172251e-01
6.733668341708543004e+00,3.331590361152418356e-01
6.834170854271357065e+00,3.331758911524002054e-01
6.934673366834171127e+00,3.331911348910480131e-01
7.035175879396985188e+00,3.332049214117604463e-01
7.135678391959799249e+00,3.332173899571472253e-01
7.236180904522613311e+00,3.332286664760503170e-01
7.336683417085427372e+00,3.332388649625911414e-01
7.437185929648241434e+00,3.332480884141122424e-01
7.537688442211055495e+00,3.332564300530306833e-01
7.638190954773869557e+00,3.332639741574878189e-01
7.738693467336683618e+00,3.332707970230364136e-01
7.839195979899497679e+00,3.332769675473076787e-01
7.939698492462311741e+00,3.332825481112658972e-01
8.040201005025126690e+00,3.332875951164253614e-01
8.140703517587940752e+00,3.332921595544626192e-01
8.241206030150754813e+00,3.332962875964395888e-01
8.341708542713568875e+00,3.333000209477768316e-01
8.442211055276382936e+00,3.333033973437626862e-01
8.542713567839196998e+00,3.333064509122606323e-01
8.643216080402011059e+00,3.333092125185143639e-01
8.743718592964825120e+00,3.333117100770027208e-01
8.844221105527639182e+00,3.333139688334941231e-01
8.944723618090453243e+00,3.333160116324253019e-01
9.045226130653267305e+00,3.333178590243506823e-01
9.145728643216081366e+00,3.333195297796992529e-01
9.246231155778895427e+00,3.333210408121259904e-01
9.346733668341709489e+00,3.333224073558303524e-01
9.447236180904523550e+00,3.333236432234678026e-01
9.547738693467337612e+00,3.333247609442768211e-01
9.648241206030151673e+00,3.333257718160876903e-01
9.748743718592965735e+00,3.333266860195686077e-01
9.849246231155779796e+00,3.333275127955003247e-01
9.949748743718593857e+00,3.333282605566748602e-01
1.005025125628140792e+01,3.333289367873275566e-01
1.015075376884422198e+01,3.333295483970813433e-01
1.025125628140703604e+01,3.333301015124819910e-01
1.035175879396985010e+01,3.333306017430209822e-01
1.045226130653266416e+01,3.333310541451294795e-01
1.055276381909547823e+01,3.333314633826976459e-01
1.065326633165829229e+01,3.333318337058902570e-01
1.075376884422110635e+01,3.333321685688748759e-01
1.085427135678392041e+01,3.333324714228548258e-01
1.095477386934673447e+01,3.333327452799917934e-01
1.105527638190954853e+01,3.333329929317116469e-01
1.115577889447236259e+01,3.333332168856006916e-01
1.125628140703517666e+01,3.333334193907965259e-01
1.135678391959799072e+01,3.333336025349591947e-01
1.145728643216080478e+01,3.333337681725153656e-01
1.155778894472361884e+01,3.333339179249313333e-01
1.165829145728643290e+01,3.333340533642276671e-01
1.175879396984924696e+01,3.333341758617976991e-01
1.185929648241206102e+01,3.333342866022963591e-01
1.195979899497487509e+01,3.333343867812340600e-01
1.206030150753768915e+01,3.333344773387746374e-01
1.216080402010050321e+01,3.333345592475620012e-01
1.226130653266331727e+01,3.333346333184639687e-01
1.236180904522613133e+01,3.333347003014903720e-01
1.246231155778894539e+01,3.333347608748818414e-01
1.256281407035175945e+01,3.333348156704827869e-01
1.266331658291457352e+01,3.333348651874305513e-01
1.276381909547738758e+01,3.333349099828123996e-01
1.286432160804020164e+01,3.333349505102063404e-01
1.296482412060301570e+01,3.333349871427816469e-01
1.306532663316582976e+01,3.333350202699679743e-01
1.316582914572864382e+01,3.333350502271973381e-01
1.326633165829145788e+01,3.333350773178045956e-01
1.336683417085427195e+01,3.333351017975942354e-01
1.346733668341708601e+01,3.333351239701373148e-01
1.356783919597990007e+01,3.333351439857415444e-01
1.366834170854271413e+01,3.333351621212788385e-01
1.376884422110552819e+01,3.333351784861803835e-01
1.386934673366834225e+01,3.333351933018489088e-01
1.396984924623115631e+01,3.333352066997985474e-01
1.407035175879397038e+01,3.333352188156910589e-01
1.417085427135678444e+01,3.333352297722071422e-01
1.427135678391959850e+01,3.333352396802887752e-01
1.437185929648241256e+01,3.333352486402604842e-01
1.447236180904522662e+01,3.333352567613513950e-01
1.457286432160804068e+01,3.333352640700937841e-01
1.467336683417085474e+01,3.333352706961916767e-01
1.477386934673366881e+01,3.333352766882350937e-01
1.487437185929648287e+01,3.333352821068959471e-01
1.497487437185929693e+01,3.333352870070427909e-01
1.507537688442211099e+01,3.333352914567951908e-01
1.517587939698492505e+01,3.333352954455115480e-01
1.527638190954773911e+01,3.333352990877826438e-01
1.537688442211055317e+01,3.333353023462856668e-01
1.547738693467336724e+01,3.333353053282177569e-01
1.557788944723618130e+01,3.333353080080740938e-01
1.567839195979899536e+01,3.333353104314933923e-01
1.577889447236180942e+01,3.333353126230144681e-01
1.587939698492462348e+01,3.333353145863242051e-01
1.597989949748743754e+01,3.333353163969998700e-01
