time,->1,2->1,->2,1->2,->3,4->3,"1,2,3->3",->4,5->4,"1,2,4->4",->5,3->5,"1,2,5->5",->6,"3,4->6","4,5->6",6->6,->7,6->7,7->7,->8,6->8,8->8,->9,6->9,9->9
0.0,2.0,-0.5,-1.5,0.3,3.0,-0.6000000000000001,-0.8,4.0,-0.8,-1.2000000000000002,4.5,-0.4,-1.6,20.0,1.2000000000000002,1.2000000000000002,-7.999999999999999,8.0,7.999999999999999,-8.0,12.0,7.999999999999999,-12.000000000000002,10.0,7.999999999999999,-10.0
0.10101010101010101,2.0,-0.44400928100003895,-1.5,0.35009391697529313,3.0,-0.7164999614093871,-0.9609225227924242,4.0,-1.0023984953152683,-1.4850173266704478,4.5,-0.46363159414568483,-2.0775704311881023,20.0,1.6609600965677789,1.7955462080255433,-19.474837088393063,8.0,19.474837088393063,-19.875673350710787,12.0,19.474837088393063,-25.93381226705267,10.0,19.474837088393063,-23.041100512769578
0.20202020202020202,2.0,-0.39649246788328174,-1.5,0.41069010667401595,3.0,-0.8149376969899926,-1.1346591415455884,4.0,-1.187605914960178,-1.7693442001253261,4.5,-0.5226097373333618,-2.578459243486347,20.0,2.1294718788349742,2.419562073173351,-23.700322761032172,8.0,23.700322761032172,-30.113139886314492,12.0,23.700322761032172,-34.60330363198415,10.0,23.700322761032172,-32.4075662893686
0.30303030303030304,2.0,-0.3564547439872857,-1.5,0.4839060349648047,3.0,-0.8862899779470855,-1.3191049277439186,4.0,-1.3309698581124219,-2.0383558889580726,4.5,-0.5735551302170555,-3.061063890842192,20.0,2.5416808185575595,2.9490631154867346,-25.090665314230073,8.0,25.090665314230073,-32.676131348173975,12.0,25.090665314230073,-36.75168424725208,10.0,25.090665314230073,-34.71951255683611
0.40404040404040403,2.0,-0.3230786031643835,-1.5,0.5722890358135763,3.0,-0.9280807265837165,-1.5137098331769505,4.0,-1.4173750984857758,-2.2879583405355253,4.5,-0.6140168275454522,-3.49419515496788,20.0,2.849285917215059,3.2885962781108633,-25.900715191865245,8.0,25.900715191865245,-33.681154466488444,12.0,25.900715191865245,-37.70964916489066,10.0,25.900715191865245,-35.69654798783089
0.5050505050505051,2.0,-0.295717232383859,-1.5,0.6788908881145775,3.0,-0.9429819849994158,-1.7194803566391685,4.0,-1.4442017015690676,-2.5241708395902402,4.5,-0.6423649994048429,-3.8658340027455615,20.0,3.0286931111646362,3.4046404682128326,-26.337390451783936,8.0,26.337390451783936,-34.23253588734885,12.0,26.337390451783936,-38.24665734838579,10.0,26.337390451783936,-36.240096737757675
0.6060606060606061,2.0,-0.2738964737042325,-1.5,0.807350078689664,3.0,-0.9357396024262208,-1.9386932869437847,4.0,-1.4183304117263078,-2.7589388807966078,4.5,-0.6575397875531622,-4.181811808094872,20.0,3.0764300969220884,3.3179698389444834,-26.422772217726784,8.0,26.422772217726784,-34.41806242164486,12.0,26.422772217726784,-38.42115138882424,10.0,26.422772217726784,-36.41977193758792
0.7070707070707071,2.0,-0.25732880906341077,-1.5,0.9619779925147058,3.0,-0.9107084954280134,-2.1747277236349656,4.0,-1.350915699063167,-3.005880224110446,4.5,-0.6588895316822897,-4.458826072931137,20.0,3.0002814702582317,3.075726009359749,-26.206575708378292,8.0,26.206575708378292,-34.28498393454476,12.0,26.206575708378292,-38.27892954930514,10.0,26.206575708378292,-36.281855639113445
0.8080808080808081,2.0,-0.24594542473939254,-1.5,1.1478408332279675,3.0,-0.8708140436527523,-2.432147824757527,4.0,-1.253300389627202,-3.277816062249987,4.5,-0.646146227187784,-4.717526293802353,20.0,2.8133660444418207,2.7284789505070837,-25.753365435861088,8.0,25.753365435861088,-33.89731999315015,12.0,25.753365435861088,-37.88389030679329,10.0,25.753365435861088,-35.89028742889386
0.9090909090909091,2.0,-0.23995716925540603,-1.5,1.3708206948774784,3.0,-0.8176196951325679,-2.7169379219528986,4.0,-1.135077771272934,-3.58595192724965,4.5,-0.619479011573093,-4.9782733289154155,20.0,2.5324912029170843,2.3201548532498277,-25.126235446705586,8.0,25.126235446705586,-33.31995020613458,12.0,25.126235446705586,-37.30065369641454,10.0,25.126235446705586,-35.30980606259753
1.0101010101010102,2.0,-0.2399637189700373,-1.5,1.637622813313037,3.0,-0.7519433224253014,-3.036693835907615,4.0,-1.003777253311484,-3.9398828392763043,4.5,-0.5795658767813091,-5.259392106870781,20.0,2.179003454756352,1.8869590070749513,-24.38343828745415,8.0,24.38343828745415,-32.612334890635026,12.0,24.38343828745415,-36.58850699274953,10.0,24.38343828745415,-34.599778157566746
1.1111111111111112,2.0,-0.24714815697179632,-1.5,1.955667917141346,3.0,-0.6746407303343008,-3.400568475840722,4.0,-0.865354778655969,-4.347742168331654,4.5,-0.5276674446804459,-5.576804501361089,20.0,1.7799297512642516,1.4595089496768505,-23.58099865832433,8.0,23.58099865832433,-31.830179284917982,12.0,23.58099865832433,-35.80319409271648,10.0,23.58099865832433,-33.815928100420656
1.2121212121212122,2.0,-0.26362562861094935,-1.5,2.332745587992471,3.0,-0.5873499750518992,-3.818695083448033,4.0,-0.7249115620762071,-4.816046774911813,4.5,-0.46571608765886263,-5.943999555503365,20.0,1.3676916623385056,1.064441969750734,-22.775085593906464,8.0,22.775085593906464,-31.0282789217827,12.0,22.775085593906464,-34.999735338448716,10.0,22.775085593906464,-33.0131709440011
1.3131313131313131,2.0,-0.2930832128127525,-1.5,2.7761924645704905,3.0,-0.49304550075049686,-4.300761111056067,4.0,-0.5873079421924748,-5.348921833797018,4.5,-0.39642959487849755,-6.3715504357587625,20.0,0.9772891405959272,0.7239238461325815,-22.020905067126684,8.0,22.020905067126684,-30.260740825729492,12.0,22.020905067126684,-34.23252424987568,10.0,22.020905067126684,-32.24576888499408
1.4141414141414141,2.0,-0.34198260891941956,-1.5,3.291121520141355,3.0,-0.39624055356861976,-4.8532210665059905,4.0,-0.4574904117882045,-5.946283316790354,4.5,-0.32340251877221826,-6.865444686838811,20.0,0.6407259653189484,0.45319063504823487,-21.367346985201205,8.0,21.367346985201205,-29.57729677365692,12.0,21.367346985201205,-33.55144173014778,10.0,21.367346985201205,-31.563539743210992
1.5151515151515151,2.0,-0.4218687783859927,-1.5,3.876761821876738,3.0,-0.30266973249806584,-5.474353864748613,4.0,-0.34041258980065026,-6.600156520233608,4.5,-0.2510427161482785,-7.423194766119299,20.0,0.3799151587109366,0.25758146873484156,-20.8487673719301,8.0,20.8487673719301,-29.01637599949789,12.0,20.8487673719301,-32.99469822654259,10.0,20.8487673719301,-31.00480508524916
1.6161616161616161,2.0,-0.5538266434033372,-1.5,4.51908145071843,3.0,-0.21837894885236284,-6.145746113498699,4.0,-0.24051006034045372,-7.287415327393177,4.5,-0.1841670216234857,-8.02594164560343,20.0,0.20109100297703592,0.13130583541391658,-20.477404234854834,8.0,20.477404234854834,-28.597546729898088,12.0,20.477404234854834,-32.58117450084592,10.0,20.477404234854834,-30.588776439349214
1.7171717171717171,2.0,-0.7767939429847004,-1.5,5.1764883954275245,3.0,-0.148387418674182,-6.817556017460681,4.0,-0.1608419551569982,-7.955672408901673,4.5,-0.12715952682587764,-8.623412390817268,20.0,0.0943443697276119,0.059667306350638744,-20.241084128626177,8.0,20.241084128626177,-28.317222690137736,12.0,20.241084128626177,-32.30625668083256,10.0,20.241084128626177,-30.31132493686636
1.8181818181818181,2.0,-1.160971223098944,-1.5,5.754863438489772,3.0,-0.095395864119635,-7.384079548757157,4.0,-0.10224059898853372,-8.498157197824623,4.5,-0.08288981162435193,-9.107907247579247,20.0,0.039536726033094084,0.02438332572155063,-20.109224644977473,8.0,20.109224644977473,-28.151383120436932,12.0,20.109224644977473,-32.14495176939125,10.0,20.109224644977473,-30.14790891852101
1.9191919191919191,2.0,-1.8192944810924416,-1.5,6.076499805350266,3.0,-0.059170802112484266,-7.6538293213930135,4.0,-0.06297119212380933,-8.721730914619053,4.5,-0.051925841855516214,-9.281905491708146,20.0,0.015362468564784513,0.009315139869862874,-20.04513177082501,8.0,20.04513177082501,-28.065454561491002,12.0,20.04513177082501,-32.062169682218546,10.0,20.04513177082501,-30.06367179707819
2.0202020202020203,2.0,-2.8764987062985985,-1.5,5.888372080762196,3.0,-0.03699700491346255,-7.359810497391819,4.0,-0.03926347673442019,-8.355351632304421,4.5,-0.03258880740355628,-8.86720844539254,20.0,0.006028441338166282,0.0036315776041574155,-20.017818729989312,8.0,20.017818729989312,-28.026431561353466,12.0,20.017818729989312,-32.02496290689456,10.0,20.017818729989312,-30.025630621644616
2.121212121212121,2.0,-4.3134189115085775,-1.5,5.023480853279239,3.0,-0.024993685631882742,-6.327738619078948,4.0,-0.02657849571998552,-7.220968143233771,4.5,-0.021901981378241762,-7.678838316037238,20.0,0.0027370561864156224,0.0016607364164841474,-20.00737150470514,8.0,20.00737150470514,-28.010662481074352,12.0,20.00737150470514,-32.01007623850534,10.0,20.00737150470514,-30.01034133637919
2.2222222222222223,2.0,-5.766587056885176,-1.5,3.6870783918615415,3.0,-0.01955608520310928,-4.776891052010874,4.0,-0.02095722512909119,-5.543982893769886,4.5,-0.016850212240747297,-5.941194078971036,20.0,0.0016476209313526454,0.0010246032006131253,-20.003676068460944,8.0,20.003676068460944,-28.004838717661592,12.0,20.003676068460944,-32.0046241134692,10.0,20.003676068460944,-30.004720711870956
2.323232323232323,2.0,-6.720119661352493,-1.5,2.388079097146874,3.0,-0.018195203719656113,-3.2555279001996946,4.0,-0.019771535956646893,-3.8933314024832124,4.5,-0.01521447501781558,-4.230628191987848,20.0,0.001384152362183865,0.0008993678114542402,-20.00252610150576,8.0,20.00252610150576,-28.002875997244676,12.0,20.00252610150576,-32.002805453741594,10.0,20.00252610150576,-30.00283699289076
2.4242424242424243,2.0,-6.988198009110179,-1.5,1.4546982303342377,3.0,-0.019614381521346,-2.1311989300759455,4.0,-0.02173528325037756,-2.6585906178600807,4.5,-0.015723424521087364,-2.9460638390814644,20.0,0.0015420262368934729,0.001065810345368567,-20.002457727182552,8.0,20.002457727182552,-28.002447527186135,12.0,20.002457727182552,-32.00243612254395,10.0,20.002457727182552,-30.002440860225676
2.525252525252525,2.0,-6.7421781385137125,-1.5,0.8870347039932194,3.0,-0.023397623455004818,-1.420054485705808,4.0,-0.026560280072991965,-1.8657408415270191,4.5,-0.017808421942964604,-2.1179330195596204,20.0,0.002083373754746655,0.0015536185800183347,-20.003118764488363,8.0,20.003118764488363,-28.00284638597027,12.0,20.003118764488363,-32.00287008922899,10.0,20.003118764488363,-30.002858649126296
2.6262626262626263,2.0,-6.224937140406853,-1.5,0.5631622884735357,3.0,-0.029706049644261358,-0.9967528799798289,4.0,-0.03465459110377977,-1.3885201113154004,4.5,-0.021324567281701762,-1.6198248260285109,20.0,0.0031673432715631205,0.002573627509326149,-20.004673241429497,8.0,20.004673241429497,-28.004061498861173,12.0,20.004673241429497,-32.004123586432605,10.0,20.004673241429497,-30.00409416301876
2.727272727272727,2.0,-5.605676195274954,-1.5,0.3790645467710137,3.0,-0.03911419541362389,-0.7472938388811093,4.0,-0.04698868131441723,-1.108190219694147,4.5,-0.026376155217702698,-1.3312915303078157,20.0,0.005158410447226493,0.004594811157901532,-20.007714493233138,8.0,20.007714493233138,-28.006527376334645,12.0,20.007714493233138,-32.006650845277335,10.0,20.007714493233138,-30.006592481196147
2.8282828282828283,2.0,-4.976219367118103,-1.5,0.2719012598954691,3.0,-0.052554779578749544,-0.5995304553825916,4.0,-0.06509145774992545,-0.9481164738517619,4.5,-0.03323240530288028,-1.174284887015002,20.0,0.008732608677822704,0.00855216803626705,-20.013458093141686,8.0,20.013458093141686,-28.011220750509384,12.0,20.013458093141686,-32.011454691463705,10.0,20.013458093141686,-30.011344166867833
2.929292929292929,2.0,-4.3802363332873995,-1.5,0.20753414977395596,3.0,-0.07131197171750564,-0.5125971119679635,4.0,-0.09111045180768587,-0.8643473294689438,4.5,-0.04229122889011933,-1.1043177437113323,20.0,0.015079354592553738,0.01624316490619714,-20.024196009405244,8.0,20.024196009405244,-28.020018782378415,12.0,20.024196009405244,-32.020456461893836,10.0,20.024196009405244,-30.020249714938966
3.0303030303030303,2.0,-3.8358345837955348,-1.5,0.16781008172372455,3.0,-0.09701004350092633,-0.46398106223386554,4.0,-0.12787355672886835,-0.8325941502922833,4.5,-0.05406094075380207,-1.0974819870945385,20.0,0.026222271071136696,0.031012548252214223,-20.044101882706354,8.0,20.044101882706354,-28.036374297159494,12.0,20.044101882706354,-32.03718582752279,10.0,20.044101882706354,-30.03680254453407
