time,linear_potential
5.025125628140703959e+00,2.469566701424353194e+00
5.125628140703518021e+00,2.450451131845243768e+00
5.226130653266332082e+00,2.425624361424036479e+00
5.326633165829146144e+00,2.397929772803068182e+00
5.427135678391960205e+00,2.368884023527669580e+00
5.527638190954774267e+00,2.339400879542970380e+00
5.628140703517588328e+00,2.310072968489992551e+00
5.728643216080402389e+00,2.281303516897009498e+00
5.829145728643216451e+00,2.253375603893086776e+00
5.929648241206030512e+00,2.226491629057426369e+00
6.030150753768844574e+00,2.200797122361914049e+00
6.130653266331658635e+00,2.176395665054397188e+00
6.231155778894472697e+00,2.153358428921980927e+00
6.331658291457286758e+00,2.131730254746933895e+00
6.432160804020100819e+00,2.111533366416677993e+00
6.532663316582914881e+00,2.092769359558711795e+00
6.633165829145728942e+00,2.075419819022340295e+00
6.733668341708543004e+00,2.059445749393730374e+00
6.834170854271357065e+00,2.044785857056998779e+00
6.934673366834171127e+00,2.031353613395408875e+00
7.035175879396985188e+00,2.019032894570361503e+00
7.135678391959799249e+00,2.007671834215286832e+00
7.236180904522613311e+00,1.997074281910560023e+00
7.336683417085427372e+00,1.986987880997034717e+00
7.437185929648241434e+00,1.977087106040283482e+00
7.537688442211055495e+00,1.966948358924329066e+00
7.638190954773869557e+00,1.956011729368855034e+00
7.738693467336683618e+00,1.943518516742727353e+00
7.839195979899497679e+00,1.928399997034274449e+00
7.939698492462311741e+00,1.909053297639673019e+00
8.040201005025126690e+00,1.882793769909175685e+00
8.140703517587940752e+00,1.843939020024127462e+00
8.241206030150754813e+00,1.819064406095929343e+00
8.341708542713568875e+00,1.939504265127802052e+00
8.442211055276382936e+00,2.041353171175468439e+00
8.542713567839196998e+00,2.134441120355091925e+00
8.643216080402011059e+00,2.220637662578429428e+00
8.743718592964825120e+00,2.299250896696285462e+00
8.844221105527639182e+00,2.366231317153618452e+00
8.944723618090453243e+00,2.418119750577760296e+00
9.045226130653267305e+00,2.581534533121225827e+00
9.145728643216081366e+00,2.720226242808695627e+00
9.246231155778895427e+00,2.849074879613349154e+00
9.346733668341709489e+00,2.971390084575209034e+00
9.447236180904523550e+00,3.088247508997700841e+00
9.547738693467337612e+00,3.199741656204502238e+00
9.648241206030151673e+00,3.305344567033959180e+00
9.748743718592965735e+00,3.404021115525474706e+00
9.849246231155779796e+00,3.494246560451682804e+00
9.949748743718593857e+00,3.573966673996513244e+00
1.005025125628140792e+01,3.640502953289780130e+00
1.015075376884422198e+01,3.690373729636171607e+00
1.025125628140703604e+01,3.718938722107731909e+00
1.035175879396985010e+01,3.719577904348354558e+00
1.045226130653266416e+01,3.681246152175025710e+00
1.055276381909547823e+01,3.575510375778998551e+00
1.065326633165829229e+01,3.744891292301768537e+00
1.075376884422110635e+01,3.987520296589002644e+00
1.085427135678392041e+01,4.177526748314228655e+00
1.095477386934673447e+01,4.323771106973846479e+00
1.105527638190954853e+01,4.427701443983002250e+00
1.115577889447236259e+01,4.488990592201279384e+00
1.125628140703517666e+01,4.507100647837423146e+00
1.135678391959799072e+01,4.481893261079989976e+00
1.145728643216080478e+01,4.413813116347457211e+00
1.155778894472361884e+01,4.303734200818726485e+00
1.165829145728643290e+01,4.152340163446132770e+00
1.175879396984924696e+01,3.958284225428987835e+00
1.185929648241206102e+01,3.708115546020814612e+00
1.195979899497487509e+01,3.584020399750321495e+00
1.206030150753768915e+01,3.448187774088704582e+00
1.216080402010050321e+01,3.275139755747819681e+00
1.226130653266331727e+01,3.067655174786828809e+00
1.236180904522613133e+01,2.988778559300467208e+00
1.246231155778894539e+01,3.066477456468975404e+00
1.256281407035175945e+01,3.105038709684759812e+00
1.266331658291457352e+01,3.119503601877586796e+00
