time,R_spec
1.115577889447236259e+01,6.069062873551728937e-02
1.125628140703517666e+01,5.790020792572284081e-02
1.135678391959799072e+01,5.531641100440427838e-02
1.145728643216080478e+01,5.290996045442377532e-02
1.155778894472361884e+01,5.066098017781787977e-02
1.165829145728643290e+01,4.855824336701306670e-02
1.175879396984924696e+01,4.659767174810124785e-02
1.185929648241206102e+01,4.478042730831367085e-02
1.195979899497487509e+01,4.224729871963748412e-02
1.206030150753768915e+01,3.983548657771926460e-02
1.216080402010050321e+01,3.776379865576395822e-02
1.226130653266331727e+01,3.599899252824165924e-02
1.236180904522613133e+01,3.444289072144797459e-02
1.246231155778894539e+01,3.308085165554124768e-02
1.256281407035175945e+01,3.197680330923432374e-02
1.266331658291457352e+01,3.110444635493781265e-02
1.276381909547738758e+01,3.044298277265703595e-02
1.286432160804020164e+01,2.997626067307671005e-02
1.296482412060301570e+01,2.969207669601474017e-02
1.306532663316582976e+01,2.958161069852051003e-02
1.316582914572864382e+01,2.963896638477012818e-02
1.326633165829145788e+01,2.986079153465978284e-02
1.336683417085427195e+01,3.024595207876760311e-02
1.346733668341708601e+01,3.079523345826325545e-02
1.356783919597990007e+01,3.151104141392002678e-02
1.366834170854271413e+01,3.239707177572487967e-02
1.376884422110552819e+01,3.345791461854080717e-02
1.386934673366834225e+01,3.469855453087181130e-02
1.396984924623115631e+01,3.612372532152624549e-02
1.407035175879397038e+01,3.773707859286575678e-02
1.417085427135678444e+01,3.954013574405152581e-02
1.427135678391959850e+01,4.153101778083502504e-02
1.437185929648241256e+01,4.370299636520157127e-02
1.447236180904522662e+01,4.604298754170407099e-02
1.457286432160804068e+01,4.853021367607446984e-02
1.467336683417085474e+01,4.938501377612315030e-02
1.477386934673366881e+01,4.990786296462884630e-02
1.487437185929648287e+01,5.049815118003020409e-02
1.497487437185929693e+01,5.115866068701246938e-02
1.507537688442211099e+01,5.189288237491674477e-02
1.517587939698492505e+01,5.270503221837242319e-02
1.527638190954773911e+01,5.360017301708096260e-02
1.537688442211055317e+01,5.458407708513191708e-02
1.547738693467336724e+01,5.566331560139002599e-02
1.557788944723618130e+01,5.508723206595760730e-02
1.567839195979899536e+01,5.453004175428277644e-02
1.577889447236180942e+01,5.413075198856558828e-02
1.587939698492462348e+01,5.387690151319761422e-02
1.597989949748743754e+01,5.375712133036947976e-02
1.608040201005025338e+01,5.376116715678485453e-02
1.618090452261306567e+01,5.387992039825376805e-02
1.628140703517588150e+01,5.410537789315372770e-02
1.638190954773869379e+01,5.443064391883151859e-02
1.648241206030150963e+01,5.484993319835099190e-02
1.658291457286432191e+01,5.535859046073984824e-02
1.668341708542713775e+01,5.595313009806705817e-02
1.678391959798995003e+01,5.663129839467234000e-02
1.688442211055276587e+01,5.739216054421683588e-02
1.698492462311557816e+01,5.823621483225102646e-02
1.708542713567839400e+01,5.916553751646187742e-02
1.718592964824120628e+01,6.018396346210998227e-02
1.728643216080402212e+01,6.129731004195411448e-02
1.738693467336683440e+01,6.251365481009227287e-02
1.748743718592965024e+01,6.384368194823773768e-02
1.758793969849246253e+01,6.530111808816765895e-02
1.768844221105527836e+01,6.690328523537689143e-02
1.778894472361809065e+01,6.867180936275260605e-02
1.788944723618090649e+01,7.063353549462643433e-02
1.798994974874371877e+01,7.282171940194122339e-02
1.809045226130653461e+01,7.527758930747725785e-02
1.819095477386934689e+01,7.805240290604530118e-02
1.829145728643216273e+01,8.121016502675450222e-02
1.839195979899497502e+01,8.483121411822591718e-02
1.849246231155779085e+01,8.901691995440293159e-02
1.859296482412060314e+01,9.370053718038613699e-02
1.869346733668341898e+01,9.875389493167600896e-02
1.879396984924623126e+01,1.046038851948396381e-01
1.889447236180904710e+01,1.113757084511953210e-01
1.899497487437185939e+01,1.191758197859109636e-01
1.909547738693467522e+01,1.280451069810448761e-01
1.919597989949748751e+01,1.378811249051448973e-01
1.929648241206030335e+01,1.483442510350170274e-01
1.939698492462311563e+01,1.505377590920921604e-01
1.949748743718593147e+01,1.358642613843489277e-01
1.959798994974874375e+01,1.215038482031555872e-01
1.969849246231155959e+01,1.081616322161239596e-01
1.979899497487437188e+01,9.624023627221546529e-02
1.989949748743718771e+01,8.586218162713571411e-02
2.000000000000000000e+01,7.696954717276374702e-02
