time,R_energy_linear
1.236180904522613133e+01,-1.324816779907916242e+00
1.246231155778894539e+01,-1.032355004447616631e+00
1.256281407035175945e+01,-7.977088344774108108e-01
1.266331658291457352e+01,-6.134879003593595170e-01
1.276381909547738758e+01,-4.716607527747571083e-01
1.286432160804020164e+01,-3.643977862574809268e-01
1.296482412060301570e+01,-2.845807249228665126e-01
1.306532663316582976e+01,-2.260530893762467963e-01
1.316582914572864382e+01,-1.836897051386333912e-01
1.326633165829145788e+01,-1.533527923837709472e-01
1.336683417085427195e+01,-1.317863773336141742e-01
1.346733668341708601e+01,-1.164849865320102956e-01
1.356783919597990007e+01,-1.055593964562452358e-01
1.366834170854271413e+01,-9.761233185668077850e-02
1.376884422110552819e+01,-9.163023589820840087e-02
1.386934673366834225e+01,-8.689294737367633803e-02
1.396984924623115631e+01,-8.290065856055242599e-02
1.407035175879397038e+01,-7.931627886002468042e-02
1.417085427135678444e+01,-7.592086074398649020e-02
1.427135678391959850e+01,-7.257971099317288288e-02
1.437185929648241256e+01,-6.921701874751452765e-02
1.447236180904522662e+01,-6.579713015035695833e-02
1.457286432160804068e+01,-6.231092521498449166e-02
1.467336683417085474e+01,-5.876605464107285265e-02
1.477386934673366881e+01,-5.518006040941876578e-02
1.487437185929648287e+01,-5.157562562689246149e-02
1.497487437185929693e+01,-4.797737860517182346e-02
1.507537688442211099e+01,-4.440981782271345019e-02
1.517587939698492505e+01,-4.089603540184215402e-02
1.527638190954773911e+01,-3.745700089187648657e-02
1.537688442211055317e+01,-3.411123183621259797e-02
1.547738693467336724e+01,-3.087472520636870901e-02
1.557788944723618130e+01,-2.776106041517145337e-02
1.567839195979899536e+01,-2.478161040048529329e-02
1.577889447236180942e+01,-2.194581727903032256e-02
1.587939698492462348e+01,-1.926150318615532653e-02
1.597989949748743754e+01,-1.673519716575968402e-02
1.608040201005025338e+01,-1.437246638454081279e-02
1.618090452261306567e+01,-1.217824558766192680e-02
1.628140703517588150e+01,-1.015716225388382105e-02
1.638190954773869379e+01,-8.313858108289448948e-03
1.648241206030150963e+01,-6.653309505077278224e-03
1.658291457286432191e+01,-5.181150981173064489e-03
1.668341708542713775e+01,-3.904007649931552724e-03
1.678391959798995003e+01,-2.829843383170918460e-03
1.688442211055276587e+01,-1.968333065065222803e-03
1.698492462311557816e+01,-1.331268620556422038e-03
1.708542713567839400e+01,-9.330103371755288843e-04
1.718592964824120628e+01,-7.909971063091066892e-04
1.728643216080402212e+01,-9.263319479091697414e-04
1.738693467336683440e+01,-1.364462699048062588e-03
1.748743718592965024e+01,-2.135982194832930850e-03
1.758793969849246253e+01,-3.277578084614377312e-03
1.768844221105527836e+01,-4.833169839902651775e-03
1.778894472361809065e+01,-6.855280138993637834e-03
1.788944723618090649e+01,-9.406700111198417272e-03
1.798994974874371877e+01,-1.256252380650146536e-02
1.809045226130653461e+01,-1.641264735073938441e-02
1.819095477386934689e+01,-2.106485403427743597e-02
1.829145728643216273e+01,-2.664863870319243017e-02
1.839195979899497502e+01,-3.331996521708758402e-02
1.849246231155779085e+01,-4.126719997548088797e-02
1.859296482412060314e+01,-5.071852399381596849e-02
1.869346733668341898e+01,-6.195119551430913751e-02
1.879396984924623126e+01,-7.530311303056630434e-02
1.889447236180904710e+01,-9.118721056364093025e-02
1.899497487437185939e+01,-1.101092929083782174e-01
1.909547738693467522e+01,-1.326899719199724215e-01
1.919597989949748751e+01,-1.596913638782729850e-01
1.929648241206030335e+01,-1.920491073550871786e-01
1.939698492462311563e+01,-2.309099843407794728e-01
1.949748743718593147e+01,-2.776748702788991441e-01
1.959798994974874375e+01,-3.340457540644925505e-01
1.969849246231155959e+01,-4.020739627928889282e-01
1.979899497487437188e+01,-4.842042824193052986e-01
1.989949748743718771e+01,-5.833061599647573203e-01
2.000000000000000000e+01,-7.026784663911268547e-01
