time,potential
1.597989949748743754e+01,3.351551015395917599e+00
1.608040201005025338e+01,3.349736443660491947e+00
1.618090452261306567e+01,3.350822038047041040e+00
1.628140703517588150e+01,3.354778558788163334e+00
1.638190954773869379e+01,3.361581545472772881e+00
1.648241206030150963e+01,3.371211021977632338e+00
1.658291457286432191e+01,3.383651224876692343e+00
1.668341708542713775e+01,3.398890353531843989e+00
1.678391959798995003e+01,3.416920339665659778e+00
1.688442211055276587e+01,3.437736633870208891e+00
1.698492462311557816e+01,3.461338006193559025e+00
1.708542713567839400e+01,3.487726357645474451e+00
1.718592964824120628e+01,3.516906539153387357e+00
1.728643216080402212e+01,3.548886174154492146e+00
1.738693467336683440e+01,3.583675480600519769e+00
1.748743718592965024e+01,3.621287087644429192e+00
1.758793969849246253e+01,3.661735841630910038e+00
1.768844221105527836e+01,3.705038595175703886e+00
1.778894472361809065e+01,3.751213972031580024e+00
1.788944723618090649e+01,3.800282099031564442e+00
1.798994974874371877e+01,3.852264294654021093e+00
1.809045226130653461e+01,3.907182701041081785e+00
1.819095477386934689e+01,3.965059844348680862e+00
1.829145728643216273e+01,4.025918103383651747e+00
1.839195979899497502e+01,4.089779062976545809e+00
1.849246231155779085e+01,4.156662722516993647e+00
1.859296482412060314e+01,4.226586523587370969e+00
1.869346733668341898e+01,4.299564152895145597e+00
1.879396984924623126e+01,4.375604067386992035e+00
1.889447236180904710e+01,4.454707678127800108e+00
1.899497487437185939e+01,4.536867117839090469e+00
1.909547738693467522e+01,4.622062504789770543e+00
1.919597989949748751e+01,4.710258603062530192e+00
1.929648241206030335e+01,4.801400767371441169e+00
1.939698492462311563e+01,4.895410051617993474e+00
1.949748743718593147e+01,4.992177355899008795e+00
1.959798994974874375e+01,5.091556490691732328e+00
1.969849246231155959e+01,5.193356054012705059e+00
1.979899497487437188e+01,5.297330053632267166e+00
1.989949748743718771e+01,5.403167269613039281e+00
2.000000000000000000e+01,5.510479451343951673e+00
