time,connectedness
6.432160804020100819e+00,6.524546019133108388e-01
6.532663316582914881e+00,6.536408745652716457e-01
6.633165829145728942e+00,6.559681362658851267e-01
6.733668341708543004e+00,6.594567558815798147e-01
6.834170854271357065e+00,6.641295172434891203e-01
6.934673366834171127e+00,6.700114962105323535e-01
7.035175879396985188e+00,6.771299390179902344e-01
7.135678391959799249e+00,6.855141409205974812e-01
7.236180904522613311e+00,6.951953245730508879e-01
7.336683417085427372e+00,7.062065180087852001e-01
7.437185929648241434e+00,7.185824324590814882e-01
7.537688442211055495e+00,7.323593405669373002e-01
7.638190954773869557e+00,7.475749557591238048e-01
7.738693467336683618e+00,7.642683134992365179e-01
7.839195979899497679e+00,7.824796549705581583e-01
7.939698492462311741e+00,8.022503130763332102e-01
8.040201005025126690e+00,8.236225993576306026e-01
8.140703517587940752e+00,8.466396886008307199e-01
8.241206030150754813e+00,8.713454948505523490e-01
8.341708542713568875e+00,8.977845282897090051e-01
8.442211055276382936e+00,9.260017163620547498e-01
8.542713567839196998e+00,9.560421641646565938e-01
8.643216080402011059e+00,9.879508179425108283e-01
8.743718592964825120e+00,1.021771980774503596e+00
8.844221105527639182e+00,1.057548610542788481e+00
8.944723618090453243e+00,1.095321306175657261e+00
9.045226130653267305e+00,1.135126858647181436e+00
9.145728643216081366e+00,1.176996208039601033e+00
9.246231155778895427e+00,1.220951607815521589e+00
9.346733668341709489e+00,1.267002754598094860e+00
9.447236180904523550e+00,1.315141600720101778e+00
9.547738693467337612e+00,1.365335535651825527e+00
9.648241206030151673e+00,1.417518614209350325e+00
9.748743718592965735e+00,1.471580543627778459e+00
9.849246231155779796e+00,1.527353244924888331e+00
9.949748743718593857e+00,1.584595010035265261e+00
1.005025125628140792e+01,1.642972621810001810e+00
1.015075376884422198e+01,1.702042320867889647e+00
1.025125628140703604e+01,1.761231202737795876e+00
1.035175879396985010e+01,1.819821478712493334e+00
1.045226130653266416e+01,1.876940931082555997e+00
1.055276381909547823e+01,1.931563639107807262e+00
1.065326633165829229e+01,1.982525347330580390e+00
1.075376884422110635e+01,2.028557331250630646e+00
1.085427135678392041e+01,2.068340961713865056e+00
1.095477386934673447e+01,2.100582248005857799e+00
1.105527638190954853e+01,2.124101691861770558e+00
1.115577889447236259e+01,2.137930532253631277e+00
1.125628140703517666e+01,2.141401039625518532e+00
1.135678391959799072e+01,2.134217174614510881e+00
1.145728643216080478e+01,2.116493536184481883e+00
1.155778894472361884e+01,2.088755133592801183e+00
1.165829145728643290e+01,2.051897162390190932e+00
1.175879396984924696e+01,2.007110930530251469e+00
1.185929648241206102e+01,1.955787514387399728e+00
1.195979899497487509e+01,1.899413324302219985e+00
1.206030150753768915e+01,1.839471196630760641e+00
1.216080402010050321e+01,1.777357534091611013e+00
1.226130653266331727e+01,1.714321596201968001e+00
1.236180904522613133e+01,1.651428572176485643e+00
1.246231155778894539e+01,1.589544493266871417e+00
1.256281407035175945e+01,1.529338804036652011e+00
1.266331658291457352e+01,1.471299504674544067e+00
1.276381909547738758e+01,1.415755906042246881e+00
1.286432160804020164e+01,1.362904809471641387e+00
1.296482412060301570e+01,1.312836968817989503e+00
1.306532663316582976e+01,1.265561745422618900e+00
1.316582914572864382e+01,1.221028770829482246e+00
1.326633165829145788e+01,1.179146122828845344e+00
1.336683417085427195e+01,1.139794995203824879e+00
1.346733668341708601e+01,1.102841131591378643e+00
1.356783919597990007e+01,1.068143442811764876e+00
1.366834170854271413e+01,1.035560278065857487e+00
1.376884422110552819e+01,1.004953809862329850e+00
1.386934673366834225e+01,9.761929478344349986e-01
1.396984924623115631e+01,9.491551367116642934e-01
1.407035175879397038e+01,9.237273306848672316e-01
1.417085427135678444e+01,8.998063771764116536e-01
1.427135678391959850e+01,8.772989910153276005e-01
1.437185929648241256e+01,8.561214563984407278e-01
1.447236180904522662e+01,8.361991586616757122e-01
1.457286432160804068e+01,8.174660199808522210e-01
1.467336683417085474e+01,7.998638915786832060e-01
1.477386934673366881e+01,7.833419386999628253e-01
1.487437185929648287e+01,7.678560424766797121e-01
1.497487437185929693e+01,7.533682339237479653e-01
1.507537688442211099e+01,7.398461689219880677e-01
1.517587939698492505e+01,7.272626485435557120e-01
1.527638190954773911e+01,7.155951859718556740e-01
1.537688442211055317e+01,7.048256191886144162e-01
1.547738693467336724e+01,6.949397672602155573e-01
1.557788944723618130e+01,6.859271272398316244e-01
1.567839195979899536e+01,6.777806082523375464e-01
1.577889447236180942e+01,6.704962991296916641e-01
1.587939698492462348e+01,6.640732659312378328e-01
1.597989949748743754e+01,6.585133757566422608e-01
1.608040201005025338e+01,6.538211433971755637e-01
1.618090452261306567e+01,6.500035975453725134e-01
1.628140703517588150e+01,6.470701634751609976e-01
1.638190954773869379e+01,6.450325593027872451e-01
1.648241206030150963e+01,6.439047031369051766e-01
1.658291457286432191e+01,6.437026286214291293e-01
1.668341708542713775e+01,6.444444065668203381e-01
1.678391959798995003e+01,6.461500705561598057e-01
1.688442211055276587e+01,6.488415446039111911e-01
1.698492462311557816e+01,6.525425711406800389e-01
1.708542713567839400e+01,6.572786377989965345e-01
1.718592964824120628e+01,6.630769016849042963e-01
1.728643216080402212e+01,6.699661100379691314e-01
1.738693467336683440e+01,6.779765164058079163e-01
1.748743718592965024e+01,6.871397916826448293e-01
1.758793969849246253e+01,6.974889295741585338e-01
1.768844221105527836e+01,7.090581462363808596e-01
1.778894472361809065e+01,7.218827739700244273e-01
1.788944723618090649e+01,7.359991488986860064e-01
1.798994974874371877e+01,7.514444924918447510e-01
1.809045226130653461e+01,7.682567863880360726e-01
1.819095477386934689e+01,7.864746396913868676e-01
1.829145728643216273e+01,8.061371465825251104e-01
1.839195979899497502e+01,8.272837308878989715e-01
1.849246231155779085e+01,8.499539719080111411e-01
1.859296482412060314e+01,8.741874027258121904e-01
1.869346733668341898e+01,9.000232679643056510e-01
1.879396984924623126e+01,9.275002221176058548e-01
1.889447236180904710e+01,9.566559419838711609e-01
1.899497487437185939e+01,9.875266168022766022e-01
1.909547738693467522e+01,1.020146267221216707e+00
1.919597989949748751e+01,1.054545828636137550e+00
1.929648241206030335e+01,1.090751915567620189e+00
1.939698492462311563e+01,1.128785161806463710e+00
1.949748743718593147e+01,1.168658006290181239e+00
1.959798994974874375e+01,1.210371768674018300e+00
1.969849246231155959e+01,1.253912833966367879e+00
1.979899497487437188e+01,1.299247747021975652e+00
1.989949748743718771e+01,1.346317012372877597e+00
2.000000000000000000e+01,1.395027413351916712e+00
