time,linear_connectedness
4.924623115577889898e+00,2.016472881590888555e+00
5.025125628140703959e+00,1.973457920442833524e+00
5.125628140703518021e+00,1.944139823340483630e+00
5.226130653266332082e+00,1.921684804224421894e+00
5.326633165829146144e+00,1.903200513479549993e+00
5.427135678391960205e+00,1.887115711798702300e+00
5.527638190954774267e+00,1.872457229732402473e+00
5.628140703517588328e+00,1.858568851240119724e+00
5.728643216080402389e+00,1.844980075305884260e+00
5.829145728643216451e+00,1.831337253947969756e+00
5.929648241206030512e+00,1.817364423985863287e+00
6.030150753768844574e+00,1.802839721459847055e+00
6.130653266331658635e+00,1.787580625162789039e+00
6.231155778894472697e+00,1.771434535027265555e+00
6.331658291457286758e+00,1.754272774677082314e+00
6.432160804020100819e+00,1.735986932420926721e+00
6.532663316582914881e+00,1.716486915206760333e+00
6.633165829145728942e+00,1.695700366412129290e+00
6.733668341708543004e+00,1.673573279854975837e+00
6.834170854271357065e+00,1.650071776996700601e+00
6.934673366834171127e+00,1.625185135311572271e+00
7.035175879396985188e+00,1.598930283196283053e+00
7.135678391959799249e+00,1.571358143561156995e+00
7.236180904522613311e+00,1.542562449200469032e+00
7.336683417085427372e+00,1.512692041327272419e+00
7.437185929648241434e+00,1.481968335174558504e+00
7.537688442211055495e+00,1.450710883566115328e+00
7.638190954773869557e+00,1.419376472753722807e+00
7.738693467336683618e+00,1.388622693107101957e+00
7.839195979899497679e+00,1.359420556918591760e+00
7.939698492462311741e+00,1.333280360307330881e+00
8.040201005025126690e+00,1.312801473827150733e+00
8.140703517587940752e+00,1.303590992860580666e+00
8.241206030150754813e+00,1.297331853626004117e+00
8.341708542713568875e+00,1.218323236486436922e+00
8.442211055276382936e+00,1.156214795113426508e+00
8.542713567839196998e+00,1.101076006437376131e+00
8.643216080402011059e+00,1.050940856202984275e+00
8.743718592964825120e+00,1.006421548740263905e+00
8.844221105527639182e+00,9.715188541275121548e-01
8.944723618090453243e+00,9.597525355391820501e-01
9.045226130653267305e+00,9.344124682389780556e-01
9.145728643216081366e+00,9.334485379276930006e-01
9.246231155778895427e+00,9.419039232117746296e-01
9.346733668341709489e+00,9.563639707330942041e-01
9.447236180904523550e+00,9.756203465488804127e-01
9.547738693467337612e+00,9.994153029191809035e-01
