time,Rspec_hyper
4.924623115577889898e+00,1.170747499800073532e+00
5.025125628140703959e+00,1.206093955512753890e+00
5.125628140703518021e+00,1.242320975257954041e+00
5.226130653266332082e+00,1.279393072540784937e+00
5.326633165829146144e+00,1.317270644091547593e+00
5.427135678391960205e+00,1.355909224891010512e+00
5.527638190954774267e+00,1.395258739078005350e+00
5.628140703517588328e+00,1.435262741450387347e+00
5.728643216080402389e+00,1.475857646310118287e+00
5.829145728643216451e+00,1.516971942233668713e+00
5.929648241206030512e+00,1.558525393128527892e+00
6.030150753768844574e+00,1.600428227788092794e+00
6.130653266331658635e+00,1.642580322183403885e+00
6.231155778894472697e+00,1.684870381016688068e+00
6.331658291457286758e+00,1.727175127684207778e+00
6.432160804020100819e+00,1.769358514817234829e+00
6.532663316582914881e+00,1.811270971039494970e+00
6.633165829145728942e+00,1.852748703527671958e+00
6.733668341708543004e+00,1.893613080394723314e+00
6.834170854271357065e+00,1.933670121806839060e+00
6.934673366834171127e+00,1.972710134026117057e+00
7.035175879396985188e+00,2.010507526124326372e+00
7.135678391959799249e+00,2.046820854760672326e+00
7.236180904522613311e+00,2.081393147914960995e+00
7.336683417085427372e+00,2.113952563499120529e+00
7.437185929648241434e+00,2.144213442943083248e+00
7.537688442211055495e+00,2.171877822691870019e+00
7.638190954773869557e+00,2.196637467522017939e+00
7.738693467336683618e+00,2.218176488008440916e+00
7.839195979899497679e+00,2.236174599841006305e+00
7.939698492462311741e+00,2.250311073991675404e+00
8.040201005025126690e+00,2.260269413487494994e+00
8.140703517587940752e+00,2.265742773886945116e+00
8.241206030150754813e+00,2.266440119855772650e+00
8.341708542713568875e+00,2.262093079077281299e+00
8.442211055276382936e+00,2.154051214443199136e+00
8.542713567839196998e+00,2.042837403115473460e+00
8.643216080402011059e+00,1.938035852212052434e+00
8.743718592964825120e+00,1.839485202596890856e+00
8.844221105527639182e+00,1.747018808365259357e+00
8.944723618090453243e+00,1.660468154412396258e+00
9.045226130653267305e+00,1.579666067372393679e+00
9.145728643216081366e+00,1.504449759075829895e+00
9.246231155778895427e+00,1.434663745152628289e+00
9.346733668341709489e+00,1.370162684433955613e+00
9.447236180904523550e+00,1.310814187437026490e+00
9.547738693467337612e+00,1.256501644344366175e+00
9.648241206030151673e+00,1.207127124271744067e+00
9.748743718592965735e+00,1.162614397843053426e+00
9.849246231155779796e+00,1.122912133529306411e+00
9.949748743718593857e+00,1.087997313972278945e+00
1.005025125628140792e+01,1.057878910405358974e+00
1.015075376884422198e+01,1.032601839791467579e+00
1.025125628140703604e+01,1.012251208615315257e+00
1.035175879396985010e+01,9.969568174066675281e-01
1.045226130653266416e+01,9.868978590835488784e-01
1.055276381909547823e+01,9.823076905554537497e-01
1.065326633165829229e+01,9.834784901417380487e-01
1.075376884422110635e+01,9.402086993294610506e-01
1.085427135678392041e+01,8.866970276014795038e-01
1.095477386934673447e+01,8.377319965688051484e-01
1.105527638190954853e+01,7.933871726194545726e-01
1.115577889447236259e+01,7.536492363645751480e-01
1.125628140703517666e+01,7.184298671665486635e-01
1.135678391959799072e+01,6.875792796335779000e-01
1.145728643216080478e+01,6.609003817776448741e-01
1.155778894472361884e+01,6.381626240495392732e-01
1.165829145728643290e+01,6.191147858180416907e-01
1.175879396984924696e+01,6.034961668962398607e-01
1.185929648241206102e+01,5.910458812303984732e-01
1.195979899497487509e+01,5.815101581952657472e-01
1.206030150753768915e+01,5.746477242041433398e-01
1.216080402010050321e+01,5.702334546456043762e-01
1.226130653266331727e+01,5.680605541386558599e-01
1.236180904522613133e+01,5.679415489325640998e-01
1.246231155778894539e+01,5.697083693878156607e-01
1.256281407035175945e+01,5.732117737976721861e-01
1.266331658291457352e+01,5.783203270047253541e-01
1.276381909547738758e+01,5.849191058253420117e-01
1.286432160804020164e+01,5.929082633471818298e-01
1.296482412060301570e+01,6.022015487233844944e-01
1.306532663316582976e+01,6.127248495113660764e-01
1.316582914572864382e+01,6.244148001118170477e-01
1.326633165829145788e+01,6.372174819860147998e-01
1.336683417085427195e+01,6.510872282603997752e-01
1.346733668341708601e+01,6.659855361581138444e-01
1.356783919597990007e+01,6.818800845573912417e-01
1.366834170854271413e+01,6.987438501054702433e-01
1.376884422110552819e+01,7.165543130864325816e-01
1.386934673366834225e+01,7.352927431586827600e-01
1.396984924623115631e+01,7.549435547669394175e-01
1.407035175879397038e+01,7.754937222181212952e-01
1.417085427135678444e+01,7.969322448927186331e-01
1.427135678391959850e+01,8.192496537055020678e-01
1.437185929648241256e+01,8.424375506400607616e-01
1.447236180904522662e+01,8.664881739009461237e-01
1.457286432160804068e+01,8.913939819201670556e-01
1.467336683417085474e+01,9.171472501018760326e-01
1.477386934673366881e+01,9.437396747828618038e-01
1.487437185929648287e+01,9.711619794267638550e-01
1.497487437185929693e+01,9.994035185620175898e-01
1.507537688442211099e+01,1.028451875425675288e+00
1.517587939698492505e+01,1.058292449698828852e+00
1.527638190954773911e+01,1.088908032126225223e+00
1.537688442211055317e+01,1.120278363217252604e+00
1.547738693467336724e+01,1.152379673642023095e+00
1.557788944723618130e+01,1.185184204381011019e+00
1.567839195979899536e+01,1.218659705176310393e+00
1.577889447236180942e+01,1.252768910384984169e+00
1.587939698492462348e+01,1.287468991969444199e+00
1.597989949748743754e+01,1.322710990096392258e+00
1.608040201005025338e+01,1.358439222676293356e+00
1.618090452261306567e+01,1.394590676181613587e+00
1.628140703517588150e+01,1.431094381257712822e+00
1.638190954773869379e+01,1.467870778008117938e+00
1.648241206030150963e+01,1.504831077419292340e+00
1.658291457286432191e+01,1.541876627209455064e+00
