time,potential_global
7.336683417085427372e+00,8.047890483328785649e+00
7.437185929648241434e+00,8.111803233049808881e+00
7.537688442211055495e+00,8.183263535244567066e+00
7.638190954773869557e+00,8.262452950689064934e+00
7.738693467336683618e+00,8.349556739639181657e+00
7.839195979899497679e+00,8.444762117233990395e+00
7.939698492462311741e+00,8.548256170866659787e+00
8.040201005025126690e+00,8.660223367737101441e+00
8.140703517587940752e+00,8.780842567720203107e+00
8.241206030150754813e+00,8.910283440130436716e+00
8.341708542713568875e+00,9.048702164681047933e+00
8.442211055276382936e+00,9.196236275673880911e+00
8.542713567839196998e+00,9.352998484736511742e+00
8.643216080402011059e+00,9.519069291690728463e+00
8.743718592964825120e+00,9.694488166268500962e+00
8.844221105527639182e+00,9.879243057086581459e+00
8.944723618090453243e+00,1.007325796055198808e+01
9.045226130653267305e+00,1.027637826667549881e+01
9.145728643216081366e+00,1.048835359670590961e+01
9.246231155778895427e+00,1.070881786830243598e+01
9.346733668341709489e+00,1.093726638131114903e+01
9.447236180904523550e+00,1.117302982880479867e+01
9.547738693467337612e+00,1.141524532709833295e+01
9.648241206030151673e+00,1.166282485355218412e+01
9.748743718592965735e+00,1.191442191443712595e+01
9.849246231155779796e+00,1.216839786881352836e+01
9.949748743718593857e+00,1.242279013132592880e+01
1.005025125628140792e+01,1.267528546704918568e+01
1.015075376884422198e+01,1.292320273084266624e+01
1.025125628140703604e+01,1.316349057628999297e+01
1.035175879396985010e+01,1.339274664913022761e+01
1.045226130653266416e+01,1.360726525194857217e+01
1.055276381909547823e+01,1.380311997701931581e+01
1.065326633165829229e+01,1.397628586494786340e+01
1.075376884422110635e+01,1.412280186677442551e+01
1.085427135678392041e+01,1.423896868543984162e+01
1.095477386934673447e+01,1.432156991873301344e+01
1.105527638190954853e+01,1.436809700086920039e+01
1.115577889447236259e+01,1.437695257128581794e+01
1.125628140703517666e+01,1.434760466220934916e+01
1.135678391959799072e+01,1.428066710713711984e+01
1.145728643216080478e+01,1.417789020732856820e+01
1.155778894472361884e+01,1.404205862128804938e+01
1.165829145728643290e+01,1.387680780300859595e+01
1.175879396984924696e+01,1.368638259351554609e+01
1.185929648241206102e+01,1.347536882267622182e+01
1.195979899497487509e+01,1.324842963953275898e+01
1.206030150753768915e+01,1.301007330649766303e+01
1.216080402010050321e+01,1.276447039304539111e+01
1.226130653266331727e+01,1.251532829899134214e+01
1.236180904522613133e+01,1.226582211743264139e+01
1.246231155778894539e+01,1.201857442679403754e+01
1.256281407035175945e+01,1.177567310660367994e+01
1.266331658291457352e+01,1.153871536668015452e+01
1.276381909547738758e+01,1.130886712589440179e+01
1.286432160804020164e+01,1.108692885967665731e+01
1.296482412060301570e+01,1.087340137226096282e+01
1.306532663316582976e+01,1.066854717450394041e+01
1.316582914572864382e+01,1.047244500817695112e+01
1.326633165829145788e+01,1.028503646443483532e+01
1.336683417085427195e+01,1.010616461406717370e+01
1.346733668341708601e+01,9.935605170083933402e+00
1.356783919597990007e+01,9.773091026606989473e+00
1.366834170854271413e+01,9.618331145495229606e+00
1.376884422110552819e+01,9.471024763235131871e+00
1.386934673366834225e+01,9.330871818206205148e+00
1.396984924623115631e+01,9.197580389656751620e+00
1.407035175879397038e+01,9.070871818955911436e+00
1.417085427135678444e+01,8.950484065649398246e+00
1.427135678391959850e+01,8.836173743510212120e+00
1.437185929648241256e+01,8.727717188659866565e+00
1.447236180904522662e+01,8.624910833712281288e+00
1.457286432160804068e+01,8.527571097975513936e+00
1.467336683417085474e+01,8.435533952476005126e+00
1.477386934673366881e+01,8.348654278103159854e+00
1.487437185929648287e+01,8.266805103664447429e+00
1.497487437185929693e+01,8.189876786401320885e+00
1.507537688442211099e+01,8.117776179068556530e+00
1.517587939698492505e+01,8.050425813783432361e+00
1.527638190954773911e+01,7.987763122487744560e+00
1.537688442211055317e+01,7.929739706215503503e+00
1.547738693467336724e+01,7.876320659772129140e+00
1.557788944723618130e+01,7.827483954397351340e+00
1.567839195979899536e+01,7.783219878108456058e+00
1.577889447236180942e+01,7.743530531398380212e+00
1.587939698492462348e+01,7.708429374561305281e+00
1.597989949748743754e+01,7.677940821959309936e+00
1.608040201005025338e+01,7.652099877892623248e+00
1.618090452261306567e+01,7.630951808290512339e+00
1.628140703517588150e+01,7.614551842121959346e+00
1.638190954773869379e+01,7.602964896174790432e+00
1.648241206030150963e+01,7.596265316621638064e+00
