time,1->1,2->1,3->1,4->1,1->2,2->2,3->2,4->2,1->3,2->3,3->3,4->3,1->4,2->4,3->4,4->4
0.0,0.3899999999612547,-0.899999999970369,-0.40000000001150227,-0.19999999995023998,0.5999999999062311,0.7399999999990747,-0.10000000000287557,0.0,0.29999999996699334,0.0,0.33999999998757247,-0.24000000001245247,0.15999999998170256,-0.060000000001378395,0.0,0.04999999999970306
0.10050251256281408,0.34954117822394437,-0.9341185543965125,-0.4151638020033488,-0.2075819010016744,0.6477514144509477,0.7832887518599563,-0.10795856908440982,0.0,0.3110132703182389,0.0,0.37694969416690594,-0.24881061627679557,0.16095981076463817,-0.06035992903587195,0.0,0.06838975031078776
0.20100502512562815,0.30336329343017,-0.9653229109396477,-0.4290324048250582,-0.2145162024125291,0.7022112784027534,0.8223820265329529,-0.11703521307637743,0.0,0.3235759400699312,0.0,0.4103895254736756,-0.25886075205594494,0.1621914866370422,-0.060821807489758184,0.0,0.08251199004258303
0.30150753768844224,0.25097871525492366,-0.992644875630333,-0.4411755002986517,-0.22058775017708143,0.7640444714684946,0.8559853637013504,-0.12734074517073424,0.0,0.3377056858600014,0.0,0.4393161239513166,-0.27016454870465445,0.16362262677746542,-0.06135848504978947,0.0,0.09133988269904858
0.4020100502512563,0.19196408407307075,-1.015045235114309,-0.4511312156063596,-0.22556560783093538,0.8338565745669158,0.8827170971947851,-0.1389760957426489,0.0,0.3533827487300911,0.0,0.4626664974749506,-0.28270619900627736,0.16516154153697893,-0.06193557808634176,0.0,0.09379828756067576
0.5025125628140704,0.12601672771950234,-1.031455589356467,-0.45842470638990385,-0.2292123532088297,0.9121268206291333,0.901166948619192,-0.15202113679002593,0.0,0.3705358526395752,0.0,0.47936650357516264,-0.2964286821560691,0.16669526237134136,-0.0625107233961919,0.0,0.08881770758098484
0.6030150753768845,0.053024826009162584,-1.0408387626018034,-0.4625950055375805,-0.23129750277572914,0.9991225725647368,0.909979535057559,-0.16652042866827088,0.0,0.3890274079543232,0.0,0.48839838887038134,-0.31122192639676527,0.16808912502511153,-0.0630334218848505,0.0,0.07540936794447894
0.7035175879396985,-0.026852626233697663,-1.0422670736649764,-0.46322981051352685,-0.23161490527237594,1.0947993054344352,0.9079614567975014,-0.18246655086873176,0.0,0.40863987407768754,0.0,0.48888573606076235,-0.3269118993287634,0.16918879024684086,-0.0634457963510221,0.0,0.05275979472751935
0.8040201005025126,-0.11310389455565506,-1.0350144441506615,-0.4600064196225162,-0.2300032098112581,1.1986949018938375,0.8942060918393224,-0.19978248366747664,0.0,0.4290658355277088,0.0,0.48019051326897433,-0.3432526684277182,0.1698255357876835,-0.06368457592872967,0.0,0.02033911380549397
0.9045226130653267,-0.20479441334431137,-1.0186527864830541,-0.45273457180416976,-0.22636728591596267,1.3098346292039764,0.8682226749767707,-0.2183057714599812,0.0,0.44990520167709214,0.0,0.4620109871067424,-0.3599241614193893,0.16982544232685415,-0.06368454086910086,0.0,-0.0219895137888379
1.0050251256281408,-0.3005256689059266,-0.9931382899397434,-0.4413947956027897,-0.22069739780139486,1.4266680620211858,0.8300498676172552,-0.23777801039237545,0.0,0.47067259498212444,0.0,0.4344646516718509,-0.37653807602455736,0.16902233727564275,-0.06338337648834069,0.0,-0.07387742433952182
1.105527638190955,-0.39844198868044245,-0.9588696724960322,-0.4261642989611403,-0.21308214948057014,1.5470622671820422,0.7803294415076323,-0.2578437112710219,0.0,0.49081727632183103,0.0,0.39813723698434167,-0.39265382109632263,0.16727351037984506,-0.06272756638767141,0.0,-0.134436968949464
1.206030150753769,-0.49629815346285966,-0.9167021238765116,-0.40742316631536823,-0.20371158315768412,1.6683692984909015,0.7203184146931108,-0.278061549785491,0.0,0.5097554191813014,0.0,0.35408186904728467,-0.40780433538389893,0.16447604656716353,-0.06167851746702313,0.0,-0.20224599222434803
1.306532663316583,-0.591592535403862,-0.8679050929050192,-0.38573559690835424,-0.19286779850968827,1.787576619949327,0.6518243612640973,-0.2979294364546803,0.0,0.5269121470252713,0.0,0.3037581455256344,-0.4215297176313193,0.16058084676556783,-0.06021781752407751,0.0,-0.2754229611393044
1.407035175879397,-0.681751623043958,-0.8140661366118351,-0.36180717188916134,-0.18090358600009182,1.901525867209486,0.5770680711059128,-0.3169209779052551,0.0,0.5417672220564551,0.0,0.24891659464176819,-0.4334137776174085,0.15560133503900175,-0.05835050063962566,0.0,-0.35176712308293556
1.5075376884422111,-0.7643410084856583,-0.7569527374906571,-0.33642343888473647,-0.16821171944236823,2.0071712929503605,0.49849087069286924,-0.3345285488620675,0.0,0.5538972285834554,0.0,0.1914440077160906,-0.44311778285566206,0.14961458935647265,-0.056105471005207797,0.0,-0.4289459455686373
1.6080402010050252,-0.837266324715813,-0.6983564143636656,-0.310380628643081,-0.15519031437705166,2.1018333327127436,0.4185405101386763,-0.35030555545212394,0.0,0.5630068786316444,0.0,0.1331972769441636,-0.4504055028942133,0.14275429464916112,-0.053532860491700696,0.0,-0.5046970758953995
1.7085427135678393,-0.8989298918571365,-0.6399462112449683,-0.28442053834343284,-0.14221026911620527,2.183403809419282,0.33947269828527027,-0.3639006348477025,0.0,0.5689445849374475,0.0,0.07585454257080793,-0.45515566793330464,0.13519680348850205,-0.050698801296045204,0.0,-0.5770098754909192
1.8090452261306533,-0.9483197656035003,-0.5831545082379819,-0.25917978141443143,-0.12958989070721572,2.250471429876555,0.26319913520866933,-0.3750785716460925,0.0,0.5717010448536702,0.0,0.02080635252976748,-0.45736083586697673,0.12714310099193327,-0.04767866286503608,0.0,-0.6442582946575293
1.9095477386934674,-0.9850243518627622,-0.5291081431879618,-0.2351591747995485,-0.11757958739977425,2.3023561131485515,0.19119889749230623,-0.3837260189043512,0.0,0.5713931345747991,0.0,-0.03090211580722424,-0.4571145076452676,0.11880005285069828,-0.04455001981207296,0.0,-0.7052706786497831
2.0100502512562817,-1.0091817777002632,-0.4786062822725867,-0.2127139032692682,-0.10635695169014525,2.33906085136959,0.12449413352988437,-0.38984347522363905,0.0,0.5682378811378008,0.0,-0.07857918867676394,-0.45459030489219954,0.11036394682861772,-0.04138648004858858,0.0,-0.7593374063141756
2.1105527638190957,-1.0213837893791045,-0.43213718520229705,-0.1920609711825172,-0.09603048567452532,2.3611638487741615,0.06367849716970575,-0.3935273081290269,0.0,0.5625220815541621,0.0,-0.12185585315793723,-0.45001766525720743,0.1020082810859746,-0.03825310539162796,0.0,-0.8061690198318816
2.21105527638191,-1.0225573623401374,-0.38992118306380164,-0.17329830359624765,-0.08664915174261267,2.369678979742551,0.008980410637349223,-0.39494649665960946,0.0,0.5545725002692459,0.0,-0.16063075039540742,-0.4436580002403767,0.09387650930225977,-0.03520369099008214,0.0,-0.8458231378488668
2.311557788944724,-1.013844865671576,-0.3519662126749701,-0.15642942785554226,-0.07821471387225998,2.3659106841572575,-0.03965772725489369,-0.3943184473803596,0.0,0.544730054771736,0.0,-0.19500575292041855,-0.4357840438368177,0.08607932266979645,-0.03227974600117367,0.0,-0.8786188152448693
2.412060301507538,-0.996496795524493,-0.31812551504195596,-0.14138911780259278,-0.07069455892905196,2.3513213722181625,-0.08249858582387581,-0.3918868953789456,0.0,0.5333296962117817,0.0,-0.22522275679170978,-0.42666375699162984,0.07869555128381389,-0.029510831750512168,0.0,-0.9050521074666085
2.512562814070352,-0.9717852836876872,-0.2881499278628574,-0.12806663463038603,-0.06403331731519302,2.327422517378608,-0.11993736467874605,-0.3879037529241902,0.0,0.5206863427364983,0.0,-0.25160884750685675,-0.4165490741780964,0.07177543404068842,-0.02691578776525816,0.0,-0.9257223601150111
2.613065326633166,-0.9409405311577856,-0.2617311000152611,-0.11632493335245186,-0.05816246667622593,2.2956929829343053,-0.1524424532162172,-0.3826154971742213,0.0,0.5070862662548414,0.0,-0.2745328163966665,-0.40566901296501534,0.06534514977729611,-0.024504431178629105,0.0,-0.9412733790598038
2.71356783919598,-0.905108620163908,-0.2385345393984828,-0.10601535088694547,-0.053007675443472735,2.257523397330985,-0.18051051919876215,-0.37625389953666044,0.0,0.49278285904619246,0.0,-0.29437333706749946,-0.3942262872536073,0.059411714214974154,-0.022279392830615308,0.0,-0.9523501476177421
2.814070351758794,-0.8653271268144191,-0.218223217635094,-0.09698809674829612,-0.04849404836027027,2.2141826104826734,-0.20463483513255554,-0.369030434987927,0.0,0.477995627162775,0.0,-0.31149743057179435,-0.3823965016858111,0.05396767246979017,-0.020237877165762974,0.0,-0.9595694591135739
2.9145728643216082,-0.82251442595771,-0.20047318025073757,-0.08909919124722165,-0.04454959562361083,2.1668014322240303,-0.22528469700855425,-0.3611335719910791,0.0,0.4629113536935847,0.0,-0.3262472629272928,-0.37032908298262335,0.04899524102403019,-0.018373215386613406,0.0,-0.9635019756065732
3.0150753768844223,-0.7774686506256678,-0.18498294915292313,-0.08221464406488188,-0.04110732204631873,2.1163687841108114,-0.24289337985372583,-0.35272813070363895,0.0,0.4476865603508795,0.0,-0.338933143134712,-0.35814924825849914,0.044469753324172245,-0.016676157489625698,0.0,-0.9646629079013147
3.1155778894472363,-0.7308729884081266,-0.1714783738615555,-0.07621261061130369,-0.038106305305651844,2.0637361806130627,-0.2578522950713591,-0.3439560301021771,0.0,0.43245063438557274,0.0,-0.3498308702998276,-0.3459605075195604,0.04036239684146459,-0.015135898812079773,0.0,-0.9635088239201561
3.2160804020100504,-0.6833046722887204,-0.15971435618489238,-0.07098415830131266,-0.03549207916453412,2.0096272376757263,-0.2705093596344632,-0.33493787299221367,0.0,0.41730917305082826,0.0,-0.3591819033310628,-0.3338473384406626,0.036642299125477784,-0.01374086217725834,0.0,-0.9604384927988652
3.3165829145728645,-0.6352458794267601,-0.1494744981817009,-0.06643311030452015,-0.03321655515919897,1.954649937796482,-0.2811701250160503,-0.32577498965125073,0.0,0.402347279687687,0.0,-0.36719528101469834,-0.32187782372794516,0.03327805676855977,-0.012479271283005744,0.0,-0.9557962638642725
3.4170854271356785,-0.587095127457804,-0.14056954097951824,-0.06247535155878836,-0.03123767577939418,1.8993098340747139,-0.2901004701461041,-0.31655163895694116,0.0,0.3876326241103456,0.0,-0.3740504303240133,-0.31010609927162314,0.030238809234361952,-0.011339553455946838,0.0,-0.9498767553836607
3.5175879396984926,-0.5391784159286539,-0.13283513987383255,-0.059037839950093485,-0.029518919975046742,1.8440231968064325,-0.29753011970834464,-0.30733719946773874,0.0,0.37321819798541433,0.0,-0.3799003565618797,-0.29857455841053593,0.02749495645049116,-0.010310608665464738,0.0,-0.9429301193047968
3.6180904522613067,-0.4917596273107394,-0.12612935439137996,-0.056057490843697266,-0.028028745421848633,1.789129442208992,-0.30365647457619716,-0.2981882403774172,0.0,0.35914473545117787,0.0,-0.38487487868943404,-0.2873157883553912,0.025018605780829928,-0.009381977167377542,0.0,-0.9351673788890458
3.7185929648241207,-0.44504993659127967,-0.12033010428347257,-0.05348004634975201,-0.026740023174876004,1.7349024811763591,-0.3086484213210561,-0.28915041355714877,0.0,0.3454428020299716,0.0,-0.3890837035613881,-0.2763542416295284,0.022783819473432,-0.008543932304705404,0.0,-0.9267655275944919
3.819095477386935,-0.3992161362390001,-0.11533273862329718,-0.051258994944458625,-0.025629497468759865,1.6815608355758016,-0.3126499300010188,-0.28026013931814475,0.0,0.33213457417691217,0.0,-0.39261923198696813,-0.2657076593193253,0.02076671936843133,-0.007787519764462791,0.0,-0.9178722190326949
