time, Rtensor_laplacian
0.000000000000000000e+00,-5.313458959074366383e+00
1.004016064257028107e-01,-4.775816857125798620e+00
2.008032128514056214e-01,-4.622330738246583692e+00
3.012048192771084043e-01,-4.626452796856240113e+00
4.016064257028112428e-01,-4.699551018654911871e+00
5.020080321285140812e-01,-4.799640375244897506e+00
6.024096385542168086e-01,-4.903650181361934202e+00
7.028112449799196471e-01,-4.996803679526837350e+00
8.032128514056224855e-01,-5.067411524040680071e+00
9.036144578313253239e-01,-5.105307756004068942e+00
1.004016064257028162e+00,-5.104713404138297328e+00
1.104417670682730890e+00,-5.067589018330455275e+00
1.204819277108433617e+00,-5.003681644552826491e+00
1.305220883534136567e+00,-4.927755848466929045e+00
1.405622489959839294e+00,-4.855152796752849831e+00
1.506024096385542244e+00,-4.796294695079243553e+00
1.606425702811244971e+00,-4.752156728436058408e+00
1.706827309236947698e+00,-4.714422910825462942e+00
1.807228915662650648e+00,-4.672102316512382281e+00
1.907630522088353375e+00,-4.621276991228057796e+00
2.008032128514056325e+00,-4.571380900851964135e+00
2.108433734939759052e+00,-4.542267756384715582e+00
2.208835341365461780e+00,-4.553157307772653262e+00
2.309236947791164507e+00,-4.610444166729410931e+00
2.409638554216867234e+00,-4.704558745782127183e+00
2.510040160642570406e+00,-4.821972074465013414e+00
2.610441767068273133e+00,-4.956929160930913625e+00
2.710843373493975861e+00,-5.108289134726735625e+00
2.811244979919678588e+00,-5.270341913211487928e+00
2.911646586345381316e+00,-5.426892153223325188e+00
3.012048192771084487e+00,-5.548441220804281926e+00
3.112449799196787215e+00,-5.610582953236211701e+00
3.212851405622489942e+00,-5.610941563549711297e+00
3.313253012048192669e+00,-5.560890772097105028e+00
3.413654618473895397e+00,-5.472064173366569584e+00
3.514056224899598568e+00,-5.353113209398407513e+00
3.614457831325301296e+00,-5.214230400979971591e+00
3.714859437751004023e+00,-5.072037337740601615e+00
3.815261044176706751e+00,-4.949077833015769201e+00
3.915662650602409478e+00,-4.866466805752732050e+00
4.016064257028112650e+00,-4.833528122069234989e+00
4.116465863453814933e+00,-4.842458929257948519e+00
4.216867469879518104e+00,-4.873527474775412927e+00
4.317269076305221276e+00,-4.905191588541327086e+00
4.417670682730923559e+00,-4.920357574811315082e+00
4.518072289156626731e+00,-4.907219166373014474e+00
4.618473895582329014e+00,-4.858432388890760123e+00
4.718875502008032186e+00,-4.772689825266277275e+00
4.819277108433734469e+00,-4.659590967272159823e+00
4.919678714859437640e+00,-4.542268894934582413e+00
5.020080321285140812e+00,-4.450300063561942743e+00
5.120481927710843095e+00,-4.405801702840708600e+00
5.220883534136546267e+00,-4.410208229593140850e+00
5.321285140562248550e+00,-4.444940526247370904e+00
5.421686746987951722e+00,-4.488393277413464055e+00
5.522088353413654893e+00,-4.528508028960625431e+00
5.622489959839357176e+00,-4.563889994578184783e+00
5.722891566265060348e+00,-4.600690682512653673e+00
5.823293172690762631e+00,-4.650570019073168915e+00
5.923694779116465803e+00,-4.729761656660784297e+00
6.024096385542168974e+00,-4.854896371308818459e+00
6.124497991967871258e+00,-5.030725984566912778e+00
6.224899598393574429e+00,-5.241688783187829159e+00
6.325301204819276712e+00,-5.459381977405429076e+00
6.425702811244979884e+00,-5.642936610193481251e+00
6.526104417670683056e+00,-5.759542048026373706e+00
6.626506024096385339e+00,-5.810332899537161033e+00
6.726907630522088510e+00,-5.818616792092097256e+00
6.827309236947790794e+00,-5.807406229894755967e+00
6.927710843373493965e+00,-5.790358682612359864e+00
7.028112449799197137e+00,-5.772908386340847464e+00
7.128514056224899420e+00,-5.755798200083402705e+00
7.228915662650602592e+00,-5.737671355384688532e+00
7.329317269076304875e+00,-5.716312175743429869e+00
7.429718875502008046e+00,-5.688974759240845280e+00
7.530120481927711218e+00,-5.652280866917522850e+00
7.630522088353413501e+00,-5.602099243807758810e+00
7.730923694779116673e+00,-5.533875855617838013e+00
7.831325301204818956e+00,-5.444071769141822337e+00
7.931726907630522128e+00,-5.333341316415095790e+00
8.032128514056225299e+00,-5.210966990384545028e+00
8.132530120481927582e+00,-5.097345758418985184e+00
8.232931726907629866e+00,-5.019713058371074510e+00
8.333333333333333925e+00,-4.999884188658111128e+00
8.433734939759036209e+00,-5.039790717946897480e+00
8.534136546184738492e+00,-5.118411881009329534e+00
8.634538152610442552e+00,-5.206136395516315574e+00
8.734939759036144835e+00,-5.281200527562562641e+00
8.835341365461847118e+00,-5.334995019614788170e+00
8.935742971887549402e+00,-5.368520189619965244e+00
9.036144578313253461e+00,-5.386903631533880521e+00
9.136546184738955745e+00,-5.395622986884333727e+00
9.236947791164658028e+00,-5.398866806968376508e+00
9.337349397590362088e+00,-5.399260637417873099e+00
9.437751004016064371e+00,-5.398167526854328990e+00
9.538152610441766655e+00,-5.396089902138932359e+00
9.638554216867468938e+00,-5.392971387162210029e+00
9.738955823293172998e+00,-5.388345755472113474e+00
9.839357429718875281e+00,-5.381335054339181134e+00
9.939759036144577564e+00,-5.370504430288724151e+00
1.004016064257028162e+01,-5.353573838418435038e+00
1.014056224899598391e+01,-5.326999642850865690e+00
1.024096385542168619e+01,-5.285533862815674944e+00
1.034136546184739025e+01,-5.222156417026654118e+00
1.044176706827309253e+01,-5.129384226717429662e+00
1.054216867469879482e+01,-5.003588019971798140e+00
1.064257028112449710e+01,-4.852865519991964582e+00
1.074297188755020116e+01,-4.703135366977560849e+00
1.084337349397590344e+01,-4.591828823892946332e+00
1.094377510040160573e+01,-4.549425952536400253e+00
1.104417670682730979e+01,-4.579495827482987558e+00
1.114457831325301207e+01,-4.654529051358731628e+00
1.124497991967871435e+01,-4.738949622770766368e+00
1.134538152610441841e+01,-4.810440973163523815e+00
1.144578313253012070e+01,-4.862220099151141284e+00
1.154618473895582298e+01,-4.896225722107625522e+00
1.164658634538152526e+01,-4.917129760336179878e+00
1.174698795180722932e+01,-4.929395803937539178e+00
1.184738955823293161e+01,-4.936375647245077936e+00
1.194779116465863389e+01,-4.940300713483791739e+00
1.204819277108433795e+01,-4.942544018201767031e+00
1.214859437751004023e+01,-4.943898547123161791e+00
1.224899598393574252e+01,-4.944794845707213504e+00
1.234939759036144658e+01,-4.945449870826879923e+00
1.244979919678714886e+01,-4.945960667515810982e+00
1.255020080321285114e+01,-4.946359796870252623e+00
1.265060240963855342e+01,-4.946646485302556684e+00
1.275100401606425748e+01,-4.946803714415397124e+00
1.285140562248995977e+01,-4.946808166411586605e+00
1.295180722891566205e+01,-4.946637786403139003e+00
1.305220883534136611e+01,-4.946280927207500788e+00
1.315261044176706839e+01,-4.945751439076836675e+00
1.325301204819277068e+01,-4.945116680353412342e+00
1.335341365461847296e+01,-4.944551194964477148e+00
1.345381526104417702e+01,-4.944441676607548963e+00
