time,x1,x2,x3,x4,x5,x6,x7
1.435742971887550112e+01,5.913123331889839740e+00,1.314886893518035098e-12,3.479222807475731427e-01,3.489314772757478256e+00,4.060737480071233696e-01,2.126208460156250868e-01,3.813053413490015142e-01
1.445783132530120518e+01,6.003912500969893706e+00,2.002248008804825815e-12,1.659735935611572621e-01,3.603340903245540794e+00,4.128424342656774604e-01,2.133027000778095206e-01,3.738548072019050039e-01
1.455823293172690747e+01,6.029925284044407974e+00,3.104280668564209053e-12,7.832622811376138694e-02,3.656740263153799742e+00,4.193733809132974555e-01,2.142907415770842761e-01,3.663358246389544770e-01
1.465863453815260975e+01,6.034130913358278114e+00,4.857037180856803513e-12,3.709830691024704891e-02,3.676841247854293115e+00,4.256364738303707873e-01,2.155848827877141494e-01,3.587785955617703304e-01
1.475903614457831381e+01,6.034413357490473473e+00,7.635225178413586589e-12,1.754080552564640100e-02,3.681441085315757089e+00,4.316024389916570669e-01,2.171849581570857168e-01,3.512125595991758553e-01
1.485943775100401609e+01,6.036362935760141823e+00,1.203399827441978413e-11,8.318523670715380347e-03,3.680333156886774315e+00,4.372430633917817056e-01,2.190906833005193677e-01,3.436662141873126908e-01
1.495983935742971838e+01,6.040477481294560747e+00,1.899481113374060565e-11,3.939945245077164544e-03,3.677680206794466944e+00,4.425314011408007508e-01,2.213016053858135601e-01,3.361669580900103482e-01
1.506024096385542244e+01,6.045990710554519865e+00,3.000761550411232029e-11,1.866585996361559262e-03,3.674789047470044867e+00,4.474419695711081557e-01,2.238170445232396666e-01,3.287409539023064542e-01
1.516064257028112472e+01,6.052171239716829021e+00,4.743145826999888595e-11,8.834345556969390922e-04,3.671832273290197790e+00,4.519509318363110206e-01,2.266360269226421198e-01,3.214130122948501977e-01
1.526104417670682700e+01,6.058601583934514423e+00,7.500308440527842977e-11,4.175087201220649261e-04,3.668661060411563035e+00,4.560362649460942830e-01,2.297572103809279453e-01,3.142064984918933601e-01
1.536144578313252929e+01,6.065116225460088550e+00,1.186442183673226651e-10,1.973588421400727000e-04,3.665118027434310033e+00,4.596779124939133210e-01,2.331788026252707424e-01,3.071432612007037322e-01
1.546184738955823335e+01,6.071694170025191184e+00,1.877470720346150925e-10,9.313220848652883790e-05,3.661122637477637998e+00,4.628579211577223407e-01,2.368984732968674178e-01,3.002435841273627948e-01
1.556224899598393563e+01,6.078366522184804666e+00,2.972181186860201163e-10,4.394595672439030349e-05,3.656666727560009988e+00,4.655605602190719394e-01,2.409132608283217625e-01,2.935261595805377377e-01
1.566265060240963791e+01,6.085168415410151077e+00,4.708868998217380891e-10,2.076896190375416011e-05,3.651782258795661651e+00,4.677724472166919223e-01,2.452194674606169300e-01,2.870080678011404096e-01
1.576305220883534197e+01,6.092123470022349885e+00,7.465108203108996306e-10,9.742651464757367763e-06,3.646518963705766225e+00,4.694825863717278502e-01,2.498125750254295840e-01,2.807048227550247854e-01
1.586345381526104426e+01,6.099239325687269009e+00,1.183920350903874824e-09,4.497983661127014165e-06,3.640931800117793937e+00,4.706824400106216499e-01,2.546871433192882672e-01,2.746304023361256230e-01
1.596385542168674654e+01,6.106507240911752454e+00,1.885426716501805669e-09,2.063771290504623562e-06,3.635073605182272516e+00,4.713658589792061870e-01,2.598363514962859777e-01,2.687977765603953850e-01
1.606425702811245060e+01,6.113908004889460734e+00,3.005104589544313923e-09,9.972943918066479504e-07,3.628988658375514209e+00,4.715297589674473655e-01,2.652527773829404523e-01,2.632174519245310540e-01
1.616465863453815288e+01,6.121415919105287706e+00,4.788962471561259582e-09,4.878827353581059096e-07,3.622718840866538503e+00,4.711733416542091546e-01,2.709277063017084264e-01,2.578989414395524982e-01
1.626506024096385516e+01,6.128993571304894417e+00,7.634277961133926314e-09,2.339004285793660766e-07,3.616300288776779226e+00,4.702983627006079859e-01,2.768509883737925725e-01,2.528506393344832626e-01
1.636546184738955745e+01,6.136594619679406115e+00,1.218936670570503020e-08,1.117349408716703250e-07,3.609763742931486163e+00,4.689092546754965452e-01,2.830109105181352613e-01,2.480798261319053788e-01
1.646586345381525973e+01,6.144167006382351914e+00,1.946449298901236780e-08,5.373811450095772256e-08,3.603133538698086724e+00,4.670128583001025291e-01,2.893946337864194973e-01,2.435925000680322916e-01
1.656626506024096201e+01,6.151651715159048628e+00,3.108461436111408018e-08,2.586716788900437567e-08,3.596429316651410524e+00,4.646185529859760410e-01,2.959876898768093456e-01,2.393937500415047048e-01
1.666666666666666785e+01,6.158982472382424689e+00,4.972712608995278769e-08,1.237149856087009425e-08,3.589666239356435362e+00,4.617384358265924638e-01,3.027737089114554414e-01,2.354878488443967743e-01
1.676706827309237013e+01,6.166089802383362795e+00,7.957151404843658980e-08,5.918200201461199411e-09,3.582854527602548078e+00,4.583866155995708902e-01,3.097352204038480994e-01,2.318781581923550772e-01
1.686746987951807242e+01,6.172889689610143726e+00,1.327897408277604560e-07,2.545905666894256811e-09,3.575971441787499927e+00,4.545875373558940780e-01,3.168446164246845331e-01,2.285678409716890291e-01
1.696787148594377470e+01,6.179330093488569098e+00,2.213883841971587110e-07,6.783028535867392017e-10,3.568978005072574344e+00,4.503613544823333315e-01,3.240799245843058451e-01,2.255587161907770533e-01
1.706827309236947698e+01,6.185394288869948021e+00,3.482108525282549426e-07,2.583344143529869736e-10,3.561869054526939582e+00,4.457101248036762775e-01,3.314389829337032189e-01,2.228508879742598092e-01
1.716867469879517927e+01,6.190722935933091975e+00,5.737998556252461776e-07,2.583344143529869736e-10,3.554537519400077894e+00,4.406759174961313863e-01,3.388777074009862722e-01,2.204463712261952868e-01
1.726907630522088510e+01,6.195169186000096140e+00,9.228969232805175598e-07,2.583344143529869736e-10,3.546939643900874906e+00,4.352759246507011959e-01,3.463780824830239302e-01,2.183459893621349235e-01
1.736947791164658739e+01,6.199155825821153876e+00,1.435819437704292620e-06,2.193124162778453815e-10,3.539589155476597693e+00,4.295175062113485986e-01,3.539325013251007346e-01,2.165499892941201709e-01
1.746987951807228967e+01,6.203310899667617839e+00,2.305445648881336064e-06,9.721802080342032341e-11,3.533269094863132231e+00,4.234409528924582555e-01,3.614994790243499234e-01,2.150595652166165661e-01
1.757028112449799195e+01,6.206038103545234108e+00,3.703106915333548819e-06,4.309418596392140877e-11,3.526520268533476443e+00,4.170774494515449571e-01,3.690474080615483987e-01,2.138751398942326520e-01
1.767068273092369424e+01,6.207661953441258262e+00,5.952705377623123291e-06,2.004878827788118362e-11,3.519429441815151272e+00,4.104567136614110656e-01,3.765464216060314673e-01,2.129968623876056788e-01
1.777108433734939652e+01,6.208321979126115941e+00,9.641052943812148727e-06,9.628426534543834226e-12,3.512099425195771119e+00,4.036118794362941742e-01,3.839633834381908084e-01,2.124247350047973049e-01
1.787148594377509880e+01,6.208047443810732702e+00,1.561040057757199918e-05,5.786092481330426810e-12,3.504602844037376652e+00,3.965713975938733871e-01,3.912698575995955941e-01,2.121587428886088644e-01
1.797188755020080464e+01,6.206833619774966948e+00,2.527463465334971581e-05,3.967077579792477582e-12,3.496983518956326975e+00,3.893661591512168618e-01,3.984349434799470124e-01,2.121988956343067723e-01
1.807228915662650692e+01,6.204650217691850322e+00,4.100103660377921443e-05,2.368673233534661836e-12,3.489263991640934481e+00,3.820279624854504563e-01,4.054268533260860785e-01,2.125451826198082317e-01
1.817269076305220921e+01,6.201474200435462159e+00,6.642906782618474275e-05,1.075231806351405645e-12,3.481457597478926580e+00,3.745873052081649113e-01,4.122151197723424865e-01,2.131975736008349942e-01
1.827309236947791149e+01,6.197297341717535879e+00,1.074759533584507742e-04,3.723069326752512306e-13,3.473568340714442204e+00,3.670748545528397244e-01,4.187691056870440076e-01,2.141560384770976322e-01
1.837349397590361377e+01,6.192113103868035040e+00,1.740763992831028425e-04,1.657590727090239487e-13,3.465590337446394109e+00,3.595203588166445696e-01,4.250590895049840556e-01,2.154205505179924984e-01
1.847389558232931606e+01,6.185942776846702351e+00,2.817784432436113546e-04,1.058925365998786872e-13,3.457525936813751422e+00,3.519536723502877940e-01,4.310553488589947690e-01,2.169909777412373786e-01
1.857429718875501834e+01,6.178806562075824793e+00,4.562537167976321519e-04,5.064368941581427964e-14,3.449382538270878040e+00,3.444035412553595465e-01,4.367293844848755824e-01,2.188670733105721744e-01
1.867469879518072418e+01,6.170715448505779577e+00,7.379073639633933809e-04,2.308280168763632028e-14,3.441175898401962474e+00,3.368971410810931433e-01,4.420544332174158875e-01,2.210484248429764320e-01
1.877510040160642646e+01,6.161655066443363360e+00,1.193011122092349583e-03,1.189934638174136730e-14,3.432916741886889334e+00,3.294610666503962060e-01,4.470044951121439625e-01,2.235344374609476992e-01
1.887550200803212874e+01,6.151568272805697291e+00,1.931143055653662417e-03,5.388836961148186232e-15,3.424614843175409984e+00,3.221209101375456241e-01,4.515549406834210577e-01,2.263241484766968792e-01
1.897590361445783103e+01,6.140326998133843084e+00,3.127920952633495705e-03,2.327496298584276229e-15,3.416273182682218135e+00,3.149000082782479892e-01,4.556837338139134719e-01,2.294162572725920446e-01
1.907630522088353331e+01,6.127675288145272958e+00,5.070315480674700281e-03,1.198555720975604473e-15,3.407878898422978420e+00,3.078203595575504381e-01,4.593706196307494327e-01,2.328090202371347894e-01
1.917670682730923559e+01,6.113156165843119716e+00,8.223878753084272464e-03,5.286858324294331174e-16,3.399399026592762496e+00,3.009024089435839433e-01,4.625974240886964184e-01,2.365001664480387567e-01
1.927710843373493788e+01,6.095979996570563664e+00,1.334376317256333495e-02,2.262176056206853184e-16,3.390763540958424471e+00,2.941650127170130635e-01,4.653481823066853984e-01,2.404868045062624471e-01
1.937751004016064371e+01,6.074817593757021683e+00,2.165537085156761521e-02,1.215560827450296264e-16,3.381842922191200529e+00,2.876254259142324576e-01,4.676092502777683402e-01,2.447653233828601949e-01
1.947791164658634600e+01,6.047463367083047103e+00,3.515055018130438386e-02,5.329125777952472127e-17,3.372408347691865593e+00,2.812993073338859729e-01,4.693694050661554873e-01,2.493312872154303805e-01
1.957831325301204828e+01,6.010330288747276484e+00,5.703640170917839702e-02,2.335584543508065358e-17,3.362074495127447271e+00,2.752007714300779839e-01,4.706198833316076469e-01,2.541793448905176334e-01
1.967871485943775056e+01,5.957665889268129789e+00,9.244163302919596037e-02,1.310289534707269727e-17,3.350209146770074753e+00,2.693424263861325940e-01,4.713544475813657986e-01,2.593031257179278515e-01
1.977911646586345285e+01,5.880409902189533966e+00,1.494667863976832933e-01,5.814618915282250442e-18,3.335801163684311899e+00,2.637354337531027104e-01,4.715694260601314136e-01,2.646951399022414719e-01
1.987951807228915513e+01,5.764599710463373938e+00,2.407064301502953585e-01,2.740936649568669818e-18,3.317273561192997100e+00,2.583895710217741226e-01,4.712637561677111564e-01,2.703466725531692427e-01
1.997991967871486096e+01,5.589748855889416390e+00,3.849517150350524330e-01,1.580073446021572611e-18,3.292286869632322865e+00,2.533133397829927524e-01,4.704389427001529067e-01,2.762477172840918094e-01
2.008032128514056325e+01,5.327917147045026169e+00,6.086336511382479664e-01,7.615845378868670123e-19,3.257608337580965685e+00,2.485140539193937959e-01,4.690990543743127072e-01,2.823868914957660126e-01
2.018072289156626553e+01,4.944793154078217512e+00,9.461723329032407648e-01,4.163761117066514905e-19,3.209149816468329863e+00,2.439978621262894054e-01,4.672508462769399129e-01,2.887512914063541936e-01
2.028112449799196781e+01,4.409143407285158744e+00,1.433768322382740656e+00,3.005667899915042909e-19,3.143061605538342462e+00,2.397699498738983526e-01,4.649035102748140247e-01,2.953265396790608066e-01
2.038152610441767010e+01,3.711580439310435686e+00,2.095429947620250033e+00,2.115202757821971949e-19,3.057765788432173171e+00,2.358346030789302550e-01,4.620686975428943133e-01,3.020966992224008441e-01
2.048192771084337238e+01,2.889875306660317111e+00,2.920614558733702459e+00,1.820261894202839105e-19,2.957098762667789593e+00,2.321953015833313205e-01,4.587604596697277271e-01,3.090442386060469615e-01
2.058232931726907466e+01,2.040927004742801198e+00,3.846123339417575338e+00,1.898940080209017708e-19,2.852654626082230749e+00,2.288548233715491931e-01,4.549951482865947638e-01,3.161500282144210083e-01
2.068273092369478050e+01,1.291365524657921870e+00,4.764611193580582160e+00,2.336075772218712025e-19,2.761828078911024331e+00,2.258153411088082985e-01,4.507913073492898492e-01,3.233933514266401632e-01
2.078313253012048278e+01,7.316374497185283987e-01,5.566441367476959279e+00,3.313849121968926711e-19,2.701182880367849481e+00,2.230785090118110048e-01,4.461695692729952811e-01,3.307519216109424676e-01
2.088353413654618507e+01,3.749125544585809600e-01,6.184581181235901504e+00,5.165292904489930195e-19,2.677211475036030297e+00,2.206455637925703039e-01,4.411524503511238815e-01,3.382019857620131575e-01
2.098393574297188735e+01,1.772111755895754426e-01,6.609276512927526603e+00,8.508435880411520842e-19,2.681493939917257929e+00,2.185173907216344247e-01,4.357642620504017517e-01,3.457183471426784060e-01
2.108433734939758963e+01,7.911692132548096834e-02,6.871830434634156326e+00,1.440639341430167566e-18,2.701189185593817488e+00,2.166945997606816721e-01,4.300309131754600500e-01,3.532744869867198156e-01
2.118473895582329192e+01,3.399838311511242661e-02,7.018354787090551383e+00,2.466799980485357915e-18,2.724006667812567173e+00,2.151775925625110386e-01,4.239797110865639040e-01,3.608426962811552285e-01
2.128514056224899420e+01,1.432292396568268442e-02,7.091483405508406612e+00,4.241922264889415299e-18,2.742551764510056778e+00,2.139666141015690304e-01,4.176391965708495801e-01,3.683941892644764238e-01
2.138554216867470004e+01,5.971341266524931267e-03,7.122686089471902626e+00,7.303555529443487131e-18,2.754163758886944091e+00,2.130618041534424467e-01,4.110389024044397432e-01,3.758992933850409668e-01
2.148594377510040232e+01,2.478706761059544170e-03,7.132105885332621575e+00,1.257929028988348647e-17,2.759229337938223114e+00,2.124632340366125749e-01,4.042091459734505343e-01,3.833276199383122695e-01
2.158634538152610460e+01,1.027757280494882332e-03,7.131193668736642621e+00,2.167053107702427157e-17,2.759397818358732213e+00,2.121709353129008213e-01,3.971808053192489307e-01,3.906482593211572096e-01
2.168674698795180689e+01,4.265030211033319241e-04,7.125761408698300770e+00,3.734522393902467093e-17,2.756410796052963352e+00,2.121849188592519198e-01,3.899850924292568854e-01,3.978299886692585052e-01
2.178714859437750917e+01,1.773167820797972530e-04,7.118399980936254146e+00,6.438823654634184249e-17,2.751615300096182271e+00,2.125051842214430997e-01,3.826533261729239688e-01,4.048414895674345981e-01
2.188755020080321145e+01,7.384139316265545395e-05,7.110060608788406178e+00,1.110876851529103271e-16,2.745888533781150720e+00,2.131317191177307391e-01,3.752167087073493001e-01,4.116515721403704031e-01
2.198795180722891729e+01,3.066780555700522560e-05,7.100969185611082146e+00,1.917653096027362444e-16,2.739734774051432176e+00,2.140644893356012379e-01,3.677061108378969490e-01,4.182293997952528097e-01
2.208835341365461957e+01,1.280196111934730350e-05,7.091092087386730469e+00,3.313009275318903037e-16,2.733410374334813042e+00,2.153034184163467035e-01,3.601518615956064706e-01,4.245447199597828791e-01
2.218875502008032186e+01,5.273903003446221626e-06,7.080353579134456510e+00,5.726930097394075837e-16,2.727031620885623120e+00,2.168483588263056261e-01,3.525835610243133189e-01,4.305680801238169209e-01
2.228915662650602414e+01,2.188550382093619484e-06,7.068707586405989396e+00,9.907579243802155830e-16,2.720643715119131834e+00,2.186990514798503593e-01,3.450299417179915062e-01,4.362710067790360746e-01
2.238955823293172642e+01,8.997964464600619972e-07,7.056159733310429338e+00,1.723873359156892416e-15,2.714263760768852674e+00,2.208550319813561147e-01,3.375196167412270465e-01,4.416253512565043171e-01
2.248995983935742871e+01,3.995919502079439677e-07,7.042752550199240957e+00,2.995242259009631007e-15,2.707900187140301451e+00,2.233156709746823287e-01,3.300776972056676528e-01,4.466066318007358427e-01
2.259036144578313099e+01,1.759022934686245910e-07,7.028558186003089681e+00,5.215550314126405236e-15,2.701562298920241911e+00,2.260800364589676537e-01,3.227296631987218167e-01,4.511903003252037969e-01
2.269076305220883683e+01,7.681377443639079497e-08,7.013665563325654162e+00,9.072949195606239003e-15,2.695262125305597500e+00,2.291468825276232468e-01,3.154987333947300021e-01,4.553543840621747107e-01
2.279116465863453911e+01,3.380585477840808972e-08,6.998178242522534731e+00,1.581815562035246921e-14,2.689016483890635634e+00,2.325144734264612822e-01,3.084074167883230633e-01,4.590781097712222092e-01
2.289156626506024139e+01,1.499550564568642796e-08,6.982201766335703219e+00,2.755077938581006636e-14,2.682845016480360556e+00,2.361806239289359066e-01,3.014759250994027973e-01,4.623434509590049757e-01
2.299196787148594368e+01,6.633510674294509222e-09,6.965847448684517218e+00,4.809045202440893486e-14,2.676770664685161449e+00,2.401424434687676746e-01,2.947235563862186103e-01,4.651340001335668717e-01
2.309236947791164596e+01,2.955154505773090636e-09,6.949222773846261525e+00,8.396034220806489529e-14,2.670817520091393504e+00,2.443964179961446159e-01,2.881674636773804976e-01,4.674361183161219735e-01
2.319277108433734824e+01,9.021535330482623422e-10,6.932440251903112305e+00,1.663176084856654032e-13,2.665066844936339496e+00,2.489333291020530414e-01,2.818329856966458324e-01,4.692336851919435281e-01
2.329317269076305053e+01,-4.286104072044817513e-10,6.915540187781849646e+00,3.150905255183987180e-13,2.659569960260518062e+00,2.537478524862682439e-01,2.757325292777032533e-01,4.705196182275759864e-01
2.339357429718875636e+01,-1.037137314985150382e-09,6.898522581482474436e+00,5.302790933062735614e-13,2.654326866063928758e+00,2.588399881487903897e-01,2.698660944205525380e-01,4.712939174230192929e-01
2.349397590361445864e+01,-1.079513231377285750e-09,6.881606010753936076e+00,8.610756653513007829e-13,2.649205569784033099e+00,2.642065232987524936e-01,2.642386962759917246e-01,4.715547804183471414e-01
2.359437751004016093e+01,-1.079513231377285750e-09,6.865287795579664731e+00,1.502911504015628015e-12,2.643977252034532377e+00,2.698339701549414826e-01,2.588699357159816028e-01,4.712960941228285239e-01
2.369477911646586321e+01,-1.079513231377285750e-09,6.849275268085067481e+00,2.634486106772384337e-12,2.639128189786147605e+00,2.757118039955216426e-01,2.537698964921895062e-01,4.705182995066376495e-01
2.379518072289156549e+01,-1.079513231377285750e-09,6.833682055832373869e+00,4.615933625495873951e-12,2.634699194014024748e+00,2.818288269048347949e-01,2.489459742377065909e-01,4.692251988523474249e-01
2.389558232931726778e+01,-1.079513231377285750e-09,6.818474100294964479e+00,8.085397146535956852e-12,2.630633325820215696e+00,2.881722762054797493e-01,2.444045115936216983e-01,4.674232121962757502e-01
2.399598393574297006e+01,-1.079513231377285750e-09,6.803726939666364437e+00,1.435490832595293278e-11,2.626932368945426255e+00,2.947263079886044412e-01,2.401511878172582493e-01,4.651225041899567647e-01
2.409638554216867590e+01,-1.079513231377285750e-09,6.789502620566215008e+00,2.532843184049175516e-11,2.623602520780609293e+00,3.014767618694585427e-01,2.361897879503999653e-01,4.623334501763606275e-01
2.419678714859437818e+01,-1.079513231377285750e-09,6.775863938025233679e+00,4.457622658458582759e-11,2.620655632834508530e+00,3.084062068863390182e-01,2.325239242443215004e-01,4.590698688659201609e-01
2.429718875502008046e+01,-1.079513231377285750e-09,6.762844920803232185e+00,8.151176921106160045e-11,2.618108812588801904e+00,3.154922641602824207e-01,2.291565204811382150e-01,4.553512153554873376e-01
2.439759036144578275e+01,-1.079513231377285750e-09,6.750330744334990918e+00,1.731722902905708410e-10,2.615970498559048174e+00,3.226867971820167602e-01,2.260902138661248506e-01,4.512229889490653734e-01
2.449799196787148503e+01,-1.079513231377285750e-09,6.738294146909776572e+00,3.278916608609992650e-10,2.614242248344587516e+00,3.299792026467996964e-01,2.233255474627895421e-01,4.466952498878896116e-01
2.459839357429718731e+01,-1.079513231377285750e-09,6.726735128527590035e+00,5.456698809223467304e-10,2.612924061945420817e+00,3.373694805546312847e-01,2.208625212711322894e-01,4.417679981719602189e-01
2.469879518072289315e+01,-1.079513231377285750e-09,6.715655650715626201e+00,8.267183588847732289e-10,2.612016035647878542e+00,3.448575980442797340e-01,2.187011370034582791e-01,4.364412649502036334e-01
2.479919678714859543e+01,-1.079513231377285750e-09,6.706799210218649776e+00,1.375032337538145307e-09,2.611607068832127787e+00,3.524110353846677257e-01,2.168430783887125013e-01,4.307458862247574571e-01
2.489959839357429772e+01,-1.079513231377285750e-09,6.699230179638567151e+00,2.420266848633909757e-09,2.611756548694688984e+00,3.599809381908920525e-01,2.152905664445000644e-01,4.247284953629235082e-01
2.500000000000000000e+01,-1.079513231377285750e-09,6.691948722477246925e+00,4.250765990904710099e-09,2.612609083240982066e+00,3.675377301796655671e-01,2.140440670260295719e-01,4.184182027927815239e-01
