time,R_energy_linear_jacobian
1.455823293172690747e+01,-1.002578331631846709e+03
1.465863453815260975e+01,-1.001884502748116802e+03
1.475903614457831381e+01,-9.958485203755626571e+02
1.485943775100401609e+01,-9.876251836187997242e+02
1.495983935742971838e+01,-9.785935292271300341e+02
1.506024096385542244e+01,-9.691876285158589326e+02
1.516064257028112472e+01,-9.594617739633296196e+02
1.526104417670682700e+01,-9.493687867608850866e+02
1.536144578313252929e+01,-9.388656783543632400e+02
1.546184738955823335e+01,-9.279397288604540108e+02
1.556224899598393563e+01,-9.166061753022040648e+02
1.566265060240963791e+01,-9.049000086541350356e+02
1.576305220883534197e+01,-8.928694267279909127e+02
1.586345381526104426e+01,-8.805721252777534573e+02
1.596385542168674654e+01,-8.680735968063644350e+02
1.606425702811245060e+01,-8.554463973236735228e+02
1.616465863453815288e+01,-8.427696655689152294e+02
1.626506024096385516e+01,-8.301285250479704700e+02
1.636546184738955745e+01,-8.176132272571496742e+02
1.646586345381525973e+01,-8.053180124746684214e+02
1.656626506024096201e+01,-7.933397148503599965e+02
1.666666666666666785e+01,-7.817761580292986991e+02
1.676706827309237013e+01,-7.707243922997776053e+02
1.686746987951807242e+01,-7.602788282659845436e+02
1.696787148594377470e+01,-7.505293296269275061e+02
1.706827309236947698e+01,-7.415593312962532764e+02
1.716867469879517927e+01,-7.334440516358032482e+02
1.726907630522088510e+01,-7.262488677589547024e+02
1.736947791164658739e+01,-7.200279214023811392e+02
1.746987951807228967e+01,-7.148230122865763860e+02
1.757028112449799195e+01,-7.106628222112997264e+02
1.767068273092369424e+01,-7.075625020823387104e+02
1.777108433734939652e+01,-7.055236338060158232e+02
1.787148594377509880e+01,-7.045345550463578093e+02
1.797188755020080464e+01,-7.045710126055950013e+02
1.807228915662650692e+01,-7.055970860694342264e+02
1.817269076305220921e+01,-7.075662952898018148e+02
1.827309236947791149e+01,-7.104227695408867476e+02
1.837349397590361377e+01,-7.141023145256666567e+02
1.847389558232931606e+01,-7.185331490170725601e+02
1.857429718875501834e+01,-7.236359810460014614e+02
1.867469879518072418e+01,-7.293229360502793952e+02
1.877510040160642646e+01,-7.354945927251288822e+02
1.887550200803212874e+01,-7.420339718950514225e+02
1.897590361445783103e+01,-7.487956828423655224e+02
1.907630522088353331e+01,-7.555874797048195433e+02
1.917670682730923559e+01,-7.621401890513629951e+02
1.927710843373493788e+01,-7.680605534181348730e+02
1.937751004016064371e+01,-7.727609577798855298e+02
1.947791164658634600e+01,-7.753631104171760171e+02
1.957831325301204828e+01,-7.745862413407721760e+02
1.967871485943775056e+01,-7.686662914712869679e+02
1.977911646586345285e+01,-7.554214068127929522e+02
1.987951807228915513e+01,-7.326549816176116110e+02
1.997991967871486096e+01,-6.990389328837952689e+02
2.008032128514056325e+01,-6.552392067044967234e+02
2.018072289156626553e+01,-6.044743764172352485e+02
2.028112449799196781e+01,-5.518044223766656842e+02
2.038152610441767010e+01,-5.025859275448094650e+02
2.048192771084337238e+01,-4.612541323614912017e+02
2.058232931726907466e+01,-4.309737344419283431e+02
2.068273092369478050e+01,-4.138649188063569682e+02
2.078313253012048278e+01,-4.112244613256313528e+02
2.088353413654618507e+01,-4.232634589027962306e+02
2.098393574297188735e+01,-4.484127083077990505e+02
2.108433734939758963e+01,-4.829843569187891603e+02
2.118473895582329192e+01,-5.219658854980441447e+02
2.128514056224899420e+01,-5.605963188202076708e+02
2.138554216867470004e+01,-5.956142082342331605e+02
2.148594377510040232e+01,-6.256202202272120303e+02
2.158634538152610460e+01,-6.507426759629857997e+02
2.168674698795180689e+01,-6.719948134532404538e+02
2.178714859437750917e+01,-6.906568237911163806e+02
2.188755020080321145e+01,-7.078684007858454379e+02
2.198795180722891729e+01,-7.244539423114493957e+02
2.208835341365461957e+01,-7.409109778412830565e+02
2.218875502008032186e+01,-7.574775211763378593e+02
2.228915662650602414e+01,-7.742175719577123800e+02
2.238955823293172642e+01,-7.910940103939987011e+02
2.248995983935742871e+01,-8.080197950744465061e+02
2.259036144578313099e+01,-8.248893969155490140e+02
2.269076305220883683e+01,-8.415959723731350550e+02
2.279116465863453911e+01,-8.580396249085385989e+02
2.289156626506024139e+01,-8.741307046055861747e+02
2.299196787148594368e+01,-8.897906329864935060e+02
2.309236947791164596e+01,-9.049516385007788131e+02
2.319277108433734824e+01,-9.195560719255050799e+02
2.329317269076305053e+01,-9.335555876568179201e+02
2.339357429718875636e+01,-9.469103186340809089e+02
2.349397590361445864e+01,-9.595880315997897014e+02
2.359437751004016093e+01,-9.715632645441568229e+02
2.369477911646586321e+01,-9.828164870888576843e+02
2.379518072289156549e+01,-9.933332569664655693e+02
2.389558232931726778e+01,-1.003103402654038746e+03
2.399598393574297006e+01,-1.012120249045566084e+03
2.409638554216867590e+01,-1.020379896380988043e+03
2.419678714859437818e+01,-9.109015502875852235e+02
2.429718875502008046e+01,-8.002516417408580764e+02
2.439759036144578275e+01,-6.885143605569334113e+02
2.449799196787148503e+01,-5.757743675273391091e+02
2.459839357429718731e+01,-4.621165052036108136e+02
2.469879518072289315e+01,-3.476255970481738586e+02
2.479919678714859543e+01,-2.323863095960287524e+02
2.489959839357429772e+01,-1.164830638912175402e+02
2.500000000000000000e+01,-0.000000000000000000e+00
