time,R_spec
7.730923694779116673e+00,2.333216777147416912e-06
7.831325301204818956e+00,1.791794724122707615e-06
7.931726907630522128e+00,1.786616017737139049e-06
8.032128514056225299e+00,2.894198385888984511e-06
8.132530120481927582e+00,6.338525269407882740e-05
8.232931726907629866e+00,2.577599929763646107e-06
8.333333333333333925e+00,1.657175968882465453e-06
8.433734939759036209e+00,1.649946836605374803e-06
8.534136546184738492e+00,2.056640860387704683e-06
8.634538152610442552e+00,2.994887666713627220e-06
8.734939759036144835e+00,4.740992115229846089e-06
8.835341365461847118e+00,7.805660029030944049e-06
8.935742971887549402e+00,1.296944370682695553e-05
9.036144578313253461e+00,2.075227537774347329e-05
9.136546184738955745e+00,2.518952046967102586e-05
9.236947791164658028e+00,1.479870180822414447e-05
9.337349397590362088e+00,6.582402527085066065e-06
9.437751004016064371e+00,2.803145558274606584e-06
9.538152610441766655e+00,1.185029560550685934e-06
9.638554216867468938e+00,5.014468520926282369e-07
9.738955823293172998e+00,2.131684066555838974e-07
9.839357429718875281e+00,9.138571826919697494e-08
9.939759036144577564e+00,3.974113983945884443e-08
1.004016064257028162e+01,1.770011087611628176e-08
1.014056224899598391e+01,9.817143729952345493e-03
1.024096385542168619e+01,1.609158358088321264e-02
1.034136546184739025e+01,2.565916253057308472e-02
1.044176706827309253e+01,3.889045880583677506e-02
1.054216867469879482e+01,5.375383898425507845e-02
1.064257028112449710e+01,6.925234199110980038e-02
1.074297188755020116e+01,2.311039619395938161e-08
1.084337349397590344e+01,4.929054138757178738e-02
1.094377510040160573e+01,2.841818180697528937e-02
1.104417670682730979e+01,1.374378082597248370e-02
1.114457831325301207e+01,5.739835449423454604e-03
1.124497991967871435e+01,2.199901165407376364e-03
1.134538152610441841e+01,8.098919456004946907e-04
1.144578313253012070e+01,2.932865679057089199e-04
1.154618473895582298e+01,1.404774201389571772e-08
1.164658634538152526e+01,2.583063160660594694e-08
1.174698795180722932e+01,4.761053322851106818e-08
1.184738955823293161e+01,8.741025057631459340e-08
1.194779116465863389e+01,1.556673134327025831e-07
1.204819277108433795e+01,2.231895067051021843e-07
1.214859437751004023e+01,1.378404562873227692e-07
1.224899598393574252e+01,5.357307211798680172e-08
1.234939759036144658e+01,1.944978580455914823e-08
1.244979919678714886e+01,5.348625617606489977e-06
1.255020080321285114e+01,9.955092589222772943e-06
1.265060240963855342e+01,1.854253848063289260e-05
1.275100401606425748e+01,3.455210645991938200e-05
1.285140562248995977e+01,6.440685708498361246e-05
1.295180722891566205e+01,1.200942722054959018e-04
1.305220883534136611e+01,2.239784616698673229e-04
1.315261044176706839e+01,4.177368617344523905e-04
1.325301204819277068e+01,7.788361771800931697e-04
1.335341365461847296e+01,1.450456950722133539e-03
1.345381526104417702e+01,2.694149378961997049e-03
1.355421686746987930e+01,4.976222395803450542e-03
1.365461847389558159e+01,9.086684561341255850e-03
1.375502008032128565e+01,1.561507080450543448e-02
1.385542168674698793e+01,2.335281603209349646e-02
1.395582329317269021e+01,3.893290149714238174e-02
1.405622489959839427e+01,6.469249393548610894e-02
1.415662650602409656e+01,5.690149325276131625e-02
1.425702811244979884e+01,3.123049674191190339e-02
1.435742971887550112e+01,1.759613083126722322e-02
1.445783132530120518e+01,1.005003633660167539e-02
1.455823293172690747e+01,4.961370246603031067e-03
1.465863453815260975e+01,2.415307579912757355e-03
1.475903614457831381e+01,1.170336896756524192e-03
1.485943775100401609e+01,5.653968312556314048e-04
1.495983935742971838e+01,2.723137826431520480e-04
1.506024096385542244e+01,1.307823757737750750e-04
1.516064257028112472e+01,6.266931658696895367e-05
1.526104417670682700e+01,2.998404540932200324e-05
1.536144578313252929e+01,1.433197155478839296e-05
1.546184738955823335e+01,6.846557922754638862e-06
1.556224899598393563e+01,3.269554682422894052e-06
