time,->1,1->1,2->1,4->1,"1,5->1","2,6->1","4,5->1","4,6->1","4,7->1",->2,2->2,3->2,4->2,"2,6->2","3,7->2","4,5->2","4,6->2","4,7->2",->3,1->3,3->3,4->3,"1,5->3","3,7->3","4,5->3","4,6->3","4,7->3",->4,1->4,2->4,3->4,4->4,"1,6->4","2,7->4","3,5->4","4,5->4","4,6->4","4,7->4",->5,5->5,6->5,->6,7->6,6->6,->7,5->7,7->7
7.429718875502008,8.0,-5.86915287854477,-0.391548692896212,-3.481106341176682,1.3215005238792008,0.0024096942706173363,0.0783807126640193,0.08569459847964958,0.059623057418650524,8.0,-0.195774346448106,-0.0007544523668896797,-3.481106341176682,0.04819388541234672,3.230492865056738e-06,0.0783807126640193,0.08569459847964958,0.059623057418650524,8.0,-11.73830575708954,-0.00037722618344483987,-3.481106341176682,0.06607502619396005,6.460985730113476e-05,0.0783807126640193,0.08569459847964958,0.059623057418650524,1.0,8.803729317817155,0.195774346448106,0.00018861309172241993,-6.962212682353364,-2.1672191972131696,-0.033531480958517955,-4.246818998919222e-05,-0.2889118305407906,-0.5156749935813818,-0.0912186579896285,1.0,-0.34239400799816594,-0.8762354670867876,1.0,-0.4388446690987979,-0.4381177335433938,1.0,-0.6847880159963319,-0.21942233454939894
7.530120481927711,8.0,-5.727034323955137,-0.6192306871138087,-3.457258640219154,1.2756665481940983,0.003820505612745777,0.07700860421483899,0.08532184411748005,0.05965180126731455,8.0,-0.30961534355690434,-0.0003816294589722309,-3.457258640219154,0.07641011225491554,1.6461658653141177e-06,0.07700860421483899,0.08532184411748005,0.05965180126731455,8.0,-11.454068647910274,-0.00019081472948611545,-3.457258640219154,0.06378332740970492,3.292331730628235e-05,0.07700860421483899,0.08532184411748005,0.05965180126731455,1.0,8.590551485932705,0.30961534355690434,9.540736474305773e-05,-6.914517280438308,-2.1200661305440396,-0.05342126483773001,-2.1251484934355906e-05,-0.2719918316106805,-0.526270824575945,-0.09326209313496028,1.0,-0.33490821042632446,-0.8866943496810527,1.0,-0.44336997577838205,-0.4433471748405263,1.0,-0.6698164208526489,-0.22168498788919103
7.6305220883534135,8.0,-5.51284293054484,-0.9713405466127263,-3.4249529600233086,1.2141683095065152,0.006005706492834663,0.07543239301395896,0.08470463752962742,0.059581499328690835,8.0,-0.48567027330636314,-0.00020045112977368356,-3.4249529600233086,0.12011412985669326,8.717768531020034e-07,0.07543239301395896,0.08470463752962742,0.059581499328690835,8.0,-11.02568586108968,-0.00010022556488684178,-3.4249529600233086,0.06070841547532577,1.7435537062040068e-05,0.07543239301395896,0.08470463752962742,0.059581499328690835,1.0,8.26926439581726,0.48567027330636314,5.011278244342089e-05,-6.849905920046617,-2.0451231052224075,-0.08448864378788792,-1.10370190318451e-05,-0.25517951130869043,-0.5344946975135008,-0.09543191570158974,1.0,-0.32749953169881063,-0.8963893252681979,1.0,-0.4485037488474611,-0.44819466263409896,1.0,-0.6549990633976213,-0.22425187442373054
7.730923694779117,8.0,-5.1967970072618765,-1.504097895589235,-3.380531070642232,1.1311831272635091,0.009316258791325187,0.07358378060480285,0.08375492685303122,0.059341026821080056,8.0,-0.7520489477946175,-0.00011133993918701266,-3.380531070642232,0.18632517582650374,4.886086076039778e-07,0.07358378060480285,0.08375492685303122,0.059341026821080056,8.0,-10.393594014523753,-5.566996959350633e-05,-3.380531070642232,0.056559156363175475,9.772172152079554e-06,0.07358378060480285,0.08375492685303122,0.059341026821080056,1.0,7.795195510892815,0.7520489477946175,2.7834984796753166e-05,-6.761062141284464,-1.9313120222139242,-0.13201285788912198,-6.058821444386816e-06,-0.23834106842862313,-0.5395877837382055,-0.09760335756852494,1.0,-0.320192581881842,-0.905273312579053,1.0,-0.45424396432878744,-0.4526366562895265,1.0,-0.640385163763684,-0.22712198216439372
7.831325301204819,8.0,-4.746956885198619,-2.283738181218002,-3.3200883270409554,1.0207615436125612,0.014166079529754577,0.07139349624614447,0.082378331585432,0.058851430160926504,8.0,-1.141869090609001,-6.704727171334677e-05,-3.3200883270409554,0.28332159059509154,2.971176848354685e-07,0.07139349624614447,0.082378331585432,0.058851430160926504,8.0,-9.493913770397238,-3.352363585667338e-05,-3.3200883270409554,0.05103807718062806,5.9423536967093696e-06,0.07139349624614447,0.082378331585432,0.058851430160926504,1.0,7.120435327797929,1.141869090609001,1.676181792833669e-05,-6.640176654081911,-1.7667288478097358,-0.20240614832915954,-3.6043763522755842e-06,-0.22136532247075896,-0.5407275325073205,-0.09962222492237809,1.0,-0.31301050949441805,-0.913302909743681,1.0,-0.4605878309702468,-0.4566514548718405,1.0,-0.6260210189888361,-0.2302939154851234
7.931726907630522,8.0,-4.141507273615492,-3.3700947825688377,-3.2409115758685756,0.8794667700769377,0.02092976298800502,0.068822142457469,0.08050991503129998,0.05805099991122524,8.0,-1.6850473912844188,-4.514523113117215e-05,-3.2409115758685756,0.41859525976010037,2.021596198351658e-07,0.068822142457469,0.08050991503129998,0.05805099991122524,8.0,-8.283014547230984,-2.2572615565586077e-05,-3.2409115758685756,0.04397333850384689,4.0431923967033165e-06,0.068822142457469,0.08050991503129998,0.05805099991122524,1.0,6.212260910423238,1.6850473912844188,1.1286307782793038e-05,-6.481823151737151,-1.5432343226346723,-0.3018246060466687,-2.3966956945996046e-06,-0.20425251167165337,-0.5372780385729057,-0.10134289627662327,1.0,-0.30597493443634577,-0.920438694458051,1.0,-0.46753162526923836,-0.4602193472290255,1.0,-0.6119498688726915,-0.23376581263461918
8.032128514056225,8.0,-3.390030285919419,-4.783622993499146,-3.144129866890201,0.7106912441811937,0.029736767958618942,0.06591402962529644,0.07818029172494324,0.056944046197730275,8.0,-2.391811496749573,-3.511618663648325e-05,-3.144129866890201,0.5947353591723789,1.589992970053305e-07,0.06591402962529644,0.07818029172494324,0.056944046197730275,8.0,-6.780060571838838,-1.7558093318241627e-05,-3.144129866890201,0.035534562209059685,3.17998594010661e-06,0.06591402962529644,0.07818029172494324,0.056944046197730275,1.0,5.085045428879129,2.391811496749573,8.779046659120813e-06,-6.288259733780402,-1.2644208474046552,-0.4331863826664462,-1.8404530540066172e-06,-0.18724472752208,-0.5292692772029268,-0.10271706473364002,1.0,-0.29910590338453574,-0.9266454913744923,1.0,-0.4750705142368556,-0.46332274568724613,1.0,-0.5982118067690715,-0.2375352571184278
8.132530120481928,8.0,-2.5538577368723607,-6.465149972590317,-3.0376232629365667,0.5284220721289989,0.040219753857823316,0.06285186350724341,0.07558832229171471,0.05565807283374191,8.0,-3.2325749862951585,-3.236513887233231e-05,-3.0376232629365667,0.8043950771564663,1.482558155425264e-07,0.06285186350724341,0.07558832229171471,0.05565807283374191,8.0,-5.1077154737447215,-1.6182569436166154e-05,-3.0376232629365667,0.026421103606449954,2.9651163108505277e-06,0.06285186350724341,0.07558832229171471,0.05565807283374191,1.0,3.830786605308541,3.2325749862951585,8.091284718083077e-06,-6.075246525873133,-0.953254263245654,-0.5923015412181656,-1.6741783910608069e-06,-0.1709220841904771,-0.5179491734142145,-0.10391784300841397,1.0,-0.29242186701880957,-0.9318926059901095,1.0,-0.48319836791472154,-0.46594630299505474,1.0,-0.5848437340376191,-0.24159918395736077
8.23293172690763,8.0,-1.741821493814755,-8.260076596205698,-2.9364094358667114,0.3556419399798764,0.05141503734598041,0.05995507301151238,0.07311099312445968,0.05445880183127928,8.0,-4.130038298102849,-3.558797388549298e-05,-2.9364094358667114,1.0283007469196082,1.6500410277720354e-07,0.05995507301151238,0.07311099312445968,0.05445880183127928,8.0,-3.48364298762951,-1.779398694274649e-05,-2.9364094358667114,0.017782096998993822,3.3000820555440706e-06,0.05995507301151238,0.07311099312445968,0.05445880183127928,1.0,2.6127322407221323,4.130038298102849,8.896993471373244e-06,-5.872818871733423,-0.6505204844879152,-0.765959046734879,-1.8165719216253896e-06,-0.15612164167324316,-0.5059092490837531,-0.10541088729335604,1.0,-0.28593967802923703,-0.9361540247977721,1.0,-0.4919075639844369,-0.46807701239888605,1.0,-0.5718793560584741,-0.24595378199221846
8.333333333333334,8.0,-1.0664291102745793,-9.959438161964297,-2.85787726485205,0.21483931265382628,0.062017961736828275,0.05757385852602294,0.07118462707546507,0.053670032940320536,8.0,-4.979719080982148,-4.5861514686793456e-05,-2.85787726485205,1.2403592347365653,2.1531619238909332e-07,0.05757385852602294,0.07118462707546507,0.053670032940320536,8.0,-2.1328582205491586,-2.2930757343396728e-05,-2.85787726485205,0.010741965632691315,4.306323847781866e-06,0.05757385852602294,0.07118462707546507,0.053670032940320536,1.0,1.599643665411869,4.979719080982148,1.1465378671698364e-05,-5.7157545297041,-0.39844271542525056,-0.9351755248442783,-2.3097776021036215e-06,-0.1436095494173272,-0.49627522203524177,-0.10785088868432288,1.0,-0.27967460850305725,-0.9394085818310914,1.0,-0.5011887871499122,-0.4697042909155457,1.0,-0.5593492170061145,-0.2505943935749561
