time,linear_potential
2.148594377510040232e+01,1.126503388287939913e+02
2.158634538152610460e+01,1.131209934262580390e+02
2.168674698795180689e+01,1.134431334984962945e+02
2.178714859437750917e+01,1.136806704840840467e+02
2.188755020080321145e+01,1.138695764125520213e+02
2.198795180722891729e+01,1.140276000958357372e+02
2.208835341365461957e+01,1.141622554506767102e+02
2.218875502008032186e+01,1.142763563916415848e+02
2.228915662650602414e+01,1.143710298386356357e+02
2.238955823293172642e+01,1.144472802845795485e+02
2.248995983935742871e+01,1.145065889293721000e+02
2.259036144578313099e+01,1.145509232713562113e+02
2.269076305220883683e+01,1.145827264233115983e+02
2.279116465863453911e+01,1.146048528839012022e+02
2.289156626506024139e+01,1.146203662679445614e+02
2.299196787148594368e+01,1.146325066948884484e+02
2.309236947791164596e+01,1.146445001595688069e+02
2.319277108433734824e+01,1.146609903521210043e+02
2.329317269076305053e+01,1.146851413925139695e+02
2.339357429718875636e+01,1.147182461502474098e+02
2.349397590361445864e+01,1.147593842606166561e+02
2.359437751004016093e+01,1.148069294134929663e+02
2.369477911646586321e+01,1.148734931539885338e+02
2.379518072289156549e+01,1.149616190917274423e+02
2.389558232931726778e+01,1.150684168799233191e+02
2.399598393574297006e+01,1.151941123982021367e+02
2.409638554216867590e+01,1.153389702232207554e+02
2.419678714859437818e+01,1.155032423767759440e+02
2.429718875502008046e+01,1.156867198262008856e+02
2.439759036144578275e+01,1.158855431323979275e+02
2.449799196787148503e+01,1.160989617951402266e+02
2.459839357429718731e+01,1.163271140604250462e+02
2.469879518072289315e+01,1.165701430781405037e+02
2.479919678714859543e+01,1.168531404052776139e+02
2.489959839357429772e+01,1.171633435928209366e+02
2.500000000000000000e+01,1.174910282138177848e+02
