time,A_1_1,A_1_2,A_1_3,A_1_4,A_1_5,A_1_6,A_1_7,A_2_1,A_2_2,A_2_3,A_2_4,A_2_5,A_2_6,A_2_7,A_3_1,A_3_2,A_3_3,A_3_4,A_3_5,A_3_6,A_3_7,A_4_1,A_4_2,A_4_3,A_4_4,A_4_5,A_4_6,A_4_7,A_5_1,A_5_2,A_5_3,A_5_4,A_5_5,A_5_6,A_5_7,A_6_1,A_6_2,A_6_3,A_6_4,A_6_5,A_6_6,A_6_7,A_7_1,A_7_2,A_7_3,A_7_4,A_7_5,A_7_6,A_7_7
12.349397590361447,0.00013310336636634533,0.0,0.00020088417454914008,0.00019898197792193707,0.0,0.0,0.0,3.2796329218845436e-06,2.165960358143299e-06,0.0,2.7547527717406373e-06,0.0,0.0,0.0,0.0,16.798772952618705,13.984724045126391,5.516432843880404,0.0,0.0,0.0,2.1801079068570712,2.1801079068570712,2.1801079068570712,4.7239859010259435,0.0,0.0,0.0,0.06456519167754013,0.06453169292975369,0.064533367867143,1.5748034862582292,0.2657135323602817,0.0,0.5314270647205634,0.06366732040482613,0.06366783305785417,0.06366729342308781,0.18295232901232217,0.5255323761847954,0.2627661880923977,0.0,0.1331343138944481,0.4195618815260911,5.861685666527307,0.5170780736466986,0.0,0.9430395963479142,0.4715197981739571
12.449799196787149,0.00024980167342313997,0.0,0.0003746363344483265,0.0003687651471000457,0.0,0.0,0.0,1.1765965250146787e-06,7.725129415665746e-07,0.0,9.880355786381769e-07,0.0,0.0,0.0,0.0,16.80629004543523,13.984836532786186,5.555169479634002,0.0,0.0,0.0,2.176134557667525,2.176134557667525,2.176134557667525,4.715267324168856,0.0,0.0,0.0,0.06615562756501532,0.06609154191763175,0.06609474620000093,1.6182266826697742,0.27140996179626714,0.0,0.5428199235925343,0.06200941551554388,0.06200959500676963,0.06200940606863726,0.17636856372728696,0.514938834398869,0.2574694171994345,0.0,0.1327438340616836,0.4189844243216104,5.8575556392602195,0.5153402379416386,0.0,0.942240371229075,0.4711201856145375
12.550200803212851,0.0004691056774466083,0.0,0.0006989114065744762,0.0006838584763790933,0.0,0.0,0.0,4.219103868790053e-07,2.754757500149636e-07,0.0,3.539888374603204e-07,0.0,0.0,0.0,0.0,16.813292432112284,13.976547932475025,5.595764686328836,0.0,0.0,0.0,2.1719389047036834,2.1719389047036834,2.1719389047036834,4.705928896097878,0.0,0.0,0.0,0.06784757870679006,0.06772486078457533,0.06773099668068608,1.6639222933163005,0.2773538720410488,0.0,0.5547077440820976,0.060440109407336656,0.060440172273519985,0.06044010609859017,0.17024561962021445,0.5048872159438873,0.25244360797194365,0.0,0.1321491256345716,0.4177851110919502,5.844868834782143,0.5125263549861298,0.0,0.9404042523764559,0.47020212618822793
12.650602409638553,0.0008814793404088325,0.0,0.001304322761718313,0.001269021172701301,0.0,0.0,0.0,1.5123430498366884e-07,9.822763485306466e-08,0.0,1.2670182175540257e-07,0.0,0.0,0.0,0.0,16.81940913561323,13.959632500799659,5.638055496762348,0.0,0.0,0.0,2.1676086492147153,2.1676086492147153,2.1676086492147153,4.696168512438219,0.0,0.0,0.0,0.06966682947144866,0.06943163156421822,0.06944339145957974,1.7118252936350657,0.28353359978669224,0.0,0.5670671995733845,0.058962115866177126,0.05896213789690352,0.05896211470666521,0.16460953446749238,0.49539169370169056,0.24769584685084528,0.0,0.13135888144984664,0.41597057032128465,5.823592658878606,0.508677427111949,0.0,0.9375403943633027,0.46877019718165136
12.751004016064257,0.0016573328986193053,0.0,0.002434978532425666,0.0023564434021374867,0.0,0.0,0.0,5.419219172349516e-08,3.5025009006320306e-08,0.0,4.530798389316256e-08,0.0,0.0,0.0,0.0,16.824099477148202,13.933778454359302,5.681806257496255,0.0,0.0,0.0,2.163213171121786,2.163213171121786,2.163213171121786,4.6861480505637125,0.0,0.0,0.0,0.07166212728925628,0.07121100561499323,0.07123356169870639,1.7618372235605497,0.28993601173858186,0.0,0.5798720234771637,0.057577124507216054,0.05757713223282373,0.05757712410060512,0.15950633177573145,0.4864642687965054,0.2432321343982527,0.0,0.1303818714383504,0.41354744660682224,5.793693374807788,0.5038380822738764,0.0,0.9336630634136701,0.46683153170683506
12.85140562248996,0.0031177784152341746,0.0,0.004547169754189714,0.004378464937549299,0.0,0.0,0.0,1.9418344559505694e-08,1.2492577642095895e-08,0.0,1.6192079546842554e-08,0.0,0.0,0.0,0.0,16.826528208105522,13.898486993090165,5.726662472839939,0.0,0.0,0.0,2.1588193902192154,2.1588193902192154,2.1588193902192154,4.676027361607878,0.0,0.0,0.0,0.07392758774529443,0.07306174821899769,0.07310504019531253,1.8138118617227876,0.29654644843868566,0.0,0.5930928968773713,0.05628634610758228,0.05628634881961827,0.05628634596484354,0.15502332920420683,0.47811497109462864,0.23905748554731432,0.0,0.12922780851723237,0.41052129000633,5.755097438299185,0.498059549988854,0.0,0.9287915492638663,0.46439577463193316
12.951807228915662,0.005867947638688924,0.0,0.008493735085564696,0.008140309949546499,0.0,0.0,0.0,6.958367297084739e-09,4.457459629434997e-09,0.0,5.783662646052976e-09,0.0,0.0,0.0,0.0,16.825308021527952,13.852864595415854,5.772056937889482,0.0,0.0,0.0,2.154510671288765,2.154510671288765,2.154510671288765,4.6660047518766214,0.0,0.0,0.0,0.07664551861869255,0.07498287236648067,0.07506600467909127,1.8675265031144301,0.30334868308442675,0.0,0.6066973661688535,0.05509107593816553,0.055091076891357504,0.055091075887997526,0.15132690521764874,0.4703520622622269,0.23517603113111346,0.0,0.12790836226418845,0.4068935204514642,5.707611526009703,0.4914032042580515,0.0,0.922950044473838,0.461475022236919
13.052208835341366,0.011047794226846111,0.0,0.015867897895671633,0.015141448203447575,0.0,0.0,0.0,2.4947189588298366e-09,1.5917878275229274e-09,0.0,2.0657711215961252e-09,0.0,0.0,0.0,0.0,16.818015192635354,13.795235105267427,5.817032744523057,0.0,0.0,0.0,2.1504149309960776,2.1504149309960776,2.1504149309960776,4.65637727939927,0.0,0.0,0.0,0.08016840336357553,0.07697471589792396,0.07713440027120654,1.922627503448422,0.3103248973293875,0.0,0.620649794658775,0.0539934316778829,0.05399343201347975,0.05399343166021991,0.14873111888943794,0.46318223790128055,0.23159111895064027,0.0,0.12643864448540434,0.4026554398161608,5.6507745511005325,0.4839458132421574,0.0,0.9161674906960815,0.45808374534804075
13.152610441767068,0.020802359831376103,0.0,0.029642314742466282,0.028171596714408973,0.0,0.0,0.0,8.955028660869469e-10,5.693224586320293e-10,0.0,7.383469205714678e-10,0.0,0.0,0.0,0.0,16.800293206986474,13.722427834000758,5.859913547998532,0.0,0.0,0.0,2.146752602387302,2.146752602387302,2.146752602387302,4.647643917900895,0.0,0.0,0.0,0.08517549987456197,0.07904093324877431,0.0793476615800637,1.9785277240118717,0.3174556758551266,0.0,0.6349113517102531,0.05299751715334132,0.05299751727179515,0.05299751714710692,0.1478233716169832,0.45661082561432836,0.22830541280716418,0.0,0.12483971685822122,0.397777215858607,5.583589696865936,0.4757884802073901,0.0,0.908477391472931,0.4542386957364655
13.25301204819277,0.039157601445155704,0.0,0.0553485192948758,0.05240868416220161,0.0,0.0,0.0,3.2225800681956324e-10,2.0420571466056907e-10,0.0,2.644279128003409e-10,0.0,0.0,0.0,0.0,16.76420567821374,13.628480815694427,5.897692579237055,0.0,0.0,0.0,2.143923350236854,2.143923350236854,2.143923350236854,4.640692447512134,0.0,0.0,0.0,0.09297006582494746,0.08119227936574971,0.0817811686887096,2.03421392360926,0.3247200212308833,0.0,0.6494400424617666,0.052111441479748374,0.05211144152172055,0.05211144147753931,0.1496941012531717,0.4506419761928298,0.2253209880964149,0.0,0.12314306915555352,0.392188093595941,5.504043557963303,0.46707267975506367,0.0,0.899917591333913,0.4499587956669565
