time,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
2.317829457364341206e+00,4.785223279289657405e+00,4.304386132484003369e+00,3.802562672465966909e+00,4.304386132484005145e+00,2.801136530308377104e+01,3.201141686317986768e+01,3.001139282899907101e+01,1.601177294169975340e+01,6.010755532678272672e+00,4.157482502889767728e-01
2.418604651162790553e+00,4.757660797129175556e+00,4.304010332536323702e+00,3.831586244565784227e+00,4.304010332536323702e+00,2.801248211935057952e+01,3.201253093405575356e+01,3.001250818597645775e+01,1.601286474178981933e+01,6.011799956077702234e+00,3.919888981063407996e-01
2.519379844961240345e+00,4.731596856651460570e+00,4.303665481063561948e+00,3.858972211875806746e+00,4.303665481063561948e+00,2.801352177870051108e+01,3.201356715747528625e+01,3.001354600420575736e+01,1.601387531293480748e+01,6.012823013604014832e+00,3.704928865248056091e-01
2.620155038759689692e+00,4.706957715296744560e+00,4.303351749452060560e+00,3.884802068148288878e+00,4.303351749452060560e+00,2.801447703998892891e+01,3.201451850132058752e+01,3.001449921915572361e+01,1.601480020320430953e+01,6.013794992433267872e+00,3.509544685788393847e-01
2.720930232558139483e+00,4.683673011996538627e+00,4.303068083958721424e+00,3.909155565115791209e+00,4.303068083958721424e+00,2.801534684533961439e+01,3.201538531490455597e+01,3.001536724868634209e+01,1.601564000359739026e+01,6.014700373426618007e+00,3.331198480754980484e-01
2.821705426356589275e+00,4.661675307675380076e+00,4.302812750347120740e+00,3.932110167499839992e+00,4.302812750347119852e+00,2.801613370397501512e+01,3.201616599549544162e+01,3.001615165444232503e+01,1.601639823956501374e+01,6.015532565761419370e+00,3.167768873408799424e-01
2.922480620155038622e+00,4.640899823177376149e+00,4.302583684996843516e+00,3.953740680073371649e+00,4.302583684996843516e+00,2.801684228095832907e+01,3.201687548207615919e+01,3.001685916221768835e+01,1.601707998334059724e+01,6.016290382243496104e+00,3.017468771515399162e-01
3.023255813953488413e+00,4.621284319838679266e+00,4.302378694064012521e+00,3.974119032189227685e+00,4.302378694064012521e+00,2.801747806583730238e+01,3.201750490100596380e+01,3.001749262258556072e+01,1.601769109047793904e+01,6.016975968031121447e+00,2.878785096682697775e-01
3.124031007751937761e+00,4.602769015309993605e+00,4.302195596863282567e+00,3.993314129934243173e+00,4.302195596863282567e+00,2.801804716660709005e+01,3.201807192106851119e+01,3.001806044987668898e+01,1.601823760568957766e+01,6.017593240356238660e+00,2.750427352968152772e-01
3.224806201550387552e+00,4.585296551825033262e+00,4.302032294743727725e+00,4.011391800115604589e+00,4.302032294743727725e+00,2.801855549426367986e+01,3.201857569315087915e+01,3.001856683731933018e+01,1.601872549891028186e+01,6.018147060064395149e+00,2.631289051524167699e-01
