time, Rtensor_laplacian
0.000000000000000000e+00,-1.295063904556917933e+01
1.007751937984496110e-01,-2.312141361905901249e+01
2.015503875968992220e-01,-2.548376400720741231e+01
3.023255813953488191e-01,-2.543526762366870742e+01
4.031007751937984440e-01,-2.489346197099755287e+01
5.038759689922480689e-01,-2.432965112705124611e+01
6.046511627906976383e-01,-2.388925213755916843e+01
7.054263565891473187e-01,-2.358306422176855222e+01
8.062015503875968880e-01,-2.337870625780740497e+01
9.069767441860464574e-01,-2.324384328336896033e+01
1.007751937984496138e+00,-2.315478810236239227e+01
1.108527131782945707e+00,-2.309566798556963008e+01
1.209302325581395277e+00,-2.305612184266794884e+01
1.310077519379844846e+00,-2.302942187639535021e+01
1.410852713178294637e+00,-2.301119291631314567e+01
1.511627906976744207e+00,-2.299857518403378265e+01
1.612403100775193776e+00,-2.298970084075915210e+01
1.713178294573643345e+00,-2.298333574813067415e+01
1.813953488372092915e+00,-2.297866687503925220e+01
1.914728682170542706e+00,-2.297515409024518362e+01
2.015503875968992276e+00,-2.297243678184522864e+01
2.116279069767441623e+00,-2.297027348015457449e+01
2.217054263565891414e+00,-2.296849943997054311e+01
2.317829457364341206e+00,-2.296700502009107581e+01
2.418604651162790553e+00,-2.296571316340678237e+01
2.519379844961240345e+00,-2.296457030242563491e+01
2.620155038759689692e+00,-2.296354066162484742e+01
2.720930232558139483e+00,-2.296259831104513438e+01
2.821705426356589275e+00,-2.296172385624257473e+01
2.922480620155038622e+00,-2.296090620955433437e+01
3.023255813953488413e+00,-2.296013288832376986e+01
3.124031007751937761e+00,-2.295939923802876237e+01
3.224806201550387552e+00,-2.295869862266084382e+01
3.325581395348837344e+00,-2.295802856530715275e+01
3.426356589147286691e+00,-2.295738472061328395e+01
3.527131782945736482e+00,-2.295676547044922700e+01
3.627906976744185830e+00,-2.295616906806030855e+01
3.728682170542635621e+00,-2.295559354381432371e+01
3.829457364341085412e+00,-2.295503806878468112e+01
3.930232558139534760e+00,-2.295450150288807833e+01
4.031007751937984551e+00,-2.295398336425406427e+01
4.131782945736434343e+00,-2.295348229850116439e+01
4.232558139534883246e+00,-2.295299802347034657e+01
4.333333333333333037e+00,-2.295252999352229750e+01
4.434108527131782829e+00,-2.295207740951514452e+01
4.534883720930232620e+00,-2.295163979287206857e+01
4.635658914728682412e+00,-2.295121653985621890e+01
4.736434108527131315e+00,-2.295080763060149920e+01
4.837209302325581106e+00,-2.295041194304744536e+01
4.937984496124030898e+00,-2.295002924873490002e+01
5.038759689922480689e+00,-2.294965933923390011e+01
5.139534883720930480e+00,-2.294930162921923156e+01
5.240310077519379384e+00,-2.294895556813328952e+01
5.341085271317829175e+00,-2.294862080424256590e+01
5.441860465116278966e+00,-2.294829707615195602e+01
5.542635658914728758e+00,-2.294798394860634261e+01
5.643410852713178549e+00,-2.294768098413065616e+01
5.744186046511627453e+00,-2.294738782282645673e+01
5.844961240310077244e+00,-2.294710417762581400e+01
5.945736434108527035e+00,-2.294682966463489038e+01
6.046511627906976827e+00,-2.294656391160559750e+01
6.147286821705426618e+00,-2.294630663415116345e+01
6.248062015503875521e+00,-2.294605755588628426e+01
6.348837209302325313e+00,-2.294581636537994740e+01
6.449612403100775104e+00,-2.294558268502543896e+01
6.550387596899224896e+00,-2.294535631170724344e+01
6.651162790697674687e+00,-2.294513698271094171e+01
6.751937984496123590e+00,-2.294492442252931852e+01
6.852713178294573382e+00,-2.294471836003046761e+01
6.953488372093023173e+00,-2.294451857416582996e+01
7.054263565891472965e+00,-2.294432482626319825e+01
7.155038759689922756e+00,-2.294413689281855895e+01
7.255813953488371659e+00,-2.294395458345836403e+01
7.356589147286821451e+00,-2.294377769446738924e+01
7.457364341085271242e+00,-2.294360600544193574e+01
7.558139534883721034e+00,-2.294343931915032542e+01
7.658914728682170825e+00,-2.294327742977626627e+01
7.759689922480619728e+00,-2.294312021536823565e+01
7.860465116279069520e+00,-2.294296751426832870e+01
7.961240310077519311e+00,-2.294281912980088833e+01
8.062015503875969102e+00,-2.294267497346537610e+01
8.162790697674418894e+00,-2.294253479611128910e+01
8.263565891472868685e+00,-2.294239852574052563e+01
8.364341085271318477e+00,-2.294226598991849997e+01
8.465116279069766492e+00,-2.294213712385829496e+01
8.565891472868216283e+00,-2.294201175437265761e+01
8.666666666666666075e+00,-2.294188970299632402e+01
8.767441860465115866e+00,-2.294177096040280261e+01
8.868217054263565657e+00,-2.294165535598025940e+01
8.968992248062015449e+00,-2.294154283310094655e+01
9.069767441860465240e+00,-2.294143323696873082e+01
9.170542635658915032e+00,-2.294132648175766320e+01
9.271317829457364823e+00,-2.294122250746617908e+01
9.372093023255814614e+00,-2.294112119974080954e+01
9.472868217054262630e+00,-2.294102246230223940e+01
9.573643410852712421e+00,-2.294092624075179288e+01
9.674418604651162212e+00,-2.294083240838779147e+01
9.775193798449612004e+00,-2.294074094498931871e+01
9.875968992248061795e+00,-2.294065171592775698e+01
9.976744186046511587e+00,-2.294056472697083038e+01
1.007751937984496138e+01,-2.294047984898886483e+01
1.017829457364341117e+01,-2.294039703643169048e+01
1.027906976744186096e+01,-2.294031624381586809e+01
1.037984496124031075e+01,-2.294023737349742476e+01
1.048062015503875877e+01,-2.294016039504771598e+01
1.058139534883720856e+01,-2.294008521632127895e+01
1.068217054263565835e+01,-2.294001182488338131e+01
1.078294573643410814e+01,-2.293994020042630666e+01
1.088372093023255793e+01,-2.293987020695507084e+01
1.098449612403100772e+01,-2.293980184525336696e+01
1.108527131782945752e+01,-2.293973505839368343e+01
1.118604651162790731e+01,-2.293966980376645637e+01
1.128682170542635710e+01,-2.293960604593227259e+01
1.138759689922480689e+01,-2.293954372368908068e+01
1.148837209302325491e+01,-2.293948281141109291e+01
1.158914728682170470e+01,-2.293942325984452779e+01
1.168992248062015449e+01,-2.293936506015255006e+01
1.179069767441860428e+01,-2.293930815573659032e+01
1.189147286821705407e+01,-2.293925248980049858e+01
1.199224806201550386e+01,-2.293919804053638600e+01
1.209302325581395365e+01,-2.293914479452806177e+01
1.219379844961240345e+01,-2.293909271998979094e+01
1.229457364341085324e+01,-2.293904177305279291e+01
1.239534883720930303e+01,-2.293899191536724658e+01
1.249612403100775104e+01,-2.293894313793386530e+01
1.259689922480620083e+01,-2.293889540366255630e+01
1.269767441860465063e+01,-2.293884867018256557e+01
1.279844961240310042e+01,-2.293880294190918434e+01
1.289922480620155021e+01,-2.293875821750911115e+01
1.300000000000000000e+01,-2.293871438440124066e+01
