time,R_spec
0.000000000000000000e+00,2.312642383112944316e-03
1.007751937984496110e-01,2.491614886088452246e-03
2.015503875968992220e-01,3.939072105397442569e-03
3.023255813953488191e-01,5.105819332944655509e-03
4.031007751937984440e-01,5.597386838214691435e-03
5.038759689922480689e-01,5.620447562712932443e-03
6.046511627906976383e-01,5.695754806574736609e-03
7.054263565891473187e-01,5.760717560112411581e-03
8.062015503875968880e-01,5.804345823657233380e-03
9.069767441860464574e-01,5.830106314548302165e-03
1.007751937984496138e+00,5.843604273487124079e-03
1.108527131782945707e+00,5.849387302304151492e-03
1.209302325581395277e+00,5.850570807014784241e-03
1.310077519379844846e+00,5.849143905750350814e-03
1.410852713178294637e+00,5.846330529784744129e-03
1.511627906976744207e+00,5.842866369972365623e-03
1.612403100775193776e+00,5.839183760765658329e-03
1.713178294573643345e+00,5.835530183363867723e-03
1.813953488372092915e+00,5.832041543194948705e-03
1.914728682170542706e+00,5.828786837643325225e-03
2.015503875968992276e+00,5.825795319917869905e-03
2.116279069767441623e+00,5.823073125381710013e-03
2.217054263565891414e+00,5.820613116837708434e-03
2.317829457364341206e+00,5.818401004917907182e-03
2.418604651162790553e+00,5.816419011727167604e-03
2.519379844961240345e+00,5.814647997645767258e-03
2.620155038759689692e+00,5.813068795789168297e-03
2.720930232558139483e+00,5.811662912272166220e-03
2.821705426356589275e+00,5.810412965978884597e-03
2.922480620155038622e+00,5.809302849114300268e-03
3.023255813953488413e+00,5.808317800358890615e-03
3.124031007751937761e+00,5.807444402761822305e-03
3.224806201550387552e+00,5.806670512198920317e-03
3.325581395348837344e+00,5.805985198921104901e-03
3.426356589147286691e+00,5.805378652961164232e-03
3.527131782945736482e+00,5.804842101655622449e-03
3.627906976744185830e+00,5.804367686129146067e-03
3.728682170542635621e+00,5.803948392068304651e-03
3.829457364341085412e+00,5.803577989925475661e-03
3.930232558139534760e+00,5.803250921966323847e-03
4.031007751937984551e+00,5.802962221372106461e-03
4.131782945736434343e+00,5.802707526001520816e-03
4.232558139534883246e+00,5.802482919997041522e-03
4.333333333333333037e+00,5.802284929224750532e-03
4.434108527131782829e+00,5.802110488453665615e-03
4.534883720930232620e+00,5.801956883470326884e-03
4.635658914728682412e+00,5.801821678472662142e-03
4.736434108527131315e+00,5.801702730188786766e-03
4.837209302325581106e+00,5.801598168688099771e-03
4.937984496124030898e+00,5.801506286011681029e-03
