time,potential
0.000000000000000000e+00,4.508766706370182646e+02
1.007751937984496110e-01,6.308887562859148375e+02
2.015503875968992220e-01,7.129248763504148201e+02
3.023255813953488191e-01,7.516136956549247543e+02
4.031007751937984440e-01,7.635473759313134678e+02
5.038759689922480689e-01,7.628785289113362751e+02
6.046511627906976383e-01,7.584905990493125501e+02
7.054263565891473187e-01,7.538892599160874397e+02
8.062015503875968880e-01,7.500382968273813731e+02
9.069767441860464574e-01,7.470311613074417210e+02
1.007751937984496138e+00,7.447309533120974265e+02
1.108527131782945707e+00,7.429728061953950373e+02
1.209302325581395277e+00,7.416170085125065725e+02
1.310077519379844846e+00,7.405566430341641535e+02
1.410852713178294637e+00,7.397130955014639540e+02
1.511627906976744207e+00,7.390294707414783488e+02
1.612403100775193776e+00,7.384649034265248702e+02
1.713178294573643345e+00,7.379899707188401408e+02
1.813953488372092915e+00,7.375834441467509350e+02
1.914728682170542706e+00,7.372298953137010358e+02
2.015503875968992276e+00,7.369180128395674956e+02
2.116279069767441623e+00,7.366394225997346439e+02
2.217054263565891414e+00,7.363878443592279837e+02
2.317829457364341206e+00,7.361585355824475982e+02
2.418604651162790553e+00,7.359478411857336368e+02
2.519379844961240345e+00,7.357529282424783332e+02
2.620155038759689692e+00,7.355715673182911587e+02
2.720930232558139483e+00,7.354019834838948100e+02
2.821705426356589275e+00,7.352427385935244502e+02
2.922480620155038622e+00,7.350926765968391692e+02
3.023255813953488413e+00,7.349508139781412410e+02
3.124031007751937761e+00,7.348163619582707042e+02
3.224806201550387552e+00,7.346886321348840738e+02
3.325581395348837344e+00,7.345670570408460662e+02
3.426356589147286691e+00,7.344511297621859285e+02
3.527131782945736482e+00,7.343404238586540487e+02
3.627906976744185830e+00,7.342345629288514601e+02
3.728682170542635621e+00,7.341332106404399838e+02
3.829457364341085412e+00,7.340360725644616195e+02
3.930232558139534760e+00,7.339428863482297629e+02
4.031007751937984551e+00,7.338534119670620157e+02
4.131782945736434343e+00,7.337674323212921763e+02
4.232558139534883246e+00,7.336847517133783185e+02
4.333333333333333037e+00,7.336051903348993619e+02
4.434108527131782829e+00,7.335285814215543496e+02
4.534883720930232620e+00,7.334547723784365871e+02
4.635658914728682412e+00,7.333836210355341336e+02
4.736434108527131315e+00,7.333149982457483702e+02
4.837209302325581106e+00,7.332487774383657779e+02
4.937984496124030898e+00,7.331848453338802756e+02
5.038759689922480689e+00,7.331230962457477744e+02
5.139534883720930480e+00,7.330634281061968522e+02
5.240310077519379384e+00,7.330057455159948177e+02
5.341085271317829175e+00,7.329499597914474407e+02
5.441860465116278966e+00,7.328959878586911145e+02
5.542635658914728758e+00,7.328437501183153699e+02
5.643410852713178549e+00,7.327931711866223168e+02
5.744186046511627453e+00,7.327441804331606363e+02
5.844961240310077244e+00,7.326967110720239589e+02
5.945736434108527035e+00,7.326506994675648912e+02
6.046511627906976827e+00,7.326060853021976982e+02
6.147286821705426618e+00,7.325628115770243767e+02
6.248062015503875521e+00,7.325208241640960978e+02
6.348837209302325313e+00,7.324800715316532660e+02
6.449612403100775104e+00,7.324405047398372517e+02
6.550387596899224896e+00,7.324020773310454615e+02
6.651162790697674687e+00,7.323647450928400531e+02
6.751937984496123590e+00,7.323284659133181549e+02
6.852713178294573382e+00,7.322931997182870418e+02
6.953488372093023173e+00,7.322589083609869931e+02
7.054263565891472965e+00,7.322255554819760164e+02
7.155038759689922756e+00,7.321931064120227575e+02
7.255813953488371659e+00,7.321615280995434887e+02
7.356589147286821451e+00,7.321307890208037179e+02
7.457364341085271242e+00,7.321008590870175112e+02
7.558139534883721034e+00,7.320717095702548249e+02
7.658914728682170825e+00,7.320433130380306466e+02
7.759689922480619728e+00,7.320156432833109648e+02
7.860465116279069520e+00,7.319886752571280795e+02
7.961240310077519311e+00,7.319623850100937261e+02
8.062015503875969102e+00,7.319367496376543158e+02
8.162790697674418894e+00,7.319117472255206849e+02
8.263565891472868685e+00,7.318873567982890336e+02
