time,potential_global
9.573643410852712421e+00,1.046925213043439044e+03
9.674418604651162212e+00,1.046916792486334543e+03
9.775193798449612004e+00,1.046908563628636784e+03
9.875968992248061795e+00,1.046900520810950638e+03
9.976744186046511587e+00,1.046892658588398945e+03
1.007751937984496138e+01,1.046884971720853628e+03
1.017829457364341117e+01,1.046877455163642480e+03
1.027906976744186096e+01,1.046870104058759352e+03
1.037984496124031075e+01,1.046862913726516354e+03
1.048062015503875877e+01,1.046855879657607829e+03
1.058139534883720856e+01,1.046848997505569969e+03
1.068217054263565835e+01,1.046842263079629447e+03
1.078294573643410814e+01,1.046835672337904043e+03
1.088372093023255793e+01,1.046829221380944773e+03
1.098449612403100772e+01,1.046822906445591343e+03
1.108527131782945752e+01,1.046816723899137287e+03
1.118604651162790731e+01,1.046810670233781138e+03
1.128682170542635710e+01,1.046804742061347724e+03
1.138759689922480689e+01,1.046798936108265252e+03
1.148837209302325491e+01,1.046793249210792965e+03
1.158914728682170470e+01,1.046787678310467527e+03
1.168992248062015449e+01,1.046782220449778606e+03
1.179069767441860428e+01,1.046776872768047951e+03
1.189147286821705407e+01,1.046771632497504470e+03
1.199224806201550386e+01,1.046766496959541655e+03
1.209302325581395365e+01,1.046761463561156916e+03
1.219379844961240345e+01,1.046756529791551657e+03
1.229457364341085324e+01,1.046751693218896435e+03
1.239534883720930303e+01,1.046746951487237993e+03
1.249612403100775104e+01,1.046742302313556138e+03
1.259689922480620083e+01,1.046737743484949533e+03
1.269767441860465063e+01,1.046733272855952919e+03
1.279844961240310042e+01,1.046728888345973701e+03
1.289922480620155021e+01,1.046724587936846774e+03
1.300000000000000000e+01,1.046720369670479386e+03
