time,Rspec_hyper
0.000000000000000000e+00,2.736726874657948805e-04
1.007751937984496110e-01,4.709417702091496082e-04
2.015503875968992220e-01,1.290715607347765618e-03
3.023255813953488191e-01,2.052122243568047649e-03
4.031007751937984440e-01,2.614732707596056221e-03
5.038759689922480689e-01,3.002456706127299563e-03
6.046511627906976383e-01,3.254189909500285194e-03
7.054263565891473187e-01,3.413424176631617291e-03
8.062015503875968880e-01,3.512925262506995383e-03
9.069767441860464574e-01,3.574613698740885387e-03
1.007751937984496138e+00,3.612527838843183209e-03
1.108527131782945707e+00,3.635529129145817495e-03
1.209302325581395277e+00,3.649195410023058084e-03
1.310077519379844846e+00,3.657038657216116206e-03
1.410852713178294637e+00,3.661271833781617330e-03
1.511627906976744207e+00,3.663291459927411203e-03
1.612403100775193776e+00,3.663974315698561440e-03
1.713178294573643345e+00,3.663873432306327671e-03
1.813953488372092915e+00,3.663333577315398132e-03
1.914728682170542706e+00,3.662568775777474972e-03
2.015503875968992276e+00,3.661710200780952940e-03
2.116279069767441623e+00,3.660836376729214442e-03
2.217054263565891414e+00,3.659993428981055813e-03
2.317829457364341206e+00,3.659205650245002384e-03
2.418604651162790553e+00,3.658485545912918552e-03
2.519379844961240345e+00,3.657837193930577047e-03
2.620155038759689692e+00,3.657260079662726787e-03
2.720930232558139483e+00,3.656750829522416313e-03
2.821705426356589275e+00,3.656305246650840696e-03
2.922480620155038622e+00,3.655916818710868571e-03
3.023255813953488413e+00,3.655581669857532051e-03
3.124031007751937761e+00,3.655293054583719919e-03
3.224806201550387552e+00,3.655046612752635427e-03
3.325581395348837344e+00,3.654836762410788864e-03
3.426356589147286691e+00,3.654659929001716906e-03
3.527131782945736482e+00,3.654511737924168863e-03
3.627906976744185830e+00,3.654388573187141581e-03
3.728682170542635621e+00,3.654287515024709498e-03
3.829457364341085412e+00,3.654205568106153046e-03
3.930232558139534760e+00,3.654140013452090302e-03
4.031007751937984551e+00,3.654088750046507322e-03
4.131782945736434343e+00,3.654049869779806697e-03
4.232558139534883246e+00,3.654021515020911687e-03
4.333333333333333037e+00,3.654002118250503084e-03
4.434108527131782829e+00,3.653990430320365468e-03
4.534883720930232620e+00,3.653985235228331824e-03
4.635658914728682412e+00,3.653985542768332234e-03
4.736434108527131315e+00,3.653990218038243032e-03
4.837209302325581106e+00,3.653998834183373734e-03
4.937984496124030898e+00,3.654010580554332976e-03
5.038759689922480689e+00,3.654024712386929469e-03
5.139534883720930480e+00,3.654040846433091044e-03
5.240310077519379384e+00,3.654058611870528162e-03
5.341085271317829175e+00,3.654077594664441320e-03
5.441860465116278966e+00,3.654097384145665178e-03
5.542635658914728758e+00,3.654117737115315095e-03
5.643410852713178549e+00,3.654138468040763615e-03
5.744186046511627453e+00,3.654159362071612849e-03
5.844961240310077244e+00,3.654180230246169281e-03
5.945736434108527035e+00,3.654200948076908456e-03
