time,R_energy_linear_jacobian
8.767441860465115866e+00,-7.380704791752223173e+03
8.868217054263565657e+00,-7.380705149535080636e+03
8.968992248062015449e+00,-7.380705457816111448e+03
9.069767441860465240e+00,-7.380705718961563434e+03
9.170542635658915032e+00,-7.380705937281343722e+03
9.271317829457364823e+00,-7.380706115422700350e+03
9.372093023255814614e+00,-7.380706257310155706e+03
9.472868217054262630e+00,-7.380706365484462367e+03
9.573643410852712421e+00,-7.380706441389146676e+03
9.674418604651162212e+00,-7.380706489113147654e+03
9.775193798449612004e+00,-7.380706510273780623e+03
9.875968992248061795e+00,-7.380706506937701306e+03
9.976744186046511587e+00,-7.380706483144063895e+03
1.007751937984496138e+01,-7.380706438259560855e+03
1.017829457364341117e+01,-7.380706374125776165e+03
1.027906976744186096e+01,-7.380706292923581714e+03
1.037984496124031075e+01,-7.380706195207372730e+03
1.048062015503875877e+01,-7.380706083592842333e+03
1.058139534883720856e+01,-7.380705958302401086e+03
1.068217054263565835e+01,-7.380705821141706110e+03
1.078294573643410814e+01,-7.380705674767990786e+03
1.088372093023255793e+01,-7.380705517550682998e+03
1.098449612403100772e+01,-7.380705350738230663e+03
1.108527131782945752e+01,-7.380705176478566500e+03
1.118604651162790731e+01,-7.380704994561255262e+03
1.128682170542635710e+01,-7.380704807176350187e+03
1.138759689922480689e+01,-7.380704614958001912e+03
1.148837209302325491e+01,-7.380704417992097660e+03
1.158914728682170470e+01,-7.380704217028945095e+03
1.168992248062015449e+01,-7.380704012731893272e+03
1.179069767441860428e+01,-7.380703805521797221e+03
1.189147286821705407e+01,-7.380703595740498713e+03
1.199224806201550386e+01,-7.380703383915378254e+03
1.209302325581395365e+01,-7.380703171540905714e+03
1.219379844961240345e+01,-6.560624947175011584e+03
1.229457364341085324e+01,-5.740546745899011512e+03
1.239534883720930303e+01,-4.920468568037161276e+03
1.249612403100775104e+01,-4.100390413868502037e+03
1.259689922480620083e+01,-3.280312282637648423e+03
1.269767441860465063e+01,-2.460234175464796863e+03
1.279844961240310042e+01,-1.640156093206016521e+03
1.289922480620155021e+01,-8.200780349477271329e+02
1.300000000000000000e+01,-0.000000000000000000e+00
