time,linear_potential
0.000000000000000000e+00,5.345314151201318253e+01
1.007751937984496110e-01,1.717185459619807943e+02
2.015503875968992220e-01,2.099040831664383404e+02
3.023255813953488191e-01,2.363997188009570039e+02
4.031007751937984440e-01,2.455100033008967273e+02
5.038759689922480689e-01,2.458773586330048886e+02
6.046511627906976383e-01,2.437207901291804433e+02
7.054263565891473187e-01,2.413777994057707303e+02
8.062015503875968880e-01,2.394707021702112399e+02
9.069767441860464574e-01,2.380518489075666935e+02
1.007751937984496138e+00,2.370307139524983597e+02
1.108527131782945707e+00,2.363039748336273647e+02
1.209302325581395277e+00,2.357870745068597387e+02
1.310077519379844846e+00,2.354172975027578900e+02
1.410852713178294637e+00,2.351499353164295485e+02
1.511627906976744207e+00,2.349536481506688972e+02
1.612403100775193776e+00,2.348067733078661377e+02
1.713178294573643345e+00,2.346942932684974323e+02
1.813953488372092915e+00,2.346058963284252457e+02
1.914728682170542706e+00,2.345344747191346926e+02
2.015503875968992276e+00,2.344751253405744364e+02
2.116279069767441623e+00,2.344244657147322073e+02
2.217054263565891414e+00,2.343801311419427975e+02
2.317829457364341206e+00,2.343405047620381936e+02
2.418604651162790553e+00,2.343044274702405687e+02
2.519379844961240345e+00,2.342710971231149699e+02
2.620155038759689692e+00,2.342399436444980836e+02
2.720930232558139483e+00,2.342105649224819217e+02
2.821705426356589275e+00,2.341826591455961761e+02
2.922480620155038622e+00,2.341560422313849585e+02
3.023255813953488413e+00,2.341305251758259089e+02
3.124031007751937761e+00,2.341060250084663323e+02
3.224806201550387552e+00,2.340824390624552223e+02
3.325581395348837344e+00,2.340597221223392808e+02
3.426356589147286691e+00,2.340378056803731397e+02
3.527131782945736482e+00,2.340166579401023341e+02
3.627906976744185830e+00,2.339962477611205145e+02
3.728682170542635621e+00,2.339765403436649081e+02
3.829457364341085412e+00,2.339575135447149989e+02
3.930232558139534760e+00,2.339391494077490563e+02
4.031007751937984551e+00,2.339214237356342210e+02
4.131782945736434343e+00,2.339043153668546040e+02
4.232558139534883246e+00,2.338878072583381993e+02
4.333333333333333037e+00,2.338718818098564896e+02
4.434108527131782829e+00,2.338565184858202031e+02
4.534883720930232620e+00,2.338417000278327578e+02
4.635658914728682412e+00,2.338274081912667839e+02
4.736434108527131315e+00,2.338136301648151800e+02
4.837209302325581106e+00,2.338003411298354308e+02
4.937984496124030898e+00,2.337875270663892877e+02
5.038759689922480689e+00,2.337751742426688111e+02
5.139534883720930480e+00,2.337632632044618788e+02
5.240310077519379384e+00,2.337517768016867592e+02
5.341085271317829175e+00,2.337406998614586939e+02
5.441860465116278966e+00,2.337300184912261329e+02
5.542635658914728758e+00,2.337197170651287479e+02
5.643410852713178549e+00,2.337097794575406340e+02
5.744186046511627453e+00,2.337001922619982111e+02
5.844961240310077244e+00,2.336909417242896723e+02
5.945736434108527035e+00,2.336820143951313753e+02
6.046511627906976827e+00,2.336733966015169131e+02
6.147286821705426618e+00,2.336650760016174502e+02
6.248062015503875521e+00,2.336570408955605842e+02
6.348837209302325313e+00,2.336492794583477064e+02
6.449612403100775104e+00,2.336417799258835544e+02
6.550387596899224896e+00,2.336345319925668491e+02
6.651162790697674687e+00,2.336275253855224889e+02
6.751937984496123590e+00,2.336207496190522477e+02
6.852713178294573382e+00,2.336141952062558289e+02
6.953488372093023173e+00,2.336078534478606628e+02
7.054263565891472965e+00,2.336017151125931264e+02
7.155038759689922756e+00,2.335957717289379616e+02
7.255813953488371659e+00,2.335900157233257346e+02
7.356589147286821451e+00,2.335844389587475405e+02
7.457364341085271242e+00,2.335790341699323847e+02
7.558139534883721034e+00,2.335737941624245764e+02
7.658914728682170825e+00,2.335687125830865511e+02
7.759689922480619728e+00,2.335637829608766083e+02
7.860465116279069520e+00,2.335589986615034945e+02
7.961240310077519311e+00,2.335543543078096036e+02
8.062015503875969102e+00,2.335498441719238940e+02
8.162790697674418894e+00,2.335454628918194260e+02
8.263565891472868685e+00,2.335412053598728335e+02
8.364341085271318477e+00,2.335370668154207578e+02
8.465116279069766492e+00,2.335330423963616795e+02
8.565891472868216283e+00,2.335291277478983432e+02
8.666666666666666075e+00,2.335253184736717742e+02
8.767441860465115866e+00,2.335216110658194566e+02
8.868217054263565657e+00,2.335180009537864976e+02
8.968992248062015449e+00,2.335144849947300258e+02
9.069767441860465240e+00,2.335110594905845289e+02
9.170542635658915032e+00,2.335077212406614535e+02
9.271317829457364823e+00,2.335044666922527199e+02
9.372093023255814614e+00,2.335012929962672956e+02
9.472868217054262630e+00,2.334981971741030691e+02
9.573643410852712421e+00,2.334951764847320135e+02
9.674418604651162212e+00,2.334922282309329375e+02
9.775193798449612004e+00,2.334893498361966806e+02
9.875968992248061795e+00,2.334865387585220446e+02
9.976744186046511587e+00,2.334837929549321416e+02
1.007751937984496138e+01,2.334811101819764474e+02
1.017829457364341117e+01,2.334784878588357060e+02
1.027906976744186096e+01,2.334759245851703895e+02
1.037984496124031075e+01,2.334734177295649147e+02
1.048062015503875877e+01,2.334709659326467488e+02
1.058139534883720856e+01,2.334685673961343184e+02
1.068217054263565835e+01,2.334662199529927022e+02
1.078294573643410814e+01,2.334639224461920435e+02
1.088372093023255793e+01,2.334616732890265496e+02
1.098449612403100772e+01,2.334594704687374644e+02
1.108527131782945752e+01,2.334573132052460096e+02
1.118604651162790731e+01,2.334551996351516436e+02
1.128682170542635710e+01,2.334531284716372852e+02
1.138759689922480689e+01,2.334510987074094999e+02
1.148837209302325491e+01,2.334491089639907102e+02
1.158914728682170470e+01,2.334471580937797626e+02
1.168992248062015449e+01,2.334452451085672067e+02
1.179069767441860428e+01,2.334433684558570121e+02
1.189147286821705407e+01,2.334415275779941794e+02
1.199224806201550386e+01,2.334397213401428246e+02
1.209302325581395365e+01,2.334379487049822046e+02
1.219379844961240345e+01,2.334362088444334518e+02
1.229457364341085324e+01,2.334345008182964420e+02
1.239534883720930303e+01,2.334328238011069629e+02
1.249612403100775104e+01,2.334311769089475774e+02
1.259689922480620083e+01,2.334295595825478813e+02
1.269767441860465063e+01,2.334279705181803024e+02
1.279844961240310042e+01,2.334264095356708424e+02
1.289922480620155021e+01,2.334248756709440897e+02
1.300000000000000000e+01,2.334233684862305722e+02
