time,R_energy
0.000000000000000000e+00,-8.068430738922645105e+03
1.007751937984496110e-01,-1.368430175913987114e+03
2.015503875968992220e-01,-1.249476828228256409e+02
3.023255813953488191e-01,-8.862625316808303921e+01
4.031007751937984440e-01,-5.522900824623161498e+01
5.038759689922480689e-01,-2.967293333340527894e+01
6.046511627906976383e-01,-1.508992737316655841e+01
7.054263565891473187e-01,-7.766509838428159895e+00
8.062015503875968880e-01,-4.215088602026368925e+00
9.069767441860464574e-01,-2.465917305255374004e+00
1.007751937984496138e+00,-1.566586580399020212e+00
1.108527131782945707e+00,-1.075898792116602110e+00
1.209302325581395277e+00,-7.889690357276165633e-01
1.310077519379844846e+00,-6.085741428216631110e-01
1.410852713178294637e+00,-4.870835588283166651e-01
1.511627906976744207e+00,-4.002237303503855537e-01
1.612403100775193776e+00,-3.350360010514481512e-01
1.713178294573643345e+00,-2.842342010782664130e-01
1.813953488372092915e+00,-2.434955327253998936e-01
1.914728682170542706e+00,-2.101138796062017589e-01
2.015503875968992276e+00,-1.823090167016488683e-01
2.116279069767441623e+00,-1.588571278853987967e-01
2.217054263565891414e+00,-1.388838615469872029e-01
2.317829457364341206e+00,-1.217436648516144887e-01
2.418604651162790553e+00,-1.069465069826389808e-01
2.519379844961240345e+00,-9.411112447962875771e-02
2.620155038759689692e+00,-8.293498978699603841e-02
2.720930232558139483e+00,-7.317371340116386735e-02
2.821705426356589275e+00,-6.462686409951053090e-02
2.922480620155038622e+00,-5.712820083256333475e-02
3.023255813953488413e+00,-5.053813381770558971e-02
3.124031007751937761e+00,-4.473840219862517537e-02
3.224806201550387552e+00,-3.962829018066173214e-02
3.325581395348837344e+00,-3.512136266514434557e-02
3.426356589147286691e+00,-3.114308328369638085e-02
3.527131782945736482e+00,-2.762883417635756886e-02
3.627906976744185830e+00,-2.452251634286702411e-02
3.728682170542635621e+00,-2.177521094554150244e-02
3.829457364341085412e+00,-1.934415782507629272e-02
3.930232558139534760e+00,-1.719195322409353133e-02
4.031007751937984551e+00,-1.528580737795437114e-02
4.131782945736434343e+00,-1.359690539091013700e-02
4.232558139534883246e+00,-1.209991461528947022e-02
4.333333333333333037e+00,-1.077255083837149602e-02
4.434108527131782829e+00,-9.595182786204399170e-03
4.534883720930232620e+00,-8.550501348768745069e-03
4.635658914728682412e+00,-7.623238333108347392e-03
4.736434108527131315e+00,-6.799924228793335565e-03
4.837209302325581106e+00,-6.068662837640843681e-03
4.937984496124030898e+00,-5.418939042718158225e-03
5.038759689922480689e+00,-4.841465783476382387e-03
5.139534883720930480e+00,-4.328032877774262883e-03
5.240310077519379384e+00,-3.871375981779936245e-03
5.341085271317829175e+00,-3.465068171141820301e-03
5.441860465116278966e+00,-3.103423568478109757e-03
5.542635658914728758e+00,-2.781409648284272496e-03
5.643410852713178549e+00,-2.494569633515516822e-03
5.744186046511627453e+00,-2.238956111958480960e-03
5.844961240310077244e+00,-2.011072540462180685e-03
5.945736434108527035e+00,-1.807820783963579080e-03
6.046511627906976827e+00,-1.626454866857242722e-03
6.147286821705426618e+00,-1.464540525906276713e-03
6.248062015503875521e+00,-1.319919433044824085e-03
6.348837209302325313e+00,-1.190677421553967960e-03
6.449612403100775104e+00,-1.075116451630537097e-03
6.550387596899224896e+00,-9.717299060589702081e-04
6.651162790697674687e+00,-8.791807231995114750e-04
6.751937984496123590e+00,-7.962820276043334686e-04
6.852713178294573382e+00,-7.219800118444073952e-04
6.953488372093023173e+00,-6.553388051626252587e-04
7.054263565891472965e+00,-5.955270758455733036e-04
7.155038759689922756e+00,-5.418061678190498175e-04
7.255813953488371659e+00,-4.935196026942367375e-04
7.356589147286821451e+00,-4.500837869357056657e-04
7.457364341085271242e+00,-4.109797803498310958e-04
7.558139534883721034e+00,-3.757460044326970923e-04
7.658914728682170825e+00,-3.439717838996467366e-04
7.759689922480619728e+00,-3.152916246013998309e-04
7.860465116279069520e+00,-2.893801422746177573e-04
7.961240310077519311e+00,-2.659475677109736022e-04
8.062015503875969102e+00,-2.447357624867871361e-04
8.162790697674418894e+00,-2.255146864896014481e-04
8.263565891472868685e+00,-2.080792653646956151e-04
8.364341085271318477e+00,-1.922466122439261862e-04
8.465116279069766492e+00,-1.778535633288999725e-04
8.565891472868216283e+00,-1.647544914545225872e-04
8.666666666666666075e+00,-1.528193659250779465e-04
8.767441860465115866e+00,-1.419320306080761008e-04
8.868217054263565657e+00,-1.319886754689833562e-04
8.968992248062015449e+00,-1.228964795572537949e-04
9.069767441860465240e+00,-1.145724059853977931e-04
9.170542635658915032e+00,-1.069421316786168293e-04
9.271317829457364823e+00,-9.993909663650234144e-05
9.372093023255814614e+00,-9.350365918818967221e-05
9.472868217054262630e+00,-8.758234526794402583e-05
9.573643410852712421e+00,-8.212718110486925526e-05
9.674418604651162212e+00,-7.709509992651219384e-05
9.775193798449612004e+00,-7.244741434500887110e-05
9.875968992248061795e+00,-6.814934704269071477e-05
9.976744186046511587e+00,-6.416961321242298005e-05
1.007751937984496138e+01,-6.048004894992992857e-05
1.017829457364341117e+01,-5.705528045279316559e-05
1.027906976744186096e+01,-5.387242946350877720e-05
1.037984496124031075e+01,-5.091085091001299509e-05
1.048062015503875877e+01,-4.815189915413296536e-05
1.058139534883720856e+01,-4.557871966347948778e-05
1.068217054263565835e+01,-4.317606328127511202e-05
1.078294573643410814e+01,-4.093012058680246844e-05
1.088372093023255793e+01,-3.882837412117104263e-05
1.098449612403100772e+01,-3.685946650303393657e-05
1.108527131782945752e+01,-3.501308268058066236e-05
1.118604651162790731e+01,-3.327984476265973088e-05
1.128682170542635710e+01,-3.165121804617982500e-05
1.138759689922480689e+01,-3.011942701152088358e-05
1.148837209302325491e+01,-2.867738019479593062e-05
1.158914728682170470e+01,-2.731860296747974667e-05
1.168992248062015449e+01,-2.603717736179978870e-05
1.179069767441860428e+01,-2.482768817604763946e-05
1.189147286821705407e+01,-2.368517467901805026e-05
1.199224806201550386e+01,-2.260508730819365874e-05
1.209302325581395365e+01,-2.158324882287154074e-05
1.219379844961240345e+01,-1.871647237635630783e-05
1.229457364341085324e+01,-1.598228428691223863e-05
1.239534883720930303e+01,-1.337339119634257102e-05
1.249612403100775104e+01,-1.088299128451846798e-05
1.259689922480620083e+01,-8.504734326855218116e-06
1.269767441860465063e+01,-6.232685473568115781e-06
1.279844961240310042e+01,-4.061292373020798627e-06
1.289922480620155021e+01,-1.985355301752022147e-06
1.300000000000000000e+01,-0.000000000000000000e+00
