time,linear_connectedness
0.000000000000000000e+00,1.400519966609780056e+02
1.007751937984496110e-01,2.464221556594387152e+02
2.015503875968992220e-01,3.060768341014950806e+02
3.023255813953488191e-01,3.545712092154995503e+02
4.031007751937984440e-01,3.793062810870861767e+02
5.038759689922480689e-01,3.854613830345740553e+02
6.046511627906976383e-01,3.841842244678269935e+02
7.054263565891473187e-01,3.808586400509980763e+02
8.062015503875968880e-01,3.774358012779663909e+02
9.069767441860464574e-01,3.744759032548687969e+02
1.007751937984496138e+00,3.720600011475898441e+02
1.108527131782945707e+00,3.701258373244384074e+02
1.209302325581395277e+00,3.685817116432630201e+02
1.310077519379844846e+00,3.673422736852858179e+02
1.410852713178294637e+00,3.663375399337316480e+02
1.511627906976744207e+00,3.655129829904632857e+02
1.612403100775193776e+00,3.648273174102827738e+02
1.713178294573643345e+00,3.642494346181202332e+02
1.813953488372092915e+00,3.637561147353940214e+02
1.914728682170542706e+00,3.633299339043703640e+02
2.015503875968992276e+00,3.629577481508950427e+02
2.116279069767441623e+00,3.626295680955539638e+02
2.217054263565891414e+00,3.623376782013992283e+02
2.317829457364341206e+00,3.620761286218297528e+02
2.418604651162790553e+00,3.618401786676650431e+02
2.519379844961240345e+00,3.616260699602373165e+02
2.620155038759689692e+00,3.614307612820989561e+02
2.720930232558139483e+00,3.612517728771361476e+02
2.821705426356589275e+00,3.610870321368756777e+02
2.922480620155038622e+00,3.609348693356978970e+02
3.023255813953488413e+00,3.607937804185050368e+02
3.124031007751937761e+00,3.606625919281268580e+02
3.224806201550387552e+00,3.605402258354350238e+02
3.325581395348837344e+00,3.604258139975815425e+02
3.426356589147286691e+00,3.603185452556225528e+02
3.527131782945736482e+00,3.602177548692599771e+02
3.627906976744185830e+00,3.601228520847623145e+02
3.728682170542635621e+00,3.600333040737456258e+02
3.829457364341085412e+00,3.599486547580563069e+02
3.930232558139534760e+00,3.598685038458042413e+02
4.031007751937984551e+00,3.597924838309576216e+02
4.131782945736434343e+00,3.597202680931098939e+02
4.232558139534883246e+00,3.596515709008727413e+02
4.333333333333333037e+00,3.595861339503103977e+02
4.434108527131782829e+00,3.595237196152184538e+02
4.534883720930232620e+00,3.594641178423960923e+02
4.635658914728682412e+00,3.594071363360661735e+02
4.736434108527131315e+00,3.593526096860707071e+02
4.837209302325581106e+00,3.593003675516895896e+02
4.937984496124030898e+00,3.592502709647827714e+02
5.038759689922480689e+00,3.592021936215979281e+02
5.139534883720930480e+00,3.591560107349827717e+02
5.240310077519379384e+00,3.591116096099805759e+02
5.341085271317829175e+00,3.590688900983959115e+02
5.441860465116278966e+00,3.590277613719327974e+02
5.542635658914728758e+00,3.589881360312192555e+02
5.643410852713178549e+00,3.589499323482987165e+02
5.744186046511627453e+00,3.589130774522785146e+02
5.844961240310077244e+00,3.588775031622137703e+02
