time,connectedness
4.232558139534883246e+00,2.976757903830199439e+02
4.333333333333333037e+00,2.976599515726376808e+02
4.434108527131782829e+00,2.976448321375320347e+02
4.534883720930232620e+00,2.976303892186715530e+02
4.635658914728682412e+00,2.976165823333030858e+02
4.736434108527131315e+00,2.976033785363997595e+02
4.837209302325581106e+00,2.975907384124183181e+02
4.937984496124030898e+00,2.975786325919450519e+02
5.038759689922480689e+00,2.975670343690282493e+02
5.139534883720930480e+00,2.975559146951072762e+02
5.240310077519379384e+00,2.975452472373195860e+02
5.341085271317829175e+00,2.975350090053477743e+02
5.441860465116278966e+00,2.975251792326667442e+02
5.542635658914728758e+00,2.975157367429480360e+02
5.643410852713178549e+00,2.975066614104759992e+02
5.744186046511627453e+00,2.974979352817111931e+02
5.844961240310077244e+00,2.974895415735311417e+02
5.945736434108527035e+00,2.974814639581865094e+02
6.046511627906976827e+00,2.974736870700221516e+02
6.147286821705426618e+00,2.974661967436006194e+02
6.248062015503875521e+00,2.974589795819731535e+02
6.348837209302325313e+00,2.974520227602968703e+02
6.449612403100775104e+00,2.974453142069882006e+02
6.550387596899224896e+00,2.974388426178028340e+02
6.651162790697674687e+00,2.974325972723127052e+02
6.751937984496123590e+00,2.974265679735107710e+02
6.852713178294573382e+00,2.974207450963216957e+02
6.953488372093023173e+00,2.974151195582365403e+02
7.054263565891472965e+00,2.974096827382277297e+02
7.155038759689922756e+00,2.974044264503114618e+02
7.255813953488371659e+00,2.973993429456920694e+02
7.356589147286821451e+00,2.973944248834214932e+02
7.457364341085271242e+00,2.973896652904216467e+02
7.558139534883721034e+00,2.973850575436961776e+02
7.658914728682170825e+00,2.973805953592868718e+02
7.759689922480619728e+00,2.973762727698583603e+02
7.860465116279069520e+00,2.973720841016445888e+02
7.961240310077519311e+00,2.973680239601238782e+02
8.062015503875969102e+00,2.973640872170917646e+02
8.162790697674418894e+00,2.973602689942152324e+02
8.263565891472868685e+00,2.973565646477213704e+02
8.364341085271318477e+00,2.973529697565459173e+02
8.465116279069766492e+00,2.973494801108824390e+02
8.565891472868216283e+00,2.973460916999659958e+02
8.666666666666666075e+00,2.973428007009126759e+02
8.767441860465115866e+00,2.973396034690435954e+02
8.868217054263565657e+00,2.973364965285164203e+02
8.968992248062015449e+00,2.973334765630477250e+02
9.069767441860465240e+00,2.973305404073771001e+02
9.170542635658915032e+00,2.973276850394805706e+02
9.271317829457364823e+00,2.973249075730938671e+02
9.372093023255814614e+00,2.973222052505326474e+02
9.472868217054262630e+00,2.973195754360236265e+02
9.573643410852712421e+00,2.973170156094749359e+02
9.674418604651162212e+00,2.973145233605545172e+02
9.775193798449612004e+00,2.973120963830600090e+02
9.875968992248061795e+00,2.973097324696486794e+02
9.976744186046511587e+00,2.973074295068765878e+02
1.007751937984496138e+01,2.973051854704950188e+02
1.017829457364341117e+01,2.973029984209975964e+02
1.027906976744186096e+01,2.973008664994319474e+02
1.037984496124031075e+01,2.972987879234441948e+02
1.048062015503875877e+01,2.972967609835319536e+02
1.058139534883720856e+01,2.972947840395019625e+02
1.068217054263565835e+01,2.972928555171246217e+02
1.078294573643410814e+01,2.972909739049714517e+02
1.088372093023255793e+01,2.972891377514191049e+02
1.098449612403100772e+01,2.972873456618150385e+02
1.108527131782945752e+01,2.972855962957966653e+02
1.118604651162790731e+01,2.972838883647515331e+02
1.128682170542635710e+01,2.972822206294130751e+02
1.138759689922480689e+01,2.972805918975816439e+02
1.148837209302325491e+01,2.972790010219666215e+02
1.158914728682170470e+01,2.972774468981398286e+02
1.168992248062015449e+01,2.972759284625960277e+02
1.179069767441860428e+01,2.972744446909140947e+02
1.189147286821705407e+01,2.972729945960106761e+02
1.199224806201550386e+01,2.972715772264861585e+02
1.209302325581395365e+01,2.972701916650519252e+02
1.219379844961240345e+01,2.972688370270388987e+02
1.229457364341085324e+01,2.972675124589812867e+02
1.239534883720930303e+01,2.972662171372694502e+02
1.249612403100775104e+01,2.972649502668722334e+02
1.259689922480620083e+01,2.972637110801209701e+02
1.269767441860465063e+01,2.972624988355543678e+02
1.279844961240310042e+01,2.972613128168190428e+02
1.289922480620155021e+01,2.972601523316241128e+02
1.300000000000000000e+01,2.972590167107430261e+02
