time,R_energy_linear
8.565891472868216283e+00,-7.747025912792207673e+05
8.666666666666666075e+00,-7.747025419861705741e+05
8.767441860465115866e+00,-7.747024856086528162e+05
8.868217054263565657e+00,-7.747024367097838549e+05
8.968992248062015449e+00,-7.747023851498846198e+05
9.069767441860465240e+00,-7.747023341440368677e+05
9.170542635658915032e+00,-7.747022804816524731e+05
9.271317829457364823e+00,-7.747022314465848031e+05
9.372093023255814614e+00,-7.747021835448496277e+05
9.472868217054262630e+00,-7.747021367298770929e+05
9.573643410852712421e+00,-7.747020913811359787e+05
9.674418604651162212e+00,-7.747020469805451576e+05
9.775193798449612004e+00,-7.747020040395190008e+05
9.875968992248061795e+00,-7.747019660034899134e+05
9.976744186046511587e+00,-7.747019254148834152e+05
1.007751937984496138e+01,-7.747018825839867350e+05
1.017829457364341117e+01,-7.747018485165211605e+05
1.027906976744186096e+01,-7.747018083273692755e+05
1.037984496124031075e+01,-7.747017765212592203e+05
1.048062015503875877e+01,-7.747017423540862510e+05
1.058139534883720856e+01,-7.747017056098487228e+05
1.068217054263565835e+01,-7.747016775035141036e+05
1.078294573643410814e+01,-7.747016468386659399e+05
1.088372093023255793e+01,-7.747016137957068859e+05
1.098449612403100772e+01,-7.747015889279755065e+05
1.108527131782945752e+01,-7.747015577141301474e+05
1.118604651162790731e+01,-7.747015311331439298e+05
1.128682170542635710e+01,-7.747015096003666986e+05
1.138759689922480689e+01,-7.747014851905970136e+05
1.148837209302325491e+01,-7.747014616105934838e+05
1.158914728682170470e+01,-7.747014388468789402e+05
1.168992248062015449e+01,-7.747014133592690341e+05
1.179069767441860428e+01,-7.747013958874238888e+05
1.189147286821705407e+01,-7.747013758593987441e+05
1.199224806201550386e+01,-7.747013563487264328e+05
1.209302325581395365e+01,-7.747013375140990829e+05
1.219379844961240345e+01,-7.747013195987553336e+05
1.229457364341085324e+01,-7.747013023180710152e+05
1.239534883720930303e+01,-7.747012856915637385e+05
1.249612403100775104e+01,-7.747012696425580652e+05
1.259689922480620083e+01,-7.747012506826809840e+05
1.269767441860465063e+01,-7.747012393267031293e+05
1.279844961240310042e+01,-7.747012252183529781e+05
1.289922480620155021e+01,-7.747012114171255380e+05
1.300000000000000000e+01,-7.747011946028695675e+05
