time,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
3.535353535353535470e+00,4.537439556426357434e+00,4.301633357002624614e+00,4.060723702917351297e+00,4.301633357002625502e+00,2.801979997017827628e+01,3.201981540583488339e+01,3.001980817971852389e+01,1.601991886004066146e+01,6.019510152558513738e+00,2.312653537398246251e-01
3.636363636363636243e+00,4.523647439713911034e+00,4.301531750996690384e+00,4.074890783316730491e+00,4.301531750996691272e+00,2.802011741229765107e+01,3.202013217685984614e+01,3.002012494105762030e+01,1.602022307081141150e+01,6.019859126907607383e+00,2.222296201044106356e-01
3.737373737373737459e+00,4.510646611409322659e+00,4.301441508746882469e+00,4.088224439596437776e+00,4.301441508746882469e+00,2.802039947440585976e+01,3.202041205178790051e+01,3.002040612908824713e+01,1.602049333447129342e+01,6.020169558260990428e+00,2.137457883588261831e-01
3.838383838383838231e+00,4.498393434695847404e+00,4.301361391449931126e+00,4.100772955175718160e+00,4.301361391449931126e+00,2.802064997704752614e+01,3.202066036127879300e+01,3.002065569858917371e+01,1.602073333126708476e+01,6.020445503910914375e+00,2.057652607178827031e-01
3.939393939393939448e+00,4.486846421560221287e+00,4.301290286875845581e+00,4.112581974167450305e+00,4.301290286875846469e+00,2.802087238024907379e+01,3.202088206040687623e+01,3.002087745432710975e+01,1.602094637079841277e+01,6.020690653698801853e+00,1.982450219890833643e-01
4.040404040404040664e+00,4.475966165695030696e+00,4.301227198967326970e+00,4.123694614207546572e+00,4.301227198967327858e+00,2.802106976988202547e+01,3.202107857139431246e+01,3.002107434689633436e+01,1.602113542107866095e+01,6.020908342258851853e+00,1.911468530792656828e-01
4.141414141414140992e+00,4.465715271326861746e+00,4.301171237363807798e+00,4.134151581144451804e+00,4.301171237363807798e+00,2.802124489893702375e+01,3.202125237065087049e+01,3.002124894640202868e+01,1.602130313897378144e+01,6.021101571012781761e+00,1.844366793949303585e-01
4.242424242424242209e+00,4.456058279125180377e+00,4.301121607324679630e+00,4.143991283643798873e+00,4.301121607324678742e+00,2.802140024129354856e+01,3.202140665686419396e+01,3.002140379261816605e+01,1.602145189809404968e+01,6.021273033337767977e+00,1.780840236272545618e-01
4.343434343434343425e+00,4.446961590108442941e+00,4.301077600286149938e+00,4.153249946363928302e+00,4.301077600286148162e+00,2.802153800878147649e+01,3.202154404430554990e+01,3.002154118351175427e+01,1.602158381587406311e+01,6.021425140369367490e+00,1.720615437858519781e-01
4.444444444444444642e+00,4.438393388644471749e+00,4.301038585143584392e+00,4.161961720682695542e+00,4.301038585143583504e+00,2.802166016680277849e+01,3.202166545808979237e+01,3.002166298895183871e+01,1.602170077931400982e+01,6.021560046577879355e+00,1.663446401579309897e-01
4.545454545454544970e+00,4.430323565522658491e+00,4.301004000269802674e+00,4.170158792342587795e+00,4.301004000269800898e+00,2.802176846637362928e+01,3.202177300297834250e+01,3.002177096229423370e+01,1.602180446864086250e+01,6.021679674090881562e+00,1.609111182838085241e-01
4.646464646464646187e+00,4.422723641487496415e+00,4.300973346173081246e+00,4.177871485934863571e+00,4.300973346173081246e+00,2.802186446583487722e+01,3.202186817811053032e+01,3.002186664293111562e+01,1.602189637881937401e+01,6.021785735798547812e+00,1.557408984529277118e-01
4.747474747474747403e+00,4.415566691771006802e+00,4.300946178840531431e+00,4.185128365581500809e+00,4.300946178840531431e+00,2.802194955642680441e+01,3.202195386843561664e+01,3.002195156529262476e+01,1.602197783908441053e+01,6.021879756744728418e+00,1.508157683196237053e-01
4.848484848484848619e+00,4.408827271978625895e+00,4.300922103779441841e+00,4.191956331196744934e+00,4.300922103779440953e+00,2.802202496638088292e+01,3.202202844565194795e+01,3.002202672890224733e+01,1.602205003064885958e+01,6.021963093713464943e+00,1.461191717282647740e-01
4.949494949494949836e+00,4.402481345873037633e+00,4.300900770689485952e+00,4.198380710613015765e+00,4.300900770689486841e+00,2.802209179234666792e+01,3.202209454256654197e+01,3.002209333321124873e+01,1.602211400275150410e+01,6.022036952966603351e+00,1.416360239692591450e-01
5.050505050505050164e+00,4.396506215529862871e+00,4.300881868599215174e+00,4.204425348100182980e+00,4.300881868599216062e+00,2.802215100739390152e+01,3.202215383402384674e+01,3.002215239766398369e+01,1.602217068703141933e+01,6.022102406312354717e+00,1.373525498933743649e-01
5.151515151515151381e+00,4.390880453375615389e+00,4.300865121500956789e+00,4.210112688294803895e+00,4.300865121500957677e+00,2.802220347450241178e+01,3.202220639157010140e+01,3.002220473555063407e+01,1.602222091045257457e+01,6.022160405710012654e+00,1.332561430038933514e-01
5.252525252525252597e+00,4.385583836830470261e+00,4.300850284512625521e+00,4.215463855992384268e+00,4.300850284512625521e+00,2.802224995853367417e+01,3.202225233163332518e+01,3.002225105356687962e+01,1.602226540685493106e+01,6.022211796357700209e+00,1.293352439164127399e-01
5.353535353535353813e+00,4.380597285273963415e+00,4.300837140371835510e+00,4.220498731756604727e+00,4.300837140371835510e+00,2.802229114150375011e+01,3.202229280562928437e+01,3.002229209092826068e+01,1.602230482727694039e+01,6.022257328434082346e+00,1.255792333706314545e-01
5.454545454545454142e+00,4.375902799788967457e+00,4.300825496416118554e+00,4.225236023839483046e+00,4.300825496416118554e+00,2.802232762534998756e+01,3.202232914379044360e+01,3.002232846804335509e+01,1.602233974928679316e+01,6.022297667638066621e+00,1.219783378261531381e-01
