time,potential_global
0.000000000000000000e+00,7.423523976383186209e+02
1.010101010101010083e-01,9.945200923499878627e+02
2.020202020202020166e-01,1.075807828096008279e+03
3.030303030303030387e-01,1.097698230563989910e+03
4.040404040404040331e-01,1.095774259214569838e+03
5.050505050505050830e-01,1.086038201714684192e+03
6.060606060606060774e-01,1.076247989984386322e+03
7.070707070707070718e-01,1.068583693037922330e+03
8.080808080808080662e-01,1.063060262763336141e+03
9.090909090909090606e-01,1.059185736003316379e+03
1.010101010101010166e+00,1.056480243977896407e+03
1.111111111111111160e+00,1.054580346450565457e+03
1.212121212121212155e+00,1.053230995263636260e+03
1.313131313131313149e+00,1.052257937219400674e+03
1.414141414141414144e+00,1.051543200231091532e+03
1.515151515151515138e+00,1.051006977707530496e+03
1.616161616161616132e+00,1.050595333721109455e+03
1.717171717171717127e+00,1.050271542126259646e+03
1.818181818181818121e+00,1.050010539343981918e+03
1.919191919191919116e+00,1.049795080063282740e+03
2.020202020202020332e+00,1.049613198012503744e+03
2.121212121212121104e+00,1.049456519001361585e+03
2.222222222222222321e+00,1.049319092599670739e+03
2.323232323232323093e+00,1.049196687268286269e+03
2.424242424242424310e+00,1.049086204696809546e+03
2.525252525252525082e+00,1.048985376938571790e+03
2.626262626262626299e+00,1.048892510022224315e+03
2.727272727272727071e+00,1.048806325844375124e+03
2.828282828282828287e+00,1.048725827083512968e+03
2.929292929292929060e+00,1.048650273634593304e+03
3.030303030303030276e+00,1.048579021337317499e+03
3.131313131313131048e+00,1.048511614410261473e+03
3.232323232323232265e+00,1.048447639998476916e+03
3.333333333333333481e+00,1.048386791349579198e+03
3.434343434343434254e+00,1.048328775967951287e+03
3.535353535353535470e+00,1.048273375273464353e+03
3.636363636363636243e+00,1.048220392852842224e+03
3.737373737373737459e+00,1.048169651168067958e+03
3.838383838383838231e+00,1.048121005332005097e+03
3.939393939393939448e+00,1.048074328455167233e+03
4.040404040404040664e+00,1.048029499185595796e+03
4.141414141414140992e+00,1.047986411025383177e+03
4.242424242424242209e+00,1.047944970396394638e+03
4.343434343434343425e+00,1.047905091409899796e+03
4.444444444444444642e+00,1.047866691483143086e+03
4.545454545454544970e+00,1.047829697697186248e+03
4.646464646464646187e+00,1.047794041475019867e+03
4.747474747474747403e+00,1.047759662995050121e+03
4.848484848484848619e+00,1.047726495514048338e+03
4.949494949494949836e+00,1.047694487114999902e+03
5.050505050505050164e+00,1.047663587157592929e+03
5.151515151515151381e+00,1.047633744323381961e+03
5.252525252525252597e+00,1.047604910385432277e+03
5.353535353535353813e+00,1.047577042580317766e+03
5.454545454545454142e+00,1.047550100996074889e+03
5.555555555555555358e+00,1.047524045090525078e+03
5.656565656565656575e+00,1.047498836572066466e+03
5.757575757575757791e+00,1.047474440488048003e+03
5.858585858585858119e+00,1.047450823452926443e+03
5.959595959595959336e+00,1.047427952967902002e+03
6.060606060606060552e+00,1.047405798327956063e+03
6.161616161616161769e+00,1.047384330748717275e+03
6.262626262626262097e+00,1.047363522665579012e+03
6.363636363636363313e+00,1.047343347593034196e+03
6.464646464646464530e+00,1.047323780423108701e+03
6.565656565656565746e+00,1.047304797357993039e+03
6.666666666666666963e+00,1.047286375630395924e+03
6.767676767676767291e+00,1.047268493468050565e+03
6.868686868686868507e+00,1.047251130164441065e+03
6.969696969696969724e+00,1.047234266000877369e+03
7.070707070707070940e+00,1.047217882126558152e+03
7.171717171717171269e+00,1.047201960535264561e+03
7.272727272727272485e+00,1.047186484061561714e+03
7.373737373737373701e+00,1.047171436322400041e+03
7.474747474747474918e+00,1.047156801656651169e+03
7.575757575757575246e+00,1.047142565100393540e+03
7.676767676767676463e+00,1.047128712363651402e+03
7.777777777777777679e+00,1.047115229788948000e+03
7.878787878787878896e+00,1.047102104313991958e+03
7.979797979797979224e+00,1.047089323447432662e+03
8.080808080808081328e+00,1.047076875243628592e+03
8.181818181818181657e+00,1.047064748272398674e+03
8.282828282828281985e+00,1.047052931592283585e+03
8.383838383838384090e+00,1.047041414728725840e+03
8.484848484848484418e+00,1.047030187651884717e+03
8.585858585858586522e+00,1.047019240753676968e+03
8.686868686868686851e+00,1.047008564827049895e+03
8.787878787878787179e+00,1.046998151047368538e+03
8.888888888888889284e+00,1.046987990954053885e+03
8.989898989898989612e+00,1.046978076432629905e+03
9.090909090909089940e+00,1.046968399698159146e+03
9.191919191919192045e+00,1.046958953279818616e+03
9.292929292929292373e+00,1.046949730005969286e+03
9.393939393939394478e+00,1.046940722989872484e+03
9.494949494949494806e+00,1.046931925616321223e+03
9.595959595959595134e+00,1.046923331529009829e+03
9.696969696969697239e+00,1.046914934618466532e+03
9.797979797979797567e+00,1.046906729010574281e+03
9.898989898989899672e+00,1.046898709055735708e+03
1.000000000000000000e+01,1.046890869318536033e+03
