time,R_energy_linear
0.000000000000000000e+00,-1.507208846085885889e+05
1.010101010101010083e-01,-3.202831310113212676e+05
2.020202020202020166e-01,-8.477373564783496549e+05
3.030303030303030387e-01,-9.398698745365097420e+05
4.040404040404040331e-01,-9.217121014379541157e+05
5.050505050505050830e-01,-8.796224598764372058e+05
6.060606060606060774e-01,-8.431340671126869274e+05
7.070707070707070718e-01,-8.177635747484662570e+05
8.080808080808080662e-01,-8.013976075082680909e+05
9.090909090909090606e-01,-7.910861849111145129e+05
1.010101010101010166e+00,-7.846240219185722526e+05
1.111111111111111160e+00,-7.805775024336880306e+05
1.212121212121212155e+00,-7.780476942843144061e+05
1.313131313131313149e+00,-7.764737817076960346e+05
1.414141414141414144e+00,-7.755042357433451107e+05
1.515151515151515138e+00,-7.749160189003624255e+05
1.616161616161616132e+00,-7.745699820318729617e+05
1.717171717171717127e+00,-7.743755184071304975e+05
1.818181818181818121e+00,-7.742759422878967598e+05
1.919191919191919116e+00,-7.742349362270978745e+05
2.020202020202020332e+00,-7.742293239991843002e+05
2.121212121212121104e+00,-7.742447130216740770e+05
2.222222222222222321e+00,-7.742712832164976280e+05
2.323232323232323093e+00,-7.743038619749192148e+05
2.424242424242424310e+00,-7.743384740773187950e+05
2.525252525252525082e+00,-7.743730365861573955e+05
2.626262626262626299e+00,-7.744062467365299817e+05
2.727272727272727071e+00,-7.744375425032327184e+05
2.828282828282828287e+00,-7.744661450790081872e+05
2.929292929292929060e+00,-7.744928816711840918e+05
3.030303030303030276e+00,-7.745164933283765567e+05
3.131313131313131048e+00,-7.745380962607824476e+05
3.232323232323232265e+00,-7.745572517326064408e+05
3.333333333333333481e+00,-7.745747558696171036e+05
3.434343434343434254e+00,-7.745900968783608405e+05
3.535353535353535470e+00,-7.746038243803305086e+05
3.636363636363636243e+00,-7.746160970032204641e+05
3.737373737373737459e+00,-7.746268263606379041e+05
3.838383838383838231e+00,-7.746362875142764533e+05
3.939393939393939448e+00,-7.746447717538917204e+05
4.040404040404040664e+00,-7.746522410566877807e+05
4.141414141414140992e+00,-7.746587791852239752e+05
4.242424242424242209e+00,-7.746645458499705419e+05
4.343434343434343425e+00,-7.746696725373925874e+05
4.444444444444444642e+00,-7.746741368604126619e+05
4.545454545454544970e+00,-7.746780531571126776e+05
4.646464646464646187e+00,-7.746814683939849492e+05
4.747474747474747403e+00,-7.746845749404105591e+05
4.848484848484848619e+00,-7.746871704935583984e+05
4.949494949494949836e+00,-7.746894435273733689e+05
5.050505050505050164e+00,-7.746914834829407046e+05
5.151515151515151381e+00,-7.746932615345462691e+05
5.252525252525252597e+00,-7.746947482608521823e+05
5.353535353535353813e+00,-7.746960249872653512e+05
5.454545454545454142e+00,-7.746971622754138662e+05
5.555555555555555358e+00,-7.746981561998293037e+05
5.656565656565656575e+00,-7.746989918915134622e+05
5.757575757575757791e+00,-7.746997072470131097e+05
5.858585858585858119e+00,-7.747003298968337476e+05
5.959595959595959336e+00,-7.747008593911150238e+05
6.060606060606060552e+00,-7.747013004951967159e+05
6.161616161616161769e+00,-7.747016721861517290e+05
6.262626262626262097e+00,-7.747019908402713481e+05
6.363636363636363313e+00,-7.747022503685337724e+05
6.464646464646464530e+00,-7.747024610582736786e+05
6.565656565656565746e+00,-7.747026323206179077e+05
6.666666666666666963e+00,-7.747027662059025606e+05
6.767676767676767291e+00,-7.747028723548540147e+05
6.868686868686868507e+00,-7.747029556262454716e+05
6.969696969696969724e+00,-7.747030092837279662e+05
7.070707070707070940e+00,-7.747030515787273180e+05
7.171717171717171269e+00,-7.747030732098240405e+05
7.272727272727272485e+00,-7.747030805085328175e+05
7.373737373737373701e+00,-7.747030762005812721e+05
7.474747474747474918e+00,-7.747030581615235424e+05
7.575757575757575246e+00,-7.747030353797429707e+05
7.676767676767676463e+00,-7.747030091218069429e+05
7.777777777777777679e+00,-7.747029698425849201e+05
7.878787878787878896e+00,-7.747029297042693943e+05
7.979797979797979224e+00,-7.747028857064694166e+05
8.080808080808081328e+00,-7.747028384955417132e+05
8.181818181818181657e+00,-7.747027893686895259e+05
8.282828282828281985e+00,-7.747027382987866877e+05
8.383838383838384090e+00,-7.747026864957273938e+05
8.484848484848484418e+00,-7.747026336987636751e+05
8.585858585858586522e+00,-7.747025806540535996e+05
8.686868686868686851e+00,-7.747025312786942814e+05
8.787878787878787179e+00,-7.747024749158978229e+05
8.888888888888889284e+00,-7.747024263205012539e+05
8.989898989898989612e+00,-7.747023707516836002e+05
9.090909090909089940e+00,-7.747023237129285699e+05
9.191919191919192045e+00,-7.747022698935536901e+05
9.292929292929292373e+00,-7.747022247092056787e+05
9.393939393939394478e+00,-7.747021769679012941e+05
9.494949494949494806e+00,-7.747021266101584770e+05
9.595959595959595134e+00,-7.747020814901622944e+05
9.696969696969697239e+00,-7.747020373424659483e+05
9.797979797979797567e+00,-7.747019982164270477e+05
9.898989898989899672e+00,-7.747019529982253443e+05
1.000000000000000000e+01,-7.747019162525183056e+05
