time,Rspec_hyper
0.000000000000000000e+00,2.736726874657947179e-04
1.010101010101010083e-01,4.720518328968135004e-04
2.020202020202020166e-01,1.295974652399046979e-03
3.030303030303030387e-01,2.056677264602051886e-03
4.040404040404040331e-01,2.619116145733135087e-03
5.050505050505050830e-01,3.006082532798170365e-03
6.060606060606060774e-01,3.256964330150841774e-03
7.070707070707070718e-01,3.415454348071004370e-03
8.080808080808080662e-01,3.514367788703395140e-03
9.090909090909090606e-01,3.575614943598450640e-03
1.010101010101010166e+00,3.613206944923345182e-03
1.111111111111111160e+00,3.635977607632359665e-03
1.212121212121212155e+00,3.649481223460673135e-03
1.313131313131313149e+00,3.657211289485626932e-03
1.414141414141414144e+00,3.661366777069543360e-03
1.515151515151515138e+00,3.663333898259187038e-03
1.616161616161616132e+00,3.663981976646430577e-03
1.717171717171717127e+00,3.663858634484283561e-03
1.818181818181818121e+00,3.663304862442946092e-03
1.919191919191919116e+00,3.662532000003722310e-03
2.020202020202020332e+00,3.661669354271049337e-03
2.121212121212121104e+00,3.660794103562844265e-03
2.222222222222222321e+00,3.659951498991318580e-03
2.323232323232323093e+00,3.659165262878110586e-03
2.424242424242424310e+00,3.658447368553575246e-03
2.525252525252525082e+00,3.657801627629894692e-03
2.626262626262626299e+00,3.657227331519238150e-03
2.727272727272727071e+00,3.656720949280638927e-03
2.828282828282828287e+00,3.656278201227304570e-03
2.929292929292929060e+00,3.655892564160712066e-03
3.030303030303030276e+00,3.655560019666763416e-03
3.131313131313131048e+00,3.655273912616621712e-03
3.232323232323232265e+00,3.655029745786509549e-03
3.333333333333333481e+00,3.654822035674385600e-03
3.434343434343434254e+00,3.654647197510754730e-03
3.535353535353535470e+00,3.654500798286150487e-03
3.636363636363636243e+00,3.654379280645578959e-03
3.737373737373737459e+00,3.654279735872161677e-03
3.838383838383838231e+00,3.654199139878772096e-03
3.939393939393939448e+00,3.654134788347793150e-03
4.040404040404040664e+00,3.654084631371283531e-03
4.141414141414140992e+00,3.654046724974630012e-03
4.242424242424242209e+00,3.654019245444676406e-03
4.343434343434343425e+00,3.654000616703487886e-03
4.444444444444444642e+00,3.653989616527495571e-03
4.545454545454544970e+00,3.653985031155958241e-03
4.646464646464646187e+00,3.653985842572073095e-03
4.747474747474747403e+00,3.653990986482617137e-03
4.848484848484848619e+00,3.654000012400057673e-03
4.949494949494949836e+00,3.654012070780521954e-03
5.050505050505050164e+00,3.654026497888238773e-03
5.151515151515151381e+00,3.654042880100717705e-03
5.252525252525252597e+00,3.654060857593004197e-03
5.353535353535353813e+00,3.654080004017106614e-03
5.454545454545454142e+00,3.654099917733941855e-03
5.555555555555555358e+00,3.654120376995768221e-03
5.656565656565656575e+00,3.654141191643131559e-03
5.757575757575757791e+00,3.654162140177590751e-03
5.858585858585858119e+00,3.654183041804984905e-03
5.959595959595959336e+00,3.654203779656785278e-03
6.060606060606060552e+00,3.654224250354436154e-03
6.161616161616161769e+00,3.654244350323413576e-03
6.262626262626262097e+00,3.654264001807704110e-03
6.363636363636363313e+00,3.654283153614740209e-03
6.464646464646464530e+00,3.654301761720445824e-03
6.565656565656565746e+00,3.654319787320448043e-03
6.666666666666666963e+00,3.654337205341577632e-03
6.767676767676767291e+00,3.654354002005678892e-03
6.868686868686868507e+00,3.654370167719845491e-03
6.969696969696969724e+00,3.654385697184112103e-03
7.070707070707070940e+00,3.654400591770003148e-03
7.171717171717171269e+00,3.654414857656135274e-03
7.272727272727272485e+00,3.654428503265416683e-03
7.373737373737373701e+00,3.654441539447630255e-03
7.474747474747474918e+00,3.654453979953078968e-03
7.575757575757575246e+00,3.654465840403100380e-03
7.676767676767676463e+00,3.654477137359085637e-03
7.777777777777777679e+00,3.654487888372935644e-03
7.878787878787878896e+00,3.654498111974172070e-03
7.979797979797979224e+00,3.654507827168588380e-03
8.080808080808081328e+00,3.654517053093248036e-03
8.181818181818181657e+00,3.654525809004719600e-03
8.282828282828281985e+00,3.654534114196646144e-03
8.383838383838384090e+00,3.654541987775278972e-03
8.484848484848484418e+00,3.654549448530927669e-03
8.585858585858586522e+00,3.654556514918635285e-03
8.686868686868686851e+00,3.654563205002632487e-03
8.787878787878787179e+00,3.654569536366222143e-03
8.888888888888889284e+00,3.654575526068903901e-03
8.989898989898989612e+00,3.654581190638526295e-03
9.090909090909089940e+00,3.654586546049196777e-03
9.191919191919192045e+00,3.654591607694091665e-03
9.292929292929292373e+00,3.654596390379009907e-03
9.393939393939394478e+00,3.654600908327230308e-03
9.494949494949494806e+00,3.654605175179556631e-03
9.595959595959595134e+00,3.654609203995726197e-03
9.696969696969697239e+00,3.654613007263898816e-03
9.797979797979797567e+00,3.654616596913826815e-03
9.898989898989899672e+00,3.654619984328734417e-03
1.000000000000000000e+01,3.654623180358234497e-03
