time, Rtensor_laplacian
0.000000000000000000e+00,-1.295063909882348163e+01
1.010101010101010083e-01,-2.313424716279185489e+01
2.020202020202020166e-01,-2.548632790438428586e+01
3.030303030303030387e-01,-2.543223995552812866e+01
4.040404040404040331e-01,-2.488815204354763111e+01
5.050505050505050830e-01,-2.432369333438159487e+01
6.060606060606060774e-01,-2.388410384580480539e+01
7.070707070707070718e-01,-2.357901006365917596e+01
8.080808080808080662e-01,-2.337564307684130682e+01
9.090909090909090606e-01,-2.324157189256071376e+01
1.010101010101010166e+00,-2.315311839846010855e+01
1.111111111111111160e+00,-2.309444456736293105e+01
1.212121212121212155e+00,-2.305522518307079594e+01
1.313131313131313149e+00,-2.302876253521371552e+01
1.414141414141414144e+00,-2.301070493199721056e+01
1.515151515151515138e+00,-2.299821048903673315e+01
1.616161616161616132e+00,-2.298942450988370112e+01
1.717171717171717127e+00,-2.298312277043583407e+01
1.818181818181818121e+00,-2.297849930348307623e+01
1.919191919191919116e+00,-2.297501904803810646e+01
2.020202020202020332e+00,-2.297232511876668326e+01
2.121212121212121104e+00,-2.297017865820177818e+01
2.222222222222222321e+00,-2.296841685875936534e+01
2.323232323232323093e+00,-2.296693116890766007e+01
2.424242424242424310e+00,-2.296564533478969850e+01
2.525252525252525082e+00,-2.296450750405042740e+01
2.626262626262626299e+00,-2.296348130305068835e+01
2.727272727272727071e+00,-2.296254143485695565e+01
2.828282828282828287e+00,-2.296166887886084496e+01
2.929292929292929060e+00,-2.296085257834718263e+01
3.030303030303030276e+00,-2.296008040703146946e+01
3.131313131313131048e+00,-2.295934749048318579e+01
3.232323232323232265e+00,-2.295864763939952624e+01
3.333333333333333481e+00,-2.295797813485467387e+01
3.434343434343434254e+00,-2.295733477180700532e+01
3.535353535353535470e+00,-2.295671600298128823e+01
3.636363636363636243e+00,-2.295611996233863294e+01
3.737373737373737459e+00,-2.295554487117200892e+01
3.838383838383838231e+00,-2.295498963109328372e+01
3.939393939393939448e+00,-2.295445371033649806e+01
4.040404040404040664e+00,-2.295393584748729054e+01
4.141414141414140992e+00,-2.295343529805521854e+01
4.242424242424242209e+00,-2.295295144945114174e+01
4.343434343434343425e+00,-2.295248392316143082e+01
4.444444444444444642e+00,-2.295203186073404922e+01
4.545454545454544970e+00,-2.295159469281438547e+01
4.646464646464646187e+00,-2.295117208957371346e+01
4.747474747474747403e+00,-2.295076362149230320e+01
4.848484848484848619e+00,-2.295036847785743461e+01
4.949494949494949836e+00,-2.294998637942313735e+01
5.050505050505050164e+00,-2.294965564221563170e+01
5.151515151515151381e+00,-2.294925988639817049e+01
5.252525252525252597e+00,-2.294891437065564688e+01
5.353535353535353813e+00,-2.294858020538728027e+01
5.454545454545454142e+00,-2.294825707684928062e+01
5.555555555555555358e+00,-2.294794455860488114e+01
5.656565656565656575e+00,-2.294764217023774577e+01
5.757575757575757791e+00,-2.294734961145007190e+01
5.858585858585858119e+00,-2.294706653162097609e+01
5.959595959595959336e+00,-2.294679258320721971e+01
6.060606060606060552e+00,-2.294652743002241024e+01
6.161616161616161769e+00,-2.294627078360769801e+01
6.262626262626262097e+00,-2.294602223227747828e+01
6.363636363636363313e+00,-2.294578154870033160e+01
6.464646464646464530e+00,-2.294554846572012963e+01
6.565656565656565746e+00,-2.294532263681383100e+01
6.666666666666666963e+00,-2.294510385706957933e+01
6.767676767676767291e+00,-2.294489181573127468e+01
6.868686868686868507e+00,-2.294468628082095307e+01
6.969696969696969724e+00,-2.294448700684190712e+01
7.070707070707070940e+00,-2.294429378199290070e+01
7.171717171717171269e+00,-2.294410636607753418e+01
7.272727272727272485e+00,-2.294392453987518721e+01
7.373737373737373701e+00,-2.294374810730181125e+01
7.474747474747474918e+00,-2.294357686727493473e+01
7.575757575757575246e+00,-2.294341066451266187e+01
7.676767676767676463e+00,-2.294324924263262844e+01
7.777777777777777679e+00,-2.294309249724606659e+01
7.878787878787878896e+00,-2.294294023054690257e+01
7.979797979797979224e+00,-2.294279228917685387e+01
8.080808080808081328e+00,-2.294264855765754518e+01
8.181818181818181657e+00,-2.294250877912188002e+01
8.282828282828281985e+00,-2.294237291296141024e+01
8.383838383838384090e+00,-2.294224078578041315e+01
8.484848484848484418e+00,-2.294211227937764974e+01
8.585858585858586522e+00,-2.294198728346291460e+01
8.686868686868686851e+00,-2.294186564451304733e+01
8.787878787878787179e+00,-2.294174727559162719e+01
8.888888888888889284e+00,-2.294163204151461599e+01
8.989898989898989612e+00,-2.294151986152366263e+01
9.090909090909089940e+00,-2.294141062572811762e+01
9.191919191919192045e+00,-2.294130421865647307e+01
9.292929292929292373e+00,-2.294120056527969354e+01
9.393939393939394478e+00,-2.294109956358577307e+01
9.494949494949494806e+00,-2.294100116679692647e+01
9.595959595959595134e+00,-2.294090525968479710e+01
9.696969696969697239e+00,-2.294081173839049370e+01
9.797979797979797567e+00,-2.294072056940896331e+01
9.898989898989899672e+00,-2.294063166474053972e+01
1.000000000000000000e+01,-2.294054493393061733e+01
