time,R_energy_linear_jacobian
0.000000000000000000e+00,-6.864976273138679971e+03
1.010101010101010083e-01,-7.371736372306299927e+03
2.020202020202020166e-01,-7.541917979936300981e+03
3.030303030303030387e-01,-7.563062558515038290e+03
4.040404040404040331e-01,-7.538198104982599943e+03
5.050505050505050830e-01,-7.501676499227775821e+03
6.060606060606060774e-01,-7.469639967652758969e+03
7.070707070707070718e-01,-7.445936173281182164e+03
8.080808080808080662e-01,-7.429540919518908595e+03
9.090909090909090606e-01,-7.418505997188575748e+03
1.010101010101010166e+00,-7.411162622375895808e+03
1.111111111111111160e+00,-7.406301247559173135e+03
1.212121212121212155e+00,-7.403092832615941916e+03
1.313131313131313149e+00,-7.400980909508980403e+03
1.414141414141414144e+00,-7.399595134680882438e+03
1.515151515151515138e+00,-7.398690133775035974e+03
1.616161616161616132e+00,-7.398103479603250889e+03
1.717171717171717127e+00,-7.397727706387656326e+03
1.818181818181818121e+00,-7.397491824140217432e+03
1.919191919191919116e+00,-7.397348769249751967e+03
2.020202020202020332e+00,-7.397267377792582920e+03
2.121212121212121104e+00,-7.397226863690567370e+03
2.222222222222222321e+00,-7.397213350930200249e+03
2.323232323232323093e+00,-7.397217578823607255e+03
2.424242424242424310e+00,-7.397233295649363754e+03
2.525252525252525082e+00,-7.397256308518850346e+03
2.626262626262626299e+00,-7.397283737402207407e+03
2.727272727272727071e+00,-7.397313651629062406e+03
2.828282828282828287e+00,-7.397344748376413918e+03
2.929292929292929060e+00,-7.397376071404895811e+03
3.030303030303030276e+00,-7.397407034238167398e+03
3.131313131313131048e+00,-7.397437285627226629e+03
3.232323232323232265e+00,-7.397466538260326161e+03
3.333333333333333481e+00,-7.397494601857270936e+03
3.434343434343434254e+00,-7.397521375502648880e+03
3.535353535353535470e+00,-7.397546840756715937e+03
3.636363636363636243e+00,-7.397570958018598503e+03
3.737373737373737459e+00,-7.397593743034342879e+03
3.838383838383838231e+00,-7.397615259001284358e+03
3.939393939393939448e+00,-7.397635533145192312e+03
4.040404040404040664e+00,-7.397654582958577521e+03
4.141414141414140992e+00,-7.397672474460026933e+03
4.242424242424242209e+00,-7.397689275515820555e+03
4.343434343434343425e+00,-7.397705027337319734e+03
4.444444444444444642e+00,-7.397719771997034513e+03
4.545454545454544970e+00,-7.397733572147708401e+03
4.646464646464646187e+00,-7.397746491206446990e+03
4.747474747474747403e+00,-7.397758563812676584e+03
4.848484848484848619e+00,-7.397769836191623654e+03
4.949494949494949836e+00,-7.397780372149972209e+03
5.050505050505050164e+00,-7.397790210265207861e+03
5.151515151515151381e+00,-7.397799383521443815e+03
5.252525252525252597e+00,-7.397807937101659263e+03
5.353535353535353813e+00,-7.397815918807908020e+03
5.454545454545454142e+00,-7.397823361408776691e+03
5.555555555555555358e+00,-7.397830291109310565e+03
5.656565656565656575e+00,-7.397836742196312116e+03
5.757575757575757791e+00,-7.397842748655406467e+03
5.858585858585858119e+00,-7.397848336958199980e+03
5.959595959595959336e+00,-7.397853530284043700e+03
6.060606060606060552e+00,-7.397858355260012104e+03
6.161616161616161769e+00,-7.397862836692709607e+03
6.262626262626262097e+00,-7.397866995779514582e+03
6.363636363636363313e+00,-7.397870853294942208e+03
6.464646464646464530e+00,-7.397874428713283123e+03
6.565656565656565746e+00,-7.397877740964164332e+03
6.666666666666666963e+00,-7.397880805876823615e+03
6.767676767676767291e+00,-7.397883638029476060e+03
6.868686868686868507e+00,-7.397886254879208536e+03
6.969696969696969724e+00,-7.397888670576495315e+03
7.070707070707070940e+00,-7.397890897447369753e+03
7.171717171717171269e+00,-7.397892948125219846e+03
7.272727272727272485e+00,-7.397894833788053802e+03
7.373737373737373701e+00,-7.397896565314319560e+03
7.474747474747474918e+00,-7.397898152183577622e+03
7.575757575757575246e+00,-7.397899604069507404e+03
7.676767676767676463e+00,-7.397900931307093742e+03
7.777777777777777679e+00,-7.397902140906749082e+03
7.878787878787878896e+00,-7.397903240717337212e+03
7.979797979797979224e+00,-7.397904238910030472e+03
8.080808080808081328e+00,-7.397905142383440761e+03
8.181818181818181657e+00,-7.397905957645291892e+03
8.282828282828281985e+00,-7.397906690726271336e+03
8.383838383838384090e+00,-7.397907347011278034e+03
8.484848484848484418e+00,-7.397907931138985077e+03
8.585858585858586522e+00,-7.397908449824484705e+03
8.686868686868686851e+00,-7.397908908702922417e+03
8.787878787878787179e+00,-7.397909310440367335e+03
8.888888888888889284e+00,-7.397909658010387830e+03
8.989898989898989612e+00,-7.397909956503726789e+03
9.090909090909089940e+00,-7.397910209179685808e+03
9.191919191919192045e+00,-6.575920309484628888e+03
9.292929292929292373e+00,-5.753930366978024722e+03
9.393939393939394478e+00,-4.931940387989422561e+03
9.494949494949494806e+00,-4.109950376424229034e+03
9.595959595959595134e+00,-3.287960337023631837e+03
9.696969696969697239e+00,-2.465970275162305825e+03
9.797979797979797567e+00,-1.643980196173338754e+03
9.898989898989899672e+00,-8.219901031559047624e+02
1.000000000000000000e+01,-0.000000000000000000e+00
