time,linear_potential
9.748743718592965735e+00,1.387917342030629086e+01
9.849246231155779796e+00,1.306442968963797391e+01
9.949748743718593857e+00,1.239984973854933870e+01
1.005025125628140792e+01,1.238555992276514672e+01
1.015075376884422198e+01,1.233195383256847322e+01
1.025125628140703604e+01,1.228261785250701621e+01
1.035175879396985010e+01,1.225026106962146599e+01
1.045226130653266416e+01,1.224046939506609277e+01
1.055276381909547823e+01,1.225591942806099865e+01
1.065326633165829229e+01,1.229733503464765931e+01
1.075376884422110635e+01,1.236391066718116960e+01
1.085427135678392041e+01,1.245320419894099295e+01
1.095477386934673447e+01,1.256000820028301490e+01
1.105527638190954853e+01,1.267651626944568832e+01
1.115577889447236259e+01,1.277993223959238378e+01
1.125628140703517666e+01,1.315295808243641318e+01
1.135678391959799072e+01,1.394004287896227900e+01
1.145728643216080478e+01,1.470823397842592861e+01
1.155778894472361884e+01,1.547454984127104716e+01
1.165829145728643290e+01,1.622481795690195128e+01
1.175879396984924696e+01,1.693236938274127468e+01
1.185929648241206102e+01,1.757119916099343016e+01
1.195979899497487509e+01,1.809115542549595901e+01
1.206030150753768915e+01,1.845163062088221650e+01
1.216080402010050321e+01,1.857012955342598914e+01
1.226130653266331727e+01,1.946751081588668342e+01
1.236180904522613133e+01,2.002243686551661739e+01
1.246231155778894539e+01,2.026598073205388673e+01
1.256281407035175945e+01,2.020430486305262008e+01
1.266331658291457352e+01,1.983933115608843423e+01
1.276381909547738758e+01,1.920227275131715672e+01
1.286432160804020164e+01,1.827664704075266400e+01
1.296482412060301570e+01,1.804515192009066737e+01
1.306532663316582976e+01,1.760369879594140485e+01
1.316582914572864382e+01,1.703639594641096977e+01
1.326633165829145788e+01,1.639512829413631323e+01
1.336683417085427195e+01,1.571345971543147257e+01
1.346733668341708601e+01,1.501319728518503815e+01
1.356783919597990007e+01,1.430303083906289174e+01
1.366834170854271413e+01,1.353145077490321313e+01
1.376884422110552819e+01,1.361914997054309495e+01
1.386934673366834225e+01,1.366098648368409130e+01
1.396984924623115631e+01,1.370459460791250450e+01
1.407035175879397038e+01,1.376625740738495018e+01
1.417085427135678444e+01,1.385266227017609886e+01
1.427135678391959850e+01,1.396749185224665268e+01
1.437185929648241256e+01,1.411131319699259379e+01
1.447236180904522662e+01,1.428150128176588041e+01
1.457286432160804068e+01,1.447048597530630154e+01
1.467336683417085474e+01,1.465145118933127222e+01
1.477386934673366881e+01,1.526323072879008969e+01
1.487437185929648287e+01,1.623799366167279956e+01
1.497487437185929693e+01,1.725311018584279665e+01
1.507537688442211099e+01,1.833059304389423261e+01
1.517587939698492505e+01,1.946109533531692293e+01
1.527638190954773911e+01,2.062248015832022929e+01
1.537688442211055317e+01,2.179075817572515206e+01
1.547738693467336724e+01,2.291050893353080653e+01
1.557788944723618130e+01,2.390340803214700571e+01
1.567839195979899536e+01,2.464618093156953549e+01
1.577889447236180942e+01,2.604514779353215914e+01
1.587939698492462348e+01,2.743164147846654188e+01
1.597989949748743754e+01,2.838156832829848142e+01
1.608040201005025338e+01,2.883747401626162699e+01
1.618090452261306567e+01,2.877718515319008219e+01
1.628140703517588150e+01,2.820489257408921802e+01
1.638190954773869379e+01,2.718445864273366652e+01
1.648241206030150963e+01,2.579126217526700060e+01
1.658291457286432191e+01,2.408912525177210640e+01
1.668341708542713775e+01,2.313306909283899415e+01
1.678391959798995003e+01,2.212098690158615355e+01
1.688442211055276587e+01,2.102167360138980357e+01
1.698492462311557816e+01,1.990766283535548098e+01
1.708542713567839400e+01,1.882628169829426312e+01
1.718592964824120628e+01,1.779990580264692213e+01
1.728643216080402212e+01,1.683933785905967540e+01
1.738693467336683440e+01,1.593922503692029302e+01
1.748743718592965024e+01,1.505571403949162246e+01
1.758793969849246253e+01,1.496219877473048498e+01
1.768844221105527836e+01,1.496707057642842820e+01
1.778894472361809065e+01,1.497454488383496951e+01
1.788944723618090649e+01,1.500060721122203233e+01
1.798994974874371877e+01,1.504921085529358038e+01
1.809045226130653461e+01,1.511649560316821450e+01
1.819095477386934689e+01,1.518991126105401612e+01
1.829145728643216273e+01,1.521836274212778051e+01
1.839195979899497502e+01,1.609053334397671620e+01
1.849246231155779085e+01,1.693742295163132994e+01
1.859296482412060314e+01,1.779851600938530254e+01
1.869346733668341898e+01,1.866642828984353031e+01
1.879396984924623126e+01,1.951923365349930251e+01
1.889447236180904710e+01,2.030957678592055515e+01
1.899497487437185939e+01,2.097689905860533344e+01
1.909547738693467522e+01,2.139526617229217464e+01
1.919597989949748751e+01,2.265021469138270049e+01
1.929648241206030335e+01,2.365743843194126228e+01
1.939698492462311563e+01,2.433227939937489737e+01
1.949748743718593147e+01,2.462155413881877664e+01
1.959798994974874375e+01,2.450674399364042344e+01
1.969849246231155959e+01,2.397272864867733588e+01
1.979899497487437188e+01,2.304757211582883514e+01
1.989949748743718771e+01,2.175067995669242293e+01
2.000000000000000000e+01,2.103046052394455145e+01
