time,potential_global
6.432160804020100819e+00,3.381039418240561645e+01
6.532663316582914881e+00,3.361099751934283120e+01
6.633165829145728942e+00,3.345965211465578193e+01
6.733668341708543004e+00,3.335820332519760711e+01
6.834170854271357065e+00,3.330776325638260005e+01
6.934673366834171127e+00,3.330875905116258906e+01
7.035175879396985188e+00,3.336093223084139936e+01
7.135678391959799249e+00,3.346329052773980095e+01
7.236180904522613311e+00,3.361401295916576970e+01
7.336683417085427372e+00,3.381030990379316847e+01
7.437185929648241434e+00,3.404824235137396471e+01
7.537688442211055495e+00,3.432251036908957076e+01
7.638190954773869557e+00,3.462623023248210075e+01
7.738693467336683618e+00,3.495073493478919602e+01
7.839195979899497679e+00,3.528545276752905124e+01
7.939698492462311741e+00,3.561794001701766632e+01
8.040201005025126690e+00,3.593415855940459380e+01
8.140703517587940752e+00,3.621908207716495554e+01
8.241206030150754813e+00,3.645766884467037983e+01
8.341708542713568875e+00,3.663615148897844875e+01
8.442211055276382936e+00,3.674346792409070872e+01
8.542713567839196998e+00,3.677255595329922500e+01
8.643216080402011059e+00,3.672119937205213347e+01
8.743718592964825120e+00,3.659220377436857063e+01
8.844221105527639182e+00,3.639286115041245040e+01
8.944723618090453243e+00,3.613386141128231799e+01
9.045226130653267305e+00,3.582793844575078879e+01
9.145728643216081366e+00,3.548854590099166018e+01
9.246231155778895427e+00,3.512878100646030788e+01
9.346733668341709489e+00,3.476064973964339799e+01
9.447236180904523550e+00,3.439466778126007540e+01
9.547738693467337612e+00,3.403972982668604175e+01
9.648241206030151673e+00,3.370316161318885406e+01
9.748743718592965735e+00,3.339087602644232078e+01
9.849246231155779796e+00,3.310757388562670656e+01
9.949748743718593857e+00,3.285695051033115277e+01
1.005025125628140792e+01,3.264188521053397807e+01
1.015075376884422198e+01,3.246460254809323942e+01
1.025125628140703604e+01,3.232680118585306417e+01
1.035175879396985010e+01,3.222975002627570262e+01
1.045226130653266416e+01,3.217435282858063061e+01
1.055276381909547823e+01,3.216118319252388602e+01
