time,1->1,2->1,3->1,4->1,5->1,1->2,2->2,3->2,4->2,5->2,1->3,2->3,3->3,4->3,5->3,1->4,2->4,3->4,4->4,5->4,1->5,2->5,3->5,4->5,5->5
0.0,0.4999999999588667,-1.500000000209667,-0.9999999999177334,0.0,-1.999999999946489,1.299999999870849,-0.20000000000575113,0.0,1.999999999946489,0.9999999999732445,0.0,0.0,-1.0000056338554941e-06,-0.3999999999906856,0.0,0.0,0.0,0.0,-0.4000009999720333,-0.5999999999825589,0.0,0.0,-0.7999999999813712,0.0,-0.2000009999975072
0.10050251256281408,0.5054384254465916,-1.5985481730540485,-1.0345243479648047,0.0,-2.069048696151654,1.2799142184161116,-0.13103362866973,0.0,2.069048696234921,1.034524348075827,0.0,0.0,-0.0017911517269375565,-0.4081667210262263,0.0,0.0,0.0,0.0,-0.4092114972292782,-0.5936234306891386,0.0,0.0,-0.8155870664938725,0.0,-0.22375478754554923
0.20100502512562815,0.501406475339472,-1.7024346059546502,-1.0779105682479084,0.0,-2.1558211362737723,1.2679700329559784,-0.05955866075324501,0.0,2.1558211362529556,1.0779105681299472,0.0,0.0,-0.0032302960306651585,-0.4166067971086984,0.0,0.0,0.0,0.0,-0.4167785813136149,-0.5866224989103941,0.0,0.0,-0.8301550823847093,0.0,-0.2467628795188581
0.30150753768844224,0.48753760828468273,-1.810115136335888,-1.1302789757472453,0.0,-2.260557951605513,1.2642564624302384,0.013062256552440199,0.0,2.260557951532655,1.1302789758201037,0.0,0.0,-0.004447914973837452,-0.42534862065152224,0.0,0.0,0.0,0.0,-0.42275813206399393,-0.5790982943107426,0.0,0.0,-0.843658837720862,0.0,-0.2690084583839569
0.4020100502512563,0.4634990833363162,-1.9195472831246008,-1.1915901662051809,0.0,-2.3831803319662725,1.2688173696290272,0.08513080466954204,0.0,2.383180332077295,1.1915901660386474,0.0,0.0,-0.005567655489424617,-0.43441762925117144,0.0,0.0,0.0,0.0,-0.4272079599867973,-0.5711490262266805,0.0,0.0,-0.8560579337138496,0.0,-0.2904765629974104
0.5025125628140704,0.4290436672604869,-2.0281567073565654,-1.261506097360865,0.0,-2.5230121946107076,1.281615489401311,0.15460808644451873,0.0,2.5230121944719297,1.261506097222087,0.0,0.0,-0.006706273612822056,-0.4438361531911017,0.0,0.0,0.0,0.0,-0.43018709031117375,-0.562869120389331,0.0,0.0,-0.8673169698755756,0.0,-0.31115412309906665
0.6030150753768845,0.3840851413583479,-2.132849945546411,-1.3392213223939464,0.0,-2.678442644898915,1.3024799538630116,0.2191464542611321,0.0,2.6784426450099375,1.3392213225049687,0.0,0.0,-0.007972815727064209,-0.45362328601750157,0.0,0.0,0.0,0.0,-0.43175524271077403,-0.55434852969799,0.0,0.0,-0.8774057130012114,0.0,-0.3310299990441634
0.7035175879396985,0.3287999213452686,-2.230093868405003,-1.423275621137421,0.0,-2.846551241941775,1.331036723117851,0.2761708327581047,0.0,2.8465512421083083,1.423275621137421,0.0,0.0,-0.009467971712195933,-0.46379476907609796,0.0,0.0,0.0,0.0,-0.4319724403456515,-0.5456722026037086,0.0,0.0,-0.8862992377026147,0.0,-0.35009500680416306
0.8040201005025126,0.26375084988261577,-2.3160819903056407,-1.511378109220196,0.0,-3.022756218440392,1.366626299625917,0.32302094177261154,0.0,3.0227562185514145,1.511378109164685,0.0,0.0,-0.011283602566192208,-0.47436288892060974,0.0,0.0,0.0,0.0,-0.4308987475373782,-0.5369197136131931,0.0,0.0,-0.8939780338848569,0.0,-0.36834192283091705
0.9045226130653267,0.1900219861461494,-2.387000216819146,-1.6002938519887877,0.0,-3.2005877037000197,1.408218168075237,0.3571590635464972,0.0,3.2005877037000197,1.6002938518222543,0.0,0.0,-0.013502419758670836,-0.48533638283276836,0.0,0.0,0.0,0.0,-0.4285941185913633,-0.528165036900452,0.0,0.0,-0.9004280817348498,0.0,-0.3857654645479658
1.0050251256281408,0.10934123170769361,-2.4393819045565035,-1.6858595032198664,0.0,-3.371719006106666,1.4543396083532834,0.376430471682454,0.0,3.371719006162177,1.685859503053333,0.0,0.0,-0.016197791760652613,-0.49672035019182603,0.0,0.0,0.0,0.0,-0.42511833710234814,-0.5194764415364372,0.0,0.0,-0.9056408955786244,0.0,-0.40236224575079804
1.105527638190955,0.024157198921792578,-2.4705197494631626,-1.7631980209140141,0.0,-3.5263960421541563,1.5030427646389732,0.37934831320640683,0.0,3.526396042174973,1.7631980210874865,0.0,0.0,-0.01943366646078859,-0.5085161693396678,0.0,0.0,0.0,0.0,-0.42053103404410264,-0.5109164971095481,0.0,0.0,-0.9096135369229819,0.0,-0.41813070629156956
1.206030150753769,-0.06237005586995359,-2.4788680171999866,-1.8271704023548052,0.0,-3.6543408043765435,1.5519368139482737,0.36535220609978936,0.0,3.654340804404299,1.8271704021466384,0.0,0.0,-0.023264590032212595,-0.5207214201080612,0.0,0.0,0.0,0.0,-0.4148917674418051,-0.5025421698848231,0.0,0.0,-0.9123485975211232,0.0,-0.4330710176529001
1.306532663316583,-0.14649931415200435,-2.464347894054475,-1.8730349732876128,0.0,-3.7460699468527814,1.598305842287484,0.33497921991809676,0.0,3.746069946686248,1.873034973343124,0.0,0.0,-0.027735807955897585,-0.5333298136317444,0.0,0.0,0.0,0.0,-0.4082601475566272,-0.494404994284825,0.0,0.0,-0.9138541532290045,0.0,-0.44718496688446463
1.407035175879397,-0.22417194839308152,-2.4284705866794987,-1.8971943778200995,0.0,-3.794388755640199,1.6393152076354944,0.2898925341998648,0.0,3.794388755640199,1.8971943777645883,0.0,0.0,-0.0328834365986852,-0.5463311319314768,0.0,0.0,0.0,0.0,-0.40069599477332574,-0.48655130467645247,0.0,0.0,-0.9141436900542924,0.0,-0.4604758219891019
1.5075376884422111,-0.29138534812789274,-2.3742271911819657,-1.8978395813218363,0.0,-3.7956791626991837,1.672283167497568,0.23274223426295038,0.0,3.7956791626991837,1.8978395812663251,0.0,0.0,-0.038734693924569186,-0.5597111801397547,0.0,0.0,0.0,0.0,-0.3922595160424369,-0.479022513759364,0.0,0.0,-0.9132360022350711,0.0,-0.47294818239247
1.6080402010050252,-0.34461316439360345,-2.30575288379109,-1.8752945571409718,0.0,-3.7505891145594994,1.694968945586961,0.1668760520046053,0.0,3.750589114392966,1.8752945572797497,0.0,0.0,-0.04530818041581508,-0.5734517555117113,0.0,0.0,0.0,0.0,-0.383011487831153,-0.47185542489946997,0.0,0.0,-0.911155062916641,0.0,-0.48460781844859857
1.7085427135678393,-0.38118686829236026,-2.2278369406492082,-1.8319488327978029,0.0,-3.663897665651117,1.7058166031092004,0.09596094446839842,0.0,3.6638976655400946,1.8319488327700473,0.0,0.0,-0.05261420386870608,-0.5875306364616639,0.0,0.0,0.0,0.0,-0.3730134347998404,-0.4650825673677139,0.0,0.0,-0.9079298673858593,0.0,-0.49546150385909593
1.8090452261306533,-0.3995569165526902,-2.1453899055057235,-1.7718021598778222,0.0,-3.5436043200887113,1.7041015162658213,0.02359886366182229,0.0,3.543604320248306,1.7718021600443556,0.0,0.0,-0.06065514084052648,-0.6019215962188573,0.0,0.0,0.0,0.0,-0.36232779338646326,-0.45873254462744373,0.0,0.0,-0.9035942487162218,0.0,-0.5055168449535907
1.9095477386934674,-0.39938593343613604,-2.0629785735803985,-1.699771102148251,0.0,-3.399542204018946,1.6899537625264527,-0.046987229690431676,0.0,3.399542204282624,1.699771102148251,0.0,0.0,-0.06942583204161412,-0.616594444877161,0.0,0.0,0.0,0.0,-0.3510180526244966,-0.45283038712859436,0.0,0.0,-0.8981866654773907,0.0,-0.5147821103695938
2.0100502512562817,-0.38147248171416237,-1.9845035798549127,-1.6209596630512024,0.0,-3.241919326102405,1.664265903922324,-0.11315145573287388,0.0,3.2419193262689383,1.6209596632177359,0.0,0.0,-0.0789140059825888,-0.6315151033636779,0.0,0.0,0.0,0.0,-0.33914886389888044,-0.44739790262121604,0.0,0.0,-0.8917499612348667,0.0,-0.523266064623995
2.1105527638190957,-0.34754479849574693,-1.9130437182157678,-1.5400649909791397,0.0,-3.0801299819582795,1.6285193471798909,-0.172899145972627,0.0,3.0801299820693018,1.5400649909513842,0.0,0.0,-0.089100730460423,-0.6466457127402014,0.0,0.0,0.0,0.0,-0.32678611337766394,-0.4424540176947711,0.0,0.0,-0.8843310956435646,0.0,-0.5309778083814609
