time,x1,x2,x3,x4,x5
8.341708542713568875e+00,1.270788975286218259e+00,1.781085350555150715e+00,2.791622473622284439e-01,4.698170065965202036e-01,2.509942617676113596e-01
8.442211055276382936e+00,1.229437392176529142e+00,1.848421673463837678e+00,2.731419298704919618e-01,4.708906239207831246e-01,2.559434942254572021e-01
8.542713567839196998e+00,1.178843386643204205e+00,1.906598285316083885e+00,2.673661469920600720e-01,4.714457746258816084e-01,2.611664165697938356e-01
8.643216080402011059e+00,1.121643948979363259e+00,1.951953534543876545e+00,2.618456146036159393e-01,4.714796931096721933e-01,2.666551016748374692e-01
8.743718592964825120e+00,1.060777357335501936e+00,1.981649314789504457e+00,2.565896960158508544e-01,4.709922180700144012e-01,2.724003684677399062e-01
8.844221105527639182e+00,9.991325893625588872e-01,1.993990164022786393e+00,2.516064884730550566e-01,4.699857935256281927e-01,2.783916946196814957e-01
8.944723618090453243e+00,9.392592258568382979e-01,1.988550098914101838e+00,2.469029166413752863e-01,4.684654539277791629e-01,2.846171381372519238e-01
9.045226130653267305e+00,8.831870034268856084e-01,1.966098505372791738e+00,2.424848309625599885e-01,4.664387932677388493e-01,2.910632700742847856e-01
9.145728643216081366e+00,8.323653721605249745e-01,1.928368703644995463e+00,2.383571088547559724e-01,4.639159180024925999e-01,2.977151205618562835e-01
9.246231155778895427e+00,7.876995683477659993e-01,1.877745757042411867e+00,2.345237568815483620e-01,4.609093835608489842e-01,3.045561402746819746e-01
9.346733668341709489e+00,7.496455947730639169e-01,1.816946483151339775e+00,2.309880121642535755e-01,4.574341141862873217e-01,3.115681793039912217e-01
9.447236180904523550e+00,7.183274240992666426e-01,1.748744929578396556e+00,2.277524414814540432e-01,4.535073059143259200e-01,3.187314851964060392e-01
9.547738693467337612e+00,6.936499673388107912e-01,1.675769102339074834e+00,2.248190366746506685e-01,4.491483125904356388e-01,3.260247216350874444e-01
9.648241206030151673e+00,6.753933984863375040e-01,1.600372531173267943e+00,2.221893051494132076e-01,4.443785150045692633e-01,3.334250088987604776e-01
9.748743718592965735e+00,6.632840873967199569e-01,1.524570233838390410e+00,2.198643544312241793e-01,4.392211734557395775e-01,3.409079868269427882e-01
9.849246231155779796e+00,6.570430925603540917e-01,1.450023274196772238e+00,2.178449698888884900e-01,4.337012643462828110e-01,3.484479005797355700e-01
9.949748743718593857e+00,6.564161051625133636e-01,1.378055641464234204e+00,2.161316848896945031e-01,4.278453017546795523e-01,3.560177089798988170e-01
1.005025125628140792e+01,6.611890293373666738e-01,1.309690088722685886e+00,2.147248427750068078e-01,4.216811452937415106e-01,3.635892147424333309e-01
1.015075376884422198e+01,6.711930756937777298e-01,1.245692842166295167e+00,2.136246501680596210e-01,4.152377959570113797e-01,3.711332153776908949e-01
1.025125628140703604e+01,6.863022442392964217e-01,1.186620462857289615e+00,2.128312212254223068e-01,4.085451820296351344e-01,3.786196730808608080e-01
1.035175879396985010e+01,7.064250963996041577e-01,1.132864807345258296e+00,2.123446125356436009e-01,4.016339375023481040e-01,3.860179014662107888e-01
1.045226130653266416e+01,7.314919319436806733e-01,1.084693823517676847e+00,2.121648484441040761e-01,3.945351757275984972e-01,3.932967666285007713e-01
1.055276381909547823e+01,7.614378024187693494e-01,1.042287281441806268e+00,2.122919366566861921e-01,3.872802613212790734e-01,4.004248996759172674e-01
1.065326633165829229e+01,7.961813904752423898e-01,1.005767116062542765e+00,2.127258740303562268e-01,3.799005834652698921e-01,4.073709176716204250e-01
1.075376884422110635e+01,8.355995527434812997e-01,9.752224898492668492e-01,2.134666425195945738e-01,3.724273338494338281e-01,4.141036497766752977e-01
1.085427135678392041e+01,8.794972666663126715e-01,9.507297066722838474e-01,2.145141953016764524e-01,3.648912924772113042e-01,4.205923653475341917e-01
1.095477386934673447e+01,9.275729628209088418e-01,9.323669897949411478e-01,2.158684331604796003e-01,3.573226244359389292e-01,4.268070008075587896e-01
1.105527638190954853e+01,9.793797499133618523e-01,9.202237853079997532e-01,2.175291712686892032e-01,3.497506905205737815e-01,4.327183822642854394e-01
1.115577889447236259e+01,1.034283998450457709e+00,9.144038297645668001e-01,2.194960965757102589e-01,3.422038742970389125e-01,4.382984410791452290e-01
1.125628140703517666e+01,1.091424193257505504e+00,9.150206471088733196e-01,2.217687160849356187e-01,3.347094278140775314e-01,4.435204198973125567e-01
1.135678391959799072e+01,1.149674994902588843e+00,9.221835837052078100e-01,2.243462963918747832e-01,3.272933377353040019e-01,4.483590669946847518e-01
1.145728643216080478e+01,1.207623943845332670e+00,9.359720463892735598e-01,2.272277949553432319e-01,3.199802131844137199e-01,4.527908171769990386e-01
1.155778894472361884e+01,1.263570900824362520e+00,9.563956150371442089e-01,2.304117836887283333e-01,3.127931960955332991e-01,4.567939578522505206e-01
1.165829145728643290e+01,1.315562331951816599e+00,9.833385808741754719e-01,2.338963655874929104e-01,3.057538943568612333e-01,4.603487792722397165e-01
1.175879396984924696e+01,1.361472625077849941e+00,1.016489815468142099e+00,2.376790852521607489e-01,2.988823375473930177e-01,4.634377082843407769e-01
1.185929648241206102e+01,1.399140953438777535e+00,1.055263200813620239e+00,2.417568343215821258e-01,2.921969546100371407e-01,4.660454252355001326e-01
1.195979899497487509e+01,1.426563120243980132e+00,1.098720160195804763e+00,2.461257529968741142e-01,2.857145723935118342e-01,4.681589639157882066e-01
1.206030150753768915e+01,1.442123157724718885e+00,1.145512919096815629e+00,2.507811290061697229e-01,2.794504336444030290e-01,4.697677946100828894e-01
1.216080402010050321e+01,1.444829567337475362e+00,1.193872856939169225e+00,2.557172955493426936e-01,2.734182327131008394e-01,4.708638904550870308e-01
1.226130653266331727e+01,1.434510252741547198e+00,1.241665747834806988e+00,2.609275298886207795e-01,2.676301670902206387e-01,4.714417773192386973e-01
1.236180904522613133e+01,1.411910006210753021e+00,1.286527883471458855e+00,2.664039544791507730e-01,2.620970026021351984e-01,4.714985674828947593e-01
1.246231155778894539e+01,1.378655778585929914e+00,1.326073835073173557e+00,2.721374426028812521e-01,2.568281501418643864e-01,4.710339772792384028e-01
1.256281407035175945e+01,1.337084033135739203e+00,1.358143746483057912e+00,2.781175306315719076e-01,2.518317516803883493e-01,4.700503288250932887e-01
1.266331658291457352e+01,1.289964875935684541e+00,1.381040160691294760e+00,2.843323390970527997e-01,2.471147733753489562e-01,4.685525358466092749e-01
1.276381909547738758e+01,1.240186622353200763e+00,1.393701978383063311e+00,2.907685047901514830e-01,2.426831036452318235e-01,4.665480735103543775e-01
1.286432160804020164e+01,1.190469507077753342e+00,1.395781122238075600e+00,2.974111260871718510e-01,2.385416541870384044e-01,4.640469320829637700e-01
1.296482412060301570e+01,1.143159286561699295e+00,1.387615014402804103e+00,3.042437236247834131e-01,2.346944620507948609e-01,4.610615541851789123e-01
1.306532663316582976e+01,1.100121083003701816e+00,1.370114599169582226e+00,3.112482183024102844e-01,2.311447910382126436e-01,4.576067553939039412e-01
1.316582914572864382e+01,1.062724729548605973e+00,1.344603759393952602e+00,3.184049283805577835e-01,2.278952308624501988e-01,4.536996279869304205e-01
1.326633165829145788e+01,1.031895541121461202e+00,1.312647306176008666e+00,3.256925871663766126e-01,2.249477926786481730e-01,4.493594277293787020e-01
1.336683417085427195e+01,1.008200183443027420e+00,1.275896358606590342e+00,3.330883824357148693e-01,2.223039997680643920e-01,4.446074437698100401e-01
1.346733668341708601e+01,9.919419819727248733e-01,1.235967544434925180e+00,3.405680183440430442e-01,2.199649723249590960e-01,4.394668519444955845e-01
1.356783919597990007e+01,9.832485904857947157e-01,1.194360830039233212e+00,3.481058001273335534e-01,2.179315054551785868e-01,4.339625520798338076e-01
1.366834170854271413e+01,9.821432575063672177e-01,1.152413039185808952e+00,3.556747414132271912e-01,2.162041396401168381e-01,4.281209902189223593e-01
1.376884422110552819e+01,9.885968736254856504e-01,1.111280144496199718e+00,3.632466934599465347e-01,2.147832230524037156e-01,4.219699670684950998e-01
1.386934673366834225e+01,1.002561460468579524e+00,1.071940390265470056e+00,3.707924951388598678e-01,2.136689652272083240e-01,4.155384343464448293e-01
1.396984924623115631e+01,1.023987277361223303e+00,1.035210998567434704e+00,3.782821419928780737e-01,2.128614816965886669e-01,4.088562810903358935e-01
1.407035175879397038e+01,1.052825877507879149e+00,1.001772749471916635e+00,3.856849722500375055e-01,2.123608292863299329e-01,4.019541123481192857e-01
1.417085427135678444e+01,1.089020978913006310e+00,9.721983383002862356e-01,3.929698672721047004e-01,2.121670318535187061e-01,3.948630229929835367e-01
1.427135678391959850e+01,1.132488267053287645e+00,9.469817100973266788e-01,4.001054636289369526e-01,2.122800963074742142e-01,3.876143696289928164e-01
1.437185929648241256e+01,1.183084624322120249e+00,9.265666722789277499e-01,4.070603737187553084e-01,2.127000188254361546e-01,3.802395437559681346e-01
1.447236180904522662e+01,1.240566746210982618e+00,9.113737001308100938e-01,4.138034117376998000e-01,2.134267812262185537e-01,3.727697494270386658e-01
1.457286432160804068e+01,1.304538970162405054e+00,9.018241444788389627e-01,4.203038217518015873e-01,2.144603375231680931e-01,3.652357886244000928e-01
1.467336683417085474e+01,1.374390479908849994e+00,8.983609589804826268e-01,4.265315046859352033e-01,2.158005907325140083e-01,3.576678574626346863e-01
1.477386934673366881e+01,1.449223118928766763e+00,9.014646237256755956e-01,4.324572411921972503e-01,2.174473600743212498e-01,3.500953561199421360e-01
1.487437185929648287e+01,1.527773098516604700e+00,9.116620817552708589e-01,4.380529075922944271e-01,2.194003387697242846e-01,3.425467150990273435e-01
1.497487437185929693e+01,1.608333264418366326e+00,9.295252245436990135e-01,4.432916823865703515e-01,2.216590427143114439e-01,3.350492400451494657e-01
1.507537688442211099e+01,1.688687505827064728e+00,9.556537929547547217e-01,4.481482411700317137e-01,2.242227503946775391e-01,3.276289769139594799e-01
1.517587939698492505e+01,1.766075262128716794e+00,9.906357570596150408e-01,4.525989381727940630e-01,2.270904345153522408e-01,3.203105988045024111e-01
1.527638190954773911e+01,1.837211003578780977e+00,1.034976943787970560e+00,4.566219730286319445e-01,2.302606859174380072e-01,3.131173152723706332e-01
