time,->1,2->1,"2,3->1","2,5->1",->2,1->2,"1,4->2","1,5->2",->3,3->3,4->3,->4,4->4,5->4,->5,3->5,5->5
1.5075376884422111,2.0,-0.6766867659562275,-0.37874914836216733,-1.2359494338483683,-1.5,0.42069085953319546,0.6717346435128833,0.640316731245771,1.0,-0.27985559007272454,-0.47902251377050326,1.0,-0.23951125688525163,-0.9132360022601046,1.0,-0.5597111801454491,-0.4566180011300523
1.6080402010050252,2.0,-0.6904527603320239,-0.3959413475165246,-1.2582190565948743,-1.5,0.40740540084128607,0.6407881617487425,0.6186824894094116,1.0,-0.28672587776035896,-0.47185542491007076,1.0,-0.23592771245503538,-0.9111550629400221,1.0,-0.5734517555207179,-0.45557753147001107
1.7085427135678393,2.0,-0.6996514089094935,-0.41106663757930684,-1.2704688218488547,-1.5,0.3927560516853203,0.6088799762456261,0.5943249165518905,1.0,-0.2937653182318412,-0.4650825673847028,1.0,-0.2325412836923514,-0.907929867410016,1.0,-0.5875306364636824,-0.453964933705008
1.8090452261306533,2.0,-0.7038660678774641,-0.42367218710501875,-1.272018661636012,-1.5,0.37758649854025,0.5773707176555498,0.5686416474720251,1.0,-0.3009607981122168,-0.45873254463890994,1.0,-0.22936627231945497,-0.9035942487409818,1.0,-0.6019215962244336,-0.4517971243704909
1.9095477386934674,2.0,-0.703020389003785,-0.433478466500086,-1.2628870779585541,-1.5,0.36267179345870054,0.5474293621217422,0.5429116147305422,1.0,-0.3082972224421162,-0.4528303871396172,1.0,-0.2264151935698086,-0.8981866655020689,1.0,-0.6165944448842324,-0.44909333275103447
2.0100502512562817,2.0,-0.6973534416964209,-0.4403892308202437,-1.2437298092339366,-1.5,0.3486667376024576,0.5199758904028603,0.5182059162491179,1.0,-0.3157575516863646,-0.4473979026319331,1.0,-0.22369895131596654,-0.8917499612595086,1.0,-0.6315151033727292,-0.4458749806297543
2.1105527638190957,2.0,-0.6873596362208244,-0.44447816186629086,-1.2157070004288781,-1.5,0.336082796362063,0.4956706117743695,0.4953474459011965,1.0,-0.32332285636532176,-0.44245401770614473,1.0,-0.22122700885307237,-0.8843310956641004,1.0,-0.6466457127306435,-0.4421655478320502
2.21105527638191,2.0,-0.6737104021836039,-0.4459590847248015,-1.180314817743832,-1.5,0.32528942408708017,0.4749389383574205,0.47491217549473536,1.0,-0.3309723905697287,-0.4380151058003156,1.0,-0.2190075529001578,-0.8759808471995101,1.0,-0.6619447811394574,-0.43799042359975504
2.311557788944724,2.0,-0.6571743007885396,-0.44514842811472016,-1.1392162349446118,-1.5,0.31653184916757054,0.4580166241820293,0.4572584739138153,1.0,-0.3386836852723769,-0.4340952975694626,1.0,-0.2170476487847313,-0.8667534880606811,1.0,-0.6773673705447538,-0.43337674403034054
2.412060301507538,2.0,-0.638547404779015,-0.442427354338213,-1.0940953378210403,-1.5,0.3099569410199783,0.44500184356925254,0.4425701751052076,1.0,-0.346432661872086,-0.4307067705322688,1.0,-0.2153533852661344,-0.8567064321557136,1.0,-0.692865323744172,-0.4283532160778568
2.512562814070352,2.0,-0.6186003052844808,-0.4382087434773862,-1.04654782062525,-1.5,0.30564041308373063,0.4359043730013488,0.43090196997327096,1.0,-0.3541937659373313,-0.42786001556862063,1.0,-0.21393000778431032,-0.8458998578605337,1.0,-0.7083875318746626,-0.42294992893026684
2.613065326633166,2.0,-0.5980430827985813,-0.4329115710192151,-0.998009880474083,-1.5,0.30361108063750675,0.4306865658448727,0.4222199411895559,1.0,-0.36194012059580843,-0.4255640784985905,1.0,-0.21278203924929526,-0.8343963078745357,1.0,-0.7238802411916169,-0.41719815393726783
2.71356783919598,2.0,-0.577506380982253,-0.42694318915276613,-0.9497211046569815,-1.5,0.30387011681985276,0.4292943059587711,0.41643387346292815,1.0,-0.369643698504767,-0.4238267755166677,1.0,-0.21191338775833385,-0.8222602692645977,1.0,-0.739287397009534,-0.41113013463229886
2.814070351758794,2.0,-0.5575353122845463,-0.42068883954409614,-0.9027140519517453,-1.5,0.3064047142673848,0.4316781608552407,0.41342051205697583,1.0,-0.37727551087328387,-0.42265488168553667,1.0,-0.21132744084276833,-0.8095577374756775,1.0,-0.7545510217465677,-0.40477886873783875
2.9145728643216082,2.0,-0.5385923756792048,-0.41450695232317264,-0.8578222910561579,-1.5,0.31119644261617657,0.4378059809071332,0.4130384706320333,1.0,-0.38480581144548204,-0.4220542920348684,1.0,-0.2110271460174342,-0.796355769030689,1.0,-0.7696116228909641,-0.3981778845153445
3.0150753768844223,2.0,-0.5210663568588699,-0.40872894516067093,-0.8157002310079543,-1.5,0.31822494450981337,0.4476684090230867,0.41513612315128806,1.0,-0.39220431311723947,-0.4220301551589538,1.0,-0.2110150775794769,-0.7827220278864458,1.0,-0.7844086262344789,-0.3913610139432229
3.1155778894472363,2.0,-0.50528455041277,-0.403662140399982,-0.7768490562232373,-1.5,0.3274675651451604,0.46127843067301694,0.41955380837543965,1.0,-0.3994404143865352,-0.4225869793869881,1.0,-0.21129348969349404,-0.768724331259114,1.0,-0.7988808287730704,-0.384362165629557
3.2160804020100504,2.0,-0.49152654962972725,-0.3995947982992309,-0.7416449471526719,-1.5,0.3388954092158232,0.47866571729530544,0.4261215527548643,1.0,-0.4064834326856305,-0.4237287118195843,1.0,-0.21186435590979216,-0.7544302008827009,1.0,-0.812966865371261,-0.3772151004413504
3.3165829145728645,2.0,-0.48003835884801493,-0.39680243543589727,-0.7103669328170399,-1.5,0.35246610132180634,0.4998660040743761,0.43465322215570507,1.0,-0.41330284145222757,-0.4254587906750144,1.0,-0.2127293953375072,-0.739906425938296,1.0,-0.8266056829044551,-0.369953212969148
3.4170854271356785,2.0,-0.4710460773926839,-0.39555482731611075,-0.6832227946608456,-1.5,0.36811336289577706,0.524905325036372,0.4449377895643228,1.0,-0.4198685078809812,-0.42778017149976727,1.0,-0.21389008574988363,-0.725218643622503,1.0,-0.8397370157619624,-0.3626093218112515
3.5175879396984926,2.0,-0.46476856946356154,-0.3961231144325753,-0.660371946759381,-1.5,0.3857334256601183,0.553778614253302,0.456728269310726,1.0,-0.4261509280734956,-0.4306953279759998,1.0,-0.2153476639879999,-0.7104309436431835,1.0,-0.8523018561469912,-0.35521547182159174
3.6180904522613067,2.0,-0.4614287058445915,-0.39878648919393445,-0.6419446929372742,-1.5,0.40516832232331274,0.586422029911489,0.46972885693084254,1.0,-0.43212145683914727,-0.4342062280798504,1.0,-0.2171031140399252,-0.6956055017884823,1.0,-0.8642429136782945,-0.3478027508942412
3.7185929648241207,2.0,-0.46126256589954384,-0.403837709822411,-0.6280571832593431,-1.5,0.4261862946661966,0.6226784722849286,0.4835809788903079,1.0,-0.43775252933744563,-0.4383142865534645,1.0,-0.21915714327673225,-0.680802247668332,1.0,-0.8755050586748913,-0.340401123834166
3.819095477386935,2.0,-0.46452572950265975,-0.41158640052572676,-0.6188212679621841,-1.5,0.4484600179895489,0.6622562978100102,0.49784934636408107,1.0,-0.44301787219234123,-0.44302029472699417,1.0,-0.22151014736349708,-0.6660785707443153,1.0,-0.8860357443846825,-0.33303928537215766
3.919597989949749,2.0,-0.4714952474258215,-0.42235856071448097,-0.6143479985843608,-1.5,0.47154411193865364,0.7046823251150097,0.5120097233135028,1.0,-0.4478927020159721,-0.44832432890606416,1.0,-0.22416216445303208,-0.6514890679582235,1.0,-0.8957854040319442,-0.32574453397911174
4.020100502512563,2.0,-0.482465178370309,-0.4364900194322916,-0.6147429798741253,-1.5,0.494854610084246,0.7492521710984041,0.5254410253247112,1.0,-0.4523539096714563,-0.4542256387007378,1.0,-0.2271128193503689,-0.6370853353092027,1.0,-0.9047078193429126,-0.3185426676546014
4.120603015075377,2.0,-0.49773276830462343,-0.4543107895549323,-0.6200912158275949,-1.5,0.5176545826505541,0.794983740596502,0.5374253682149466,1.0,-0.4563802289955763,-0.4607225168524166,1.0,-0.2303612584262083,-0.6229158047397086,1.0,-0.9127604579911526,-0.3114579023698543
4.2211055276381915,2.0,-0.517571233629654,-0.476116250757686,-0.6304282898903232,-1.5,0.5390525918724265,0.8405845110589155,0.5471614043537418,1.0,-0.4599523889868743,-0.46781215250580804,1.0,-0.23390607625290402,-0.6090256267424472,1.0,-0.9199047779737486,-0.3045128133712236
4.3216080402010055,2.0,-0.5421857941893631,-0.5021217871924385,-0.6456962169571431,-1.5,0.5580209837830675,0.88444553224436,0.5537954610038897,1.0,-0.4630532490649028,-0.4754904696853789,1.0,-0.23774523484268945,-0.5954565979753687,1.0,-0.9261064981298056,-0.2977282989876843
4.42211055276382,2.0,-0.5716493618757343,-0.5323975350607365,-0.6656824035932731,-1.5,0.5734436686364496,0.9246816501342381,0.5564765529384039,1.0,-0.4656679168798491,-0.4837519537008606,1.0,-0.2418759768504303,-0.5822471325857789,1.0,-0.9313358337596982,-0.29112356629288944
4.522613065326634,2.0,-0.6058190708453096,-0.5667847532862434,-0.6899458632544371,-1.5,0.5841994254455932,0.9592349470244866,0.5544366796115673,1.0,-0.4677838488109982,-0.4925894678651069,1.0,-0.24629473393255344,-0.569432274797609,1.0,-0.9355676976219964,-0.2847161373988045
4.623115577889448,2.0,-0.6442412634889336,-0.6048020157511167,-0.7177411384534332,-1.5,0.5892815409696083,0.9860527845747006,0.5470926655057198,1.0,-0.4693909332008393,-0.5019940636281811,1.0,-0.25099703181409055,-0.5570437498573562,1.0,-0.9387818664016786,-0.2785218749286781
4.723618090452262,2.0,-0.6860627888022545,-0.645559777588571,-0.7479594419529612,-1.5,0.5879432236826592,1.0033344935179862,0.5341562665780766,1.0,-0.47048155659018126,-0.5119547873518141,1.0,-0.25597739367590705,-0.5451100498095571,1.0,-0.9409631131803625,-0.27255502490477856
4.824120603015076,2.0,-0.7299780257151148,-0.6877132517335487,-0.7791151096413854,-1.5,0.5798432751357094,1.0098134682266142,0.5157286029713155,1.0,-0.4710506532438686,-0.5224584874198666,1.0,-0.2612292437099333,-0.5336565500571979,1.0,-0.9421013064877372,-0.26682827502859896
4.92462311557789,2.0,-0.7742448277002757,-0.729486877362725,-0.809404295821398,-1.5,0.5651551046492383,1.005014617057527,0.4923496129633045,1.0,-0.47109573823664125,-0.5334896254796916,1.0,-0.2667448127398458,-0.522705652568294,1.0,-0.9421914764732825,-0.261352826284147
5.025125628140704,2.0,-0.816795931085256,-0.7687959777941065,-0.8368514586434181,-1.5,0.5445996528909692,0.9894106704567112,0.4649764163379265,1.0,-0.4706169243354498,-0.5450300960739657,1.0,-0.27251504803698284,-0.5122769511911713,1.0,-0.9412338486708997,-0.25613847559558567
5.125628140703518,2.0,-0.855446382542275,-0.8034641955932057,-0.8595309930473102,-1.5,0.5193788718863456,0.9644156854031493,0.43488234781155394,1.0,-0.46961692280784156,-0.5570590589681457,1.0,-0.27852952948407284,-0.5023874146810325,1.0,-0.9392338456156831,-0.25119370734051627
5.226130653266332,2.0,-0.8881620664536851,-0.8314991530176535,-0.8758194256365349,-1.5,0.4910168782193529,0.9322001076393149,0.40349441513624873,1.0,-0.4681010281928167,-0.5695527887065043,1.0,-0.28477639435325214,-0.49305158299181095,1.0,-0.9362020563856334,-0.24652579149590548
5.326633165829146,2.0,-0.9133257580915063,-0.851360417557617,-0.8846140341946581,-1.5,0.46114812270355376,0.8953721828314516,0.3722093838297402,1.0,-0.46607708696217404,-0.5824845459082804,1.0,-0.2912422729541402,-0.4842817726082507,1.0,-0.9321541739243481,-0.24214088630412536
5.42713567839196,2.0,-0.9299317501598366,-0.8621498616659563,-0.8854592276651382,-1.5,0.4313092443528288,0.8566153466609998,0.34223546541977234,1.0,-0.46355544991219516,-0.5958244748124988,1.0,-0.2979122374062494,-0.47608828686242055,1.0,-0.9271108998243903,-0.23804414343121028
5.527638190954774,2.0,-0.9376650298262352,-0.8636812112434328,-0.87855392780403,-1.5,0.4027835864294872,0.8183750616885728,0.3144931742292851,1.0,-0.4605489080698078,-0.6095395313471945,1.0,-0.30476976567359726,-0.46847962750985844,1.0,-0.9210978161396156,-0.23423981375492922
5.628140703517588,2.0,-0.9368602221345571,-0.8564262974037072,-0.864652102981603,-1.5,0.37652268773772446,0.7826569341436576,0.28958529607805783,1.0,-0.4570726118846267,-0.6235934457332105,1.0,-0.31179672286660526,-0.4614627041222681,1.0,-0.9141452237692534,-0.23073135206113404
5.728643216080402,2.0,-0.9283712525340739,-0.8413716765555187,-0.8448977506878019,-1.5,0.35314052817810127,0.7509494759021158,0.2678235647645975,1.0,-0.45314397352294034,-0.6379467231725259,1.0,-0.31897336158626294,-0.4550430382142793,1.0,-0.9062879470458807,-0.22752151910713966
5.8291457286432165,2.0,-0.9133983130138537,-0.8198344521545289,-0.8206426401196342,-1.5,0.3329585017906623,0.7242476545603725,0.24928878240259278,1.0,-0.44878255218656965,-0.6525566855917573,1.0,-0.32627834279587864,-0.44922495937825724,1.0,-0.8975651043731393,-0.22461247968912862
5.9296482412060305,2.0,-0.8933157233803908,-0.7932820903036915,-0.7932854285838403,-1.5,0.31607428963137935,0.7031362905349862,0.23390118572874094,1.0,-0.44400992255114313,-0.6673775567335927,1.0,-0.33368877836679633,-0.4440117910283576,1.0,-0.8880198451022863,-0.2220058955141788
6.030150753768845,2.0,-0.8695288596672671,-0.7631846569538966,-0.7641524374719969,-1.5,0.3024333234033931,0.6878952720383205,0.22148504012841122,1.0,-0.4388495266539721,-0.6823605920444045,1.0,-0.34118029602220223,-0.43940602371979154,1.0,-0.8776990533079442,-0.21970301185989577
6.130653266331659,2.0,-0.8433722458845798,-0.7309111036360382,-0.7344245324371012,-1.5,0.2918899608099128,0.6785996494818324,0.21181942398209008,1.0,-0.43332650985533344,-0.6974542539238848,1.0,-0.3487271269619424,-0.43540947429850047,1.0,-0.8666530197106669,-0.21770473714925023
6.231155778894473,2.0,-0.8160482010435155,-0.6976682370297493,-0.7051038848262488,-1.5,0.2842534725510923,0.6752009477557329,0.20467360007536992,1.0,-0.4274675418300116,-0.712604431913532,1.0,-0.356302215956766,-0.4320234294522079,1.0,-0.8549350836600232,-0.21601171472610395
6.331658291457287,2.0,-0.7885988442483302,-0.6644743702259658,-0.6770101717274135,-1.5,0.2793188086963216,0.6775852587082574,0.19982875960045268,1.0,-0.42130062393086803,-0.7277547063917225,1.0,-0.36387735319586123,-0.42924877246854215,1.0,-0.8426012478617361,-0.21462438623427108
6.432160804020101,2.0,-0.7619021635460665,-0.6321576683124364,-0.650795635445031,-1.5,0.27688462448333007,0.6856093888674578,0.19708928713466908,1.0,-0.4148548846286446,-0.7428466533453921,1.0,-0.37142332667269606,-0.42708609227205735,1.0,-0.8297097692572892,-0.21354304613602867
6.532663316582915,2.0,-0.7366834396448924,-0.6013699634401684,-0.6269703153450817,-1.5,0.2767615923475137,0.6991184053629582,0.19628659734902673,1.0,-0.4081603651427607,-0.7578201867892658,1.0,-0.3789100933946329,-0.4255357739867912,1.0,-0.8163207302855214,-0.2127678869933956
6.633165829145729,2.0,-0.7135352411465612,-0.5726088881637048,-0.6059313732121453,-1.5,0.2787737114809193,0.7179481802798785,0.19727796665615083,1.0,-0.4012477976866248,-0.7726139345772048,1.0,-0.3863069672886024,-0.4245980704740595,1.0,-0.8024955953732495,-0.21229903523702975
6.733668341708543,2.0,-0.6929410026621208,-0.5462431460238876,-0.5879925300680334,-1.5,0.28275474265860673,0.7419160622601869,0.19994207766347344,1.0,-0.39414837910106804,-0.787165642511571,1.0,-0.3935828212557855,-0.42427315443096936,1.0,-0.7882967582021361,-0.21213657721548468
6.834170854271357,2.0,-0.6752989249815928,-0.5225375872299042,-0.57341137741711,-1.5,0.28854123557602934,0.7708019403039432,0.20417233170455548,1.0,-0.38689354291815836,-0.8014126009738115,1.0,-0.40070630048690575,-0.42456115077685036,1.0,-0.7737870858363167,-0.21228057538842518
6.934673366834171,2.0,-0.6609442916087189,-0.5016761926021119,-0.5624135576028497,-1.5,0.2959630457676142,0.8043210986420312,0.2098684558875551,1.0,-0.37951473291421195,-0.8152920881280282,1.0,-0.4076460440640141,-0.4254621491880592,1.0,-0.7590294658284239,-0.2127310745940296
7.035175879396985,2.0,-0.6501686995121023,-0.4837816629518309,-0.555213117109427,-1.5,0.3048320457950764,0.8420902178881079,0.21692671259491786,1.0,-0.37204318149648613,-0.8287418230833287,1.0,-0.41437091154166433,-0.4269761967363766,1.0,-0.7440863629929723,-0.2134880983681883
