time,linear_connectedness
5.929648241206030512e+00,7.845678108499848591e+00
6.030150753768844574e+00,7.546207378442233882e+00
6.130653266331658635e+00,7.321920101072312725e+00
6.231155778894472697e+00,7.171296179452624209e+00
6.331658291457286758e+00,7.097568313779071048e+00
6.432160804020100819e+00,7.118094364246512207e+00
6.532663316582914881e+00,7.024534455615225603e+00
6.633165829145728942e+00,6.777154381322019638e+00
6.733668341708543004e+00,6.638742333009843399e+00
6.834170854271357065e+00,6.580384951062049126e+00
6.934673366834171127e+00,6.593530094087282301e+00
7.035175879396985188e+00,6.678296351700654832e+00
7.135678391959799249e+00,6.843821256284587484e+00
7.236180904522613311e+00,7.127563847377085260e+00
7.336683417085427372e+00,7.147203952189606468e+00
7.437185929648241434e+00,7.207126413054929515e+00
7.537688442211055495e+00,7.345743396191776853e+00
7.638190954773869557e+00,7.551898132615354697e+00
7.738693467336683618e+00,7.822643315383563056e+00
7.839195979899497679e+00,8.159159699998454585e+00
7.939698492462311741e+00,8.569670802310451307e+00
8.040201005025126690e+00,9.104821812728857822e+00
8.140703517587940752e+00,9.116377197256410270e+00
8.241206030150754813e+00,9.140922672670107829e+00
8.341708542713568875e+00,9.160032168559284926e+00
8.442211055276382936e+00,9.148623792649242858e+00
8.542713567839196998e+00,9.097319454517604598e+00
8.643216080402011059e+00,9.009539481348397771e+00
8.743718592964825120e+00,8.903613914124877127e+00
8.844221105527639182e+00,8.834533759366145489e+00
8.944723618090453243e+00,8.378955255706962646e+00
9.045226130653267305e+00,7.924391902166807000e+00
9.145728643216081366e+00,7.535819841014365750e+00
9.246231155778895427e+00,7.201717869228046354e+00
9.346733668341709489e+00,6.918356550229070479e+00
9.447236180904523550e+00,6.683739533783603193e+00
9.547738693467337612e+00,6.496931647385291164e+00
9.648241206030151673e+00,6.358891930887576649e+00
9.748743718592965735e+00,6.274876498652216306e+00
9.849246231155779796e+00,6.263584929054721862e+00
9.949748743718593857e+00,6.152995909123006868e+00
1.005025125628140792e+01,5.836536811488701737e+00
1.015075376884422198e+01,5.618487620267531568e+00
1.025125628140703604e+01,5.464315392787641557e+00
1.035175879396985010e+01,5.360433738796111847e+00
1.045226130653266416e+01,5.299693339881958565e+00
1.055276381909547823e+01,5.278453884758335768e+00
1.065326633165829229e+01,5.295633052797276363e+00
1.075376884422110635e+01,5.352400061218418159e+00
1.085427135678392041e+01,5.452251296134318359e+00
1.095477386934673447e+01,5.601622905780964778e+00
1.105527638190954853e+01,5.812085420840814365e+00
1.115577889447236259e+01,6.111785925554174881e+00
1.125628140703517666e+01,6.247100835868899971e+00
1.135678391959799072e+01,6.293224022966293241e+00
1.145728643216080478e+01,6.406792680294508102e+00
1.155778894472361884e+01,6.570472632685059544e+00
1.165829145728643290e+01,6.778349805521009408e+00
1.175879396984924696e+01,7.027892463877755347e+00
1.185929648241206102e+01,7.318362488269067434e+00
1.195979899497487509e+01,7.651829454928300578e+00
1.206030150753768915e+01,8.040983092355434181e+00
1.216080402010050321e+01,8.351037023595173636e+00
1.226130653266331727e+01,8.315328181846956213e+00
1.236180904522613133e+01,8.315932438803823601e+00
1.246231155778894539e+01,8.312617679534394455e+00
1.256281407035175945e+01,8.296294464452669715e+00
1.266331658291457352e+01,8.271781753413533167e+00
1.276381909547738758e+01,8.260298068549669637e+00
1.286432160804020164e+01,8.144060413290931777e+00
1.296482412060301570e+01,7.734624105374096281e+00
1.306532663316582976e+01,7.404480614605862598e+00
1.316582914572864382e+01,7.130557639569305550e+00
1.326633165829145788e+01,6.909276553503741702e+00
1.336683417085427195e+01,6.741994885454776210e+00
1.346733668341708601e+01,6.634584026309236826e+00
1.356783919597990007e+01,6.604926116402850766e+00
1.366834170854271413e+01,6.520242365982420019e+00
1.376884422110552819e+01,6.247266035234501302e+00
1.386934673366834225e+01,6.075040331709473662e+00
1.396984924623115631e+01,5.972433449982208487e+00
1.407035175879397038e+01,5.928312139470932607e+00
1.417085427135678444e+01,5.937804440454814703e+00
1.427135678391959850e+01,5.999955809977011612e+00
1.437185929648241256e+01,6.117436806183938813e+00
1.447236180904522662e+01,6.297518445255346542e+00
1.457286432160804068e+01,6.556196043384869832e+00
1.467336683417085474e+01,6.952689300116445814e+00
1.477386934673366881e+01,6.939855408652911173e+00
1.487437185929648287e+01,7.025067915417849918e+00
1.497487437185929693e+01,7.181349973377490592e+00
1.507537688442211099e+01,7.400243305389000881e+00
1.517587939698492505e+01,7.680424486450251109e+00
1.527638190954773911e+01,8.023155419984403736e+00
1.537688442211055317e+01,8.430990156940218583e+00
1.547738693467336724e+01,8.908416971095965309e+00
1.557788944723618130e+01,9.468534874904337428e+00
