time,R_loc
9.045226130653267305e+00,-1.210568871788664236e-05
9.145728643216081366e+00,-1.085257732402755693e-05
9.246231155778895427e+00,-9.719275189806753090e-06
9.346733668341709489e+00,-8.694340302671521581e-06
9.447236180904523550e+00,-7.767416751493227967e-06
9.547738693467337612e+00,-6.929107808063827978e-06
9.648241206030151673e+00,-6.170944499199124134e-06
9.748743718592965735e+00,-5.485294225767399501e-06
9.849246231155779796e+00,-4.865179325983046837e-06
9.949748743718593857e+00,-4.304372846053623747e-06
1.005025125628140792e+01,-3.797182954216708761e-06
1.015075376884422198e+01,-3.338497317541613829e-06
1.025125628140703604e+01,-2.923657732578632817e-06
1.035175879396985010e+01,-2.548507178699865872e-06
1.045226130653266416e+01,-2.209210302819841765e-06
1.055276381909547823e+01,-2.299063608934834302e-02
1.065326633165829229e+01,-6.592915874348287408e-02
1.075376884422110635e+01,-1.078149086120028521e-01
1.085427135678392041e+01,-1.482758104215386452e-01
1.095477386934673447e+01,-1.868592603843089173e-01
1.105527638190954853e+01,-2.230020640717200742e-01
1.115577889447236259e+01,-2.560043569736769054e-01
1.125628140703517666e+01,-2.850110740089396022e-01
1.135678391959799072e+01,-3.090063167288104040e-01
1.145728643216080478e+01,-3.268278832846416848e-01
1.155778894472361884e+01,-3.372107402754842553e-01
1.165829145728643290e+01,-3.388683921801138865e-01
1.175879396984924696e+01,-3.306185418217033600e-01
1.185929648241206102e+01,-3.115525561980803104e-01
1.195979899497487509e+01,-2.812361007964447879e-01
1.206030150753768915e+01,-2.399121040580487196e-01
1.216080402010050321e+01,-1.886594160303844969e-01
1.226130653266331727e+01,-1.294568559018216825e-01
1.236180904522613133e+01,-6.510457137287595231e-02
1.246231155778894539e+01,5.700227933141954750e-07
1.256281407035175945e+01,6.111356025614855803e-07
1.266331658291457352e+01,6.483298104834056552e-07
1.276381909547738758e+01,6.819584495235120336e-07
1.286432160804020164e+01,7.123468019898382408e-07
1.296482412060301570e+01,7.398468343661201985e-07
1.306532663316582976e+01,7.647278554012704177e-07
1.316582914572864382e+01,7.872298715128067670e-07
1.326633165829145788e+01,8.075845427668593146e-07
1.336683417085427195e+01,8.259685633626306922e-07
1.346733668341708601e+01,8.426249168136390466e-07
1.356783919597990007e+01,8.576562725917669106e-07
1.366834170854271413e+01,8.712698001261953706e-07
1.376884422110552819e+01,8.835775770626996817e-07
1.386934673366834225e+01,8.946999323633519907e-07
1.396984924623115631e+01,9.047755057112194521e-07
1.407035175879397038e+01,9.138766986493962463e-07
1.417085427135678444e+01,-4.145746806960559638e-02
1.427135678391959850e+01,-8.650689709011058492e-02
1.437185929648241256e+01,-1.314893496584534915e-01
1.447236180904522662e+01,-1.759373128781827333e-01
1.457286432160804068e+01,-2.193303171929560924e-01
1.467336683417085474e+01,-2.610457935819150421e-01
1.477386934673366881e+01,-3.003091646192057595e-01
1.487437185929648287e+01,-3.361462436318740643e-01
1.497487437185929693e+01,-3.673435938766900222e-01
1.507537688442211099e+01,-3.924261569310250053e-01
1.517587939698492505e+01,-4.096659826646754654e-01
1.527638190954773911e+01,-4.171403599206868762e-01
1.537688442211055317e+01,-4.128599623287598774e-01
1.547738693467336724e+01,-3.949841368144912934e-01
1.557788944723618130e+01,-3.621267207487566253e-01
1.567839195979899536e+01,-3.137258665509429223e-01
1.577889447236180942e+01,-2.504146482673608176e-01
1.587939698492462348e+01,-1.742844837893109122e-01
1.597989949748743754e+01,-8.892440572783047448e-02
1.608040201005025338e+01,9.884610934346449440e-07
1.618090452261306567e+01,9.895627048756017174e-07
1.628140703517588150e+01,9.905665719137091152e-07
1.638190954773869379e+01,9.914705122598954645e-07
1.648241206030150963e+01,9.922955932634147658e-07
1.658291457286432191e+01,9.930305006761175335e-07
1.668341708542713775e+01,9.936772241425639862e-07
1.678391959798995003e+01,9.942799364184851107e-07
1.688442211055276587e+01,9.948366965287225305e-07
1.698492462311557816e+01,9.953175932123081715e-07
1.708542713567839400e+01,9.957757084871898812e-07
1.718592964824120628e+01,9.961800499919126750e-07
1.728643216080402212e+01,9.965325017680104480e-07
1.738693467336683440e+01,9.968775111363070707e-07
1.748743718592965024e+01,9.971735080993582301e-07
1.758793969849246253e+01,9.974280610336450081e-07
1.768844221105527836e+01,9.976932678484873307e-07
1.778894472361809065e+01,9.979039390026200884e-07
1.788944723618090649e+01,-2.677273852613737404e-02
1.798994974874371877e+01,-7.331645490715743563e-02
1.809045226130653461e+01,-1.178904536769387057e-01
1.819095477386934689e+01,-1.597208010711836934e-01
1.829145728643216273e+01,-1.978907440032540710e-01
1.839195979899497502e+01,-2.313014977467497679e-01
1.849246231155779085e+01,-2.586518192682075723e-01
1.859296482412060314e+01,-2.784473548678168542e-01
1.869346733668341898e+01,-2.890534864241623425e-01
1.879396984924623126e+01,-2.888061579053857186e-01
1.889447236180904710e+01,-2.761910744414341479e-01
1.899497487437185939e+01,-2.500901404613175560e-01
1.909547738693467522e+01,-2.100720080389084088e-01
1.919597989949748751e+01,-1.566765011201676217e-01
1.929648241206030335e+01,-9.161590472372976857e-02
1.939698492462311563e+01,-1.780816674679105982e-02
1.949748743718593147e+01,9.996176651427823856e-07
1.959798994974874375e+01,9.996455831440265172e-07
1.969849246231155959e+01,9.996945216361741160e-07
1.979899497487437188e+01,9.997088569885237419e-07
1.989949748743718771e+01,9.997591527421967328e-07
2.000000000000000000e+01,9.997667619063635436e-07
