time,R_energy_linear_jacobian
0.000000000000000000e+00,-1.013967149650955071e+04
1.010101010101010083e-01,-1.133756943595471967e+04
2.020202020202020166e-01,-1.202034381867230877e+04
3.030303030303030387e-01,-1.220447863851840157e+04
4.040404040404040331e-01,-1.204748276029241424e+04
5.050505050505050830e-01,-1.160770838093068232e+04
6.060606060606060774e-01,-1.094889961585877245e+04
7.070707070707070718e-01,-1.015311968176770279e+04
8.080808080808080662e-01,-9.304771235806747427e+03
9.090909090909090606e-01,-8.477847208329358182e+03
1.010101010101010166e+00,-7.729529961690194796e+03
1.111111111111111160e+00,-7.096551175190574213e+03
1.212121212121212155e+00,-6.594231445991996225e+03
1.313131313131313149e+00,-6.221051484557158801e+03
1.414141414141414144e+00,-5.963746598407959937e+03
1.515151515151515138e+00,-5.797789278416646994e+03
1.616161616161616132e+00,-5.690998323549529232e+03
1.717171717171717127e+00,-5.613437284208745950e+03
1.818181818181818121e+00,-5.545239683414239153e+03
1.919191919191919116e+00,-5.478652203708813431e+03
2.020202020202020332e+00,-5.416833887477730968e+03
2.121212121212121104e+00,-5.369357097204075217e+03
2.222222222222222321e+00,-5.343018124580263247e+03
2.323232323232323093e+00,-5.336087430727672654e+03
2.424242424242424310e+00,-5.343871021017763269e+03
2.525252525252525082e+00,-5.366977716527083430e+03
2.626262626262626299e+00,-5.413940163165158992e+03
2.727272727272727071e+00,-5.500993678421848017e+03
2.828282828282828287e+00,-5.651108484976571162e+03
2.929292929292929060e+00,-5.890734667975862067e+03
3.030303030303030276e+00,-6.243451199974882911e+03
3.131313131313131048e+00,-6.722635481837452971e+03
3.232323232323232265e+00,-7.326990186800721858e+03
3.333333333333333481e+00,-8.041150112494122368e+03
3.434343434343434254e+00,-8.839974935999713125e+03
3.535353535353535470e+00,-9.693036209360272551e+03
3.636363636363636243e+00,-1.056695821238982899e+04
3.737373737373737459e+00,-1.142620680912401804e+04
3.838383838383838231e+00,-1.223482038338729399e+04
3.939393939393939448e+00,-1.296062976533924666e+04
4.040404040404040664e+00,-1.358044050287504251e+04
4.141414141414140992e+00,-1.408251190513464098e+04
4.242424242424242209e+00,-1.446396391078428496e+04
4.343434343434343425e+00,-1.472434044636702856e+04
4.444444444444444642e+00,-1.485903161630353134e+04
4.545454545454544970e+00,-1.485596460819387903e+04
4.646464646464646187e+00,-1.469707354950236186e+04
4.747474747474747403e+00,-1.436425585524046255e+04
4.848484848484848619e+00,-1.384815917354340309e+04
4.949494949494949836e+00,-1.315675537512407936e+04
5.050505050505050164e+00,-1.231965987661059080e+04
5.151515151515151381e+00,-1.138519605838768985e+04
5.252525252525252597e+00,-1.041118529921399931e+04
5.353535353535353813e+00,-9.454636701593406542e+03
5.454545454545454142e+00,-8.565087800336055807e+03
5.555555555555555358e+00,-7.781271004865907344e+03
5.656565656565656575e+00,-7.127891636326977277e+03
5.757575757575757791e+00,-6.613381773660154067e+03
5.858585858585858119e+00,-6.232604534599606268e+03
5.959595959595959336e+00,-5.970505796266140351e+03
6.060606060606060552e+00,-5.801694433568305612e+03
6.161616161616161769e+00,-5.693431460704169695e+03
6.262626262626262097e+00,-5.615274434465572085e+03
6.363636363636363313e+00,-5.546918266724762361e+03
6.464646464646464530e+00,-5.480262493472208917e+03
6.565656565656565746e+00,-5.418212460819945591e+03
6.666666666666666963e+00,-5.370271253971863189e+03
6.767676767676767291e+00,-5.343406830017947868e+03
6.868686868686868507e+00,-5.336068691799528096e+03
6.969696969696969724e+00,-5.343519223173327191e+03
7.070707070707070940e+00,-5.366185369992813321e+03
7.171717171717171269e+00,-5.412407324403656276e+03
7.272727272727272485e+00,-5.498239928478181355e+03
7.373737373737373701e+00,-5.646515473532373107e+03
7.474747474747474918e+00,-5.883664011725413729e+03
7.575757575757575246e+00,-6.233424481306903544e+03
7.676767676767676463e+00,-6.709493158953483544e+03
7.777777777777777679e+00,-7.310942269377970661e+03
7.878787878787878896e+00,-8.022705326965813583e+03
7.979797979797979224e+00,-8.819820178541798668e+03
8.080808080808081328e+00,-9.671949282500494519e+03
8.181818181818181657e+00,-1.054577696259947516e+04
8.282828282828281985e+00,-1.140581026595110416e+04
8.383838383838384090e+00,-1.221605779487031941e+04
8.484848484848484418e+00,-1.294419382482667243e+04
8.585858585858586522e+00,-1.356675871912865114e+04
8.686868686868686851e+00,-1.407174331302151950e+04
8.787878787878787179e+00,-1.445612001971902646e+04
8.888888888888889284e+00,-1.471945910870577063e+04
8.989898989898989612e+00,-1.485730825181864384e+04
9.090909090909089940e+00,-1.485777870689559131e+04
9.191919191919192045e+00,-1.325808902018924709e+04
9.292929292929292373e+00,-1.161917777487599960e+04
9.393939393939394478e+00,-9.949205874766324996e+03
9.494949494949494806e+00,-8.257086002542306232e+03
9.595959595959595134e+00,-6.554087197138555894e+03
9.696969696969697239e+00,-4.855085853468310233e+03
9.797979797979797567e+00,-3.179480247985379265e+03
9.898989898989899672e+00,-1.551585297594026088e+03
1.000000000000000000e+01,-0.000000000000000000e+00
