time,Rspec_hyper
0.000000000000000000e+00,3.125000000000000694e-02
1.010101010101010083e-01,1.010175856681067713e-02
2.020202020202020166e-01,8.016394397579729159e-03
3.030303030303030387e-01,8.283461783761476502e-03
4.040404040404040331e-01,8.527076804278001590e-03
5.050505050505050830e-01,8.581072333186674783e-03
6.060606060606060774e-01,8.488777711010640423e-03
7.070707070707070718e-01,8.276102649595105595e-03
8.080808080808080662e-01,7.942274483471659444e-03
9.090909090909090606e-01,7.469983583289306964e-03
1.010101010101010166e+00,6.835339065331041963e-03
1.111111111111111160e+00,6.019921159211390725e-03
1.212121212121212155e+00,5.028341884070035468e-03
1.313131313131313149e+00,3.909464807834934011e-03
1.414141414141414144e+00,2.768321916162323326e-03
1.515151515151515138e+00,1.645020726165628139e-03
1.616161616161616132e+00,8.451307510509638602e-04
1.717171717171717127e+00,3.802869179796736915e-04
1.818181818181818121e+00,1.532999069698644701e-04
1.919191919191919116e+00,5.891510064196575007e-05
2.020202020202020332e+00,2.436520331235196107e-05
2.121212121212121104e+00,1.293157507500056783e-05
2.222222222222222321e+00,8.345729741182661578e-06
2.323232323232323093e+00,7.132845267064517348e-06
2.424242424242424310e+00,8.145743678096266184e-06
2.525252525252525082e+00,1.135867935826084810e-05
2.626262626262626299e+00,1.792374406547290875e-05
2.727272727272727071e+00,3.043106604225536113e-05
2.828282828282828287e+00,5.386624556485859739e-05
2.929292929292929060e+00,9.739743559810534550e-05
3.030303030303030276e+00,1.772458998797205455e-04
3.131313131313131048e+00,3.206152626029859119e-04
3.232323232323232265e+00,5.695138525763513218e-04
3.333333333333333481e+00,9.807267864892592595e-04
3.434343434343434254e+00,1.614866043754033557e-03
3.535353535353535470e+00,2.508177039631692782e-03
3.636363636363636243e+00,3.634086757962743698e-03
3.737373737373737459e+00,4.884275827082155789e-03
3.838383838383838231e+00,6.099945026601677305e-03
3.939393939393939448e+00,7.140416461628274793e-03
4.040404040404040664e+00,7.935645462905668510e-03
4.141414141414140992e+00,8.489112714927218167e-03
4.242424242424242209e+00,8.846558908577644570e-03
4.343434343434343425e+00,9.062959002211802562e-03
4.444444444444444642e+00,9.184071066340076042e-03
4.545454545454544970e+00,9.241361815174636146e-03
4.646464646464646187e+00,9.253541670144695488e-03
4.747474747474747403e+00,9.229753778117001650e-03
4.848484848484848619e+00,9.172226761403069403e-03
4.949494949494949836e+00,9.077832973155647300e-03
5.050505050505050164e+00,8.938688648493713779e-03
5.151515151515151381e+00,8.742030080870846070e-03
5.252525252525252597e+00,8.469734999533002837e-03
5.353535353535353813e+00,8.098077920311790717e-03
5.454545454545454142e+00,7.598642986148225649e-03
5.555555555555555358e+00,6.942181113528921033e-03
5.656565656565656575e+00,6.107747769228265462e-03
5.757575757575757791e+00,5.098940186269796185e-03
5.858585858585858119e+00,3.964369558586167477e-03
5.959595959595959336e+00,2.809061656457047858e-03
6.060606060606060552e+00,1.670385597489616953e-03
6.161616161616161769e+00,8.608103333228230578e-04
6.262626262626262097e+00,3.884479681700558885e-04
6.363636363636363313e+00,1.568961732468401155e-04
6.464646464646464530e+00,6.029001376538545195e-05
6.565656565656565746e+00,2.483976944450292187e-05
6.666666666666666963e+00,1.307506065206549721e-05
6.767676767676767291e+00,8.413186467054325636e-06
6.868686868686868507e+00,7.133256888947599745e-06
6.969696969696969724e+00,8.097625284655523889e-06
7.070707070707070940e+00,1.124828858763152886e-05
7.171717171717171269e+00,1.770860610191299665e-05
7.272727272727272485e+00,3.002538287906559843e-05
7.373737373737373701e+00,5.310887105528423079e-05
7.474747474747474918e+00,9.599664089844226129e-05
7.575757575757575246e+00,1.746958232154868741e-04
7.676767676767676463e+00,3.160933165269308432e-04
7.777777777777777679e+00,5.618116180943097350e-04
7.878787878787878896e+00,9.683460833779371788e-04
7.979797979797979224e+00,1.596475898522667705e-03
8.080808080808081328e+00,2.483493186209922293e-03
8.181818181818181657e+00,3.604730042788944263e-03
8.282828282828281985e+00,4.853705964839956019e-03
8.383838383838384090e+00,6.072089976549093458e-03
8.484848484848484418e+00,7.117970171885186145e-03
8.585858585858586522e+00,7.919353553712435781e-03
8.686868686868686851e+00,8.478237969516508321e-03
8.787878787878787179e+00,8.839774255941795431e-03
8.888888888888889284e+00,9.058996757394421201e-03
8.989898989898989612e+00,9.181990081767236328e-03
9.090909090909089940e+00,9.240562348681275601e-03
9.191919191919192045e+00,9.253693434184660782e-03
9.292929292929292373e+00,9.230727465238766985e-03
9.393939393939394478e+00,9.174034562424649569e-03
9.494949494949494806e+00,9.080608983763891959e-03
9.595959595959595134e+00,8.942679899699747248e-03
9.696969696969697239e+00,8.747605894968967302e-03
9.797979797979797567e+00,8.477402618327981032e-03
9.898989898989899672e+00,8.108475496384558862e-03
1.000000000000000000e+01,7.612493273390933714e-03
