time,R_energy_linear
0.000000000000000000e+00,-1.820628522216447527e+04
1.010101010101010083e-01,-5.411643944199334510e+04
2.020202020202020166e-01,-3.024669978379431413e+05
3.030303030303030387e-01,-4.542284221061829012e+05
4.040404040404040331e-01,-5.016190746887297137e+05
5.050505050505050830e-01,-5.357682621690137312e+05
6.060606060606060774e-01,-5.627383315301426919e+05
7.070707070707070718e-01,-5.809693458323806990e+05
8.080808080808080662e-01,-5.904935000190712744e+05
9.090909090909090606e-01,-5.922878555193436332e+05
1.010101010101010166e+00,-5.873707792815483408e+05
1.111111111111111160e+00,-5.765914254253311083e+05
1.212121212121212155e+00,-5.608518398381000152e+05
1.313131313131313149e+00,-5.414360677076311549e+05
1.414141414141414144e+00,-5.201822138681097422e+05
1.515151515151515138e+00,-4.993369517039858038e+05
1.616161616161616132e+00,-4.811036851623377879e+05
1.717171717171717127e+00,-4.670745431315271417e+05
1.818181818181818121e+00,-4.580306125141002703e+05
1.919191919191919116e+00,-4.546800162227798719e+05
2.020202020202020332e+00,-4.583606453692117939e+05
2.121212121212121104e+00,-4.660686675799250952e+05
2.222222222222222321e+00,-4.662085120405900525e+05
2.323232323232323093e+00,-4.579659290178567171e+05
2.424242424242424310e+00,-4.514306045970046544e+05
2.525252525252525082e+00,-4.487997964018504717e+05
2.626262626262626299e+00,-4.480013466056478210e+05
2.727272727272727071e+00,-4.477406013537052786e+05
2.828282828282828287e+00,-4.475737573924960452e+05
2.929292929292929060e+00,-4.473523732975782477e+05
3.030303030303030276e+00,-4.469856934146865387e+05
3.131313131313131048e+00,-4.463663555287420168e+05
3.232323232323232265e+00,-4.453542179191019386e+05
3.333333333333333481e+00,-4.438024725459330948e+05
3.434343434343434254e+00,-4.416473568436478381e+05
3.535353535353535470e+00,-4.390815806943911593e+05
3.636363636363636243e+00,-4.367791213427304756e+05
3.737373737373737459e+00,-4.360353102966730366e+05
3.838383838383838231e+00,-4.386163136551339994e+05
3.939393939393939448e+00,-4.462022349640151951e+05
4.040404040404040664e+00,-4.596001681957287365e+05
4.141414141414140992e+00,-4.782113290840766858e+05
4.242424242424242209e+00,-5.001601806148238247e+05
4.343434343434343425e+00,-5.230164295450008358e+05
4.444444444444444642e+00,-5.446231648679557256e+05
4.545454545454544970e+00,-5.635783205720360857e+05
4.646464646464646187e+00,-5.792930030677283648e+05
4.747474747474747403e+00,-5.917747648243015865e+05
4.848484848484848619e+00,-6.013284507001577877e+05
4.949494949494949836e+00,-6.083212151413755491e+05
5.050505050505050164e+00,-6.130065286924929824e+05
5.151515151515151381e+00,-6.154385849979320774e+05
5.252525252525252597e+00,-6.154489195227519376e+05
5.353535353535353813e+00,-6.126511355837855954e+05
5.454545454545454142e+00,-6.065364707960453816e+05
5.555555555555555358e+00,-5.966061929610426305e+05
5.656565656565656575e+00,-5.825974582477830118e+05
5.757575757575757791e+00,-5.647284549016489182e+05
5.858585858585858119e+00,-5.439000313565824181e+05
5.959595959595959336e+00,-5.217238880639870185e+05
6.060606060606060552e+00,-5.002943415424264385e+05
6.161616161616161769e+00,-4.816934619851633906e+05
6.262626262626262097e+00,-4.674252301951533300e+05
6.363636363636363313e+00,-4.582070759585784399e+05
6.464646464646464530e+00,-4.546880170069482410e+05
6.565656565656565746e+00,-4.581911870185754378e+05
6.666666666666666963e+00,-4.659241116517013288e+05
6.767676767676767291e+00,-4.663442437029714347e+05
6.868686868686868507e+00,-4.581753661432769150e+05
6.969696969696969724e+00,-4.515358710033955285e+05
7.070707070707070940e+00,-4.488340890894454205e+05
7.171717171717171269e+00,-4.480114006134672090e+05
7.272727272727272485e+00,-4.477449013565788628e+05
7.373737373737373701e+00,-4.475780666969700251e+05
7.474747474747474918e+00,-4.473590980586737278e+05
7.575757575757575246e+00,-4.469970533125259681e+05
7.676767676767676463e+00,-4.463855577163745183e+05
7.777777777777777679e+00,-4.453845978090161807e+05
7.878787878787878896e+00,-4.438473200808700058e+05
7.979797979797979224e+00,-4.417060370663029607e+05
8.080808080808081328e+00,-4.391446976875233231e+05
8.181818181818181657e+00,-4.368228959939953638e+05
8.282828282828281985e+00,-4.360211568180960603e+05
8.383838383838384090e+00,-4.384999844260039972e+05
8.484848484848484418e+00,-4.459503346464743954e+05
8.585858585858586522e+00,-4.592080781033877283e+05
8.686868686868686851e+00,-4.777110208532349789e+05
8.787878787878787179e+00,-4.996071777838609414e+05
8.888888888888889284e+00,-5.224700033717938932e+05
8.989898989898989612e+00,-5.441266435482015368e+05
9.090909090909089940e+00,-5.631547173369915690e+05
9.191919191919192045e+00,-5.789516186646285933e+05
9.292929292929292373e+00,-5.915085658231499838e+05
9.393939393939394478e+00,-6.011292998752606800e+05
9.494949494949494806e+00,-6.081797681371186627e+05
9.595959595959595134e+00,-6.129191167854623636e+05
9.696969696969697239e+00,-6.154076203681651969e+05
9.797979797979797567e+00,-6.154801856709950371e+05
9.898989898989899672e+00,-6.127561726357446751e+05
1.000000000000000000e+01,-6.067280695902979933e+05
