time,linear_potential
0.000000000000000000e+00,7.341833820776365371e+01
1.010101010101010083e-01,1.904853637138472493e+02
2.020202020202020166e-01,2.898329405181472112e+02
3.030303030303030387e-01,3.330123216313714352e+02
4.040404040404040331e-01,3.594944690381112764e+02
5.050505050505050830e-01,3.751107763212710324e+02
6.060606060606060774e-01,3.809180329739237436e+02
7.070707070707070718e-01,3.786324334477088769e+02
8.080808080808080662e-01,3.702139081963239278e+02
9.090909090909090606e-01,3.573264522077830065e+02
1.010101010101010166e+00,3.414273711024047770e+02
1.111111111111111160e+00,3.234477375967442185e+02
1.212121212121212155e+00,3.038264046012340600e+02
1.313131313131313149e+00,2.829619556922923493e+02
1.414141414141414144e+00,2.609909591001449485e+02
1.515151515151515138e+00,2.379444202961546750e+02
1.616161616161616132e+00,2.141509602417301608e+02
1.717171717171717127e+00,1.908336391040888032e+02
1.818181818181818121e+00,1.701370495676945893e+02
1.919191919191919116e+00,1.535457227524596817e+02
2.020202020202020332e+00,1.467924588508354020e+02
2.121212121212121104e+00,1.445746617282121633e+02
2.222222222222222321e+00,1.427137825149281980e+02
2.323232323232323093e+00,1.398359721685329760e+02
2.424242424242424310e+00,1.364891852558270671e+02
2.525252525252525082e+00,1.372243340469096893e+02
2.626262626262626299e+00,1.388940993501275045e+02
2.727272727272727071e+00,1.409550733675789047e+02
2.828282828282828287e+00,1.439078914072557609e+02
2.929292929292929060e+00,1.479533807765957931e+02
3.030303030303030276e+00,1.532485051264525282e+02
3.131313131313131048e+00,1.599112074353337505e+02
3.232323232323232265e+00,1.680146502396769677e+02
3.333333333333333481e+00,1.776068271363148199e+02
3.434343434343434254e+00,1.887403038160545918e+02
3.535353535353535470e+00,2.016355645656889806e+02
3.636363636363636243e+00,2.166313986692056517e+02
3.737373737373737459e+00,2.357076261939280073e+02
3.838383838383838231e+00,2.611446055591572986e+02
3.939393939393939448e+00,2.910883575449363434e+02
4.040404040404040664e+00,3.211720028802695879e+02
4.141414141414140992e+00,3.495941079585023772e+02
4.242424242424242209e+00,3.744286743586889088e+02
4.343434343434343425e+00,3.966309126742443141e+02
4.444444444444444642e+00,4.136075690040020731e+02
4.545454545454544970e+00,4.253224298542793349e+02
4.646464646464646187e+00,4.321217485766982236e+02
4.747474747474747403e+00,4.345087918038300359e+02
4.848484848484848619e+00,4.330158273389984629e+02
4.949494949494949836e+00,4.281252153183378368e+02
5.050505050505050164e+00,4.202385944017018460e+02
5.151515151515151381e+00,4.096812992129980557e+02
5.252525252525252597e+00,3.967269879177748066e+02
5.353535353535353813e+00,3.816265036516755913e+02
5.454545454545454142e+00,3.646154410946373901e+02
5.555555555555555358e+00,3.461437083554258152e+02
5.656565656565656575e+00,3.265501903535520682e+02
5.757575757575757791e+00,3.059003235141690311e+02
5.858585858585858119e+00,2.843880356246399401e+02
5.959595959595959336e+00,2.620252552183765147e+02
6.060606060606060552e+00,2.387567052547547632e+02
6.161616161616161769e+00,2.148367697633933915e+02
6.262626262626262097e+00,1.914187455412929921e+02
6.363636363636363313e+00,1.706052829509919206e+02
6.464646464646464530e+00,1.539134518395417786e+02
6.565656565656565746e+00,1.468752695787084974e+02
6.666666666666666963e+00,1.446142071013666168e+02
6.767676767676767291e+00,1.427703948308550252e+02
6.868686868686868507e+00,1.399159519377699326e+02
6.969696969696969724e+00,1.364305806334365627e+02
7.070707070707070940e+00,1.371644387661470716e+02
7.171717171717171269e+00,1.388528093661700495e+02
7.272727272727272485e+00,1.408955403822776873e+02
7.373737373737373701e+00,1.438240930874111427e+02
7.474747474747474918e+00,1.478410956668136862e+02
7.575757575757575246e+00,1.531043367475127752e+02
7.676767676767676463e+00,1.597328479354452497e+02
7.777777777777777679e+00,1.678007480205947672e+02
7.878787878787878896e+00,1.773562357815405903e+02
7.979797979797979224e+00,1.884518453364187849e+02
8.080808080808081328e+00,2.012906905670781725e+02
8.181818181818181657e+00,2.162494329426903619e+02
8.282828282828281985e+00,2.351365750431036190e+02
8.383838383838384090e+00,2.604289048831558375e+02
8.484848484848484418e+00,2.903542403581558347e+02
8.585858585858586522e+00,3.204540899301529180e+02
8.686868686868686851e+00,3.489394863836210448e+02
8.787878787878787179e+00,3.738873386783304795e+02
8.888888888888889284e+00,3.961526462339454042e+02
8.989898989898989612e+00,4.132590031920424849e+02
9.090909090909089940e+00,4.250982789454792510e+02
9.191919191919192045e+00,4.320112249166451761e+02
9.292929292929292373e+00,4.344988606936730662e+02
9.393939393939394478e+00,4.330939764415206241e+02
9.494949494949494806e+00,4.282806181927152238e+02
9.595959595959595134e+00,4.204624972860751768e+02
9.696969696969697239e+00,4.099665567079334210e+02
9.797979797979797567e+00,3.970673208042732085e+02
9.898989898989899672e+00,3.820159457278879813e+02
1.000000000000000000e+01,3.650490207448913793e+02
