time,x1,x2,x3,x4,x5,x6,x7,x8,x9
5.353535353535353813e+00,3.809730563017418525e+00,4.923183880161167703e-01,3.581964757904279928e+00,4.357803152694416760e+00,6.369912964624327323e+00,2.617647902635457413e+01,3.437962170362595060e+01,3.835948810470716808e+01,3.636903637990626237e+01
5.454545454545454142e+00,4.549742137962670796e+00,4.800696889399584943e-01,3.353724033634432722e+00,4.090525947553778074e+00,5.713573921141780865e+00,2.539840492498907665e+01,3.363054850046592748e+01,3.760688595995976868e+01,3.561809047746377388e+01
5.555555555555555358e+00,5.435255401928865915e+00,4.797698291517810687e-01,3.076911910474475764e+00,3.764998537979149074e+00,5.030937807252612970e+00,2.455785600471291019e+01,3.281211008050509292e+01,3.678537907491128323e+01,3.479801444976094871e+01
5.656565656565656575e+00,6.490956949710930068e+00,4.937499253220442030e-01,2.757873255932851375e+00,3.381723930350432283e+00,4.332226457197042357e+00,2.369163921354650171e+01,3.195776440600792867e+01,3.592880758926187923e+01,3.394246745525440190e+01
5.757575757575757791e+00,7.742806186926945777e+00,5.261830997943218735e-01,2.404915082427053541e+00,2.947540929893138983e+00,3.631258090572619057e+00,2.284426300133966237e+01,3.110877558235481644e+01,3.507887991449438658e+01,3.309294965773097630e+01
5.858585858585858119e+00,9.215347819972635079e+00,5.843448942635933729e-01,2.029176112555053813e+00,2.477100573990673738e+00,2.946143518890934843e+00,2.206354043659710840e+01,3.031084761004031236e+01,3.428171043685852482e+01,3.229538604396312707e+01
5.959595959595959336e+00,1.092591459233323903e+01,6.809816030432495060e-01,1.645530147570392288e+00,1.993108920295057818e+00,2.298927950777684082e+00,2.139329135559448147e+01,2.960809755132833843e+01,3.358162157093147471e+01,3.159400937970794843e+01
6.060606060606060552e+00,1.287263604080798984e+01,8.388542908713751967e-01,1.272777215126408068e+00,1.524414953465957900e+00,1.713690777999979709e+00,2.086428326004062939e+01,2.903503877829169966e+01,3.301294612368096892e+01,3.102324605669253188e+01
6.161616161616161769e+00,1.501025531286642867e+01,1.099512318329417537e+00,9.321162158234572725e-01,1.101423335138622228e+00,1.212883734534106361e+00,2.048636077710676773e+01,2.860854919534256879e+01,3.259190010426584649e+01,3.059963037116968820e+01
6.262626262626262097e+00,1.720318445549041542e+01,1.539686913297536375e+00,6.433140904642363767e-01,7.494707104423616872e-01,8.124103681914851549e-01,2.024592731895355513e+01,2.832337816834533584e+01,3.231223003075643163e+01,3.031738244023138762e+01
6.363636363636363313e+00,1.914320432716588982e+01,2.297898458032727742e+00,4.194370251952602158e-01,4.823879740937367933e-01,5.170480049525373323e-01,2.011160453828734518e+01,2.815455358035075051e+01,3.214800678797060840e+01,3.015101719584622941e+01
6.464646464646464530e+00,2.024552920110692256e+01,3.598033804775484512e+00,2.627669582655998148e-01,2.993450132925045692e-01,3.185925208381585882e-01,2.004617593725979674e+01,2.806692517186683844e+01,3.206357517249514899e+01,3.006510702076156960e+01
6.565656565656565746e+00,1.966935417711641065e+01,5.691391486019602652e+00,1.647477742806954248e-01,1.869921735267218166e-01,1.984457678562187299e-01,2.001822965308156199e+01,2.802704286904335973e+01,3.202554162707836127e+01,3.002622416882480394e+01
6.666666666666666963e+00,1.683933955089164058e+01,8.552393223440891035e+00,1.104295302857999095e-01,1.259724189314635479e-01,1.339436354560270548e-01,2.000752037209124268e+01,2.801089388262991520e+01,3.201029340774599063e+01,3.001056496289875852e+01
6.767676767676767291e+00,1.240372711602510236e+01,1.147106445153629650e+01,8.463196842261618003e-02,9.816125696372958453e-02,1.051663407624455343e-01,2.000372624659738463e+01,2.800492014265487839e+01,3.200469994400357621e+01,3.000479907771364907e+01
6.868686868686868507e+00,8.052700863051237334e+00,1.341057559681114597e+01,7.612957721041103964e-02,9.096069390369489194e-02,9.880038418033271208e-02,2.000253838095116521e+01,2.800290057711767844e+01,3.200282788918318744e+01,3.000286039798004367e+01
6.969696969696969724e+00,4.908617146231472717e+00,1.397764232222097291e+01,7.845828797647061426e-02,9.775829393820895108e-02,1.082708045721366696e-01,2.000245062970317633e+01,2.800244712254396973e+01,3.200243472097226061e+01,3.000243991011761580e+01
7.070707070707070940e+00,2.991370798828224764e+00,1.350444888100170537e+01,8.870695514308350738e-02,1.163877451391491374e-01,1.320367409452657959e-01,2.000309367179974274e+01,2.800282797920292310e+01,3.200285088054705085e+01,3.000283980939217088e+01
7.171717171717171269e+00,1.896772968528922521e+00,1.247839056476076181e+01,1.061120113200116066e-01,1.475971425527167480e-01,1.720653143000045182e-01,2.000462139586894494e+01,2.800401994703278419e+01,3.200408093167672519e+01,3.000405202560911633e+01
7.272727272727272485e+00,1.274784944051572388e+00,1.124213508421398799e+01,1.311709882456033038e-01,1.942138615757678655e-01,2.331428239472944919e-01,2.000761541474340177e+01,2.800644662079213276e+01,3.200656805878361411e+01,3.000651067504664837e+01
7.373737373737373701e+00,9.129879785716479290e-01,9.982402486486840587e+00,1.652127146839253713e-01,2.608588841472617714e-01,3.228431974188765707e-01,2.001327201580583903e+01,2.801106851057603819e+01,3.201129887933539209e+01,3.001119007499211122e+01
7.474747474747474918e+00,6.958390980804585180e-01,8.788241950132686497e+00,2.102123721927746658e-01,3.539104995290504041e-01,4.518247722729952232e-01,2.002384922225773423e+01,2.801973433265229474e+01,3.202016567789559787e+01,3.001996179769000861e+01
7.575757575757575246e+00,5.618979438002603688e-01,7.696740569070034788e+00,2.686991321785746623e-01,4.814511771014791108e-01,6.341427450668860599e-01,2.004346201875811317e+01,2.803584774030044713e+01,3.203664698136951472e+01,3.003626968693970056e+01
7.676767676767676463e+00,4.780849802657169412e-01,6.719007172317422061e+00,3.436600929232712098e-01,6.529282054962565196e-01,8.872119930735963278e-01,2.007935206530645900e+01,2.806546678670391515e+01,3.206693308448347324e+01,3.006623935582929974e+01
7.777777777777777679e+00,4.261445288527739295e-01,5.853623587364364056e+00,4.383702210762884799e-01,8.782175641710348035e-01,1.230931781372964995e+00,2.014368579941604054e+01,2.811893148671376608e+01,3.212155483927131172e+01,3.012031668202623536e+01
7.878787878787878896e+00,3.957495427356327866e-01,5.093439073007502316e+00,5.560941151188344422e-01,1.165789284448986551e+00,1.685392667560984936e+00,2.025563560057858581e+01,2.821290644174398565e+01,3.221746847883782294e+01,3.021531590750761964e+01
7.979797979797979224e+00,3.809690202529454339e-01,4.428993265802490420e+00,6.996356463588720986e-01,1.519874973262396178e+00,2.266721154849094422e+00,2.044284276846956061e+01,2.837221206491487280e+01,3.237982147740601135e+01,3.037623313748043685e+01
8.080808080808081328e+00,3.784206816589185673e-01,3.850238253385754650e+00,8.707736905774525749e-01,1.937072350722158776e+00,2.981224813807578755e+00,2.074042592208616398e+01,2.862995250242564893e+01,3.264197684519930931e+01,3.063631052279522393e+01
8.181818181818181657e+00,3.862821561127548486e-01,3.347391531258068653e+00,1.069710836719639957e+00,2.403621343578953962e+00,3.819153014217961495e+00,2.118513807377864211e+01,2.902363140866568614e+01,3.304139550355597521e+01,3.103303079199236336e+01
