time,linear_connectedness
0.000000000000000000e+00,7.554619778713438905e+01
1.010101010101010083e-01,2.207684558371767594e+02
2.020202020202020166e-01,3.477301018152047050e+02
3.030303030303030387e-01,4.049967230744026665e+02
4.040404040404040331e-01,4.438150264654549915e+02
5.050505050505050830e-01,4.714242754769416024e+02
6.060606060606060774e-01,4.880132755573796999e+02
7.070707070707070718e-01,4.942856372519182742e+02
8.080808080808080662e-01,4.913786104322651909e+02
9.090909090909090606e-01,4.804264041279764115e+02
1.010101010101010166e+00,4.626218282050058974e+02
1.111111111111111160e+00,4.391412801260531182e+02
1.212121212121212155e+00,4.113205843561918300e+02
1.313131313131313149e+00,3.813362001007308777e+02
1.414141414141414144e+00,3.523263610548366387e+02
1.515151515151515138e+00,3.283075632355941593e+02
1.616161616161616132e+00,3.133385386319795884e+02
1.717171717171717127e+00,3.093963441668924474e+02
1.818181818181818121e+00,3.136593315351023534e+02
1.919191919191919116e+00,3.180858698801799278e+02
2.020202020202020332e+00,3.146225529240921901e+02
2.121212121212121104e+00,2.950297071488960228e+02
2.222222222222222321e+00,2.596217554346260386e+02
2.323232323232323093e+00,2.185311697541881699e+02
2.424242424242424310e+00,1.820211636583131849e+02
2.525252525252525082e+00,1.617856181763274890e+02
2.626262626262626299e+00,1.732146730418862148e+02
2.727272727272727071e+00,1.779118043136770382e+02
2.828282828282828287e+00,1.795852582127859591e+02
2.929292929292929060e+00,1.802886177529620113e+02
3.030303030303030276e+00,1.815484677568352367e+02
3.131313131313131048e+00,1.848004340742925820e+02
3.232323232323232265e+00,1.914921463307088345e+02
3.333333333333333481e+00,2.029627945931374029e+02
3.434343434343434254e+00,2.202293106850522690e+02
3.535353535353535470e+00,2.440333609774154979e+02
3.636363636363636243e+00,2.741946516342603672e+02
3.737373737373737459e+00,3.086441535384760755e+02
3.838383838383838231e+00,3.446037599180210691e+02
3.939393939393939448e+00,3.795903398176652672e+02
4.040404040404040664e+00,4.126585544029180141e+02
4.141414141414140992e+00,4.421062509086204386e+02
4.242424242424242209e+00,4.670987432286232206e+02
4.343434343434343425e+00,4.864254010322908357e+02
4.444444444444444642e+00,5.012966488963424467e+02
4.545454545454544970e+00,5.123741684203107525e+02
4.646464646464646187e+00,5.204321373878370878e+02
4.747474747474747403e+00,5.260807487063370900e+02
4.848484848484848619e+00,5.296319726472687535e+02
4.949494949494949836e+00,5.310696139086268204e+02
5.050505050505050164e+00,5.300836474557108886e+02
5.151515151515151381e+00,5.261445464819011022e+02
5.252525252525252597e+00,5.186035932886543378e+02
5.353535353535353813e+00,5.068148497846341343e+02
5.454545454545454142e+00,4.902960982100636329e+02
5.555555555555555358e+00,4.690249825807372872e+02
5.656565656565656575e+00,4.433817132846177742e+02
5.757575757575757791e+00,4.141925419624052438e+02
5.858585858585858119e+00,3.833132570466896141e+02
5.959595959595959336e+00,3.536738963155643205e+02
6.060606060606060552e+00,3.291546186337425297e+02
6.161616161616161769e+00,3.137484002242874226e+02
6.262626262626262097e+00,3.094566633668348459e+02
6.363636363636363313e+00,3.135548695024368726e+02
6.464646464646464530e+00,3.180674085531938431e+02
6.565656565656565746e+00,3.148800485764793393e+02
6.666666666666666963e+00,2.957228052822044333e+02
6.767676767676767291e+00,2.605994032868370027e+02
6.868686868686868507e+00,2.195061996527422252e+02
6.969696969696969724e+00,1.828078720353468043e+02
7.070707070707070940e+00,1.613749825824019126e+02
7.171717171717171269e+00,1.730378464412526114e+02
7.272727272727272485e+00,1.778438110454750927e+02
7.373737373737373701e+00,1.795627707391166723e+02
7.474747474747474918e+00,1.802706887009886145e+02
7.575757575757575246e+00,1.815001312012660435e+02
7.676767676767676463e+00,1.846866191242727382e+02
7.777777777777777679e+00,1.912782052958079930e+02
7.878787878787878896e+00,2.026192034781505242e+02
7.979797979797979224e+00,2.197365596256997833e+02
8.080808080808081328e+00,2.433726251005058998e+02
8.181818181818181657e+00,2.733988222775262784e+02
8.282828282828281985e+00,3.077903524429025310e+02
8.383838383838384090e+00,3.437525112322163068e+02
8.484848484848484418e+00,3.787558179285045981e+02
8.585858585858586522e+00,4.118938221714593055e+02
8.686868686868686851e+00,4.414434596146895728e+02
8.787878787878787179e+00,4.665409012708302043e+02
8.888888888888889284e+00,4.860112528431192800e+02
8.989898989898989612e+00,5.009838540847467812e+02
9.090909090909089940e+00,5.121439378854386177e+02
9.191919191919192045e+00,5.202669861261989581e+02
9.292929292929292373e+00,5.259689724780612323e+02
9.393939393939394478e+00,5.295699635673333887e+02
9.494949494949494806e+00,5.310613902649316742e+02
9.595959595959595134e+00,5.301397050693595929e+02
9.696969696969697239e+00,5.262796246997368144e+02
9.797979797979797567e+00,5.188338840532123868e+02
9.898989898989899672e+00,5.071548817868848005e+02
1.000000000000000000e+01,4.907537484764980604e+02
