time,potential
0.000000000000000000e+00,2.350137281665751630e+02
1.010101010101010083e-01,3.715040074537855617e+02
2.020202020202020166e-01,4.383767552046215883e+02
3.030303030303030387e-01,4.640412820332231831e+02
4.040404040404040331e-01,4.796365411141331947e+02
5.050505050505050830e-01,4.891357185456192838e+02
6.060606060606060774e-01,4.932489546400415747e+02
7.070707070707070718e-01,4.928357012919708495e+02
8.080808080808080662e-01,4.888329315480835362e+02
9.090909090909090606e-01,4.820850796322256997e+02
1.010101010101010166e+00,4.733338714936102178e+02
1.111111111111111160e+00,4.632883708231315154e+02
1.212121212121212155e+00,4.527001008073057164e+02
1.313131313131313149e+00,4.423977919720936143e+02
1.414141414141414144e+00,4.332531621608175101e+02
1.515151515151515138e+00,4.260625083182216031e+02
1.616161616161616132e+00,4.213584802885496856e+02
1.717171717171717127e+00,4.192098643559854168e+02
1.818181818181818121e+00,4.190792653352772277e+02
1.919191919191919116e+00,4.197437614164917932e+02
2.020202020202020332e+00,4.192758513812686374e+02
2.121212121212121104e+00,4.154011864108776422e+02
2.222222222222222321e+00,4.067846870133304833e+02
2.323232323232323093e+00,3.944462285385438349e+02
2.424242424242424310e+00,3.811443508799776509e+02
2.525252525252525082e+00,3.693074413932008042e+02
2.626262626262626299e+00,3.600408061855774804e+02
2.727272727272727071e+00,3.534568797588225380e+02
2.828282828282828287e+00,3.492692192896629990e+02
2.929292929292929060e+00,3.471515433201362839e+02
3.030303030303030276e+00,3.468779529349262702e+02
3.131313131313131048e+00,3.483572182076472927e+02
3.232323232323232265e+00,3.516293452010838223e+02
3.333333333333333481e+00,3.568459750390601357e+02
3.434343434343434254e+00,3.642296922933314818e+02
3.535353535353535470e+00,3.739984240861452349e+02
3.636363636363636243e+00,3.862513058363052778e+02
3.737373737373737459e+00,4.008385180108826944e+02
3.838383838383838231e+00,4.172660318921454063e+02
3.939393939393939448e+00,4.346949186775037788e+02
4.040404040404040664e+00,4.520688829255426526e+02
4.141414141414140992e+00,4.683383663361831282e+02
4.242424242424242209e+00,4.826818609804677180e+02
4.343434343434343425e+00,4.946227059766345633e+02
4.444444444444444642e+00,5.040134203690176946e+02
4.545454545454544970e+00,5.109340691634039331e+02
4.646464646464646187e+00,5.155733520189976389e+02
4.747474747474747403e+00,5.181355634877406828e+02
4.848484848484848619e+00,5.187876559173215583e+02
4.949494949494949836e+00,5.176413519681284470e+02
5.050505050505050164e+00,5.147598453960692950e+02
5.151515151515151381e+00,5.101796768280258902e+02
5.252525252525252597e+00,5.039412964986080397e+02
5.353535353535353813e+00,4.961239706736183166e+02
5.454545454545454142e+00,4.868829581880287378e+02
5.555555555555555358e+00,4.764854138625748305e+02
5.656565656565656575e+00,4.653409651310421395e+02
5.757575757575757791e+00,4.540173392521223263e+02
5.858585858585858119e+00,4.432263299681441708e+02
5.959595959595959336e+00,4.337592393791587710e+02
6.060606060606060552e+00,4.263547331945943029e+02
6.161616161616161769e+00,4.215065105191764019e+02
6.262626262626262097e+00,4.192620722344144042e+02
6.363636363636363313e+00,4.190779387995726211e+02
6.464646464646464530e+00,4.197366430399364390e+02
6.565656565656565746e+00,4.193207622939463022e+02
6.666666666666666963e+00,4.155508925859766123e+02
6.767676767676767291e+00,4.070474069877145666e+02
6.868686868686868507e+00,3.947692512044596924e+02
6.969696969696969724e+00,3.814571240876815068e+02
7.070707070707070940e+00,3.695662568795465290e+02
7.171717171717171269e+00,3.602332277528105351e+02
7.272727272727272485e+00,3.535869423834994336e+02
7.373737373737373701e+00,3.493452543788499725e+02
7.474747474747474918e+00,3.471805627338112572e+02
7.575757575757575246e+00,3.468638754800010133e+02
7.676767676767676463e+00,3.483006567711664729e+02
7.777777777777777679e+00,3.515278993866583619e+02
7.878787878787878896e+00,3.566949139588936646e+02
7.979797979797979224e+00,3.640232750735361833e+02
8.080808080808081328e+00,3.737322569567706978e+02
8.181818181818181657e+00,3.859254125002753995e+02
8.282828282828281985e+00,4.004603731740463104e+02
8.383838383838384090e+00,4.168519498229724149e+02
8.484848484848484418e+00,4.342685978744839872e+02
8.585858585858586522e+00,4.516568366462572044e+02
8.686868686868686851e+00,4.679641305925313759e+02
8.787878787878787179e+00,4.823613880720620273e+02
8.888888888888889284e+00,4.943634364239827619e+02
8.989898989898989612e+00,5.038157110524848576e+02
9.090909090909089940e+00,5.107942334378066676e+02
9.191919191919192045e+00,5.154863345363562530e+02
9.292929292929292373e+00,5.180966963787844861e+02
9.393939393939394478e+00,5.187935320775313812e+02
9.494949494949494806e+00,5.176898822994985494e+02
9.595959595959595134e+00,5.148499313898074661e+02
9.696969696969697239e+00,5.103105266497443608e+02
9.797979797979797567e+00,5.041116111707254959e+02
9.898989898989899672e+00,4.963310933192340713e+02
1.000000000000000000e+01,4.871219458287779958e+02
