time,potential_global
1.748743718592965024e+01,1.340214605708593808e+03
1.758793969849246253e+01,1.348018754236601126e+03
1.768844221105527836e+01,1.359997076838810472e+03
1.778894472361809065e+01,1.378099883578752042e+03
1.788944723618090649e+01,1.404435190389411218e+03
1.798994974874371877e+01,1.440704584141725491e+03
1.809045226130653461e+01,1.487409648723865530e+03
1.819095477386934689e+01,1.543166565961294054e+03
1.829145728643216273e+01,1.604565336986509465e+03
1.839195979899497502e+01,1.666838769667663883e+03
1.849246231155779085e+01,1.725162328193397116e+03
1.859296482412060314e+01,1.775972619093195135e+03
1.869346733668341898e+01,1.817645857681089410e+03
1.879396984924623126e+01,1.850336467073542053e+03
1.889447236180904710e+01,1.875300872665032784e+03
1.899497487437185939e+01,1.894179211265446384e+03
1.909547738693467522e+01,1.908517235609763475e+03
1.919597989949748751e+01,1.919567942665402597e+03
1.929648241206030335e+01,1.928287061082212631e+03
1.939698492462311563e+01,1.935415493688313518e+03
1.949748743718593147e+01,1.941577572670334803e+03
1.959798994974874375e+01,1.947373193732480559e+03
1.969849246231155959e+01,1.953477045217230398e+03
1.979899497487437188e+01,1.960761118307195147e+03
1.989949748743718771e+01,1.970446686929612952e+03
2.000000000000000000e+01,1.984274488684644211e+03
