time,linear_connectedness
1.859296482412060314e+01,6.724808247793424698e+02
1.869346733668341898e+01,6.801139087350659338e+02
1.879396984924623126e+01,6.857036346606239476e+02
1.889447236180904710e+01,6.915424723243285143e+02
1.899497487437185939e+01,6.992031737960643341e+02
1.909547738693467522e+01,7.091312465011022823e+02
1.919597989949748751e+01,7.206654072276043053e+02
1.929648241206030335e+01,7.323824747603550804e+02
1.939698492462311563e+01,7.426090133095989358e+02
1.949748743718593147e+01,7.499622643774830522e+02
1.959798994974874375e+01,7.538292346419991645e+02
1.969849246231155959e+01,7.547053532171725010e+02
1.979899497487437188e+01,7.542512119203091743e+02
1.989949748743718771e+01,7.549878440672142688e+02
2.000000000000000000e+01,7.597446230374295055e+02
