time,R_energy
0.000000000000000000e+00,-3.001260395103671499e+02
1.005025125628140753e-01,-1.080686060520907148e+02
2.010050251256281506e-01,-8.713412762913425524e+01
3.015075376884422398e-01,-7.708925246477720350e+01
4.020100502512563012e-01,-6.748733587120491961e+01
5.025125628140704181e-01,-6.229125884899671917e+01
6.030150753768844796e-01,-6.229285808596867469e+01
7.035175879396985410e-01,-6.458622892408041594e+01
8.040201005025126024e-01,-6.545760990711619343e+01
9.045226130653266639e-01,-6.342566435104996003e+01
1.005025125628140836e+00,-6.004498463538699582e+01
1.105527638190954898e+00,-5.799563183384142917e+01
1.206030150753768959e+00,-5.879386563206973904e+01
1.306532663316583021e+00,-6.179591643514810073e+01
1.407035175879397082e+00,-6.451830128305641665e+01
1.507537688442211143e+00,-6.436887912649288523e+01
1.608040201005025205e+00,-6.093797132443341980e+01
1.708542713567839266e+00,-5.647130277095463669e+01
1.809045226130653328e+00,-5.383782932063810023e+01
1.909547738693467389e+00,-5.422782146396549763e+01
2.010050251256281673e+00,-5.646350672148684424e+01
2.110552763819095734e+00,-5.801183518452121035e+01
2.211055276381909795e+00,-5.707009625579963341e+01
2.311557788944723857e+00,-5.417361184463073442e+01
2.412060301507537918e+00,-5.166891638670234954e+01
2.512562814070351980e+00,-5.157902563169696464e+01
2.613065326633166041e+00,-5.395379695704043144e+01
2.713567839195980103e+00,-5.688345194337606614e+01
2.814070351758794164e+00,-5.801379481818766237e+01
2.914572864321608225e+00,-5.647785768238359339e+01
3.015075376884422287e+00,-5.355743843605991827e+01
3.115577889447236348e+00,-5.141111939278928844e+01
3.216080402010050410e+00,-5.118026058969884673e+01
3.316582914572864471e+00,-5.214749447318840936e+01
3.417085427135678533e+00,-5.245594803706699594e+01
3.517587939698492594e+00,-5.078794639366392261e+01
3.618090452261306655e+00,-4.760427003477622776e+01
3.718592964824120717e+00,-4.474260960331209702e+01
3.819095477386934778e+00,-4.379189696516766617e+01
3.919597989949748840e+00,-4.480164808554933842e+01
4.020100502512563345e+00,-4.631506075013999180e+01
4.120603015075377407e+00,-4.659546840870556395e+01
4.221105527638191468e+00,-4.508159911966232869e+01
4.321608040201005529e+00,-4.280563325607847958e+01
4.422110552763819591e+00,-4.138423707268356111e+01
4.522613065326633652e+00,-4.158982774493197354e+01
4.623115577889447714e+00,-4.279366607158270597e+01
4.723618090452261775e+00,-4.369142588000321581e+01
4.824120603015075837e+00,-4.366811985257983508e+01
4.924623115577889898e+00,-4.353451137956201222e+01
5.025125628140703959e+00,-4.482412311403723493e+01
5.125628140703518021e+00,-4.827403148288598800e+01
5.226130653266332082e+00,-5.297240516784052033e+01
5.326633165829146144e+00,-5.696842127131773736e+01
5.427135678391960205e+00,-5.875576963159188182e+01
5.527638190954774267e+00,-5.830538264539512738e+01
5.628140703517588328e+00,-5.679152579956523539e+01
5.728643216080402389e+00,-5.535729340336226301e+01
5.829145728643216451e+00,-5.409308655242142549e+01
5.929648241206030512e+00,-5.213249088113332164e+01
6.030150753768844574e+00,-4.873854434488968934e+01
6.130653266331658635e+00,-4.432163233689108495e+01
6.231155778894472697e+00,-4.034369722843710093e+01
6.331658291457286758e+00,-3.819025922915778892e+01
6.432160804020100819e+00,-3.810833632784806468e+01
6.532663316582914881e+00,-3.909588588201083326e+01
6.633165829145728942e+00,-3.972296780791474902e+01
6.733668341708543004e+00,-3.920119637316414440e+01
6.834170854271357065e+00,-3.786861991504718361e+01
6.934673366834171127e+00,-3.672701484502479730e+01
7.035175879396985188e+00,-3.652396537209857286e+01
7.135678391959799249e+00,-3.729995244964982248e+01
7.236180904522613311e+00,-3.885360619289329520e+01
7.336683417085427372e+00,-4.163160302538490498e+01
7.437185929648241434e+00,-4.695835676404291092e+01
7.537688442211055495e+00,-5.601083668934035131e+01
7.638190954773869557e+00,-6.832850945490639560e+01
7.738693467336683618e+00,-8.145846068157445075e+01
7.839195979899497679e+00,-9.232065345559257707e+01
7.939698492462311741e+00,-9.903246135023924523e+01
8.040201005025126690e+00,-1.015489512755962096e+02
8.140703517587940752e+00,-1.008238985519317481e+02
8.241206030150754813e+00,-9.749250101744881647e+01
8.341708542713568875e+00,-9.131170154001162587e+01
8.442211055276382936e+00,-8.189745067736289741e+01
8.542713567839196998e+00,-7.005827942961668953e+01
8.643216080402011059e+00,-5.821177806161988144e+01
8.743718592964825120e+00,-4.916504369960149745e+01
8.844221105527639182e+00,-4.435940832888724117e+01
8.944723618090453243e+00,-4.321150201726782569e+01
9.045226130653267305e+00,-4.387705542044857765e+01
9.145728643216081366e+00,-4.454966519619398468e+01
9.246231155778895427e+00,-4.436537594917238181e+01
9.346733668341709489e+00,-4.351720069074954722e+01
9.447236180904523550e+00,-4.275954899381611796e+01
9.547738693467337612e+00,-4.294661585191818887e+01
9.648241206030151673e+00,-4.524186817162051710e+01
9.748743718592965735e+00,-5.187643707411970695e+01
9.849246231155779796e+00,-6.630405255153928579e+01
9.949748743718593857e+00,-9.154930323671320025e+01
1.005025125628140792e+01,-1.272799044661327628e+02
1.015075376884422198e+01,-1.682874943872376718e+02
1.025125628140703604e+01,-2.065950166704204491e+02
1.035175879396985010e+01,-2.357361154552569360e+02
1.045226130653266416e+01,-2.532684190133153947e+02
1.055276381909547823e+01,-2.597445328195753973e+02
1.065326633165829229e+01,-2.560033776923858682e+02
1.075376884422110635e+01,-2.416295929271494174e+02
1.085427135678392041e+01,-2.160196091003181209e+02
1.095477386934673447e+01,-1.811730679422014134e+02
1.105527638190954853e+01,-1.432514261127946895e+02
1.115577889447236259e+01,-1.104382718116585380e+02
1.125628140703517666e+01,-8.844808489261529871e+01
1.135678391959799072e+01,-7.783617455448460021e+01
1.145728643216080478e+01,-7.512755541453169883e+01
1.155778894472361884e+01,-7.588190253076442104e+01
1.165829145728643290e+01,-7.698166782969532562e+01
1.175879396984924696e+01,-7.722233246569935261e+01
1.185929648241206102e+01,-7.688186814805312963e+01
1.195979899497487509e+01,-7.742900811008250628e+01
1.206030150753768915e+01,-8.223561864252106091e+01
1.216080402010050321e+01,-9.802806814285385428e+01
1.226130653266331727e+01,-1.350088674754578904e+02
1.236180904522613133e+01,-2.029740328983570521e+02
1.246231155778894539e+01,-3.037992099136056368e+02
1.256281407035175945e+01,-4.260084903744664189e+02
1.266331658291457352e+01,-5.480347133616437532e+02
1.276381909547738758e+01,-6.490536983592762681e+02
1.286432160804020164e+01,-7.178783608155191587e+02
1.296482412060301570e+01,-7.527891009013683288e+02
1.306532663316582976e+01,-7.550013563088194815e+02
1.316582914572864382e+01,-7.235215915123541208e+02
1.326633165829145788e+01,-6.564599280239887094e+02
1.336683417085427195e+01,-5.578235451007080883e+02
1.346733668341708601e+01,-4.429849273096860998e+02
1.356783919597990007e+01,-3.353309809318802195e+02
1.366834170854271413e+01,-2.547583667429544221e+02
1.376884422110552819e+01,-2.079877681340896629e+02
1.386934673366834225e+01,-1.887197040748111192e+02
1.396984924623115631e+01,-1.851968603023852609e+02
1.407035175879397038e+01,-1.874470750822981699e+02
1.417085427135678444e+01,-1.900873324017871937e+02
1.427135678391959850e+01,-1.919316060751187649e+02
1.437185929648241256e+01,-1.956547967464402120e+02
1.447236180904522662e+01,-2.097832893879023572e+02
1.457286432160804068e+01,-2.524008208565028326e+02
1.467336683417085474e+01,-3.517562443566958450e+02
1.477386934673366881e+01,-5.369852913073015088e+02
1.487437185929648287e+01,-8.185226882655914551e+02
1.497487437185929693e+01,-1.171234535376985377e+03
1.507537688442211099e+01,-1.538393770982242131e+03
1.517587939698492505e+01,-1.858133664260877140e+03
1.527638190954773911e+01,-2.090487301630416368e+03
1.537688442211055317e+01,-2.222885206354867933e+03
1.547738693467336724e+01,-2.255576209599747926e+03
1.557788944723618130e+01,-2.186252237432916900e+03
1.567839195979899536e+01,-2.010094471894445860e+03
1.577889447236180942e+01,-1.735864744119420038e+03
1.587939698492462348e+01,-1.402119850044268787e+03
1.597989949748743754e+01,-1.072844206640488437e+03
1.608040201005025338e+01,-8.093178018533529894e+02
1.618090452261306567e+01,-6.407717181216431754e+02
1.628140703517588150e+01,-5.583047491993013409e+02
1.638190954773869379e+01,-5.319701546309153173e+02
1.648241206030150963e+01,-5.319974708822727507e+02
1.658291457286432191e+01,-5.397744342802379833e+02
1.668341708542713775e+01,-5.490001569730836763e+02
1.678391959798995003e+01,-5.653311560880969182e+02
1.688442211055276587e+01,-6.112817894674383297e+02
1.698492462311557816e+01,-7.355066718657238880e+02
1.708542713567839400e+01,-1.014669116630682538e+03
1.718592964824120628e+01,-1.530435355298743161e+03
1.728643216080402212e+01,-2.318659558703165658e+03
1.738693467336683440e+01,-3.321681609096293869e+03
1.748743718592965024e+01,-4.391096890336901197e+03
1.758793969849246253e+01,-5.351939127543682844e+03
1.768844221105527836e+01,-6.078077839249016506e+03
1.778894472361809065e+01,-6.517652284796196909e+03
1.788944723618090649e+01,-6.662107423933702194e+03
1.798994974874371877e+01,-6.504657112994101226e+03
1.809045226130653461e+01,-6.034480547153333646e+03
1.819095477386934689e+01,-5.274466525330305558e+03
1.829145728643216273e+01,-4.324900554480234860e+03
1.839195979899497502e+01,-3.358642451633243127e+03
1.849246231155779085e+01,-2.552418559228497543e+03
1.859296482412060314e+01,-2.005276036671895781e+03
1.869346733668341898e+01,-1.711060369622682856e+03
1.879396984924623126e+01,-1.595811869525656675e+03
1.889447236180904710e+01,-1.575677241189577671e+03
1.899497487437185939e+01,-1.593037048960639822e+03
1.909547738693467522e+01,-1.625303116235154221e+03
1.919597989949748751e+01,-1.512212458822913959e+03
1.929648241206030335e+01,-1.362916423604102874e+03
1.939698492462311563e+01,-1.166571421185094778e+03
1.949748743718593147e+01,-9.328470484672272960e+02
1.959798994974874375e+01,-6.889523244164688549e+02
1.969849246231155959e+01,-4.659057436448483145e+02
1.979899497487437188e+01,-2.822459360286015908e+02
1.989949748743718771e+01,-1.352840535294162123e+02
2.000000000000000000e+01,-0.000000000000000000e+00
