time,R_spec
1.095477386934673447e+01,5.440312706385598551e-03
1.105527638190954853e+01,5.614654904549858799e-03
1.115577889447236259e+01,5.516688251249238922e-03
1.125628140703517666e+01,5.162161973171220872e-03
1.135678391959799072e+01,4.631583406872565034e-03
1.145728643216080478e+01,4.048499244613001403e-03
1.155778894472361884e+01,3.548309947138974380e-03
1.165829145728643290e+01,3.241331667364420743e-03
1.175879396984924696e+01,3.179499601387653779e-03
1.185929648241206102e+01,3.348625029214541415e-03
1.195979899497487509e+01,3.689209073920229898e-03
1.206030150753768915e+01,4.119457444489525028e-03
1.216080402010050321e+01,4.543822634590792553e-03
1.226130653266331727e+01,4.860557860277338674e-03
1.236180904522613133e+01,4.985997212408176810e-03
1.246231155778894539e+01,4.889101858020165198e-03
1.256281407035175945e+01,4.611324632302666801e-03
1.266331658291457352e+01,4.255783632150790009e-03
1.276381909547738758e+01,3.949651558624437710e-03
1.286432160804020164e+01,3.793826492514462516e-03
1.296482412060301570e+01,3.823483566365530779e-03
1.306532663316582976e+01,4.006037480161928066e-03
1.316582914572864382e+01,4.272929357213123627e-03
1.326633165829145788e+01,4.550844388108578331e-03
1.336683417085427195e+01,4.773167765780289909e-03
1.346733668341708601e+01,4.883261145767892400e-03
1.356783919597990007e+01,4.843780909885724711e-03
1.366834170854271413e+01,4.649625045828560677e-03
1.376884422110552819e+01,4.333465475284656136e-03
1.386934673366834225e+01,3.958625680783234811e-03
1.396984924623115631e+01,3.603017674080915243e-03
1.407035175879397038e+01,3.339065253611623457e-03
1.417085427135678444e+01,3.213426288095065295e-03
1.427135678391959850e+01,3.235809797014474465e-03
1.437185929648241256e+01,3.383974528835764772e-03
1.447236180904522662e+01,3.616226874236664127e-03
1.457286432160804068e+01,3.878750198792600690e-03
1.467336683417085474e+01,4.109435822453193048e-03
1.477386934673366881e+01,4.248843136267072690e-03
1.487437185929648287e+01,4.260289222505281997e-03
1.497487437185929693e+01,4.147174556959944310e-03
1.507537688442211099e+01,3.953546838847589104e-03
1.517587939698492505e+01,3.745628827407174004e-03
1.527638190954773911e+01,3.584142085315042588e-03
1.537688442211055317e+01,3.501760266111494414e-03
1.547738693467336724e+01,3.497513081771476580e-03
1.557788944723618130e+01,3.547726543962967730e-03
1.567839195979899536e+01,3.620338813917921630e-03
1.577889447236180942e+01,3.682514658124354939e-03
1.587939698492462348e+01,3.703841615683981479e-03
1.597989949748743754e+01,3.661286907088582773e-03
1.608040201005025338e+01,3.546441391303696913e-03
1.618090452261306567e+01,3.370264866589344974e-03
1.628140703517588150e+01,3.160998116197161201e-03
1.638190954773869379e+01,2.955540983817067299e-03
1.648241206030150963e+01,2.788713954801965746e-03
1.658291457286432191e+01,2.684851721699106977e-03
1.668341708542713775e+01,2.654209004904505009e-03
