time,->1,1->1,2->1,3->1,->2,2->2,3->2,4->2,->3,3->3,4->3,1->3,->4,4->4,1->4,2->4,->5,8->5,5->5,->6,8->6,6->6,->7,8->7,7->7,2->8,4->9
1.105527638190955,8.0,-1.0320147149730028,-3.4213769575272472,-5.27177180477332,8.0,-3.4213769575272472,-5.27177180477332,-0.8795784119080765,8.0,-5.27177180477332,-0.8795784119080765,-1.0320147149730028,8.0,-0.8795784119080765,-1.0320147149730028,-3.4213769575272472,12.0,0.7066195467541744,-12.67578606777235,16.0,0.7066195467541744,-16.684728023971353,14.0,0.7066195467541744,-14.680969726235169,0.4005002379375926,0.006804930356943226
1.206030150753769,8.0,-0.8821480106179004,-2.905731996544392,-5.588936351433935,8.0,-2.905731996544392,-5.588936351433935,-1.1739081033137861,8.0,-5.588936351433935,-1.1739081033137861,-0.8821480106179004,8.0,-1.1739081033137861,-0.8821480106179004,-2.905731996544392,12.0,0.7295213570902612,-12.708582166894418,16.0,0.7295213570902612,-16.71501061913469,14.0,0.7295213570902612,-14.71234727634927,0.24533904306468407,0.016177160767512532
1.306532663316583,8.0,-0.7857548628853822,-2.4495977481200897,-5.670200968284181,8.0,-2.4495977481200897,-5.670200968284181,-1.606311863088415,8.0,-5.670200968284181,-1.606311863088415,-0.7857548628853822,8.0,-1.606311863088415,-0.7857548628853822,-2.4495977481200897,12.0,0.743754599930561,-12.730296990066389,16.0,0.743754599930561,-16.734610398099438,14.0,0.743754599930561,-14.732846004917102,0.14698882638485752,0.04144666590136332
1.407035175879397,8.0,-0.7382697692961062,-2.054534839846303,-5.5235077805283765,8.0,-2.054534839846303,-5.5235077805283765,-2.195065145725632,8.0,-5.5235077805283765,-2.195065145725632,-0.7382697692961062,8.0,-2.195065145725632,-0.7382697692961062,-2.054534839846303,12.0,0.7523517155140264,-12.744018500973207,16.0,0.7523517155140264,-16.746774990313334,14.0,0.7523517155140264,-14.745659447781888,0.0867242455997067,0.10576506524151005
1.5075376884422111,8.0,-0.7397577886195141,-1.715682213770547,-5.175488839485537,8.0,-1.715682213770547,-5.175488839485537,-2.9191092204007307,8.0,-5.175488839485537,-2.9191092204007307,-0.7397577886195141,8.0,-2.9191092204007307,-0.7397577886195141,-1.715682213770547,12.0,0.75743889207936,-12.75241388771844,16.0,0.75743889207936,-16.754115589536376,14.0,0.75743889207936,-14.753432865476782,0.05050222902472754,0.24874309520725008
1.6080402010050252,8.0,-0.7962925997081418,-1.4297831405032349,-4.676667269134814,8.0,-1.4297831405032349,-4.676667269134814,-3.7001556942789473,8.0,-4.676667269134814,-3.7001556942789473,-0.7962925997081418,8.0,-3.7001556942789473,-0.7962925997081418,-1.4297831405032349,12.0,0.7604058268407323,-12.757432222967529,16.0,0.7604058268407323,-16.7584567557403,14.0,0.7604058268407323,-14.758048555436593,0.02922876833785294,0.50659394633112
1.7085427135678393,8.0,-0.9210308841400047,-1.1967750696832538,-4.098345693584041,8.0,-1.1967750696832538,-4.098345693584041,-4.419966773748446,8.0,-4.098345693584041,-4.419966773748446,-0.9210308841400047,8.0,-4.419966773748446,-0.9210308841400047,-1.1967750696832538,12.0,0.7621348676374704,-12.760388753450847,16.0,0.7621348676374704,-16.760995691786004,14.0,0.7621348676374704,-14.760755093987154,0.017141057081237872,0.8634894065061623
1.8090452261306533,8.0,-1.1345595416423084,-1.0171316302667415,-3.512393504465058,8.0,-1.0171316302667415,-3.512393504465058,-4.969394537195349,8.0,-3.512393504465058,-4.969394537195349,-1.1345595416423084,8.0,-4.969394537195349,-1.1345595416423084,-1.0171316302667415,12.0,0.7631689460923017,-12.762131143691342,16.0,0.7631689460923017,-16.762489725106175,14.0,0.7631689460923017,-14.762347879214957,0.010522803970763883,1.2271861203698928
1.9095477386934674,8.0,-1.4626099988708834,-0.8895735882503507,-2.9690547868305295,8.0,-0.8895735882503507,-2.9690547868305295,-5.286029494092789,8.0,-2.9690547868305295,-5.286029494092789,-1.4626099988708834,8.0,-5.286029494092789,-1.4626099988708834,-0.8895735882503507,12.0,0.7638279700509119,-12.763184205455149,16.0,0.7638279700509119,-16.763400244682813,14.0,0.7638279700509119,-14.763314537120925,0.007039562031598124,1.4770280602356667
2.0100502512562817,8.0,-1.927496337757511,-0.811693237434439,-2.490668353390098,8.0,-0.811693237434439,-2.490668353390098,-5.355226163413248,8.0,-2.490668353390098,-5.355226163413248,-1.927496337757511,8.0,-5.355226163413248,-1.927496337757511,-0.811693237434439,12.0,0.7642948804706469,-12.763860746596965,16.0,0.7642948804706469,-16.763997988048516,14.0,0.7642948804706469,-14.763942985869635,0.005347807710356207,1.5357957109981173
2.1105527638190957,8.0,-2.5305699187181783,-0.7824192417839628,-2.0803913258219575,8.0,-0.7824192417839628,-2.0803913258219575,-5.194119682685341,8.0,-2.0803913258219575,-5.194119682685341,-2.5305699187181783,8.0,-5.194119682685341,-2.5305699187181783,-0.7824192417839628,12.0,0.7646781161460933,-12.764344235098656,16.0,0.7646781161460933,-16.764440399360186,14.0,0.7646781161460933,-14.764401142127921,0.004789813096533536,1.4013152787495933
2.21105527638191,8.0,-3.2315590449509366,-0.8044929202692885,-1.7343463186913433,8.0,-0.8044929202692885,-1.7343463186913433,-4.842774805820259,8.0,-1.7343463186913433,-4.842774805820259,-3.2315590449509366,8.0,-4.842774805820259,-3.2315590449509366,-0.8044929202692885,12.0,0.7650556567057024,-12.764748423330554,16.0,0.7650556567057024,-16.764826839872846,14.0,0.7650556567057024,-14.764794015996763,0.005206749448107275,1.1357502029246132
2.311557788944724,8.0,-3.943914809155241,-0.8862731238611069,-1.4490747568078974,8.0,-0.8862731238611069,-1.4490747568078974,-4.361615515166633,8.0,-1.4490747568078974,-4.361615515166633,-3.943914809155241,8.0,-4.361615515166633,-3.943914809155241,-0.8862731238611069,12.0,0.7655124282795851,-12.765161908764904,16.0,0.7655124282795851,-16.76524025186323,14.0,0.7655124282795851,-14.76520656336672,0.00696149857713673,0.8297402103290266
2.412060301507538,8.0,-4.5611787207891625,-1.042758448833791,-1.2228079575485142,8.0,-1.042758448833791,-1.2228079575485142,-3.8213917277201768,8.0,-1.2228079575485142,-3.8213917277201768,-4.5611787207891625,8.0,-3.8213917277201768,-4.5611787207891625,-1.042758448833791,12.0,0.7661926073363492,-12.765692328338782,16.0,0.7661926073363492,-16.76579115475504,14.0,0.7661926073363492,-14.765747650543286,0.01133838375969735,0.5580391614239067
2.512562814070352,8.0,-4.9977432972796185,-1.2950507025870337,-1.0536887878146723,8.0,-1.2950507025870337,-1.0536887878146723,-3.2841718429148705,8.0,-1.0536887878146723,-3.2841718429148705,-4.9977432972796185,8.0,-3.2841718429148705,-4.9977432972796185,-1.2950507025870337,12.0,0.7674095875199763,-12.766538014596883,16.0,0.7674095875199763,-16.766694214970382,14.0,0.7674095875199763,-14.76662427780873,0.021720024735055635,0.3542237039510326
2.613065326633166,8.0,-5.210508841223499,-1.6659902987708946,-0.9389107140538289,8.0,-1.6659902987708946,-0.9389107140538289,-2.78918898267032,8.0,-0.9389107140538289,-2.78918898267032,-5.210508841223499,8.0,-2.78918898267032,-5.210508841223499,-1.6659902987708946,12.0,0.7699017560287646,-12.768143992965276,16.0,0.7699017560287646,-16.768439540885893,14.0,0.7699017560287646,-14.76830581380201,0.04623995517556427,0.21698705384838712
2.71356783919598,8.0,-5.194491198554477,-2.1688362616801067,-0.8760038793293403,8.0,-2.1688362616801067,-0.8760038793293403,-2.352716509021011,8.0,-0.8760038793293403,-2.352716509021011,-5.194491198554477,8.0,-2.352716509021011,-5.194491198554477,-2.1688362616801067,12.0,0.7753762776224973,-12.771547216356907,16.0,0.7753762776224973,-16.772171968003935,14.0,0.7753762776224973,-14.77188776340129,0.10201882032707899,0.13022932808171758
2.814070351758794,8.0,-4.971860467948543,-2.7891925114770753,-0.8650730554674132,8.0,-2.7891925114770753,-0.8650730554674132,-1.9772909592575492,8.0,-0.8650730554674132,-1.9772909592575492,-4.971860467948543,8.0,-1.9772909592575492,-4.971860467948543,-2.7891925114770753,12.0,0.7874106155636516,-12.779027451953201,16.0,0.7874106155636516,-16.780395571649066,14.0,0.7874106155636516,-14.779772280458218,0.21698787742795264,0.07730574003214864
2.9145728643216082,8.0,-4.586990885853781,-3.4704964669258778,-0.9107707432803318,8.0,-3.4704964669258778,-0.9107707432803318,-1.6611976757266746,8.0,-0.9107707432803318,-1.6611976757266746,-4.586990885853781,8.0,-1.6611976757266746,-4.586990885853781,-3.4704964669258778,12.0,0.8123106917924061,-12.79497264942191,16.0,0.8123106917924061,-16.79787294681705,14.0,0.8123106917924061,-14.796553606764206,0.41799859291796415,0.04584204090862441
3.0150753768844223,8.0,-4.101434987870798,-4.120901044004693,-1.0235779465261305,8.0,-4.120901044004693,-1.0235779465261305,-1.4031615544939533,8.0,-1.0235779465261305,-1.4031615544939533,-4.101434987870798,8.0,-1.4031615544939533,-4.101434987870798,-4.120901044004693,12.0,0.8588080105261668,-12.826323384610857,16.0,0.8588080105261668,-16.831987224780143,14.0,0.8588080105261668,-14.82942043354888,0.6998042207963182,0.027626319528181686
3.1155778894472363,8.0,-3.58027231258287,-4.644955680318529,-1.2199870566473994,8.0,-4.644955680318529,-1.2199870566473994,-1.2024135165462302,8.0,-1.2199870566473994,-1.2024135165462302,-3.58027231258287,8.0,-1.2024135165462302,-3.58027231258287,-4.644955680318529,12.0,0.9356836193950208,-12.881611876692348,16.0,0.9356836193950208,-16.891524666737592,14.0,0.9356836193950208,-14.887056286836208,1.002177674247053,0.017384473757622265
3.2160804020100504,8.0,-3.0749962123134345,-4.976315221875553,-1.5202393394777112,8.0,-4.976315221875553,-1.5202393394777112,-1.0574282194308677,8.0,-1.5202393394777112,-1.0574282194308677,-3.0749962123134345,8.0,-1.0574282194308677,-3.0749962123134345,-4.976315221875553,12.0,1.0478992841519001,-12.968261277685489,16.0,1.0478992841519001,-16.983660055838683,14.0,1.0478992841519001,-14.976762920404921,1.23232042884969,0.011823680577435105
3.3165829145728645,8.0,-2.6151678913150427,-5.088383853620612,-1.9411231773792754,8.0,-5.088383853620612,-1.9411231773792754,-0.9660993019518057,8.0,-1.9411231773792754,-0.9660993019518057,-2.6151678913150427,8.0,-0.9660993019518057,-2.6151678913150427,-5.088383853620612,12.0,1.1927957869499215,-13.08891941922497,16.0,1.1927957869499215,-17.11012689012763,14.0,1.1927957869499215,-15.100695200205084,1.317466550339009,0.009017067172142203
3.4170854271356785,8.0,-2.212021360118542,-4.9873790882110764,-2.4821956321059258,8.0,-4.9873790882110764,-2.4821956321059258,-0.927493063160051,8.0,-2.4821956321059258,-0.927493063160051,-2.212021360118542,8.0,-0.927493063160051,-2.212021360118542,-4.9873790882110764,12.0,1.3581307318774956,-13.238222039585096,16.0,1.3581307318774956,-17.264112478651764,14.0,1.3581307318774956,-15.25268745500295,1.2405581891669408,0.007978697696291287
3.5175879396984926,8.0,-1.8673736149419284,-4.704332697865113,-3.1098311642964127,8.0,-4.704332697865113,-3.1098311642964127,-0.9439571350011783,8.0,-3.1098311642964127,-0.9439571350011783,-1.8673736149419284,8.0,-0.9439571350011783,-1.8673736149419284,-4.704332697865113,12.0,1.5242715465702052,-13.402004850193913,16.0,1.5242715465702052,-17.4299909493627,14.0,1.5242715465702052,-15.41774709664646,1.0411039265787378,0.008411177935726911
3.6180904522613067,8.0,-1.5806633397515588,-4.290139741882811,-3.7525972879953318,8.0,-4.290139741882811,-3.7525972879953318,-1.0227239098024974,8.0,-3.7525972879953318,-1.0227239098024974,-1.5806633397515588,8.0,-1.0227239098024974,-1.5806633397515588,-4.290139741882811,12.0,1.671364579701794,-13.561017390602359,16.0,1.671364579701794,-17.587825620739956,14.0,1.671364579701794,-15.576207772582444,0.7896130472208176,0.010697325917210197
3.7185929648241207,8.0,-1.3514456906535632,-3.8064258202302765,-4.3195156110455315,8.0,-3.8064258202302765,-4.3195156110455315,-1.1765880509567213,8.0,-4.3195156110455315,-1.1765880509567213,-1.3514456906535632,8.0,-1.1765880509567213,-1.3514456906535632,-3.8064258202302765,12.0,1.7873211732862317,-13.69825573577995,16.0,1.7873211732862317,-17.72117083068511,14.0,1.7873211732862317,-15.71134042543292,0.5515083751699339,0.016288207772793748
3.819095477386935,8.0,-1.1789182543473513,-3.310254970154402,-4.731870842717794,8.0,-3.310254970154402,-4.731870842717794,-1.4228378868407392,8.0,-4.731870842717794,-1.4228378868407392,-1.1789182543473513,8.0,-1.4228378868407392,-1.1789182543473513,-3.310254970154402,12.0,1.87045952875063,-13.804959641102274,16.0,1.87045952875063,-17.822692812570093,14.0,1.87045952875063,-15.815162431607899,0.36273072081089625,0.028804892762755406
3.919597989949749,8.0,-1.0614974152493837,-2.8415011225329256,-4.944569796541226,8.0,-2.8415011225329256,-4.944569796541226,-1.7786363088375252,8.0,-4.944569796541226,-1.7786363088375252,-1.0614974152493837,8.0,-1.7786363088375252,-1.0614974152493837,-2.8415011225329256,12.0,1.926113722060316,-13.881224725536883,16.0,1.926113722060316,-17.893893258267628,14.0,1.926113722060316,-15.888564138267036,0.22942645563789957,0.05626799770776605
4.020100502512563,8.0,-0.9978681240955948,-2.420602677495499,-4.94768741462196,8.0,-2.420602677495499,-4.94768741462196,-2.2508555585936696,8.0,-4.94768741462196,-2.2508555585936696,-0.9978681240955948,8.0,-2.2508555585936696,-0.9978681240955948,-2.420602677495499,12.0,1.96174436230295,-13.932457148821339,16.0,1.96174436230295,-17.940983893816277,14.0,1.96174436230295,-15.937426193712096,0.14183079198651213,0.11403623737636032
4.120603015075377,8.0,-0.9889105463421913,-2.0546970792015387,-4.759220245658857,8.0,-2.0546970792015387,-4.759220245658857,-2.8216076317857643,8.0,-4.759220245658857,-2.8216076317857643,-0.9889105463421913,8.0,-2.8216076317857643,-0.9889105463421913,-2.0546970792015387,12.0,1.9839684664209323,-13.965454209669263,16.0,1.9839684664209323,-17.97096078364057,14.0,1.9839684664209323,-15.96867805976754,0.08674479214364064,0.22464143461894678
4.2211055276381915,8.0,-1.0394747808582359,-1.7452577736649273,-4.419111539880643,8.0,-1.7452577736649273,-4.419111539880643,-3.4382458707900168,8.0,-4.419111539880643,-3.4382458707900168,-1.0394747808582359,8.0,-3.4382458707900168,-1.0394747808582359,-1.7452577736649273,12.0,1.997680511442743,-13.986169183325691,16.0,1.997680511442743,-17.98963434919135,14.0,1.997680511442743,-15.988204477073552,0.053159237546306824,0.4064534275866785
4.3216080402010055,8.0,-1.159398015863671,-1.4925420735427442,-3.9823996876080363,8.0,-1.4925420735427442,-3.9823996876080363,-4.020576753551542,8.0,-3.9823996876080363,-4.020576753551542,-1.159398015863671,8.0,-4.020576753551542,-1.159398015863671,-1.4925420735427442,12.0,2.006194470842905,-13.99904161568367,16.0,2.006194470842905,-18.001197682558683,14.0,2.006194470842905,-16.00031015626691,0.03324908874600367,0.6499277371616947
4.42211055276382,8.0,-1.3631583934141074,-1.2964403791010024,-3.5068348104994285,8.0,-1.2964403791010024,-3.5068348104994285,-4.486283076528207,8.0,-3.5068348104994285,-4.486283076528207,-1.3631583934141074,8.0,-4.486283076528207,-1.3631583934141074,-1.2964403791010024,12.0,2.0116414427953737,-14.007105436150221,16.0,2.0116414427953737,-18.008455056805996,14.0,2.0116414427953737,-16.0078992663175,0.02179002093452162,0.9029423439705337
4.522613065326634,8.0,-1.666879866269833,-1.1560739880114153,-3.0390230383104733,8.0,-1.1560739880114153,-3.0390230383104733,-4.77689531044892,8.0,-3.0390230383104733,-4.77689531044892,-1.666879866269833,8.0,-4.77689531044892,-1.666879866269833,-1.1560739880114153,12.0,2.015343315517565,-14.012324093719348,16.0,2.015343315517565,-18.013194027110533,14.0,2.015343315517565,-16.01283425055845,0.015451010535146881,1.0900267862851085
4.623115577889448,8.0,-2.0808578569187186,-1.0702662187681158,-2.6076175350492,8.0,-1.0702662187681158,-2.6076175350492,-4.867796145693612,8.0,-2.6076175350492,-4.867796145693612,-2.0808578569187186,8.0,-4.867796145693612,-2.0808578569187186,-1.0702662187681158,12.0,2.018109407233427,-14.015925799618783,16.0,2.018109407233427,-18.01652137073116,14.0,2.018109407233427,-16.01627284615783,0.01225957609122223,1.153445681730857
4.723618090452262,8.0,-2.597348820324536,-1.0391215188387235,-2.225778020153275,8.0,-1.0391215188387235,-2.225778020153275,-4.764625811503872,8.0,-2.225778020153275,-4.764625811503872,-2.597348820324536,8.0,-4.764625811503872,-2.597348820324536,-1.0391215188387235,12.0,2.0204597120959864,-14.018677560586497,16.0,2.0204597120959864,-18.019127362873057,14.0,2.0204597120959864,-16.018937084449057,0.011220159114448907,1.0816491102450005
4.824120603015076,8.0,-3.1788464011803423,-1.0658332562074395,-1.8979873961893927,8.0,-1.0658332562074395,-1.8979873961893927,-4.4969647199355505,8.0,-1.8979873961893927,-4.4969647199355505,-3.1788464011803423,8.0,-4.4969647199355505,-3.1788464011803423,-1.0658332562074395,12.0,2.022794832895237,-14.021095446657487,16.0,2.022794832895237,-18.02148568076027,14.0,2.022794832895237,-16.021317783767387,0.012107871439835159,0.9094073108260932
4.92462311557789,8.0,-3.757856056518878,-1.1579471450838457,-1.6256496163883207,8.0,-1.1579471450838457,-1.6256496163883207,-4.112206328249975,8.0,-1.6256496163883207,-4.112206328249975,-3.757856056518878,8.0,-4.112206328249975,-3.757856056518878,-1.1579471450838457,12.0,2.025551915221257,-14.023615173623801,16.0,2.025551915221257,-18.024017517287735,14.0,2.025551915221257,-16.023841348683487,0.015526236920856074,0.6953839958404836
5.025125628140704,8.0,-4.25458869999659,-1.3275042233703775,-1.4093199559958534,8.0,-1.3275042233703775,-1.4093199559958534,-3.6656753858209923,8.0,-1.4093199559958534,-3.6656753858209923,-4.25458869999659,8.0,-3.6656753858209923,-4.25458869999659,-1.3275042233703775,12.0,2.0294146375919944,-14.026771492838826,16.0,2.0294146375919944,-18.027272175321116,14.0,2.0294146375919944,-16.02704954604313,0.023394174999285672,0.4925632544356156
5.125628140703518,8.0,-4.602676981883845,-1.589109330834319,-1.2487902257030055,8.0,-1.589109330834319,-1.2487902257030055,-3.207387439652572,8.0,-1.2487902257030055,-3.207387439652572,-4.602676981883845,8.0,-3.207387439652572,-4.602676981883845,-1.589109330834319,12.0,2.035693660460546,-14.03147090204827,16.0,2.035693660460546,-18.032214248663397,14.0,2.035693660460546,-16.031879850465348,0.040129276811409195,0.3299546646223145
5.226130653266332,8.0,-4.7653169873715,-1.954389190086237,-1.1432527061625886,8.0,-1.954389190086237,-1.1432527061625886,-2.7724495620303844,8.0,-1.1432527061625886,-2.7724495620303844,-4.7653169873715,8.0,-2.7724495620303844,-4.7653169873715,-1.954389190086237,12.0,2.047054625223532,-14.039495824539486,16.0,2.047054625223532,-18.040763267569822,14.0,2.047054625223532,-16.040188904453622,0.07465057470655687,0.21310368611149957
5.326633165829146,8.0,-4.736666245693564,-2.4219550738810156,-1.092488289234802,8.0,-2.4219550738810156,-1.092488289234802,-2.379937118707568,8.0,-1.092488289234802,-2.379937118707568,-4.736666245693564,8.0,-2.379937118707568,-4.736666245693564,-2.4219550738810156,12.0,2.068737561227875,-14.054407144367516,16.0,2.068737561227875,-18.056756238530564,14.0,2.068737561227875,-16.055687838187282,0.14206864841502018,0.13480203473853167
5.42713567839196,8.0,-4.536551233391681,-2.9657508391797816,-1.0985781136468993,8.0,-2.9657508391797816,-1.0985781136468993,-2.037966565911687,8.0,-1.0985781136468993,-2.037966565911687,-4.536551233391681,8.0,-2.037966565911687,-4.536551233391681,-2.9657508391797816,12.0,2.110001758876674,-14.082843880139777,16.0,2.110001758876674,-18.087302733925014,14.0,2.110001758876674,-16.085272591906502,0.2608578952856864,0.08464302278993927
5.527638190954774,8.0,-4.204561719524085,-3.5303993781036964,-1.167316726481191,8.0,-3.5303993781036964,-1.167316726481191,-1.7495969385809393,8.0,-1.167316726481191,-1.7495969385809393,-4.204561719524085,8.0,-1.7495969385809393,-4.204561719524085,-3.5303993781036964,12.0,2.18459014617268,-14.135616372461028,16.0,2.18459014617268,-18.143824071560424,14.0,2.18459014617268,-16.14009230143836,0.4400190852103614,0.05355672726054064
5.628140703517588,8.0,-3.791873632303838,-4.041996835723945,-1.3087019342952708,8.0,-4.041996835723945,-1.3087019342952708,-1.5161778639979502,8.0,-1.3087019342952708,-1.5161778639979502,-3.791873632303838,8.0,-1.5161778639979502,-3.791873632303838,-4.041996835723945,12.0,2.308402837098039,-14.227189091371661,16.0,2.308402837098039,-18.24126416070656,14.0,2.308402837098039,-16.23488495687588,0.6603708699653518,0.03485382570885763
5.728643216080402,8.0,-3.34934441582661,-4.430838347619614,-1.5357312586664253,8.0,-4.430838347619614,-1.5357312586664253,-1.3381517838549566,8.0,-1.5357312586664253,-1.3381517838549566,-3.34934441582661,8.0,-1.3381517838549566,-3.34934441582661,-4.430838347619614,12.0,2.4938210782462056,-14.372253178893539,16.0,2.4938210782462056,-18.3941916050116,14.0,2.4938210782462056,-16.38429238104524,0.8698767380575694,0.02396161754886287
5.8291457286432165,8.0,-2.916609904698464,-4.65090376202873,-1.860246561676434,8.0,-4.65090376202873,-1.860246561676434,-1.2151892339594887,8.0,-1.860246561676434,-1.2151892339594887,-2.916609904698464,8.0,-1.2151892339594887,-2.916609904698464,-4.65090376202873,12.0,2.742638477255693,-14.57968702944994,16.0,2.742638477255693,-18.610385890094427,14.0,2.742638477255693,-16.596605702578803,1.0060326117829883,0.017944515612379114
5.9296482412060305,8.0,-2.5180117282626098,-4.686147124457528,-2.284737001621041,8.0,-4.686147124457528,-2.284737001621041,-1.1470477937286077,8.0,-2.284737001621041,-1.1470477937286077,-2.5180117282626098,8.0,-1.1470477937286077,-2.5180117282626098,-4.686147124457528,12.0,3.041026757594557,-14.846106393369885,16.0,3.041026757594557,-18.884458007194137,14.0,3.041026757594557,-16.86734007621256,1.0290767309987083,0.015091921644386802
6.030150753768845,8.0,-2.1655183452469795,-4.5473410415306095,-2.7915301654522393,8.0,-4.5473410415306095,-2.7915301654522393,-1.1351092929262012,8.0,-2.7915301654522393,-1.1351092929262012,-2.1655183452469795,8.0,-1.1351092929262012,-2.1655183452469795,-4.5473410415306095,12.0,3.3601392039934317,-15.152418875458666,16.0,3.3601392039934317,-19.19509018220126,14.0,3.3601392039934317,-17.176157302302745,0.9403133022438427,0.014625577973134057
6.130653266331659,8.0,-1.8642396120391287,-4.26653383893782,-3.3357871287459218,8.0,-4.26653383893782,-3.3357871287459218,-1.183856165313186,8.0,-3.3357871287459218,-1.183856165313186,-1.8642396120391287,8.0,-1.183856165313186,-1.8642396120391287,-4.26653383893782,12.0,3.664450199276776,-15.466985980989826,16.0,3.664450199276776,-19.50929675691398,14.0,3.664450199276776,-17.49063807692663,0.7766504235709555,0.01659192670926127
