time,linear_potential
1.899497487437185939e+01,5.651285806475409572e+02
1.909547738693467522e+01,5.705088766778819718e+02
1.919597989949748751e+01,5.746848293776050696e+02
1.929648241206030335e+01,5.780031168115366427e+02
1.939698492462311563e+01,5.807207888010799479e+02
1.949748743718593147e+01,5.830216157790371199e+02
1.959798994974874375e+01,5.850768215279016431e+02
1.969849246231155959e+01,5.871207745323323479e+02
1.979899497487437188e+01,5.895086379124309133e+02
1.989949748743718771e+01,5.927520780118089760e+02
2.000000000000000000e+01,5.975330481945420615e+02
