time, Rtensor_laplacian
0.000000000000000000e+00,-1.081885291318720732e+01
1.005025125628140753e-01,-1.121574863819001422e+01
2.010050251256281506e-01,-1.139600975900786572e+01
3.015075376884422398e-01,-1.153501048072353541e+01
4.020100502512563012e-01,-1.166877726946739990e+01
5.025125628140704181e-01,-1.177790928836134832e+01
6.030150753768844796e-01,-1.185402437041657997e+01
7.035175879396985410e-01,-1.190746556702608672e+01
8.040201005025126024e-01,-1.195026234231000117e+01
9.045226130653266639e-01,-1.198447092632547850e+01
1.005025125628140836e+00,-1.200473958206945291e+01
1.105527638190954898e+00,-1.200821888489590350e+01
1.206030150753768959e+00,-1.200068669466052995e+01
1.306532663316583021e+00,-1.199449255338775977e+01
1.407035175879397082e+00,-1.200225163489978897e+01
1.507537688442211143e+00,-1.203053968349069791e+01
1.608040201005025205e+00,-1.207535473813367588e+01
1.708542713567839266e+00,-1.212246874433635213e+01
1.809045226130653328e+00,-1.215574204425215044e+01
1.909547738693467389e+00,-1.216772694961790258e+01
2.010050251256281673e+00,-1.216226110739225952e+01
2.110552763819095734e+00,-1.214851053240455236e+01
2.211055276381909795e+00,-1.213348257567392707e+01
2.311557788944723857e+00,-1.211836862214479993e+01
2.412060301507537918e+00,-1.210081923274823268e+01
2.512562814070351980e+00,-1.208080783685900172e+01
2.613065326633166041e+00,-1.206398798360725344e+01
2.713567839195980103e+00,-1.205968235235856234e+01
2.814070351758794164e+00,-1.207616924018037885e+01
2.914572864321608225e+00,-1.211673437302905398e+01
3.015075376884422287e+00,-1.217876601543456339e+01
3.115577889447236348e+00,-1.225714318489134058e+01
3.216080402010050410e+00,-1.234927372431510939e+01
3.316582914572864471e+00,-1.245579784466405826e+01
3.417085427135678533e+00,-1.257550829516622315e+01
3.517587939698492594e+00,-1.270006522795987891e+01
3.618090452261306655e+00,-1.281475790903521883e+01
3.718592964824120717e+00,-1.290595284128698239e+01
3.819095477386934778e+00,-1.296906606636584769e+01
3.919597989949748840e+00,-1.301022096907805725e+01
4.020100502512563345e+00,-1.304120016442363550e+01
4.120603015075377407e+00,-1.307232920863651593e+01
4.221105527638191468e+00,-1.310734753718979384e+01
4.321608040201005529e+00,-1.314240312579385161e+01
4.422110552763819591e+00,-1.316987475415274034e+01
4.522613065326633652e+00,-1.318446927086296938e+01
4.623115577889447714e+00,-1.318652170798740819e+01
4.723618090452261775e+00,-1.318039519056963726e+01
4.824120603015075837e+00,-1.317057198232074455e+01
4.924623115577889898e+00,-1.315919136808349421e+01
5.025125628140703959e+00,-1.314692952428064920e+01
5.125628140703518021e+00,-1.313599771802323168e+01
5.226130653266332082e+00,-1.313208253077747223e+01
5.326633165829146144e+00,-1.314363417038828175e+01
5.427135678391960205e+00,-1.317969721924657200e+01
5.527638190954774267e+00,-1.324809584030630205e+01
5.628140703517588328e+00,-1.335477668970163379e+01
5.728643216080402389e+00,-1.350383529233979374e+01
5.829145728643216451e+00,-1.369637671327907391e+01
5.929648241206030512e+00,-1.392684933158310656e+01
6.030150753768844574e+00,-1.417921487288523785e+01
6.130653266331658635e+00,-1.442819370212118280e+01
6.231155778894472697e+00,-1.464777555057468916e+01
6.331658291457286758e+00,-1.482192552620317372e+01
6.432160804020100819e+00,-1.494943675196767963e+01
6.532663316582914881e+00,-1.504036779920263456e+01
6.633165829145728942e+00,-1.510827228265257638e+01
