time, Rtensor_laplacian
0.000000000000000000e+00,-4.766103119216437145e-01
1.002506265664160345e-01,-4.906230018025193873e-01
2.005012531328320691e-01,-5.070984288411514163e-01
3.007518796992481036e-01,-5.266881064956120406e-01
4.010025062656641381e-01,-5.502542761797682980e-01
5.012531328320801727e-01,-5.787958823984734602e-01
6.015037593984962072e-01,-6.133741316646277308e-01
7.017543859649122417e-01,-6.549865581140652537e-01
8.020050125313282763e-01,-7.044702166683812772e-01
9.022556390977443108e-01,-7.623933331447514394e-01
1.002506265664160345e+00,-8.289485317714263557e-01
1.102756892230576380e+00,-9.038244522924623325e-01
1.203007518796992414e+00,-9.861003480756322936e-01
1.303258145363408449e+00,-1.074196303244168371e+00
1.403508771929824483e+00,-1.165936168997726341e+00
1.503759398496240518e+00,-1.258787803050584353e+00
1.604010025062656553e+00,-1.350277353136354774e+00
1.704260651629072587e+00,-1.438516927922528499e+00
1.804511278195488622e+00,-1.522669795265287895e+00
1.904761904761904656e+00,-1.603059638395467168e+00
2.005012531328320691e+00,-1.680610816935843799e+00
2.105263157894736725e+00,-1.755625694243680535e+00
2.205513784461152760e+00,-1.826562754542164324e+00
2.305764411027568794e+00,-1.889885103148795764e+00
2.406015037593984829e+00,-1.941236026413900806e+00
2.506265664160400863e+00,-1.976960892393304636e+00
2.606516290726816898e+00,-1.994912154547405114e+00
2.706766917293232932e+00,-1.994390964711502567e+00
2.807017543859648967e+00,-1.975691951081236519e+00
2.907268170426065002e+00,-1.939752177251482523e+00
3.007518796992481036e+00,-1.888215558046839160e+00
3.107769423558897071e+00,-1.823868600286348007e+00
3.208020050125313105e+00,-1.751009708348941984e+00
3.308270676691729140e+00,-1.675213295958115411e+00
3.408521303258145174e+00,-1.602371090581774293e+00
3.508771929824561209e+00,-1.537426850472040751e+00
3.609022556390977243e+00,-1.483456651670744808e+00
3.709273182957393278e+00,-1.441502908288546214e+00
3.809523809523809312e+00,-1.411072677249477936e+00
3.909774436090225347e+00,-1.390899077894111269e+00
4.010025062656641381e+00,-1.379638831196662530e+00
4.110275689223056972e+00,-1.376445098427508507e+00
