time,x1,x2,x3,x4
7.919799498746867172e+00,2.338067248610414262e-01,7.913839219134165548e-01,8.727626022721841903e-02,3.222041322765155424e+00
8.020050125313282763e+00,2.427000775206537286e-01,7.779502033405433226e-01,7.493319219603056247e-02,3.058651631125083536e+00
8.120300751879698353e+00,2.521861163094364922e-01,7.661900772451060160e-01,6.487147207607590893e-02,2.900301341177385250e+00
8.220551378446113944e+00,2.622736988750674070e-01,7.559804075912629484e-01,5.662015278275525643e-02,2.747635207032566917e+00
8.320802005012531311e+00,2.729720850869221671e-01,7.472331941160880175e-01,4.981314890535044893e-02,2.601048093700165875e+00
8.421052631578946901e+00,2.842901715359859582e-01,7.398880752283824025e-01,4.416510282240967283e-02,2.460749854702467321e+00
8.521303258145362491e+00,2.962357397645419277e-01,7.339068819836762625e-01,3.945276465300193158e-02,2.326814341836655142e+00
8.621553884711779858e+00,3.088146889294162145e-01,7.292696876646607151e-01,3.550073082530660201e-02,2.199216286151446376e+00
8.721804511278195449e+00,3.220302299685417480e-01,7.259719547419009045e-01,3.217055691982122212e-02,2.077858992480698053e+00
8.822055137844611039e+00,3.358820226609065540e-01,7.240224899494395183e-01,2.935245389007526060e-02,1.962595112036882750e+00
8.922305764411026630e+00,3.503652407246516387e-01,7.234419945894255966e-01,2.695894951860541497e-02,1.853242214009197975e+00
9.022556390977442220e+00,3.654695534582227401e-01,7.242620517862524698e-01,2.492004051629274214e-02,1.749594450953565472e+00
9.122807017543859587e+00,3.811780159998480189e-01,7.265244298974408155e-01,2.317947481815705105e-02,1.651431287808793780e+00
9.223057644110275177e+00,3.974658644191760848e-01,7.302806073022249933e-01,2.169189521694041278e-02,1.558524011681976074e+00
9.323308270676690768e+00,4.142992165683900274e-01,7.355914356428252532e-01,2.042063084455143784e-02,1.470640590464346698e+00
9.423558897243108134e+00,4.316336864945249374e-01,7.425268734563778006e-01,1.933599172326379290e-02,1.387549259140619995e+00
9.523809523809523725e+00,4.494129277150374913e-01,7.511657198204042540e-01,1.841394563850882668e-02,1.309021156069338776e+00
9.624060150375939315e+00,4.675671311539518205e-01,7.615952786639685890e-01,1.763509244722106725e-02,1.234832232086968684e+00
9.724310776942354906e+00,4.860115159898942827e-01,7.739108771512442919e-01,1.698386873142695291e-02,1.164764611778718484e+00
9.824561403508770496e+00,5.046448671193707325e-01,7.882151537380810424e-01,1.644793470031646193e-02,1.098607535600991225e+00
9.924812030075187863e+00,5.233481910887555211e-01,8.046170196084867499e-01,1.601770637987222357e-02,1.036157983646344816e+00
1.002506265664160345e+01,5.419835833056683150e-01,8.232301843762824811e-01,1.568600566541705418e-02,9.772210581961287001e-01
1.012531328320801904e+01,5.603934222204471904e-01,8.441711242966363216e-01,1.544780833291762440e-02,9.216101832779548531e-01
1.022556390977443641e+01,5.784000300195948352e-01,8.675563605699622149e-01,1.530007573946774724e-02,8.691471667249013322e-01
1.032581453634085200e+01,5.958059619341735669e-01,8.934989101412178503e-01,1.524166067715068684e-02,8.196621593884241275e-01
1.042606516290726759e+01,6.123951044437015989e-01,9.221037754081243820e-01,1.527328172692773989e-02,7.729935385119067748e-01
1.052631578947368318e+01,6.279347721588797171e-01,9.534623578110286157e-01,1.539756381869765781e-02,7.289877362054406618e-01
1.062656641604009877e+01,6.421789883852848657e-01,9.876457191483135611e-01,1.561914575099923597e-02,6.874990292842433348e-01
1.072681704260651614e+01,6.548731088669794698e-01,1.024696679931840437e+00,1.594485826837411385e-02,6.483893032283924995e-01
1.082706766917293173e+01,6.657598952149886840e-01,1.064620841415413910e+00,1.638397906951716623e-02,6.115278002297360738e-01
1.092731829573934732e+01,6.745870582995964204e-01,1.107376749859206200e+00,1.694857387503060503e-02,5.767908591838766252e-01
1.102756892230576469e+01,6.811161694312390935e-01,1.152865585980281660e+00,1.765393544430832531e-02,5.440616538262067481e-01
1.112781954887218028e+01,6.851326805900930239e-01,1.200920949786353331e+00,1.851913515829769347e-02,5.132299339264493332e-01
1.122807017543859587e+01,6.864566138325147726e-01,1.251299501779354895e+00,1.956770437012315261e-02,4.841917734480156166e-01
1.132832080200501146e+01,6.849532930739772318e-01,1.303673385879941415e+00,2.082846496355399146e-02,4.568493287754447629e-01
1.142857142857142705e+01,6.805433268252677470e-01,1.357625458399478902e+00,2.233653012068128815e-02,4.311106094625335450e-01
1.152882205513784442e+01,6.732109430967913033e-01,1.412648338300549922e+00,2.413449669520318849e-02,4.068892634048861812e-01
1.162907268170426001e+01,6.630097645100152537e-01,1.468148138545231740e+00,2.627384910816535704e-02,3.841043778562738820e-01
1.172932330827067560e+01,6.500652153463792882e-01,1.523453425292099706e+00,2.881659051732297569e-02,3.626802972513617496e-01
1.182957393483709296e+01,6.345729983991842404e-01,1.577829469441006216e+00,3.183710871165300327e-02,3.425464583555257736e-01
1.192982456140350855e+01,6.167934340709726460e-01,1.630497284633468213e+00,3.542427053544493915e-02,3.236372427799805718e-01
1.203007518796992414e+01,5.970418856671591001e-01,1.680656339612518035e+00,3.968371781292280576e-02,3.058918464185014785e-01
1.213032581453633973e+01,5.756759365794011929e-01,1.727509318899419499e+00,4.474030761955554575e-02,2.892541648136447985e-01
1.223057644110275533e+01,5.530803572817239999e-01,1.770286977252883531e+00,5.074059853560718841e-02,2.736726929278376907e-01
