time,linear_potential
2.476190476190475920e+01,4.354154515739217857e+00
2.486215538847117656e+01,4.272061932108046634e+00
2.496240601503759393e+01,4.186197828445794578e+00
2.506265664160400775e+01,4.097988172726251044e+00
2.516290726817042511e+01,4.008606947507479035e+00
2.526315789473684248e+01,3.919002244829506321e+00
2.536340852130325629e+01,3.829919812410590652e+00
2.546365914786967366e+01,3.741924893140913255e+00
2.556390977443608747e+01,3.655422067935303332e+00
2.566416040100250484e+01,3.570672450011572963e+00
2.576441102756892221e+01,3.487807484721379581e+00
2.586466165413533602e+01,3.406838562997646758e+00
2.596491228070175339e+01,3.327661520644123794e+00
2.606516290726816720e+01,3.250054754715264949e+00
2.616541353383458457e+01,3.173668941499558471e+00
2.626566416040100194e+01,3.098004889744660151e+00
2.636591478696741575e+01,3.022373105728221709e+00
2.646616541353383312e+01,2.945822306847525773e+00
2.656641604010025048e+01,2.867009076847580662e+00
2.666666666666666430e+01,2.783939875307034129e+00
2.676691729323308166e+01,2.693379819898179317e+00
2.686716791979949903e+01,2.589084721227983277e+00
2.696741854636591285e+01,2.451232455436376245e+00
2.706766917293233021e+01,2.530299247978608612e+00
2.716791979949874403e+01,2.629273602693699807e+00
2.726817042606516139e+01,2.715018642196730170e+00
2.736842105263157876e+01,2.794782940026776963e+00
2.746867167919799257e+01,2.871800906194523328e+00
2.756892230576440994e+01,2.947924839135968256e+00
2.766917293233082376e+01,3.024325083585411633e+00
2.776942355889724112e+01,3.101727469990295472e+00
2.786967418546365849e+01,3.180465267995757461e+00
2.796992481203007230e+01,3.260397449876211162e+00
2.807017543859648967e+01,3.340635084258238852e+00
2.817042606516290704e+01,3.418808457476498752e+00
2.827067669172932085e+01,3.488685005412892171e+00
2.837092731829573822e+01,3.525552884926417718e+00
2.847117794486215558e+01,3.700271657909896650e+00
2.857142857142856940e+01,3.883977728502612248e+00
2.867167919799498677e+01,4.050401032818084168e+00
2.877192982456140058e+01,4.206057643272621327e+00
2.887218045112781795e+01,4.349092704758646732e+00
2.897243107769423531e+01,4.471772762947544777e+00
2.907268170426064913e+01,4.556275533790938859e+00
2.917293233082706649e+01,4.540789737231344603e+00
2.927318295739348031e+01,5.036946881035220258e+00
2.937343358395989767e+01,5.512282859436943738e+00
2.947368421052631504e+01,5.929122894917128406e+00
2.957393483709272886e+01,6.292392499117992699e+00
2.967418546365914622e+01,6.597811606679268692e+00
2.977443609022556359e+01,6.839032731759516537e+00
2.987468671679197740e+01,7.009521773397527689e+00
2.997493734335839477e+01,7.102033149387533939e+00
3.007518796992481214e+01,7.105159667904194620e+00
3.017543859649122595e+01,6.993049092175603221e+00
3.027568922305764332e+01,6.674162360022265261e+00
3.037593984962405713e+01,7.199272203887033150e+00
3.047619047619047450e+01,8.145169042995346942e+00
3.057644110275689187e+01,8.865558266533259513e+00
3.067669172932330568e+01,9.432538325472471286e+00
3.077694235588972305e+01,9.837136476962474063e+00
3.087719298245613686e+01,1.005746125695100268e+01
3.097744360902255423e+01,1.007213955797345584e+01
3.107769423558897159e+01,9.861882089330654466e+00
3.117794486215538541e+01,9.372769154648374013e+00
3.127819548872180277e+01,9.085785828755032156e+00
3.137844611528822014e+01,8.634352348169475277e+00
3.147869674185463396e+01,7.982693141798994141e+00
3.157894736842105132e+01,7.566650620840586150e+00
3.167919799498746869e+01,8.001205094107731952e+00
3.177944862155388250e+01,8.230462972918942910e+00
3.187969924812029987e+01,8.333845718092726784e+00
3.197994987468671368e+01,8.333021837000377019e+00
3.208020050125313105e+01,8.234678545926335858e+00
3.218045112781954487e+01,8.040992768599956264e+00
3.228070175438596578e+01,7.754146599810329832e+00
3.238095238095237960e+01,7.377628428875277145e+00
3.248120300751879341e+01,6.914144766483709681e+00
3.258145363408521433e+01,6.356926683808245215e+00
3.268170426065162815e+01,5.641694154312212106e+00
3.278195488721804196e+01,5.378379806376975658e+00
3.288220551378445577e+01,5.102214395556190496e+00
3.298245614035087669e+01,4.735944275633245049e+00
3.308270676691729051e+01,4.751452755966493413e+00
3.318295739348370432e+01,4.951197705442507591e+00
3.328320802005012524e+01,5.104205267266633150e+00
3.338345864661653906e+01,5.245259183157044092e+00
3.348370927318295287e+01,5.390769055604293314e+00
3.358395989974937379e+01,5.549707920097416647e+00
3.368421052631578760e+01,5.725528877295387176e+00
3.378446115288220142e+01,5.914790362137904545e+00
3.388471177944862234e+01,6.101861047223912315e+00
3.398496240601503615e+01,6.243783886769676883e+00
3.408521303258144997e+01,6.207621454540375616e+00
3.418546365914787089e+01,6.737833832502382769e+00
3.428571428571428470e+01,8.185118130050314633e+00
3.438596491228069851e+01,9.368715970416799266e+00
3.448621553884711943e+01,1.032921746094250892e+01
3.458646616541353325e+01,1.101522528901667108e+01
3.468671679197994706e+01,1.136674582167988135e+01
3.478696741854636088e+01,1.131878297719049442e+01
3.488721804511278179e+01,1.074562179318915511e+01
3.498746867167919561e+01,1.053121590806114938e+01
3.508771929824560942e+01,1.268717480717565316e+01
3.518796992481203034e+01,1.432109901984474654e+01
3.528822055137844416e+01,1.536453001575056554e+01
3.538847117794485797e+01,1.570121530582402336e+01
3.548872180451127889e+01,1.518290865112352073e+01
3.558897243107769270e+01,1.356284417550397059e+01
3.568922305764410652e+01,1.352373549685930954e+01
3.578947368421052744e+01,1.371921351555436352e+01
3.588972431077694125e+01,1.302907738668737103e+01
3.598997493734335507e+01,1.193185480613263394e+01
3.609022556390976888e+01,1.032156681676659638e+01
3.619047619047618980e+01,8.502808904983879756e+00
3.629072681704260361e+01,6.658914163269941788e+00
3.639097744360901743e+01,5.415809168704496024e+00
3.649122807017543835e+01,5.184406853448669139e+00
3.659147869674185216e+01,4.848097445009909023e+00
3.669172932330826598e+01,4.494960482235865307e+00
3.679197994987468689e+01,4.124267055703133344e+00
3.689223057644110071e+01,4.136711406859664208e+00
3.699248120300751452e+01,4.157956165300384477e+00
3.709273182957393544e+01,4.165712148514034929e+00
3.719298245614034926e+01,4.171982601469920837e+00
3.729323308270676307e+01,4.180767680203183012e+00
3.739348370927318399e+01,4.193247592960885228e+00
3.749373433583959780e+01,4.209412481035700537e+00
3.759398496240601162e+01,4.228707788509192156e+00
3.769423558897243254e+01,4.250303960618881050e+00
3.779448621553884635e+01,4.273199408620669715e+00
3.789473684210526017e+01,4.296240105907222606e+00
3.799498746867167398e+01,4.318090063707649584e+00
3.809523809523809490e+01,4.337161238603667535e+00
3.819548872180450871e+01,4.351490670002230665e+00
3.829573934837092253e+01,4.358519246168574668e+00
3.839598997493734345e+01,4.354639142784205497e+00
3.849624060150375726e+01,4.334057823740144144e+00
3.859649122807017108e+01,4.284688758155827948e+00
3.869674185463659200e+01,4.256304303356921892e+00
3.879699248120300581e+01,4.425549214732448000e+00
3.889724310776941962e+01,4.577536829200421487e+00
3.899749373433584054e+01,4.715640358546270505e+00
3.909774436090225436e+01,4.824703780404784759e+00
3.919799498746866817e+01,4.911065737337823478e+00
3.929824561403508199e+01,4.976075566531374506e+00
3.939849624060150290e+01,5.020012908536056528e+00
3.949874686716791672e+01,5.042930840208785348e+00
3.959899749373433053e+01,5.044967098483692958e+00
3.969924812030075145e+01,5.026469588348796869e+00
3.979949874686716527e+01,4.988023204326447413e+00
3.989974937343357908e+01,4.930405676628946132e+00
4.000000000000000000e+01,4.854477354370477116e+00
