time,R_energy_linear
1.122807017543859587e+01,-2.878851726568959712e+00
1.132832080200501146e+01,-3.127519923826278081e+00
1.142857142857142705e+01,-3.358761110893656809e+00
1.152882205513784442e+01,-3.560485296874979166e+00
1.162907268170426001e+01,-3.720415492121284196e+00
1.172932330827067560e+01,-3.827183884774621347e+00
1.182957393483709296e+01,-3.871530292118052774e+00
1.192982456140350855e+01,-3.847432139700295295e+00
1.203007518796992414e+01,-3.752980392914349927e+00
1.213032581453633973e+01,-3.590844490398474864e+00
1.223057644110275533e+01,-3.368239294603968315e+00
1.233082706766917269e+01,-3.096402107670506165e+00
1.243107769423558828e+01,-2.789681852293018238e+00
1.253132832080200387e+01,-2.464408808077610757e+00
1.263157894736842124e+01,-2.137734155028363059e+00
1.273182957393483683e+01,-1.826601001894882170e+00
1.283208020050125242e+01,-1.546943724143463372e+00
1.293233082706766801e+01,-1.313130850491161405e+00
1.303258145363408360e+01,-1.137589172898629153e+00
1.313283208020050097e+01,-1.030492503870297005e+00
1.323308270676691656e+01,-9.993792521471545065e-01
1.333333333333333215e+01,-1.048586402570720555e+00
1.343358395989974952e+01,-1.178455749693282595e+00
1.353383458646616511e+01,-1.384376979051863854e+00
1.363408521303258070e+01,-1.655865344493275160e+00
1.373433583959899629e+01,-1.975996218316604214e+00
1.383458646616541188e+01,-2.321584382390147194e+00
1.393483709273182924e+01,-2.664446781237548301e+00
1.403508771929824483e+01,-2.973888453562482770e+00
1.413533834586466043e+01,-3.220220013246067658e+00
1.423558897243107779e+01,-3.378741146972100484e+00
1.433583959899749338e+01,-3.433351775483412638e+00
1.443609022556390897e+01,-3.378919317276504408e+00
1.453634085213032456e+01,-3.221792493613876651e+00
1.463659147869674015e+01,-2.978336468881645160e+00
1.473684210526315752e+01,-2.671892400611497465e+00
1.483709273182957311e+01,-2.328938912050165122e+00
1.493734335839598870e+01,-1.975333039257755052e+00
1.503759398496240607e+01,-1.633339277063743378e+00
1.513784461152882166e+01,-1.319825742753758302e+00
1.523809523809523725e+01,-1.045658596087327918e+00
1.533834586466165284e+01,-8.160690184908410139e-01
1.543859649122806843e+01,-6.316452999886816855e-01
1.553884711779448580e+01,-4.896014232847711867e-01
1.563909774436090139e+01,-3.850476956849144261e-01
1.573934837092731698e+01,-3.120900584050642079e-01
1.583959899749373434e+01,-2.646781275540506795e-01
1.593984962406014994e+01,-2.371908179560834051e-01
1.604010025062656553e+01,-2.247896346466195239e-01
1.614035087719298289e+01,-2.235883610863900195e-01
1.624060150375939671e+01,-2.306915339275990573e-01
1.634085213032581407e+01,-2.441498620368028338e-01
1.644110275689222789e+01,-2.628740366321823396e-01
1.654135338345864525e+01,-2.865428973358882803e-01
1.664160401002506262e+01,-3.155403917504560618e-01
1.674185463659147644e+01,-3.509607506456206560e-01
1.684210526315789380e+01,-3.947361878270667646e-01
1.694235588972431117e+01,-4.499714292164978535e-01
1.704260651629072498e+01,-5.216225006834224187e-01
1.714285714285714235e+01,-6.177449201358287123e-01
1.724310776942355972e+01,-7.516726144628178563e-01
1.734335839598997353e+01,-9.456833566422648829e-01
1.744360902255639090e+01,-1.236945060425702403e+00
1.754385964912280471e+01,-1.686729990263265089e+00
1.764411027568922208e+01,-2.393754032393303977e+00
1.774436090225563945e+01,-3.511374792658734645e+00
1.784461152882205326e+01,-5.264978451234762602e+00
1.794486215538847063e+01,-7.958282984397066606e+00
1.804511278195488444e+01,-1.194449331343167131e+01
1.814536340852130181e+01,-1.752501588377753095e+01
1.824561403508771917e+01,-2.474506293129505252e+01
1.834586466165413299e+01,-3.312310723971895499e+01
1.844611528822055035e+01,-4.151023167274932746e+01
1.854636591478696772e+01,-4.844104111543210678e+01
1.864661654135338154e+01,-5.320903307574889141e+01
1.874686716791979890e+01,-5.716517149856534985e+01
1.884711779448621627e+01,-6.373772249984301652e+01
1.894736842105263008e+01,-7.577272841424444039e+01
1.904761904761904745e+01,-9.133247856883680527e+01
1.914786967418546126e+01,-1.028614200149659581e+02
1.924812030075187863e+01,-1.042981094926546177e+02
1.934837092731829600e+01,-1.021313236848887982e+02
1.944862155388470981e+01,-1.174946888674389243e+02
1.954887218045112718e+01,-1.706000265575791559e+02
1.964912280701754099e+01,-2.548985948816134055e+02
1.974937343358395836e+01,-3.266591479877746451e+02
1.984962406015037573e+01,-3.358320739465992801e+02
1.994987468671678954e+01,-2.748653280146198199e+02
2.005012531328320691e+01,-1.824405526666595279e+02
2.015037593984962427e+01,-1.011579424071254465e+02
2.025062656641603809e+01,-4.858002425292639970e+01
2.035087719298245545e+01,-2.160352105111724796e+01
2.045112781954887282e+01,-1.081662509786155013e+01
2.055137844611528664e+01,-8.473628665169265162e+00
2.065162907268170400e+01,-1.003504503004816506e+01
2.075187969924811782e+01,-1.327666226410830674e+01
2.085213032581453518e+01,-1.718833894922107319e+01
2.095238095238095255e+01,-2.124169047548161160e+01
2.105263157894736636e+01,-2.500923089844943092e+01
2.115288220551378373e+01,-2.802768341055901757e+01
2.125313283208019755e+01,-2.982556457061766864e+01
2.135338345864661491e+01,-3.004598060725361819e+01
2.145363408521303228e+01,-2.858184223487283759e+01
2.155388471177944609e+01,-2.563967850767326695e+01
2.165413533834586346e+01,-2.168867026071680471e+01
2.175438596491228083e+01,-1.731886534349527551e+01
