time,1->1,2->1,3->1,4->1,1->2,2->2,3->2,4->2,1->3,2->3,3->3,4->3,1->4,2->4,3->4,4->4
0.0,0.5999999999062311,-0.8000000000230045,0.0,0.0,0.5999999999062311,0.590000000022517,-0.3499999999823089,0.0,0.0,0.33000000002406105,-0.06999999999784956,-0.18000000000240046,0.0,0.0,0.19999999999187335,-0.3000000000016878
0.10025062656641603,0.5740539483767293,-0.8485259742618823,0.0,0.0,0.6389190773115061,0.6638579843620818,-0.37270279512613413,0.0,0.0,0.3283201069192304,-0.030758823262727608,-0.17908369468258578,0.0,0.0,0.1940577403283794,-0.3015271755266169
0.20050125313283207,0.5430569683939623,-0.8974357860180859,0.0,0.0,0.6854145473411677,0.7373970383195427,-0.39982515259717744,0.0,0.0,0.328046149743709,0.01533169052998773,-0.1789342634834004,0.0,0.0,0.18827496324480553,-0.30177622753480016
0.3007518796992481,0.506211538686685,-0.9459492675834014,0.0,0.0,0.7406826916800391,0.8092941275461563,-0.43206490352165616,0.0,0.0,0.3294182160280823,0.06935516867409564,-0.17968266329340676,0.0,0.0,0.18267327577675685,-0.30052889451320786
0.40100250626566414,0.46261604980113447,-0.9930809300451315,0.0,0.0,0.8060759253414318,0.8778767726091985,-0.4702109563936574,0.0,0.0,0.3327415495218977,0.13253750193870095,-0.18149539062622955,0.0,0.0,0.17727571589160052,-0.2975076822744893
0.5012531328320802,0.41128439232096525,-1.0376207357776224,0.0,0.0,0.8830734115061745,0.9410804306941856,-0.5151261566194165,0.0,0.0,0.3384082001567368,0.2062194287139052,-0.1845862910021534,0.0,0.0,0.17210755286906076,-0.29235618167339217
0.6015037593984962,0.35119107710812614,-1.0781290095684959,0.0,0.0,0.9732133841033885,0.9964225681224903,-0.567707807541673,0.0,0.0,0.346925772665152,0.2917938524832353,-0.18923223964184555,0.0,0.0,0.16719736074116698,-0.284612933935946
0.7017543859649122,0.2813546964852698,-1.1129552808242238,0.0,0.0,1.0779679550099175,1.0410063159271843,-0.6288146404687112,0.0,0.0,0.35895609409863916,0.3905902027090402,-0.1957942331320961,0.0,0.0,0.16257848253764529,-0.27367627812580064
0.8020050125313283,0.2009744050068818,-1.1402943588811887,0.0,0.0,1.1985383923107662,1.0715718781195704,-0.6991473957551619,0.0,0.0,0.37536660890680196,0.5036855769968707,-0.2047454230325041,0.0,0.0,0.15829102689018937,-0.258757628247841
0.9022556390977443,0.10963288599175058,-1.1582931692122322,0.0,0.0,1.3355506707224407,1.084613733270956,-0.7790712246436016,0.0,0.0,0.3972980326116815,0.6316240127313133,-0.21670801780837579,0.0,0.0,0.15438461496014577,-0.23881997032737523
